rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,fold,threshold,accuracy,precision,recall,f1,mcc
50,30,5,2,entropy,5,0.6,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,5,2,entropy,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,5,2,entropy,5,0.8,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,5,2,entropy,5,0.9,0.8813559322033898,1.0,0.125,0.2222222222222222,0.3315324917763691
50,30,5,5,gini,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,5,5,gini,1,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,5,5,gini,1,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,5,5,gini,1,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,5,gini,1,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,5,gini,1,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,5,gini,1,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,5,gini,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,5,gini,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,5,5,gini,2,0.1,0.5666666666666667,0.2571428571428571,1.0,0.4090909090909091,0.35503580124836315
50,30,5,5,gini,2,0.2,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,5,5,gini,2,0.30000000000000004,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,5,5,gini,2,0.4,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,5,5,gini,2,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,5,gini,2,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,5,5,gini,2,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,5,gini,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,5,gini,2,0.9,0.85,1.0,0.0,0.0,0.0
50,30,5,5,gini,3,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
50,30,5,5,gini,3,0.2,0.8,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5167534774045314
50,30,5,5,gini,3,0.30000000000000004,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
50,30,5,5,gini,3,0.4,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
50,30,5,5,gini,3,0.5,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
50,30,5,5,gini,3,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,30,5,5,gini,3,0.7000000000000001,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,30,5,5,gini,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,5,gini,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,5,gini,4,0.1,0.6949152542372882,0.3333333333333333,1.0,0.5,0.4618802153517006
50,30,5,5,gini,4,0.2,0.8135593220338984,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5379318465051987
50,30,5,5,gini,4,0.30000000000000004,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5627756785465442
50,30,5,5,gini,4,0.4,0.8983050847457628,0.6363636363636364,0.7777777777777778,0.7,0.6441788027918413
50,30,5,5,gini,4,0.5,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7377777777777778
50,30,5,5,gini,4,0.6,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,5,5,gini,4,0.7000000000000001,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,30,5,5,gini,4,0.8,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,30,5,5,gini,4,0.9,0.847457627118644,1.0,0.0,0.0,0.0
50,30,5,5,gini,5,0.1,0.5084745762711864,0.21621621621621623,1.0,0.35555555555555557,0.3054009501107746
50,30,5,5,gini,5,0.2,0.7966101694915254,0.4,1.0,0.5714285714285714,0.5530663187549721
50,30,5,5,gini,5,0.30000000000000004,0.9152542372881356,0.6153846153846154,1.0,0.7619047619047619,0.7450186510060725
50,30,5,5,gini,5,0.4,0.9322033898305084,0.7,0.875,0.7777777777777778,0.7447596033262671
50,30,5,5,gini,5,0.5,0.9322033898305084,0.7,0.875,0.7777777777777778,0.7447596033262671
50,30,5,5,gini,5,0.6,0.9491525423728814,0.8571428571428571,0.75,0.8,0.7732777082878342
50,30,5,5,gini,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,5,5,gini,5,0.8,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
50,30,5,5,gini,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
50,30,5,5,entropy,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,5,5,entropy,1,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,5,5,entropy,1,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,5,5,entropy,1,0.4,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
50,30,5,5,entropy,1,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,5,entropy,1,0.6,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,5,entropy,1,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,5,entropy,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,5,entropy,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,5,5,entropy,2,0.1,0.7,0.3333333333333333,1.0,0.5,0.46442036401282394
50,30,5,5,entropy,2,0.2,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,30,5,5,entropy,2,0.30000000000000004,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,5,5,entropy,2,0.4,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
50,30,5,5,entropy,2,0.5,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
50,30,5,5,entropy,2,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,5,5,entropy,2,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,5,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,5,entropy,2,0.9,0.85,1.0,0.0,0.0,0.0
50,30,5,5,entropy,3,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
50,30,5,5,entropy,3,0.2,0.8,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5167534774045314
50,30,5,5,entropy,3,0.30000000000000004,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
50,30,5,5,entropy,3,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,5,entropy,3,0.5,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,5,5,entropy,3,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,30,5,5,entropy,3,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,5,entropy,3,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,5,entropy,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,5,entropy,4,0.1,0.7288135593220338,0.36,1.0,0.5294117647058824,0.49477267507411926
50,30,5,5,entropy,4,0.2,0.8135593220338984,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5379318465051987
50,30,5,5,entropy,4,0.30000000000000004,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6183746480793059
50,30,5,5,entropy,4,0.4,0.9322033898305084,0.7272727272727273,0.8888888888888888,0.8,0.7652187689215185
50,30,5,5,entropy,4,0.5,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,5,5,entropy,4,0.6,0.9322033898305084,0.8571428571428571,0.6666666666666666,0.75,0.7190118371612682
50,30,5,5,entropy,4,0.7000000000000001,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,30,5,5,entropy,4,0.8,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,30,5,5,entropy,4,0.9,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
50,30,5,5,entropy,5,0.1,0.5423728813559322,0.22857142857142856,1.0,0.37209302325581395,0.32796802467631514
50,30,5,5,entropy,5,0.2,0.7627118644067796,0.36363636363636365,1.0,0.5333333333333333,0.5136288706408483
50,30,5,5,entropy,5,0.30000000000000004,0.8813559322033898,0.5384615384615384,0.875,0.6666666666666666,0.6255727259806424
50,30,5,5,entropy,5,0.4,0.8983050847457628,0.5833333333333334,0.875,0.7,0.6608298144497518
50,30,5,5,entropy,5,0.5,0.9491525423728814,0.7777777777777778,0.875,0.8235294117647058,0.7958258477559189
50,30,5,5,entropy,5,0.6,0.9830508474576272,1.0,0.875,0.9333333333333333,0.9263763149622711
50,30,5,5,entropy,5,0.7000000000000001,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
50,30,5,5,entropy,5,0.8,0.9491525423728814,1.0,0.625,0.7692307692307693,0.768295371441074
50,30,5,5,entropy,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
50,30,10,2,gini,1,0.1,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,10,2,gini,1,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,10,2,gini,1,0.30000000000000004,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,10,2,gini,1,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,10,2,gini,1,0.5,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,10,2,gini,1,0.6,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,10,2,gini,1,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,10,2,gini,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,2,gini,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,2,gini,2,0.1,0.7,0.3333333333333333,1.0,0.5,0.46442036401282394
50,30,10,2,gini,2,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,10,2,gini,2,0.30000000000000004,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
50,30,10,2,gini,2,0.4,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
50,30,10,2,gini,2,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,10,2,gini,2,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,10,2,gini,2,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,10,2,gini,2,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,2,gini,2,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,2,gini,3,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
50,30,10,2,gini,3,0.2,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
50,30,10,2,gini,3,0.30000000000000004,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
50,30,10,2,gini,3,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,10,2,gini,3,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,10,2,gini,3,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,10,2,gini,3,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,10,2,gini,3,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,10,2,gini,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,10,2,gini,4,0.1,0.7457627118644068,0.375,1.0,0.5454545454545454,0.5123475382979799
50,30,10,2,gini,4,0.2,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5627756785465442
50,30,10,2,gini,4,0.30000000000000004,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579,0.6878571016499353
50,30,10,2,gini,4,0.4,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,10,2,gini,4,0.5,0.9322033898305084,0.8571428571428571,0.6666666666666666,0.75,0.7190118371612682
50,30,10,2,gini,4,0.6,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
50,30,10,2,gini,4,0.7000000000000001,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
50,30,10,2,gini,4,0.8,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
50,30,10,2,gini,4,0.9,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
50,30,10,2,gini,5,0.1,0.6271186440677966,0.26666666666666666,1.0,0.42105263157894735,0.3894020890135344
50,30,10,2,gini,5,0.2,0.8135593220338984,0.42105263157894735,1.0,0.5925925925925926,0.5746628212274875
50,30,10,2,gini,5,0.30000000000000004,0.864406779661017,0.5,0.875,0.6363636363636364,0.5936987565319851
50,30,10,2,gini,5,0.4,0.9152542372881356,0.6363636363636364,0.875,0.7368421052631579,0.7002229135349218
50,30,10,2,gini,5,0.5,0.9322033898305084,0.7,0.875,0.7777777777777778,0.7447596033262671
50,30,10,2,gini,5,0.6,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,10,2,gini,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,10,2,gini,5,0.8,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
50,30,10,2,gini,5,0.9,0.9152542372881356,1.0,0.375,0.5454545454545454,0.5843952918554847
50,30,10,2,entropy,1,0.1,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,10,2,entropy,1,0.2,0.9,0.6,1.0,0.75,0.727606875108999
50,30,10,2,entropy,1,0.30000000000000004,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,10,2,entropy,1,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,10,2,entropy,1,0.5,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,10,2,entropy,1,0.6,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,10,2,entropy,1,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,10,2,entropy,1,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,2,entropy,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,2,entropy,2,0.1,0.75,0.375,1.0,0.5454545454545454,0.5144957554275266
50,30,10,2,entropy,2,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,10,2,entropy,2,0.30000000000000004,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
50,30,10,2,entropy,2,0.4,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
50,30,10,2,entropy,2,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,10,2,entropy,2,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,10,2,entropy,2,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,10,2,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,2,entropy,2,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,2,entropy,3,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
50,30,10,2,entropy,3,0.2,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
50,30,10,2,entropy,3,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,10,2,entropy,3,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,10,2,entropy,3,0.5,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,10,2,entropy,3,0.6,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,10,2,entropy,3,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,10,2,entropy,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,2,entropy,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,2,entropy,4,0.1,0.7627118644067796,0.391304347826087,1.0,0.5625,0.5307910421576296
50,30,10,2,entropy,4,0.2,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6183746480793059
50,30,10,2,entropy,4,0.30000000000000004,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,10,2,entropy,4,0.4,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,10,2,entropy,4,0.5,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,10,2,entropy,4,0.6,0.9322033898305084,0.8571428571428571,0.6666666666666666,0.75,0.7190118371612682
50,30,10,2,entropy,4,0.7000000000000001,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,30,10,2,entropy,4,0.8,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
50,30,10,2,entropy,4,0.9,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,30,10,2,entropy,5,0.1,0.6610169491525424,0.2857142857142857,1.0,0.4444444444444444,0.41673668879415315
50,30,10,2,entropy,5,0.2,0.864406779661017,0.5,1.0,0.6666666666666666,0.6492831643058214
50,30,10,2,entropy,5,0.30000000000000004,0.8983050847457628,0.5833333333333334,0.875,0.7,0.6608298144497518
50,30,10,2,entropy,5,0.4,0.9152542372881356,0.6363636363636364,0.875,0.7368421052631579,0.7002229135349218
50,30,10,2,entropy,5,0.5,0.9322033898305084,0.75,0.75,0.75,0.7107843137254902
50,30,10,2,entropy,5,0.6,0.9491525423728814,0.8571428571428571,0.75,0.8,0.7732777082878342
50,30,10,2,entropy,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,10,2,entropy,5,0.8,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
50,30,10,2,entropy,5,0.9,0.8813559322033898,1.0,0.125,0.2222222222222222,0.3315324917763691
50,30,10,5,gini,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,10,5,gini,1,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,10,5,gini,1,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,10,5,gini,1,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,10,5,gini,1,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,10,5,gini,1,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,10,5,gini,1,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,10,5,gini,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,10,5,gini,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,5,gini,2,0.1,0.5666666666666667,0.2571428571428571,1.0,0.4090909090909091,0.35503580124836315
50,30,10,5,gini,2,0.2,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,10,5,gini,2,0.30000000000000004,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,10,5,gini,2,0.4,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,10,5,gini,2,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,10,5,gini,2,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,10,5,gini,2,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,10,5,gini,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,5,gini,2,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,5,gini,3,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
50,30,10,5,gini,3,0.2,0.8,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5167534774045314
50,30,10,5,gini,3,0.30000000000000004,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
50,30,10,5,gini,3,0.4,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
50,30,10,5,gini,3,0.5,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
50,30,10,5,gini,3,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,30,10,5,gini,3,0.7000000000000001,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,30,10,5,gini,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,5,gini,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,10,5,gini,4,0.1,0.6949152542372882,0.3333333333333333,1.0,0.5,0.4618802153517006
50,30,10,5,gini,4,0.2,0.8135593220338984,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5379318465051987
50,30,10,5,gini,4,0.30000000000000004,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5627756785465442
50,30,10,5,gini,4,0.4,0.8983050847457628,0.6363636363636364,0.7777777777777778,0.7,0.6441788027918413
50,30,10,5,gini,4,0.5,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7377777777777778
50,30,10,5,gini,4,0.6,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,10,5,gini,4,0.7000000000000001,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,30,10,5,gini,4,0.8,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,30,10,5,gini,4,0.9,0.847457627118644,1.0,0.0,0.0,0.0
50,30,10,5,gini,5,0.1,0.5084745762711864,0.21621621621621623,1.0,0.35555555555555557,0.3054009501107746
50,30,10,5,gini,5,0.2,0.7966101694915254,0.4,1.0,0.5714285714285714,0.5530663187549721
50,30,10,5,gini,5,0.30000000000000004,0.9152542372881356,0.6153846153846154,1.0,0.7619047619047619,0.7450186510060725
50,30,10,5,gini,5,0.4,0.9322033898305084,0.7,0.875,0.7777777777777778,0.7447596033262671
50,30,10,5,gini,5,0.5,0.9322033898305084,0.7,0.875,0.7777777777777778,0.7447596033262671
50,30,10,5,gini,5,0.6,0.9491525423728814,0.8571428571428571,0.75,0.8,0.7732777082878342
50,30,10,5,gini,5,0.7000000000000001,0.9661016949152542,1.0,0.75,0.8571428571428571,0.8495281709322812
50,30,10,5,gini,5,0.8,0.9322033898305084,1.0,0.5,0.6666666666666666,0.6809084840390547
50,30,10,5,gini,5,0.9,0.864406779661017,1.0,0.0,0.0,0.0
50,30,10,5,entropy,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,10,5,entropy,1,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,10,5,entropy,1,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,10,5,entropy,1,0.4,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
50,30,10,5,entropy,1,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,10,5,entropy,1,0.6,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,10,5,entropy,1,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,5,entropy,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,10,5,entropy,1,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,5,entropy,2,0.1,0.7,0.3333333333333333,1.0,0.5,0.46442036401282394
50,30,10,5,entropy,2,0.2,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,30,10,5,entropy,2,0.30000000000000004,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,10,5,entropy,2,0.4,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
50,30,10,5,entropy,2,0.5,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
50,30,10,5,entropy,2,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,10,5,entropy,2,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,10,5,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,10,5,entropy,2,0.9,0.85,1.0,0.0,0.0,0.0
50,30,10,5,entropy,3,0.1,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
50,30,10,5,entropy,3,0.2,0.8,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5167534774045314
50,30,10,5,entropy,3,0.30000000000000004,0.8666666666666667,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6198132639817399
50,30,10,5,entropy,3,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,10,5,entropy,3,0.5,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,10,5,entropy,3,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
