pca__n_components,xgb__n_estimators,xgb__max_depth,xgb__learning_rate,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
150,150,3,0.1,0.1,0.8647912885662432,0.029931801274901353,0.5517531591215801,0.0712747067359559,0.888888888888889,0.07856742013183861,0.6753593073593074,0.037697480742707554,0.6284662980868065,0.035464518476697716
150,150,3,0.1,0.2,0.9131881427707199,0.024397059837436934,0.6900000000000001,0.07781745019952502,0.8222222222222222,0.06085806194501842,0.7488721804511278,0.06306632977464302,0.7019847460401543,0.07551976414636481
150,150,3,0.1,0.30000000000000004,0.9237749546279492,0.02847254353854305,0.7880952380952382,0.12574889043928783,0.7333333333333333,0.060858061945018485,0.753921568627451,0.07004831638390685,0.7137316151279772,0.08419429516352556
150,150,3,0.1,0.4,0.9271627344222626,0.022466573173141588,0.8614285714285714,0.1386524063834392,0.6666666666666666,0.13608276348795437,0.73662181471779,0.09350256619985751,0.7121571505836919,0.09059754074684034
150,150,3,0.1,0.5,0.920205686630369,0.01948405448582949,0.8714285714285716,0.13842325574998698,0.6,0.09938079899999064,0.6997435897435896,0.07396224848653152,0.677301901085489,0.07672880378632879
150,150,3,0.1,0.6,0.9098003629764065,0.022390084229823765,0.8695238095238096,0.12677760984604752,0.5111111111111112,0.12668615834434868,0.6326190476190476,0.11243415810729876,0.6183593576958483,0.10394896883346316
150,150,3,0.1,0.7000000000000001,0.9062915910465819,0.019543834968299555,0.9333333333333332,0.149071198499986,0.4444444444444445,0.07856742013183864,0.5956776556776557,0.08349495256166828,0.6020843022413543,0.09144486346801524
150,150,3,0.1,0.8,0.8992740471869329,0.008166969147005463,0.96,0.08944271909999157,0.3777777777777777,0.06085806194501846,0.5373626373626375,0.05346918956352908,0.5631358881120488,0.040217938858425416
150,150,3,0.1,0.9,0.8888082274652147,0.016319367927243682,0.96,0.08944271909999157,0.31111111111111106,0.1217161238900369,0.4542857142857143,0.14547599563543961,0.4979702902337113,0.1058623373621538
