fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.2,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.30000000000000004,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.4,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.5,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.6,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.7000000000000001,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.8,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
1,0.9,0.6875,0.7142857142857143,0.625,0.6666666666666666,0.3779644730092272
2,0.1,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.2,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.30000000000000004,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.4,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.5,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.6,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.7000000000000001,0.5806451612903226,0.6153846153846154,0.5,0.5517241379310345,0.16878989451394444
2,0.8,0.4838709677419355,0.5,0.3125,0.38461538461538464,-0.0222717701593687
2,0.9,0.4838709677419355,0.5,0.3125,0.38461538461538464,-0.0222717701593687
3,0.1,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.2,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.30000000000000004,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.4,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.5,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.6,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.7000000000000001,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.8,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
3,0.9,0.7096774193548387,0.6875,0.7333333333333333,0.7096774193548387,0.42083333333333334
