pca_n_components,n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
50,500,300,5,1,entropy,0.7111111111111111,0.7936507936507936,0.5777777777777778,0.6632183908045978,0.44207217809705884,2.880391402221802
50,10,300,2,2,entropy,0.6555555555555554,0.7096861471861473,0.5333333333333333,0.5932024964283029,0.3277274055578014,2.8803914833328843
50,50,300,2,2,entropy,0.7777777777777778,0.8376623376623377,0.6888888888888888,0.7542980646428923,0.5656254322285373,2.880391562221727
50,100,300,2,2,entropy,0.7111111111111111,0.8233618233618234,0.5555555555555555,0.6587301587301587,0.45156218381092916,2.8803916355556187
50,300,300,2,2,entropy,0.688888888888889,0.7560217560217559,0.5555555555555555,0.6373626373626374,0.3923657682378719,2.8803917155555814
50,500,300,2,2,entropy,0.7222222222222222,0.8202020202020203,0.6,0.681456707543664,0.471848862585077,2.8803917911110655
50,10,300,5,2,entropy,0.7222222222222222,0.7981481481481482,0.5777777777777778,0.6572463768115943,0.46618038721258365,2.8803918666665496
50,50,300,5,2,entropy,0.6777777777777777,0.7611111111111111,0.5111111111111111,0.6074932903918411,0.37622837033473333,2.8803919466665118
50,100,300,5,2,entropy,0.7555555555555555,0.8452380952380952,0.6444444444444444,0.7250957854406129,0.5324748149988964,2.880392024444235
50,300,300,5,2,entropy,0.7111111111111111,0.7658730158730158,0.6,0.668156662409536,0.4331745235148002,2.880392101110839
50,500,300,5,2,entropy,0.6777777777777777,0.7566137566137566,0.5333333333333333,0.6187739463601533,0.3760949434406482,2.8803921755552033
50,10,500,2,1,entropy,0.6555555555555554,0.8424242424242424,0.4222222222222222,0.5295726495726496,0.3678182113260997,2.8803922511106874
50,50,500,2,1,entropy,0.7111111111111111,0.8341880341880342,0.5777777777777778,0.6492063492063492,0.4615837393213478,2.8803923311106496
50,100,500,2,1,entropy,0.7333333333333334,0.7930283224400871,0.6222222222222222,0.6805555555555555,0.48911101361641723,2.880392408888373
50,300,500,2,1,entropy,0.7222222222222223,0.7880952380952381,0.6222222222222222,0.6921072796934866,0.4582751927605792,2.8803924877778626
50,500,500,2,1,entropy,0.7222222222222222,0.769047619047619,0.6222222222222222,0.6847509578544061,0.45308136923984765,2.880392565555586
50,10,500,5,1,entropy,0.6777777777777777,0.7413512413512414,0.5777777777777778,0.6434044882320745,0.37092423870929875,2.880392644444429
50,50,500,5,1,entropy,0.7555555555555555,0.8214285714285715,0.6666666666666666,0.7341585617447687,0.5233420211950605,2.880392725555511
50,100,500,5,1,entropy,0.7444444444444445,0.7609279609279609,0.7111111111111111,0.7345922276956759,0.49038538948196136,2.8803928044443534
50,300,500,5,1,entropy,0.7222222222222222,0.7808080808080807,0.6222222222222222,0.6875213675213675,0.45735079887358426,2.880392882222077
50,500,500,5,1,entropy,0.7666666666666666,0.8202020202020203,0.6888888888888888,0.7458689458689459,0.5430068265091433,2.8803929622220394
50,10,500,2,2,entropy,0.611111111111111,0.6944444444444445,0.4222222222222222,0.5142857142857142,0.24719387459906547,2.8803930377775235
50,50,500,2,2,entropy,0.7444444444444445,0.8544973544973544,0.6,0.6973180076628352,0.51762421275316,2.880393112221888
50,100,500,2,2,entropy,0.7333333333333334,0.8047619047619049,0.6222222222222222,0.6986030061892131,0.48154016186531257,2.880393185555133
50,300,500,2,2,entropy,0.7333333333333333,0.7898989898989899,0.6444444444444444,0.705982905982906,0.47835563869305703,2.880393264443976
50,500,500,2,2,entropy,0.688888888888889,0.7603174603174603,0.5555555555555555,0.636551724137931,0.3949317260179557,2.880393343332819
50,10,500,5,2,entropy,0.6333333333333333,0.6484737484737485,0.6,0.6227695675971537,0.2682662881255033,2.8803934244445473
50,50,500,5,2,entropy,0.7111111111111109,0.7893939393939394,0.5777777777777778,0.6663247863247862,0.43890416129401455,2.880393496666673
50,100,500,5,2,entropy,0.7222222222222222,0.768009768009768,0.6222222222222222,0.6822660098522167,0.4530166088335242,2.880393574444396
50,300,500,5,2,entropy,0.7555555555555555,0.8029304029304031,0.6666666666666666,0.7252545155993432,0.5191017565651371,2.8803936544443585
50,500,500,5,2,entropy,0.7000000000000001,0.7666666666666666,0.5777777777777778,0.6511111111111111,0.416856660617299,2.8803937355554403
57,10,10,2,1,gini,0.6333333333333334,0.8833333333333333,0.3111111111111111,0.42369453044375643,0.3430209339999488,2.8803938111109244
57,50,10,2,1,gini,0.6555555555555554,0.7904761904761904,0.4222222222222222,0.5466666666666666,0.351584131234403,2.880393888888648
57,100,10,2,1,gini,0.6777777777777777,0.825925925925926,0.4666666666666666,0.5932323232323232,0.3994054935228812,2.880393966666371
57,300,10,2,1,gini,0.7111111111111111,0.8055555555555555,0.5555555555555555,0.6534951897270739,0.44485426060211813,2.8803940422218552
57,500,10,2,1,gini,0.7333333333333334,0.8333333333333334,0.5777777777777778,0.6781865477517651,0.4902151817647695,2.88039422777753
57,10,10,5,1,gini,0.688888888888889,0.75,0.5555555555555555,0.6266109369557645,0.39306796538681404,2.880394304444134
57,50,10,5,1,gini,0.7111111111111111,0.779072779072779,0.5777777777777778,0.6596459096459096,0.4370502987608067,2.8803943788884983
57,100,10,5,1,gini,0.7000000000000001,0.7746438746438745,0.5555555555555555,0.643015873015873,0.41731490359931805,2.880394455555102
57,300,10,5,1,gini,0.7222222222222222,0.8222222222222223,0.5555555555555555,0.658851315083199,0.46872974357648794,2.880394531110586
57,500,10,5,1,gini,0.7000000000000001,0.7698135198135199,0.5555555555555555,0.6391145086797261,0.41632191904450994,2.8803946055555976
57,10,10,2,2,gini,0.6888888888888888,0.8278388278388279,0.5333333333333333,0.608331172759485,0.42133169631414114,2.8803946866666794
57,50,10,2,2,gini,0.6888888888888888,0.8690476190476191,0.4444444444444445,0.5876152832674572,0.43286307895094706,2.880394764444403
57,100,10,2,2,gini,0.7333333333333334,0.8111111111111112,0.6222222222222222,0.6977777777777777,0.48553872010927773,2.8803948411110065
57,300,10,2,2,gini,0.7222222222222223,0.8121212121212121,0.5777777777777778,0.6748717948717949,0.464221439374811,2.8803949177776103
57,500,10,2,2,gini,0.7222222222222222,0.8094405594405595,0.5777777777777778,0.6684185379837554,0.46497510595154984,2.880394995555333
57,10,10,5,2,gini,0.6666666666666666,0.7801587301587302,0.48888888888888893,0.5946576879910214,0.3652744638522476,2.8803950733330566
57,50,10,5,2,gini,0.6222222222222222,0.7222222222222222,0.4000000000000001,0.5144927536231885,0.2737468597971732,2.88039515111078
57,100,10,5,2,gini,0.6888888888888888,0.8306878306878307,0.5111111111111111,0.6148056923918993,0.42152944886509686,2.8803952288885033
57,300,10,5,2,gini,0.6888888888888888,0.8257575757575758,0.48888888888888893,0.6109253065774806,0.4167970885554427,2.8803953122218244
57,500,10,5,2,gini,0.7111111111111111,0.8005050505050505,0.5555555555555555,0.6515958544944053,0.4433475077452777,2.880395391110667
57,10,30,2,1,gini,0.7000000000000001,0.8047138047138046,0.5333333333333333,0.6405982905982907,0.4261058680243413,2.8803954711106297
57,50,30,2,1,gini,0.688888888888889,0.7857142857142857,0.5111111111111111,0.6012588943623426,0.40656810945012883,2.8803955488889996
57,100,30,2,1,gini,0.6666666666666666,0.7621212121212121,0.48888888888888893,0.5934002229654404,0.3582370362289414,2.880395627777842
57,300,30,2,1,gini,0.6888888888888888,0.8148148148148148,0.48888888888888893,0.6111111111111112,0.4121893482235412,2.8803957055555656
57,500,30,2,1,gini,0.7444444444444445,0.85,0.5777777777777778,0.6835426731078905,0.5140906647391393,2.880395783333289
57,10,30,5,1,gini,0.6222222222222222,0.7425925925925926,0.37777777777777777,0.48637426900584796,0.2808851104464857,2.8803958566665337
57,50,30,5,1,gini,0.7222222222222222,0.7936507936507936,0.6,0.6754030392211302,0.46093900829539064,2.8803959366664964
57,100,30,5,1,gini,0.7444444444444445,0.8592592592592593,0.5777777777777778,0.6898290598290598,0.5162821542304216,2.8803960088886216
57,300,30,5,1,gini,0.6888888888888888,0.8055555555555555,0.48888888888888893,0.6072463768115942,0.4089453386667678,2.880396086666345
57,500,30,5,1,gini,0.7222222222222222,0.8001165501165501,0.5777777777777778,0.6647555343207517,0.4624362166355816,2.8803961644440683
57,10,30,2,2,gini,0.6666666666666666,0.8055555555555555,0.4666666666666666,0.5835651197970039,0.375118051973681,2.880396241110672
57,50,30,2,2,gini,0.7111111111111111,0.8047138047138046,0.5555555555555555,0.655982905982906,0.4440322443797195,2.880396317777276
57,100,30,2,2,gini,0.7222222222222222,0.7954545454545455,0.6,0.6837606837606837,0.4588828466254558,2.880396394444526
57,300,30,2,2,gini,0.7555555555555555,0.8307692307692308,0.6444444444444444,0.723915343915344,0.5256990155459369,2.8803964666666513
57,500,30,2,2,gini,0.7000000000000001,0.8148148148148148,0.5333333333333333,0.6419753086419754,0.4301718938035133,2.8803965455554943
57,10,30,5,2,gini,0.6444444444444445,0.7111111111111111,0.4888888888888889,0.5625396825396826,0.30808802290397613,2.880396622222098
57,50,30,5,2,gini,0.6777777777777777,0.7473544973544973,0.5333333333333333,0.6040241120886282,0.3782173631410777,2.8803966988887018
57,100,30,5,2,gini,0.6666666666666666,0.7705627705627706,0.48888888888888893,0.5920745920745921,0.3619232223285416,2.880396771110827
57,300,30,5,2,gini,0.7222222222222222,0.8289562289562289,0.5555555555555555,0.6641880341880343,0.47016785663934985,2.880396842221833
57,500,30,5,2,gini,0.7222222222222222,0.7884615384615384,0.6,0.6739130434782609,0.45926260499062116,2.8803969144439585
57,10,50,2,1,gini,0.7333333333333334,0.8343434343434343,0.6000000000000001,0.6804972804972804,0.4975083189535088,2.880396983333372
57,50,50,2,1,gini,0.7333333333333334,0.9444444444444445,0.5111111111111111,0.6454643048845947,0.5315224462024342,2.8803970555554974
57,100,50,2,1,gini,0.7222222222222222,0.8220390720390721,0.5777777777777778,0.667708834375501,0.47026847251915943,2.880397129999862
57,300,50,2,1,gini,0.7555555555555555,0.8195970695970697,0.6444444444444444,0.7125008924109374,0.525324633932852,2.8803972011108674
57,500,50,2,1,gini,0.7000000000000001,0.8055555555555555,0.5333333333333333,0.6381105743424583,0.4269278842467399,2.8803972722218734
57,10,50,5,1,gini,0.7555555555555555,0.8917748917748919,0.6000000000000001,0.6971074902109384,0.5507844098291044,2.8803973433328793
57,50,50,5,1,gini,0.7333333333333333,0.9259259259259259,0.5111111111111111,0.6431623931623932,0.523931996493098,2.8803974155556515
57,100,50,5,1,gini,0.7333333333333334,0.8243589743589744,0.5777777777777778,0.6729606625258798,0.4885718288952119,2.8803974888888964
57,300,50,5,1,gini,0.7444444444444445,0.8304195804195804,0.6,0.6903965599617773,0.5085505142266532,2.8803975599999023
57,500,50,5,1,gini,0.7222222222222222,0.8003848003848004,0.6,0.6807397583259652,0.46237712135825254,2.880397628888669
57,10,50,2,2,gini,0.6555555555555556,0.6965811965811964,0.5777777777777778,0.6279365079365079,0.31870537306796537,2.8803976977774357
57,50,50,2,2,gini,0.6666666666666666,0.7474747474747474,0.48888888888888893,0.5897435897435898,0.352992932650484,2.880397767777322
57,100,50,2,2,gini,0.7444444444444445,0.8294853294853294,0.6444444444444444,0.7008547008547009,0.5203097581836116,2.8803978388889746
57,300,50,2,2,gini,0.7333333333333334,0.8307692307692308,0.6,0.6942857142857144,0.4892357489655441,2.8803979144444587
57,500,50,2,2,gini,0.7222222222222222,0.8003848003848004,0.6,0.6807397583259652,0.46237712135825254,2.8803979822221057
57,10,50,5,2,gini,0.6666666666666666,0.7320512820512821,0.5111111111111111,0.5958178053830228,0.3494460718039181,2.880398049999753
57,50,50,5,2,gini,0.6555555555555556,0.6995726495726496,0.5555555555555555,0.6088336783988958,0.323326616481108,2.8803981266663565
57,100,50,5,2,gini,0.6888888888888888,0.825925925925926,0.48888888888888893,0.6129951690821257,0.41652062845226673,2.880398196666243
57,300,50,5,2,gini,0.7222222222222222,0.8003848003848004,0.6,0.6807397583259652,0.46237712135825254,2.8803982677778954
57,500,50,5,2,gini,0.6777777777777777,0.7722222222222221,0.5111111111111111,0.6114439076757917,0.37978743216763683,2.880398336666662
57,10,100,2,1,gini,0.6777777777777777,0.7948051948051948,0.48888888888888893,0.6002797202797203,0.3880588345881721,2.880398412222146
57,50,100,2,1,gini,0.6555555555555556,0.8472222222222223,0.37777777777777777,0.5203588681849551,0.372977894511104,2.880398483333152
57,100,100,2,1,gini,0.6888888888888888,0.7576923076923077,0.5333333333333333,0.6196273291925466,0.3942909247370056,2.8803985544441577
57,300,100,2,1,gini,0.7333333333333333,0.8093758093758093,0.6000000000000001,0.6852869352869354,0.4831645963518783,2.8803986255551637
57,500,100,2,1,gini,0.7222222222222222,0.8055555555555555,0.5777777777777778,0.667740203972088,0.46339115082713284,2.880398697777289
57,10,100,5,1,gini,0.7444444444444445,0.837037037037037,0.6222222222222222,0.7055555555555556,0.5124899771932894,2.8803987677778222
57,50,100,5,1,gini,0.7222222222222222,0.8162393162393163,0.5777777777777777,0.6587301587301587,0.46986993457581105,2.880401873333095
57,100,100,5,1,gini,0.7222222222222222,0.8005050505050505,0.5777777777777778,0.6690408357075025,0.4609439441273388,2.880402027777422
57,300,100,5,1,gini,0.7000000000000001,0.8148148148148148,0.5333333333333333,0.6419753086419754,0.4301718938035133,2.8804021199996996
57,500,100,5,1,gini,0.7222222222222222,0.8166666666666668,0.5555555555555555,0.6568760064412239,0.4669502126600363,2.8804022033330208
57,10,100,2,2,gini,0.6555555555555556,0.702991452991453,0.5333333333333333,0.6031746031746031,0.32093419256600386,2.880402282221864
57,50,100,2,2,gini,0.7222222222222222,0.8072390572390572,0.5777777777777778,0.6711775878442546,0.46332251103315425,2.8804023599995867
57,100,100,2,2,gini,0.6777777777777777,0.8083333333333332,0.4666666666666666,0.5901449275362319,0.3926808100521126,2.8804024388884297
57,300,100,2,2,gini,0.7333333333333333,0.8518518518518517,0.5555555555555555,0.6709401709401709,0.49609295923533,2.8804025177772727
57,500,100,2,2,gini,0.7222222222222222,0.8257575757575758,0.5555555555555555,0.6610925306577481,0.4694181622544944,2.880402598889001
57,10,100,5,2,gini,0.6777777777777777,0.7300925925925926,0.5111111111111111,0.5740143369175628,0.37376410253590214,2.8804026766667246
57,50,100,5,2,gini,0.7333333333333334,0.8055555555555555,0.6,0.6759936530051472,0.48378980771211694,2.880402754444448
57,100,100,5,2,gini,0.6666666666666666,0.7230769230769232,0.5333333333333333,0.6114285714285715,0.3455187935822189,2.8804028311110517
57,300,100,5,2,gini,0.6555555555555554,0.7380471380471381,0.48888888888888893,0.5872649572649573,0.33182496386613497,2.8804029122221335
57,500,100,5,2,gini,0.7111111111111111,0.7799145299145299,0.5777777777777778,0.6571581933900775,0.43787231498320534,2.880402989999857
57,10,300,2,1,gini,0.6777777777777777,0.7814814814814816,0.5111111111111111,0.5976190476190476,0.3878988279088847,2.880403069999819
57,50,300,2,1,gini,0.7222222222222223,0.8361111111111111,0.5555555555555555,0.6631454643048845,0.4736207131767971,2.880403148888662
57,100,300,2,1,gini,0.6888888888888888,0.7912457912457912,0.5111111111111111,0.6196581196581197,0.4038643640531867,2.8804032266663855
57,300,300,2,1,gini,0.7222222222222222,0.7884615384615384,0.6,0.6739130434782609,0.45926260499062116,2.880403308888587
57,500,300,2,1,gini,0.6777777777777777,0.7954545454545454,0.48888888888888893,0.6034002229654404,0.38789311814852107,2.88040338666631
57,10,300,5,1,gini,0.6444444444444444,0.7259259259259259,0.4444444444444444,0.512962962962963,0.3138247538348106,2.8804034644440333
57,50,300,5,1,gini,0.7000000000000001,0.8783068783068783,0.4666666666666666,0.6081466842336408,0.4535914586672439,2.8804035422217567
57,100,300,5,1,gini,0.7000000000000001,0.8233618233618234,0.5333333333333333,0.6406142167011732,0.43435185662677916,2.8804036211105997
57,300,300,5,1,gini,0.7111111111111111,0.8333333333333334,0.5111111111111111,0.6298773690078038,0.4546361998027364,2.8804037011112085
57,500,300,5,1,gini,0.7222222222222222,0.7891737891737892,0.6000000000000001,0.6776895943562611,0.45860069469950204,2.8804037822222908
57,10,300,2,2,gini,0.6444444444444444,0.6868686868686869,0.5333333333333333,0.594017094017094,0.29913615183412096,2.8804038611111333
57,50,300,2,2,gini,0.6444444444444444,0.7307692307692308,0.4666666666666666,0.562111801242236,0.31311969538456114,2.8804039388888567
57,100,300,2,2,gini,0.7222222222222222,0.7857142857142857,0.6,0.6719973346660003,0.4593042466075626,2.88040401666658
57,300,300,2,2,gini,0.7000000000000001,0.7635327635327634,0.5777777777777778,0.6538800705467372,0.4137558417664146,2.8804040888887052
57,500,300,2,2,gini,0.7111111111111111,0.8055555555555555,0.5555555555555555,0.6534951897270739,0.44485426060211813,2.88040418888882
57,10,300,5,2,gini,0.7333333333333334,0.8702865761689291,0.6,0.6438492063492064,0.5147147875088985,2.8804042822222176
57,50,300,5,2,gini,0.7222222222222223,0.7865079365079365,0.6222222222222222,0.6918348233290762,0.45731304268804157,2.8804043522221034
57,100,300,5,2,gini,0.6666666666666666,0.7777777777777778,0.4666666666666666,0.5833333333333334,0.36369648372665403,2.880404437777664
57,300,300,5,2,gini,0.7333333333333334,0.8076923076923078,0.6,0.6818495514147688,0.4832332361458567,2.880404516666507
57,500,300,5,2,gini,0.6777777777777777,0.781986531986532,0.48888888888888893,0.5991267186919361,0.38313598433689,2.8804046422217247
57,10,500,2,1,gini,0.6333333333333333,0.7738095238095237,0.37777777777777777,0.5072463768115942,0.3106665565230147,2.8804047299995243
57,50,500,2,1,gini,0.6666666666666666,0.744107744107744,0.5111111111111111,0.6047008547008548,0.3518036491975762,2.8804048155550843
57,100,500,2,1,gini,0.7333333333333334,0.8397435897435898,0.5777777777777777,0.6684303350970017,0.4948727021901746,2.8804048966661666
57,300,500,2,1,gini,0.6999999999999998,0.7666666666666666,0.5777777777777778,0.6577777777777777,0.4135868832132182,2.8804049744445366
57,500,500,2,1,gini,0.6888888888888888,0.7954545454545454,0.5111111111111111,0.6200668896321071,0.4053774883080445,2.880405056666738
57,10,500,5,1,gini,0.6777777777777777,0.7976190476190476,0.5333333333333333,0.6195949644225506,0.3918365107920958,2.880405135555581
57,50,500,5,1,gini,0.6888888888888888,0.7542735042735043,0.5555555555555555,0.6333486695805536,0.3930274620501179,2.8804052155555433
57,100,500,5,1,gini,0.7000000000000001,0.8449735449735449,0.48888888888888893,0.6162626262626262,0.4411457039318141,2.8804052988888644
57,300,500,5,1,gini,0.7111111111111111,0.8148148148148148,0.5333333333333333,0.6431623931623932,0.4476000947384428,2.880405381111066
57,500,500,5,1,gini,0.7444444444444445,0.8214285714285715,0.6222222222222222,0.7000943972458216,0.506299929458042,2.880405459999909
57,10,500,2,2,gini,0.7000000000000001,0.7057692307692308,0.6888888888888888,0.6960061443932412,0.40119921297019356,2.880405537777632
57,50,500,2,2,gini,0.7111111111111111,0.8119658119658119,0.5777777777777778,0.6675101602637835,0.4486863906429515,2.8804056177775945
57,100,500,2,2,gini,0.6999999999999998,0.7888888888888889,0.5555555555555555,0.6508641975308641,0.42070500687902507,2.8804056977775567
57,300,500,2,2,gini,0.7444444444444445,0.8306878306878307,0.6222222222222222,0.706380783966991,0.5084914189493243,2.8804057766663997
57,500,500,2,2,gini,0.7222222222222222,0.8001165501165501,0.5777777777777778,0.6647555343207517,0.4624362166355816,2.880405854444123
57,10,500,5,2,gini,0.6555555555555556,0.7952380952380952,0.4222222222222222,0.5195402298850574,0.3570595994749328,2.8804059344440853
57,50,500,5,2,gini,0.6777777777777777,0.7806637806637807,0.5111111111111111,0.6101182767849435,0.3834736182672371,2.880406139999913
57,100,500,5,2,gini,0.7555555555555555,0.837037037037037,0.6444444444444444,0.7209401709401709,0.5304163535486676,2.8804062477778642
57,300,500,5,2,gini,0.6888888888888888,0.8092592592592593,0.48888888888888893,0.6083574879227053,0.41029775108455185,2.880406338888376
57,500,500,5,2,gini,0.7000000000000001,0.7954545454545454,0.5333333333333333,0.6354515050167224,0.4233038646634227,2.8804064177778654
57,10,10,2,1,entropy,0.6777777777777777,0.7521367521367521,0.48888888888888893,0.5793650793650794,0.37494154343286756,2.88040649222223
57,50,10,2,1,entropy,0.6777777777777777,0.8083333333333332,0.4666666666666666,0.5901449275362319,0.3926808100521126,2.8804065733333117
57,100,10,2,1,entropy,0.7111111111111111,0.85,0.5111111111111111,0.6372463768115942,0.4601430279992231,2.880406656666633
57,300,10,2,1,entropy,0.7111111111111111,0.8030303030303031,0.5555555555555555,0.6525455221107395,0.444100884173698,2.8804067311109973
57,500,10,2,1,entropy,0.7111111111111111,0.791025641025641,0.5555555555555555,0.6462939958592133,0.44143137681610883,2.880406805555362
57,10,10,5,1,entropy,0.6444444444444445,0.6972222222222223,0.5111111111111111,0.5804830917874396,0.3027843581113812,2.880406886666444
57,50,10,5,1,entropy,0.6777777777777777,0.7805555555555556,0.5111111111111111,0.6137627482555019,0.3828988708514942,2.8804069644441674
57,100,10,5,1,entropy,0.7444444444444445,0.8222222222222223,0.6222222222222222,0.7071604938271605,0.5043087255385211,2.8804072955552127
57,300,10,5,1,entropy,0.7222222222222222,0.8021978021978021,0.6,0.6719659650694133,0.4661815682995892,2.880407386666371
57,500,10,5,1,entropy,0.7555555555555555,0.8307692307692308,0.6444444444444444,0.723915343915344,0.5256990155459369,2.8804074599996157
57,10,10,2,2,entropy,0.6666666666666666,0.7727272727272728,0.4666666666666666,0.5582546108861898,0.3628548501027664,2.880407537777339
57,50,10,2,2,entropy,0.6555555555555556,0.7584415584415584,0.4666666666666666,0.5725874125874125,0.3398922280210373,2.88040762222178
57,100,10,2,2,entropy,0.7444444444444445,0.8333333333333334,0.6,0.6962962962962963,0.5078677873714246,2.8804077088884594
57,300,10,2,2,entropy,0.7111111111111111,0.8246031746031747,0.5333333333333333,0.6400897867564534,0.452437244344647,2.880407796666259
57,500,10,2,2,entropy,0.7000000000000001,0.7777777777777777,0.5555555555555555,0.6430488459473968,0.41803022966448133,2.880407873332863
57,10,10,5,2,entropy,0.6555555555555556,0.7251082251082251,0.5111111111111111,0.5891809340085202,0.32929816283013563,2.8804079599995425
57,50,10,5,2,entropy,0.7333333333333334,0.8277777777777778,0.6,0.6850241545893719,0.49176159747699266,2.8804080388883855
57,100,10,5,2,entropy,0.7444444444444445,0.8450142450142449,0.6,0.6974603174603174,0.5129482201753085,2.8804081222217066
57,300,10,5,2,entropy,0.7000000000000001,0.8141025641025642,0.5333333333333333,0.6381987577639752,0.4308338040946323,2.8804081922222395
57,500,10,5,2,entropy,0.6888888888888888,0.7752525252525252,0.5333333333333333,0.6278541640860481,0.39873996301104647,2.8804082688888433
57,10,30,2,1,entropy,0.6111111111111112,0.6619047619047619,0.37777777777777777,0.45287356321839073,0.23780264067494397,2.8804083566666425
57,50,30,2,1,entropy,0.7111111111111111,0.8675213675213675,0.5111111111111111,0.6287094547964114,0.46907565942875973,2.8804084377777244
57,100,30,2,1,entropy,0.7777777777777777,0.8962962962962964,0.6222222222222222,0.7318518518518519,0.5833119089523234,2.8804085244444044
57,300,30,2,1,entropy,0.7666666666666666,0.849002849002849,0.6444444444444445,0.728835978835979,0.550354673483933,2.880408601111008
57,500,30,2,1,entropy,0.7222222222222222,0.8141025641025642,0.5777777777777778,0.6702500398152572,0.4662445506095339,2.8804086799998507
57,10,30,5,1,entropy,0.7555555555555555,0.8076923076923078,0.6666666666666666,0.7301587301587302,0.5188122181078899,2.8804087544442156
57,50,30,5,1,entropy,0.7000000000000001,0.7619047619047619,0.5777777777777778,0.6490088289188739,0.41476070628882517,2.880408826666341
57,100,30,5,1,entropy,0.7111111111111111,0.797979797979798,0.5555555555555555,0.650646186878071,0.44259413131685754,2.8804089011107052
57,300,30,5,1,entropy,0.7111111111111111,0.779072779072779,0.5777777777777778,0.6596459096459096,0.4370502987608067,2.8804089866662657
57,500,30,5,1,entropy,0.7111111111111111,0.8166666666666668,0.5333333333333333,0.6426309921962097,0.4484133224350216,2.8804090655551087
57,10,30,2,2,entropy,0.7222222222222222,0.8097643097643098,0.5777777777777778,0.6721272554605887,0.4640758874615745,2.8804091355556416
57,50,30,2,2,entropy,0.6888888888888888,0.7744107744107745,0.5333333333333333,0.6303418803418803,0.39791794678864784,2.8804092077777668
57,100,30,2,2,entropy,0.7111111111111111,0.7696969696969697,0.6,0.6675213675213675,0.43580919146070873,2.880409283333251
57,300,30,2,2,entropy,0.7333333333333333,0.8029100529100529,0.6222222222222222,0.6959344401873139,0.48166738801168735,2.8804093633332135
57,500,30,2,2,entropy,0.7000000000000001,0.8055555555555555,0.5333333333333333,0.6381105743424583,0.4269278842467399,2.8804094477776543
57,10,30,5,2,entropy,0.7000000000000001,0.7757575757575758,0.6444444444444445,0.6836996336996336,0.42778453837187785,2.8804095177775406
57,50,30,5,2,entropy,0.6888888888888888,0.7912457912457912,0.5111111111111111,0.6196581196581197,0.4038643640531867,2.880409592221905
57,100,30,5,2,entropy,0.7222222222222222,0.8023809523809523,0.5777777777777778,0.6631084457771115,0.46464283935691775,2.880409675555226
57,300,30,5,2,entropy,0.7222222222222222,0.8523809523809524,0.5333333333333333,0.6505361305361306,0.4792612752822838,2.88040975222183
57,500,30,5,2,entropy,0.7222222222222222,0.8387445887445888,0.5555555555555555,0.6604506604506605,0.4749488370209602,2.8804098266661944
57,10,50,2,1,entropy,0.6888888888888888,0.7845487845487846,0.5333333333333333,0.6250416250416251,0.4035944636166688,2.880409897777847
57,50,50,2,1,entropy,0.6666666666666666,0.8333333333333334,0.4444444444444445,0.5666666666666668,0.38477345889550185,2.880409968888853
57,100,50,2,1,entropy,0.7111111111111111,0.8148148148148148,0.5333333333333333,0.6431623931623932,0.4476000947384428,2.8804100399998585
57,300,50,2,1,entropy,0.7222222222222222,0.85,0.5333333333333333,0.6539130434782608,0.4776273981587466,2.880410109999745
57,500,50,2,1,entropy,0.7444444444444445,0.8425925925925926,0.6,0.6987179487179488,0.5109435614810663,2.88041018333299
57,10,50,5,1,entropy,0.6777777777777777,0.7702991452991453,0.5111111111111111,0.6076604554865425,0.3804519543000189,2.880410251110637
57,50,50,5,1,entropy,0.7333333333333333,0.8842592592592592,0.5333333333333333,0.6640096618357488,0.5076900939266156,2.8804103244445285
57,100,50,5,1,entropy,0.7000000000000001,0.8122895622895623,0.5111111111111111,0.6247677443329618,0.42925028192796155,2.8804103977777737
57,300,50,5,1,entropy,0.7444444444444445,0.8441558441558441,0.6,0.6884494815529298,0.5154694775356211,2.880410473333258
57,500,50,5,1,entropy,0.7333333333333334,0.8076923076923078,0.6,0.6818495514147688,0.4832332361458567,2.880410545555383
57,10,50,2,2,entropy,0.6777777777777777,0.752991452991453,0.5333333333333333,0.620952380952381,0.37341323739446225,2.8804106255553457
57,50,50,2,2,entropy,0.7444444444444445,0.8425925925925926,0.6,0.6987179487179488,0.5109435614810663,2.8804107122220253
57,100,50,2,2,entropy,0.7111111111111111,0.7870370370370371,0.5777777777777778,0.6635802469135803,0.4387586093807781,2.8804107933331076
57,300,50,2,2,entropy,0.7222222222222222,0.7955840455840456,0.6,0.6803350970017638,0.4601488993881939,2.88041087222195
57,500,50,2,2,entropy,0.7333333333333333,0.7977207977207977,0.6222222222222222,0.6944444444444445,0.479990984706918,2.8804109422218365
57,10,50,5,2,entropy,0.6,0.6388888888888888,0.4666666666666666,0.537037037037037,0.20882206023328512,2.8804110155550813
57,50,50,5,2,entropy,0.7222222222222223,0.8333333333333334,0.5777777777777778,0.6638616175783075,0.47968550585271325,2.880411086666734
57,100,50,5,2,entropy,0.6888888888888888,0.7653846153846153,0.5333333333333333,0.6224844720496895,0.3965865238830213,2.8804111622222184
57,300,50,5,2,entropy,0.6777777777777777,0.7534965034965034,0.5333333333333333,0.618967988533206,0.3740159554273907,2.8804112388888217
57,500,50,5,2,entropy,0.7333333333333334,0.8141025641025642,0.6,0.6844950540602714,0.4847814408345486,2.8804113133331866
