pca__n_components,rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.9,100,entropy,30,2,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.9,100,entropy,30,2,1,0.8,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,100,entropy,30,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,30,2,2,0.1,0.6457627118644067,0.05002672527803623,0.27997817123453794,0.02646345701704345,0.8444444444444444,0.12668615834434865,0.4178764478764479,0.028451040324776904,0.32992609866253864,0.054052408050277646
0.9,100,entropy,30,2,2,0.2,0.8193220338983052,0.04024338241988753,0.42756410256410254,0.09862216465352375,0.6,0.16850834320114555,0.496,0.12248243441460717,0.40090425625737136,0.14528461917713534
0.9,100,entropy,30,2,2,0.30000000000000004,0.8696045197740112,0.04299663312350431,0.6157142857142857,0.18587904779227613,0.4666666666666666,0.12171612389003691,0.5206358656823052,0.13128959789551234,0.45886940374615054,0.1547870108848516
0.9,100,entropy,30,2,2,0.4,0.8896045197740113,0.03661566186045098,0.8,0.2091650066335189,0.4,0.16850834320114555,0.5114603044014808,0.16715410570953085,0.5035289570098254,0.16433857326564993
0.9,100,entropy,30,2,2,0.5,0.8795480225988701,0.027678282663970655,0.9,0.22360679774997896,0.26666666666666666,0.14907119849998596,0.3830769230769231,0.18368354572583306,0.4256927076215774,0.15453200572644218
0.9,100,entropy,30,2,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,30,2,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,30,2,2,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,30,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,30,5,1,0.1,0.6524858757062146,0.060036190900300795,0.28882131661442006,0.040172665138640595,0.8666666666666666,0.12171612389003689,0.4306108538626955,0.044448887578786705,0.34971256720942595,0.07066635382499771
0.9,100,entropy,30,5,1,0.2,0.8159887005649719,0.044440873328393325,0.4242424242424242,0.11059568236905855,0.5555555555555556,0.1360827634879543,0.47631578947368425,0.11093977247985692,0.3763399397322595,0.13188250621119513
0.9,100,entropy,30,5,1,0.30000000000000004,0.8662146892655368,0.042503846571942366,0.5857142857142856,0.17023393268304263,0.4666666666666666,0.12171612389003691,0.5140424590888987,0.1357514515702624,0.4449822613495654,0.15904785792079057
0.9,100,entropy,30,5,1,0.4,0.8796045197740113,0.03201974597453285,0.7114285714285714,0.20859099712507406,0.4,0.16850834320114555,0.4882734912146677,0.15122551026250408,0.461131042307837,0.14688557229542842
0.9,100,entropy,30,5,1,0.5,0.8762146892655368,0.02551881152743593,0.8333333333333333,0.23570226039551587,0.26666666666666666,0.12668615834434865,0.3824708624708625,0.15051655866202301,0.4092862150177609,0.13722355206034573
0.9,100,entropy,30,5,1,0.6,0.8661581920903956,0.012703072917228563,0.9199999999999999,0.17888543819998318,0.15555555555555553,0.12668615834434868,0.23844155844155845,0.16705761759512575,0.2883693627006986,0.1703623156296114
0.9,100,entropy,30,5,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.9,100,entropy,30,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,30,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,30,5,2,0.1,0.6357062146892656,0.045719795737754816,0.27605824653655575,0.022307180873060425,0.8666666666666666,0.14487116456005883,0.4163676432460461,0.03003131998220476,0.33368527346929655,0.06421294596653135
0.9,100,entropy,30,5,2,0.2,0.8026553672316383,0.03811026570536873,0.3948306595365419,0.07737088917722176,0.5555555555555556,0.13608276348795434,0.4565934065934066,0.08927890459614546,0.35226586197517606,0.10503651041590326
0.9,100,entropy,30,5,2,0.30000000000000004,0.8662711864406779,0.043917515010991455,0.6014285714285714,0.19275129370380317,0.4666666666666666,0.12171612389003691,0.5147535127411288,0.1330918386271797,0.4499775836296509,0.15817718620240934
0.9,100,entropy,30,5,2,0.4,0.886271186440678,0.03805945527776363,0.77,0.22803508501982758,0.4,0.16850834320114555,0.5048668978080743,0.17023732736331065,0.48970727394774577,0.17275271565981806
0.9,100,entropy,30,5,2,0.5,0.8728813559322035,0.0254449064339024,0.8333333333333333,0.23570226039551587,0.2444444444444444,0.14487116456005886,0.34974358974358977,0.1719058195128368,0.3828598698746951,0.14197864369796395
0.9,100,entropy,30,5,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,30,5,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,30,5,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,100,entropy,30,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,50,2,1,0.1,0.6590395480225989,0.04192179861076493,0.294005994005994,0.01845314667575437,0.888888888888889,0.0785674201318386,0.44043841076099144,0.01297039373971495,0.36649346692999696,0.015305532437460283
0.9,100,entropy,50,2,1,0.2,0.8194350282485876,0.046061398834323426,0.43590659340659343,0.08831443386193483,0.6,0.16850834320114563,0.49655844155844153,0.11097619172158871,0.40451732782740796,0.12984641369760094
0.9,100,entropy,50,2,1,0.30000000000000004,0.876271186440678,0.03447658814892177,0.6357142857142857,0.16051575038745874,0.4888888888888888,0.12668615834434868,0.5416884972612527,0.11921326331417416,0.4839183753895565,0.13404700694802188
0.9,100,entropy,50,2,1,0.4,0.8895480225988701,0.03872478519601018,0.7833333333333333,0.2173067468400883,0.4,0.16850834320114555,0.5130920060331825,0.17267390980679156,0.5008255535371424,0.18219134785584593
0.9,100,entropy,50,2,1,0.5,0.8761581920903956,0.03506615863625159,0.8333333333333333,0.23570226039551584,0.26666666666666666,0.2018433569398328,0.36225108225108227,0.25368157439102673,0.3636940794157279,0.2579411244569059
0.9,100,entropy,50,2,1,0.6,0.8728248587570622,0.0159115043646082,0.9199999999999999,0.17888543819998318,0.2,0.12171612389003691,0.3038961038961039,0.1721942757814776,0.34122205298683017,0.19263273090713093
0.9,100,entropy,50,2,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.9,100,entropy,50,2,1,0.8,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,100,entropy,50,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,50,2,2,0.1,0.6457627118644067,0.05002672527803623,0.27997817123453794,0.02646345701704345,0.8444444444444444,0.12668615834434865,0.4178764478764479,0.028451040324776904,0.32992609866253864,0.054052408050277646
0.9,100,entropy,50,2,2,0.2,0.8193220338983052,0.04024338241988753,0.42756410256410254,0.09862216465352375,0.6,0.16850834320114555,0.496,0.12248243441460717,0.40090425625737136,0.14528461917713534
0.9,100,entropy,50,2,2,0.30000000000000004,0.8696045197740112,0.04299663312350431,0.6157142857142857,0.18587904779227613,0.4666666666666666,0.12171612389003691,0.5206358656823052,0.13128959789551234,0.45886940374615054,0.1547870108848516
0.9,100,entropy,50,2,2,0.4,0.8896045197740113,0.03661566186045098,0.8,0.2091650066335189,0.4,0.16850834320114555,0.5114603044014808,0.16715410570953085,0.5035289570098254,0.16433857326564993
0.9,100,entropy,50,2,2,0.5,0.8795480225988701,0.027678282663970655,0.9,0.22360679774997896,0.26666666666666666,0.14907119849998596,0.3830769230769231,0.18368354572583306,0.4256927076215774,0.15453200572644218
0.9,100,entropy,50,2,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,50,2,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,50,2,2,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,50,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,50,5,1,0.1,0.6524858757062146,0.060036190900300795,0.28882131661442006,0.040172665138640595,0.8666666666666666,0.12171612389003689,0.4306108538626955,0.044448887578786705,0.34971256720942595,0.07066635382499771
0.9,100,entropy,50,5,1,0.2,0.8159887005649719,0.044440873328393325,0.4242424242424242,0.11059568236905855,0.5555555555555556,0.1360827634879543,0.47631578947368425,0.11093977247985692,0.3763399397322595,0.13188250621119513
0.9,100,entropy,50,5,1,0.30000000000000004,0.8662146892655368,0.042503846571942366,0.5857142857142856,0.17023393268304263,0.4666666666666666,0.12171612389003691,0.5140424590888987,0.1357514515702624,0.4449822613495654,0.15904785792079057
0.9,100,entropy,50,5,1,0.4,0.8796045197740113,0.03201974597453285,0.7114285714285714,0.20859099712507406,0.4,0.16850834320114555,0.4882734912146677,0.15122551026250408,0.461131042307837,0.14688557229542842
0.9,100,entropy,50,5,1,0.5,0.8762146892655368,0.02551881152743593,0.8333333333333333,0.23570226039551587,0.26666666666666666,0.12668615834434865,0.3824708624708625,0.15051655866202301,0.4092862150177609,0.13722355206034573
0.9,100,entropy,50,5,1,0.6,0.8661581920903956,0.012703072917228563,0.9199999999999999,0.17888543819998318,0.15555555555555553,0.12668615834434868,0.23844155844155845,0.16705761759512575,0.2883693627006986,0.1703623156296114
0.9,100,entropy,50,5,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.9,100,entropy,50,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,50,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,50,5,2,0.1,0.6357062146892656,0.045719795737754816,0.27605824653655575,0.022307180873060425,0.8666666666666666,0.14487116456005883,0.4163676432460461,0.03003131998220476,0.33368527346929655,0.06421294596653135
0.9,100,entropy,50,5,2,0.2,0.8026553672316383,0.03811026570536873,0.3948306595365419,0.07737088917722176,0.5555555555555556,0.13608276348795434,0.4565934065934066,0.08927890459614546,0.35226586197517606,0.10503651041590326
0.9,100,entropy,50,5,2,0.30000000000000004,0.8662711864406779,0.043917515010991455,0.6014285714285714,0.19275129370380317,0.4666666666666666,0.12171612389003691,0.5147535127411288,0.1330918386271797,0.4499775836296509,0.15817718620240934
0.9,100,entropy,50,5,2,0.4,0.886271186440678,0.03805945527776363,0.77,0.22803508501982758,0.4,0.16850834320114555,0.5048668978080743,0.17023732736331065,0.48970727394774577,0.17275271565981806
0.9,100,entropy,50,5,2,0.5,0.8728813559322035,0.0254449064339024,0.8333333333333333,0.23570226039551587,0.2444444444444444,0.14487116456005886,0.34974358974358977,0.1719058195128368,0.3828598698746951,0.14197864369796395
0.9,100,entropy,50,5,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,50,5,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,50,5,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,100,entropy,50,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,100,2,1,0.1,0.6590395480225989,0.04192179861076493,0.294005994005994,0.01845314667575437,0.888888888888889,0.0785674201318386,0.44043841076099144,0.01297039373971495,0.36649346692999696,0.015305532437460283
0.9,100,entropy,100,2,1,0.2,0.8194350282485876,0.046061398834323426,0.43590659340659343,0.08831443386193483,0.6,0.16850834320114563,0.49655844155844153,0.11097619172158871,0.40451732782740796,0.12984641369760094
0.9,100,entropy,100,2,1,0.30000000000000004,0.876271186440678,0.03447658814892177,0.6357142857142857,0.16051575038745874,0.4888888888888888,0.12668615834434868,0.5416884972612527,0.11921326331417416,0.4839183753895565,0.13404700694802188
0.9,100,entropy,100,2,1,0.4,0.8895480225988701,0.03872478519601018,0.7833333333333333,0.2173067468400883,0.4,0.16850834320114555,0.5130920060331825,0.17267390980679156,0.5008255535371424,0.18219134785584593
0.9,100,entropy,100,2,1,0.5,0.8761581920903956,0.03506615863625159,0.8333333333333333,0.23570226039551584,0.26666666666666666,0.2018433569398328,0.36225108225108227,0.25368157439102673,0.3636940794157279,0.2579411244569059
0.9,100,entropy,100,2,1,0.6,0.8728248587570622,0.0159115043646082,0.9199999999999999,0.17888543819998318,0.2,0.12171612389003691,0.3038961038961039,0.1721942757814776,0.34122205298683017,0.19263273090713093
0.9,100,entropy,100,2,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.9,100,entropy,100,2,1,0.8,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,100,entropy,100,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,100,2,2,0.1,0.6457627118644067,0.05002672527803623,0.27997817123453794,0.02646345701704345,0.8444444444444444,0.12668615834434865,0.4178764478764479,0.028451040324776904,0.32992609866253864,0.054052408050277646
0.9,100,entropy,100,2,2,0.2,0.8193220338983052,0.04024338241988753,0.42756410256410254,0.09862216465352375,0.6,0.16850834320114555,0.496,0.12248243441460717,0.40090425625737136,0.14528461917713534
0.9,100,entropy,100,2,2,0.30000000000000004,0.8696045197740112,0.04299663312350431,0.6157142857142857,0.18587904779227613,0.4666666666666666,0.12171612389003691,0.5206358656823052,0.13128959789551234,0.45886940374615054,0.1547870108848516
0.9,100,entropy,100,2,2,0.4,0.8896045197740113,0.03661566186045098,0.8,0.2091650066335189,0.4,0.16850834320114555,0.5114603044014808,0.16715410570953085,0.5035289570098254,0.16433857326564993
0.9,100,entropy,100,2,2,0.5,0.8795480225988701,0.027678282663970655,0.9,0.22360679774997896,0.26666666666666666,0.14907119849998596,0.3830769230769231,0.18368354572583306,0.4256927076215774,0.15453200572644218
0.9,100,entropy,100,2,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,100,2,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,100,2,2,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,100,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,100,5,1,0.1,0.6524858757062146,0.060036190900300795,0.28882131661442006,0.040172665138640595,0.8666666666666666,0.12171612389003689,0.4306108538626955,0.044448887578786705,0.34971256720942595,0.07066635382499771
0.9,100,entropy,100,5,1,0.2,0.8159887005649719,0.044440873328393325,0.4242424242424242,0.11059568236905855,0.5555555555555556,0.1360827634879543,0.47631578947368425,0.11093977247985692,0.3763399397322595,0.13188250621119513
0.9,100,entropy,100,5,1,0.30000000000000004,0.8662146892655368,0.042503846571942366,0.5857142857142856,0.17023393268304263,0.4666666666666666,0.12171612389003691,0.5140424590888987,0.1357514515702624,0.4449822613495654,0.15904785792079057
0.9,100,entropy,100,5,1,0.4,0.8796045197740113,0.03201974597453285,0.7114285714285714,0.20859099712507406,0.4,0.16850834320114555,0.4882734912146677,0.15122551026250408,0.461131042307837,0.14688557229542842
0.9,100,entropy,100,5,1,0.5,0.8762146892655368,0.02551881152743593,0.8333333333333333,0.23570226039551587,0.26666666666666666,0.12668615834434865,0.3824708624708625,0.15051655866202301,0.4092862150177609,0.13722355206034573
0.9,100,entropy,100,5,1,0.6,0.8661581920903956,0.012703072917228563,0.9199999999999999,0.17888543819998318,0.15555555555555553,0.12668615834434868,0.23844155844155845,0.16705761759512575,0.2883693627006986,0.1703623156296114
0.9,100,entropy,100,5,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.9,100,entropy,100,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,100,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,100,5,2,0.1,0.6357062146892656,0.045719795737754816,0.27605824653655575,0.022307180873060425,0.8666666666666666,0.14487116456005883,0.4163676432460461,0.03003131998220476,0.33368527346929655,0.06421294596653135
0.9,100,entropy,100,5,2,0.2,0.8026553672316383,0.03811026570536873,0.3948306595365419,0.07737088917722176,0.5555555555555556,0.13608276348795434,0.4565934065934066,0.08927890459614546,0.35226586197517606,0.10503651041590326
0.9,100,entropy,100,5,2,0.30000000000000004,0.8662711864406779,0.043917515010991455,0.6014285714285714,0.19275129370380317,0.4666666666666666,0.12171612389003691,0.5147535127411288,0.1330918386271797,0.4499775836296509,0.15817718620240934
0.9,100,entropy,100,5,2,0.4,0.886271186440678,0.03805945527776363,0.77,0.22803508501982758,0.4,0.16850834320114555,0.5048668978080743,0.17023732736331065,0.48970727394774577,0.17275271565981806
0.9,100,entropy,100,5,2,0.5,0.8728813559322035,0.0254449064339024,0.8333333333333333,0.23570226039551587,0.2444444444444444,0.14487116456005886,0.34974358974358977,0.1719058195128368,0.3828598698746951,0.14197864369796395
0.9,100,entropy,100,5,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,100,5,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,100,5,2,0.8,0.8528248587570622,0.007815726176416418,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.13859667942639392
0.9,100,entropy,100,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,300,2,1,0.1,0.6590395480225989,0.04192179861076493,0.294005994005994,0.01845314667575437,0.888888888888889,0.0785674201318386,0.44043841076099144,0.01297039373971495,0.36649346692999696,0.015305532437460283
0.9,100,entropy,300,2,1,0.2,0.8194350282485876,0.046061398834323426,0.43590659340659343,0.08831443386193483,0.6,0.16850834320114563,0.49655844155844153,0.11097619172158871,0.40451732782740796,0.12984641369760094
0.9,100,entropy,300,2,1,0.30000000000000004,0.876271186440678,0.03447658814892177,0.6357142857142857,0.16051575038745874,0.4888888888888888,0.12668615834434868,0.5416884972612527,0.11921326331417416,0.4839183753895565,0.13404700694802188
0.9,100,entropy,300,2,1,0.4,0.8895480225988701,0.03872478519601018,0.7833333333333333,0.2173067468400883,0.4,0.16850834320114555,0.5130920060331825,0.17267390980679156,0.5008255535371424,0.18219134785584593
0.9,100,entropy,300,2,1,0.5,0.8761581920903956,0.03506615863625159,0.8333333333333333,0.23570226039551584,0.26666666666666666,0.2018433569398328,0.36225108225108227,0.25368157439102673,0.3636940794157279,0.2579411244569059
0.9,100,entropy,300,2,1,0.6,0.8728248587570622,0.0159115043646082,0.9199999999999999,0.17888543819998318,0.2,0.12171612389003691,0.3038961038961039,0.1721942757814776,0.34122205298683017,0.19263273090713093
0.9,100,entropy,300,2,1,0.7000000000000001,0.8661581920903954,0.01732792400806615,1.0,0.0,0.11111111111111112,0.1111111111111111,0.18545454545454546,0.1819999091817047,0.23879964827802955,0.2245681607845986
0.9,100,entropy,300,2,1,0.8,0.8594915254237288,0.01536967203952557,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.15039098380433108,0.21116359566845014
0.9,100,entropy,300,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,300,2,2,0.1,0.6457627118644067,0.05002672527803623,0.27997817123453794,0.02646345701704345,0.8444444444444444,0.12668615834434865,0.4178764478764479,0.028451040324776904,0.32992609866253864,0.054052408050277646
0.9,100,entropy,300,2,2,0.2,0.8193220338983052,0.04024338241988753,0.42756410256410254,0.09862216465352375,0.6,0.16850834320114555,0.496,0.12248243441460717,0.40090425625737136,0.14528461917713534
0.9,100,entropy,300,2,2,0.30000000000000004,0.8696045197740112,0.04299663312350431,0.6157142857142857,0.18587904779227613,0.4666666666666666,0.12171612389003691,0.5206358656823052,0.13128959789551234,0.45886940374615054,0.1547870108848516
0.9,100,entropy,300,2,2,0.4,0.8896045197740113,0.03661566186045098,0.8,0.2091650066335189,0.4,0.16850834320114555,0.5114603044014808,0.16715410570953085,0.5035289570098254,0.16433857326564993
0.9,100,entropy,300,2,2,0.5,0.8795480225988701,0.027678282663970655,0.9,0.22360679774997896,0.26666666666666666,0.14907119849998596,0.3830769230769231,0.18368354572583306,0.4256927076215774,0.15453200572644218
0.9,100,entropy,300,2,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
0.9,100,entropy,300,2,2,0.7000000000000001,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
0.9,100,entropy,300,2,2,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,300,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,300,5,1,0.1,0.6524858757062146,0.060036190900300795,0.28882131661442006,0.040172665138640595,0.8666666666666666,0.12171612389003689,0.4306108538626955,0.044448887578786705,0.34971256720942595,0.07066635382499771
0.9,100,entropy,300,5,1,0.2,0.8159887005649719,0.044440873328393325,0.4242424242424242,0.11059568236905855,0.5555555555555556,0.1360827634879543,0.47631578947368425,0.11093977247985692,0.3763399397322595,0.13188250621119513
0.9,100,entropy,300,5,1,0.30000000000000004,0.8662146892655368,0.042503846571942366,0.5857142857142856,0.17023393268304263,0.4666666666666666,0.12171612389003691,0.5140424590888987,0.1357514515702624,0.4449822613495654,0.15904785792079057
0.9,100,entropy,300,5,1,0.4,0.8796045197740113,0.03201974597453285,0.7114285714285714,0.20859099712507406,0.4,0.16850834320114555,0.4882734912146677,0.15122551026250408,0.461131042307837,0.14688557229542842
0.9,100,entropy,300,5,1,0.5,0.8762146892655368,0.02551881152743593,0.8333333333333333,0.23570226039551587,0.26666666666666666,0.12668615834434865,0.3824708624708625,0.15051655866202301,0.4092862150177609,0.13722355206034573
0.9,100,entropy,300,5,1,0.6,0.8661581920903956,0.012703072917228563,0.9199999999999999,0.17888543819998318,0.15555555555555553,0.12668615834434868,0.23844155844155845,0.16705761759512575,0.2883693627006986,0.1703623156296114
0.9,100,entropy,300,5,1,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
0.9,100,entropy,300,5,1,0.8,0.8561581920903955,0.0152312025285918,1.0,0.0,0.04444444444444444,0.09938079899999065,0.07272727272727272,0.16262312563634834,0.08840866447369844,0.19768778356316039
0.9,100,entropy,300,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,entropy,300,5,2,0.1,0.6357062146892656,0.045719795737754816,0.27605824653655575,0.022307180873060425,0.8666666666666666,0.14487116456005883,0.4163676432460461,0.03003131998220476,0.33368527346929655,0.06421294596653135
0.9,100,entropy,300,5,2,0.2,0.8026553672316383,0.03811026570536873,0.3948306595365419,0.07737088917722176,0.5555555555555556,0.13608276348795434,0.4565934065934066,0.08927890459614546,0.35226586197517606,0.10503651041590326
0.9,100,entropy,300,5,2,0.30000000000000004,0.8662711864406779,0.043917515010991455,0.6014285714285714,0.19275129370380317,0.4666666666666666,0.12171612389003691,0.5147535127411288,0.1330918386271797,0.4499775836296509,0.15817718620240934
0.9,100,entropy,300,5,2,0.4,0.886271186440678,0.03805945527776363,0.77,0.22803508501982758,0.4,0.16850834320114555,0.5048668978080743,0.17023732736331065,0.48970727394774577,0.17275271565981806
0.9,100,entropy,300,5,2,0.5,0.8728813559322035,0.0254449064339024,0.8333333333333333,0.23570226039551587,0.2444444444444444,0.14487116456005886,0.34974358974358977,0.1719058195128368,0.3828598698746951,0.14197864369796395
0.9,100,entropy,300,5,2,0.6,0.8694915254237288,0.01487147959120323,0.95,0.1118033988749895,0.15555555555555553,0.12668615834434868,0.24503496503496508,0.17680390690644743,0.3021910457627781,0.18205509187036004
