dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,threshold,accuracy,precision,recall,f1,mcc
10,5,2,gini,,0.1,0.958560194,0.897777778,0.888888889,0.876013072,0.863967578
10,5,2,gini,,0.2,0.958560194,0.897777778,0.888888889,0.876013072,0.863967578
10,5,2,gini,,0.3,0.958560194,0.897777778,0.888888889,0.876013072,0.863967578
10,5,2,gini,,0.4,0.958560194,0.897777778,0.888888889,0.876013072,0.863967578
10,5,2,gini,,0.5,0.958560194,0.897777778,0.888888889,0.876013072,0.863967578
10,5,2,gini,,0.6,0.955111918,0.92,0.844444444,0.849547511,0.845429894
10,5,2,gini,,0.7,0.955111918,0.92,0.844444444,0.849547511,0.845429894
10,5,2,gini,,0.8,0.955111918,0.92,0.844444444,0.849547511,0.845429894
10,5,2,gini,,0.9,0.955111918,0.92,0.844444444,0.849547511,0.845429894
