n_estimators,max_depth,criterion,accuracy,precision,recall,f1,preparationTime
200,300,gini,0.7970760233918128,0.835,0.7422222222222221,0.7422222222222221,0.0027006657765788135
50,300,gini,0.7970760233918128,0.85,0.7244444444444443,0.7244444444444443,0.0027006657765788135
100,300,gini,0.8391812865497077,0.8664141414141415,0.8066666666666666,0.8066666666666666,0.0027006657765788135
200,300,gini,0.795906432748538,0.8232323232323232,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,500,gini,0.7543859649122806,0.7964935064935066,0.7,0.7,0.0027006657765788135
100,500,gini,0.7970760233918128,0.8305555555555555,0.7644444444444444,0.7644444444444444,0.0027006657765788135
200,500,gini,0.8076023391812865,0.8454545454545455,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,500,gini,0.8181286549707603,0.8591919191919193,0.7844444444444444,0.7844444444444444,0.0027006657765788135
100,500,gini,0.808187134502924,0.8206060606060607,0.8088888888888889,0.8088888888888889,0.0027006657765788135
200,500,gini,0.839766081871345,0.8905555555555555,0.7866666666666666,0.7866666666666666,0.0027006657765788135
50,500,gini,0.8076023391812865,0.8769841269841269,0.7222222222222221,0.7222222222222221,0.0027006657765788135
100,500,gini,0.8192982456140351,0.8477777777777777,0.7888888888888889,0.7888888888888889,0.0027006657765788135
200,500,gini,0.7970760233918128,0.835,0.7422222222222221,0.7422222222222221,0.0027006657765788135
50,500,gini,0.7970760233918128,0.85,0.7244444444444443,0.7244444444444443,0.0027006657765788135
100,500,gini,0.8391812865497077,0.8664141414141415,0.8066666666666666,0.8066666666666666,0.0027006657765788135
200,500,gini,0.795906432748538,0.8232323232323232,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,10,entropy,0.787719298245614,0.8084126984126984,0.7488888888888889,0.7488888888888889,0.0027006657765788135
100,10,entropy,0.7976608187134502,0.836111111111111,0.7466666666666666,0.7466666666666666,0.0027006657765788135
200,10,entropy,0.8187134502923976,0.8805555555555555,0.7466666666666666,0.7466666666666666,0.0027006657765788135
50,10,entropy,0.808187134502924,0.8482323232323232,0.7711111111111111,0.7711111111111111,0.0027006657765788135
100,10,entropy,0.7865497076023391,0.8066666666666666,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,10,entropy,0.8175438596491228,0.8683333333333334,0.7644444444444444,0.7644444444444444,0.0027006657765788135
50,10,entropy,0.7760233918128655,0.8292857142857143,0.7044444444444444,0.7044444444444444,0.0027006657765788135
100,10,entropy,0.8181286549707603,0.8583333333333332,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,10,entropy,0.7964912280701755,0.8388888888888889,0.7444444444444444,0.7444444444444444,0.0027006657765788135
50,10,entropy,0.7654970760233919,0.832857142857143,0.6822222222222221,0.6822222222222221,0.0027006657765788135
100,10,entropy,0.7970760233918129,0.8261111111111111,0.7666666666666666,0.7666666666666666,0.0027006657765788135
200,10,entropy,0.8076023391812865,0.8455555555555556,0.7666666666666666,0.7666666666666666,0.0027006657765788135
50,30,entropy,0.787719298245614,0.8084126984126984,0.7488888888888889,0.7488888888888889,0.0027006657765788135
100,30,entropy,0.7976608187134502,0.836111111111111,0.7466666666666666,0.7466666666666666,0.0027006657765788135
200,30,entropy,0.8187134502923976,0.8805555555555555,0.7466666666666666,0.7466666666666666,0.0027006657765788135
50,30,entropy,0.808187134502924,0.8482323232323232,0.7711111111111111,0.7711111111111111,0.0027006657765788135
