pca__n_components,rf__n_estimators,rf__criterion,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
180,10,entropy,30,5,1,0.30000000000000004,0.8461016949152542,0.01465854022601371,0.4666666666666667,0.10274023338281627,0.3111111111111111,0.16480441082434807,0.361453634085213,0.1386078663974645,0.29451047228954363,0.13011712423865693
180,10,entropy,30,5,1,0.4,0.8594350282485875,0.03512413975133641,0.5466666666666666,0.2459110046789737,0.26666666666666666,0.14907119849998596,0.35641025641025637,0.18676649563750158,0.3138320869627522,0.2085712056152721
180,10,entropy,30,5,1,0.5,0.8795480225988701,0.014509713149166766,0.95,0.11180339887498948,0.22222222222222224,0.1111111111111111,0.34503496503496506,0.14142446831663352,0.41133090874571276,0.10148108328629558
180,10,entropy,30,5,1,0.6,0.8728813559322035,0.019226686809023324,1.0,0.0,0.15555555555555553,0.12668615834434865,0.25272727272727274,0.18899473078491583,0.32151316611789843,0.2053198549233765
180,10,entropy,30,5,1,0.7000000000000001,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,10,entropy,30,5,1,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,10,entropy,30,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,10,entropy,30,5,2,0.1,0.5051977401129943,0.04578215043666172,0.1970879664997312,0.029928539115919122,0.7555555555555555,0.19876159799998128,0.311606390265761,0.052818670853487786,0.1604844100993296,0.11580908624070209
180,10,entropy,30,5,2,0.2,0.695593220338983,0.03475931020625802,0.2494809737988149,0.06283598912193321,0.5555555555555556,0.2939723678960656,0.33785278413424863,0.10810548260809509,0.20827717492475836,0.16052143030833635
180,10,entropy,30,5,2,0.30000000000000004,0.8394915254237288,0.030087331789865612,0.45499999999999996,0.17634404504326825,0.3555555555555555,0.30832082056692456,0.36069812540400775,0.19019073369416278,0.3003513327421544,0.20862367308643837
