pca__n_components,max_depth,learning_rate,n_estimators,threshold,accuracy,precision,recall,f1,mcc
150,3,0.3,100,0.2,0.8958862673926195,0.6849999999999999,0.6666666666666666,0.6588235294117647,0.6093453121859321
150,3,0.3,100,0.30000000000000004,0.9098003629764065,0.7783333333333333,0.6,0.6670204924074893,0.6299925725907536
150,3,0.3,100,0.4,0.9132486388384755,0.8128571428571428,0.5777777777777777,0.6600144592249856,0.6340550401350261
150,3,0.3,100,0.5,0.9200846944948579,0.9044444444444444,0.5555555555555556,0.6682539682539682,0.6623628618624797
150,3,0.3,100,0.6,0.9200846944948579,0.9377777777777778,0.5333333333333333,0.6505050505050505,0.6576538758536916
150,3,0.3,100,0.7000000000000001,0.9061705989110708,0.925,0.4444444444444445,0.5629476405946994,0.5803012134134373
150,3,0.3,100,0.8,0.9061705989110708,0.925,0.4444444444444445,0.5629476405946994,0.5803012134134373
150,3,0.3,100,0.9,0.8888687235329703,0.9047619047619048,0.3333333333333333,0.4397435897435898,0.4453066752472794
150,3,0.3,150,0.1,0.8716273442226254,0.5824242424242424,0.7777777777777778,0.655843137254902,0.5969080747136201
150,3,0.3,150,0.2,0.8923774954627948,0.6666666666666666,0.6222222222222222,0.6355182072829132,0.5788642248749938
150,3,0.3,150,0.30000000000000004,0.9098003629764065,0.7783333333333333,0.6,0.6670204924074893,0.6299925725907536
150,3,0.3,150,0.4,0.9062915910465821,0.795,0.5555555555555556,0.6355186609056578,0.608243798396486
150,3,0.3,150,0.5,0.916636418632789,0.8806349206349207,0.5555555555555556,0.6599206349206349,0.6495366238859124
150,3,0.3,150,0.6,0.916636418632789,0.9044444444444444,0.5333333333333333,0.640981240981241,0.641564720048686
150,3,0.3,150,0.7000000000000001,0.9096793708408952,0.9349999999999999,0.4666666666666667,0.5849256625727214,0.6002904283111595
150,3,0.3,150,0.8,0.9061705989110708,0.925,0.4444444444444445,0.5629476405946994,0.5803012134134373
150,3,0.3,150,0.9,0.8957652752571083,0.9083333333333334,0.37777777777777777,0.47752639517345397,0.4787197877037907
150,3,0.3,200,0.1,0.8716273442226254,0.5824242424242424,0.7777777777777778,0.655843137254902,0.5969080747136201
150,3,0.3,200,0.2,0.8923774954627948,0.6666666666666666,0.6222222222222222,0.6355182072829132,0.5788642248749938
150,3,0.3,200,0.30000000000000004,0.9098003629764065,0.7783333333333333,0.6,0.6670204924074893,0.6299925725907536
150,3,0.3,200,0.4,0.9062915910465821,0.795,0.5555555555555556,0.6355186609056578,0.608243798396486
150,3,0.3,200,0.5,0.916636418632789,0.8806349206349207,0.5555555555555556,0.6599206349206349,0.6495366238859124
150,3,0.3,200,0.6,0.916636418632789,0.9044444444444444,0.5333333333333333,0.640981240981241,0.641564720048686
150,3,0.3,200,0.7000000000000001,0.9096793708408952,0.9349999999999999,0.4666666666666667,0.5849256625727214,0.6002904283111595
150,3,0.3,200,0.8,0.9061705989110708,0.925,0.4444444444444445,0.5629476405946994,0.5803012134134373
150,3,0.3,200,0.9,0.8923169993950394,0.9083333333333334,0.3555555555555555,0.4544494720965309,0.4606990606309799
150,3,0.5,100,0.1,0.8889897156684816,0.6398051948051948,0.7555555555555555,0.676777493606138,0.6261415099723153
150,3,0.5,100,0.2,0.8958862673926195,0.6630952380952381,0.711111111111111,0.677672121480171,0.6225788061348843
150,3,0.5,100,0.30000000000000004,0.9062310949788264,0.7486291486291485,0.6222222222222222,0.6650793650793652,0.6243972431774094
150,3,0.5,100,0.4,0.9131276467029643,0.7972222222222223,0.6,0.6764519140989729,0.6413511047249401
150,3,0.5,100,0.5,0.9096188747731396,0.8183333333333334,0.5555555555555556,0.6499116569704805,0.6224817417721233
150,3,0.5,100,0.6,0.9095583787053843,0.875,0.5111111111111111,0.6212669683257919,0.6155712839152692
150,3,0.5,100,0.7000000000000001,0.9130066545674531,0.8964285714285714,0.5111111111111111,0.6300904977375565,0.6277979461506163
150,3,0.5,100,0.8,0.8957652752571083,0.9349999999999999,0.37777777777777777,0.4917188693659281,0.5272054761377447
150,3,0.5,100,0.9,0.8854204476709014,0.9666666666666666,0.28888888888888886,0.40606060606060607,0.43317953563933537
150,3,0.5,150,0.1,0.8889897156684816,0.6398051948051948,0.7555555555555555,0.676777493606138,0.6261415099723153
150,3,0.5,150,0.2,0.8958862673926195,0.6630952380952381,0.711111111111111,0.677672121480171,0.6225788061348843
150,3,0.5,150,0.30000000000000004,0.9062310949788264,0.7486291486291485,0.6222222222222222,0.6650793650793652,0.6243972431774094
150,3,0.5,150,0.4,0.9131276467029643,0.7972222222222223,0.6,0.6764519140989729,0.6413511047249401
150,3,0.5,150,0.5,0.9096188747731396,0.8183333333333334,0.5555555555555556,0.6499116569704805,0.6224817417721233
150,3,0.5,150,0.6,0.9095583787053843,0.875,0.5111111111111111,0.6212669683257919,0.6155712839152692
150,3,0.5,150,0.7000000000000001,0.9130066545674531,0.8964285714285714,0.5111111111111111,0.6300904977375565,0.6277979461506163
150,3,0.5,150,0.8,0.8957652752571083,0.9349999999999999,0.37777777777777777,0.4917188693659281,0.5272054761377447
150,3,0.5,150,0.9,0.8854204476709014,0.9666666666666666,0.28888888888888886,0.40606060606060607,0.43317953563933537
150,3,0.5,200,0.1,0.8889897156684816,0.6398051948051948,0.7555555555555555,0.676777493606138,0.6261415099723153
150,3,0.5,200,0.2,0.8958862673926195,0.6630952380952381,0.711111111111111,0.677672121480171,0.6225788061348843
150,3,0.5,200,0.30000000000000004,0.9062310949788264,0.7486291486291485,0.6222222222222222,0.6650793650793652,0.6243972431774094
150,3,0.5,200,0.4,0.9131276467029643,0.7972222222222223,0.6,0.6764519140989729,0.6413511047249401
150,3,0.5,200,0.5,0.9096188747731396,0.8183333333333334,0.5555555555555556,0.6499116569704805,0.6224817417721233
150,3,0.5,200,0.6,0.9095583787053843,0.875,0.5111111111111111,0.6212669683257919,0.6155712839152692
150,3,0.5,200,0.7000000000000001,0.9130066545674531,0.8964285714285714,0.5111111111111111,0.6300904977375565,0.6277979461506163
150,3,0.5,200,0.8,0.8957652752571083,0.9349999999999999,0.37777777777777777,0.4917188693659281,0.5272054761377447
150,3,0.5,200,0.9,0.8854204476709014,0.9666666666666666,0.28888888888888886,0.40606060606060607,0.43317953563933537
150,5,0.01,100,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,5,0.01,100,0.2,0.34355716878402903,0.18773280215096072,0.9555555555555555,0.31346092503987244,0.17053556481757856
150,5,0.01,100,0.30000000000000004,0.6597701149425287,0.2813772295202358,0.7555555555555555,0.4061336032388664,0.2960799391912021
150,5,0.01,100,0.4,0.8019963702359346,0.4065087853323147,0.6,0.4805984861820102,0.3780271959275356
150,5,0.01,100,0.5,0.8473684210526315,0.530952380952381,0.4222222222222222,0.4619047619047619,0.3837597605825125
150,5,0.01,100,0.6,0.8749546279491833,0.7366666666666666,0.3555555555555555,0.4742124542124542,0.45016487609556916
150,5,0.01,100,0.7000000000000001,0.8611010284331518,1.0,0.11111111111111112,0.19272727272727272,0.27344590033486194
150,5,0.01,100,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.01,100,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.01,150,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,5,0.01,150,0.2,0.5730187537810043,0.25994421537715257,0.9111111111111111,0.40124026984950706,0.31515836911321216
150,5,0.01,150,0.30000000000000004,0.7292196007259528,0.32954761904761903,0.6888888888888889,0.4428104575163399,0.331028353529915
150,5,0.01,150,0.4,0.8368421052631578,0.48749028749028744,0.5777777777777777,0.5205094422485728,0.4318971994917649
150,5,0.01,150,0.5,0.8577132486388385,0.5503968253968254,0.4444444444444445,0.48875816993464055,0.41260434075955477
150,5,0.01,150,0.6,0.8958257713248639,0.8933333333333333,0.37777777777777777,0.5238095238095238,0.5364580372975293
150,5,0.01,150,0.7000000000000001,0.8646098003629763,1.0,0.13333333333333333,0.2254545454545455,0.29980166156013405
150,5,0.01,150,0.8,0.8541439806412583,1.0,0.06666666666666667,0.12000000000000002,0.1853443599775742
150,5,0.01,150,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.01,200,0.1,0.3818511796733212,0.1987890155343873,0.9555555555555555,0.3276544145509663,0.20463860421554347
150,5,0.01,200,0.2,0.677253478523896,0.3001010101010101,0.8,0.43266053766609935,0.3384489150527361
150,5,0.01,200,0.30000000000000004,0.7984875983061102,0.415018315018315,0.6444444444444445,0.5000176594318471,0.40047168430567864
150,5,0.01,200,0.4,0.8542649727767696,0.5378510378510379,0.5555555555555556,0.5343362193362193,0.4571920476738641
150,5,0.01,200,0.5,0.8786448880822746,0.6877777777777778,0.4666666666666666,0.5429835523953171,0.4957380554176233
150,5,0.01,200,0.6,0.8924984875983061,0.8,0.4,0.529010989010989,0.5160702473652292
150,5,0.01,200,0.7000000000000001,0.8819116757410768,1.0,0.2444444444444444,0.38125874125874126,0.45316800204083013
150,5,0.01,200,0.8,0.8576527525710829,1.0,0.08888888888888888,0.16,0.24706569996241096
150,5,0.01,200,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,0.1,100,0.1,0.8437991530550514,0.5335897435897435,0.7333333333333333,0.6020795118905506,0.5324549216118452
150,5,0.1,100,0.2,0.8856019358741681,0.6711111111111111,0.6444444444444445,0.6374269005847953,0.584450043535477
150,5,0.1,100,0.30000000000000004,0.8854809437386569,0.6866666666666666,0.5777777777777777,0.6025579786570499,0.555253956525189
150,5,0.1,100,0.4,0.8889292196007259,0.7059523809523809,0.5555555555555556,0.5997716009480716,0.5559053232838636
150,5,0.1,100,0.5,0.8924379915305505,0.7672727272727273,0.48888888888888893,0.5773626373626374,0.5495583458530843
150,5,0.1,100,0.6,0.9027828191167574,0.8155555555555555,0.4666666666666667,0.5721389721389721,0.5628202059936742
150,5,0.1,100,0.7000000000000001,0.8957652752571083,0.75,0.37777777777777777,0.49516483516483517,0.4885856917360244
150,5,0.1,100,0.8,0.8888687235329703,1.0,0.28888888888888886,0.4188811188811189,0.4509644705113204
150,5,0.1,100,0.9,0.8680580762250454,1.0,0.15555555555555553,0.25272727272727274,0.32059980337392757
150,5,0.1,150,0.1,0.8611010284331518,0.5617366946778711,0.7333333333333333,0.6249377131595465,0.558557985721704
150,5,0.1,150,0.2,0.8924379915305505,0.6947940947940948,0.6444444444444445,0.6460894660894662,0.5989459022022903
150,5,0.1,150,0.30000000000000004,0.8889292196007259,0.700952380952381,0.5777777777777777,0.6084403315982263,0.5642485136301595
150,5,0.1,150,0.4,0.8923774954627948,0.7238095238095238,0.5555555555555556,0.6071245421245421,0.5665159329540221
150,5,0.1,150,0.5,0.8993345432546885,0.7854545454545454,0.5111111111111111,0.5973626373626374,0.5738520323614134
150,5,0.1,150,0.6,0.8992740471869329,0.7916666666666666,0.4444444444444445,0.5562809739280328,0.5414739579589802
150,5,0.1,150,0.7000000000000001,0.8992740471869329,0.8214285714285714,0.4222222222222222,0.5446053946053946,0.5390939345104374
150,5,0.1,150,0.8,0.8992740471869329,1.0,0.3555555555555555,0.48571428571428577,0.5044034761032374
150,5,0.1,150,0.9,0.8715063520871145,1.0,0.17777777777777776,0.28545454545454546,0.3469800037463785
150,5,0.1,200,0.1,0.8680580762250454,0.5751948051948051,0.7333333333333333,0.6346226948445282,0.5702046461103387
150,5,0.1,200,0.2,0.8958862673926195,0.705050505050505,0.6444444444444445,0.653015873015873,0.6066190635993121
150,5,0.1,200,0.30000000000000004,0.8889292196007259,0.700952380952381,0.5777777777777777,0.6084403315982263,0.5642485136301595
150,5,0.1,200,0.4,0.8889292196007259,0.7059523809523809,0.5555555555555556,0.5997716009480716,0.5559053232838636
150,5,0.1,200,0.5,0.9027828191167574,0.8054545454545454,0.5111111111111111,0.6017582417582418,0.5841550343613859
150,5,0.1,200,0.6,0.9062310949788264,0.8044444444444444,0.48888888888888893,0.5913308913308913,0.5761116989338
150,5,0.1,200,0.7000000000000001,0.8992740471869329,0.8214285714285714,0.4222222222222222,0.5446053946053946,0.5390939345104374
150,5,0.1,200,0.8,0.9062310949788264,1.0,0.4,0.5259340659340659,0.5376087765467652
150,5,0.1,200,0.9,0.8750151240169389,1.0,0.2,0.3181818181818182,0.37333576497165055
150,5,0.3,100,0.1,0.8715063520871142,0.5742424242424242,0.7333333333333333,0.6403508771929824,0.5730412219849018
150,5,0.3,100,0.2,0.8924379915305505,0.6722222222222223,0.6888888888888889,0.6679365079365079,0.6127582371130174
150,5,0.3,100,0.30000000000000004,0.8958257713248639,0.7119047619047618,0.6,0.6364145658263306,0.5890116719873
150,5,0.3,100,0.4,0.9027828191167574,0.7866666666666667,0.5333333333333333,0.6191170233275496,0.5906216537521212
150,5,0.3,100,0.5,0.9027828191167574,0.8266666666666665,0.4888888888888888,0.5863697705802969,0.5774198542005244
150,5,0.3,100,0.6,0.9027828191167574,0.8416666666666666,0.4444444444444445,0.5574797751268339,0.5580450714862046
150,5,0.3,100,0.7000000000000001,0.9027828191167574,0.975,0.4,0.5108597285067873,0.5218126628083096
150,5,0.3,100,0.8,0.9027828191167574,1.0,0.37777777777777777,0.4980769230769231,0.5176346505360343
150,5,0.3,100,0.9,0.8784633998790079,1.0,0.22222222222222224,0.33580419580419585,0.385789840399444
150,5,0.3,150,0.1,0.8785238959467634,0.5988888888888889,0.7333333333333333,0.6538011695906432,0.5900985129218512
150,5,0.3,150,0.2,0.8889292196007259,0.6611111111111111,0.6666666666666666,0.6509430438842203,0.5941313323261476
150,5,0.3,150,0.30000000000000004,0.8958257713248639,0.7073593073593074,0.6,0.6361904761904762,0.5872459682935314
150,5,0.3,150,0.4,0.9027828191167574,0.7866666666666667,0.5333333333333333,0.6191170233275496,0.5906216537521212
150,5,0.3,150,0.5,0.9062915910465821,0.8266666666666665,0.5111111111111111,0.60944669365722,0.5954418971250639
150,5,0.3,150,0.6,0.8993345432546885,0.8222222222222222,0.4444444444444445,0.5483294483294483,0.5463897426880187
150,5,0.3,150,0.7000000000000001,0.9062310949788264,0.975,0.4222222222222222,0.5306399482870071,0.5381376108141408
150,5,0.3,150,0.8,0.8993345432546885,0.9714285714285713,0.37777777777777777,0.49615384615384617,0.5064202774246092
150,5,0.3,150,0.9,0.8784633998790079,1.0,0.22222222222222224,0.33580419580419585,0.385789840399444
150,5,0.3,200,0.1,0.8785238959467634,0.5988888888888889,0.7333333333333333,0.6538011695906432,0.5900985129218512
150,5,0.3,200,0.2,0.8889292196007259,0.6611111111111111,0.6666666666666666,0.6509430438842203,0.5941313323261476
150,5,0.3,200,0.30000000000000004,0.8958257713248639,0.7073593073593074,0.6,0.6361904761904762,0.5872459682935314
150,5,0.3,200,0.4,0.9027828191167574,0.7866666666666667,0.5333333333333333,0.6191170233275496,0.5906216537521212
150,5,0.3,200,0.5,0.9062915910465821,0.8266666666666665,0.5111111111111111,0.60944669365722,0.5954418971250639
150,5,0.3,200,0.6,0.8993345432546885,0.8222222222222222,0.4444444444444445,0.5483294483294483,0.5463897426880187
150,5,0.3,200,0.7000000000000001,0.9062310949788264,0.975,0.4222222222222222,0.5306399482870071,0.5381376108141408
150,5,0.3,200,0.8,0.8993345432546885,0.9714285714285713,0.37777777777777777,0.49615384615384617,0.5064202774246092
150,5,0.3,200,0.9,0.8784633998790079,1.0,0.22222222222222224,0.33580419580419585,0.385789840399444
150,5,0.5,100,0.1,0.8683000604960677,0.6128045157456923,0.6888888888888889,0.6275213675213676,0.5658571722752626
150,5,0.5,100,0.2,0.8786448880822746,0.6460567210567211,0.6222222222222222,0.6148476360241066,0.556154200555698
150,5,0.5,100,0.30000000000000004,0.8855414398064125,0.6704545454545455,0.6,0.6198850066342326,0.5627563240529097
150,5,0.5,100,0.4,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,100,0.5,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,100,0.6,0.9027223230490018,0.8011904761904762,0.5111111111111111,0.6117571644042232,0.5854960847363198
150,5,0.5,100,0.7000000000000001,0.8993345432546885,0.8016666666666665,0.4666666666666666,0.5754018530489119,0.5571044025480543
150,5,0.5,100,0.8,0.8958862673926195,0.9199999999999999,0.37777777777777777,0.4945054945054945,0.4888343343604564
150,5,0.5,100,0.9,0.8923169993950394,1.0,0.3111111111111111,0.4386613386613387,0.46728941851715167
150,5,0.5,150,0.1,0.8683000604960677,0.6128045157456923,0.6888888888888889,0.6275213675213676,0.5658571722752626
150,5,0.5,150,0.2,0.8786448880822746,0.6460567210567211,0.6222222222222222,0.6148476360241066,0.556154200555698
150,5,0.5,150,0.30000000000000004,0.8855414398064125,0.6704545454545455,0.6,0.6198850066342326,0.5627563240529097
150,5,0.5,150,0.4,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,150,0.5,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,150,0.6,0.9027223230490018,0.8011904761904762,0.5111111111111111,0.6117571644042232,0.5854960847363198
150,5,0.5,150,0.7000000000000001,0.8993345432546885,0.8016666666666665,0.4666666666666666,0.5754018530489119,0.5571044025480543
150,5,0.5,150,0.8,0.8958862673926195,0.9199999999999999,0.37777777777777777,0.4945054945054945,0.4888343343604564
150,5,0.5,150,0.9,0.8923169993950394,1.0,0.3111111111111111,0.4386613386613387,0.46728941851715167
150,5,0.5,200,0.1,0.8683000604960677,0.6128045157456923,0.6888888888888889,0.6275213675213676,0.5658571722752626
150,5,0.5,200,0.2,0.8786448880822746,0.6460567210567211,0.6222222222222222,0.6148476360241066,0.556154200555698
150,5,0.5,200,0.30000000000000004,0.8855414398064125,0.6704545454545455,0.6,0.6198850066342326,0.5627563240529097
150,5,0.5,200,0.4,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,200,0.5,0.8958257713248639,0.7180735930735931,0.5777777777777777,0.6271708683473389,0.5807559815657152
150,5,0.5,200,0.6,0.9027223230490018,0.8011904761904762,0.5111111111111111,0.6117571644042232,0.5854960847363198
150,5,0.5,200,0.7000000000000001,0.8993345432546885,0.8016666666666665,0.4666666666666666,0.5754018530489119,0.5571044025480543
150,5,0.5,200,0.8,0.8958862673926195,0.9199999999999999,0.37777777777777777,0.4945054945054945,0.4888343343604564
150,5,0.5,200,0.9,0.8923169993950394,1.0,0.3111111111111111,0.4386613386613387,0.46728941851715167
150,7,0.01,100,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,7,0.01,100,0.2,0.34398064125831823,0.18768959173214492,0.9555555555555555,0.3135269607722802,0.16954915665721051
150,7,0.01,100,0.30000000000000004,0.6770114942528735,0.2804898720230528,0.6888888888888889,0.39689153439153435,0.27225913911527105
150,7,0.01,100,0.4,0.808832425892317,0.42835164835164835,0.6222222222222222,0.5048679009777408,0.40420796600894526
150,7,0.01,100,0.5,0.8646098003629763,0.6,0.4666666666666666,0.5202631578947369,0.45071749802723937
150,7,0.01,100,0.6,0.8923774954627948,0.8833333333333332,0.3555555555555555,0.49763569763569765,0.5136208481005317
150,7,0.01,100,0.7000000000000001,0.8611615245009074,1.0,0.11111111111111112,0.18545454545454546,0.2379901515637653
150,7,0.01,100,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,0.01,100,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,0.01,150,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,7,0.01,150,0.2,0.5869933454325469,0.25611861391171736,0.8444444444444444,0.38997824567193085,0.2857077097023798
150,7,0.01,150,0.30000000000000004,0.763762855414398,0.3570864661654135,0.6222222222222222,0.45267080745341615,0.3369606529444923
150,7,0.01,150,0.4,0.8228070175438595,0.4376923076923077,0.5555555555555556,0.4876737297789929,0.3878053363897569
150,7,0.01,150,0.5,0.8820326678765881,0.687857142857143,0.4666666666666666,0.5512184873949579,0.5013061009740326
150,7,0.01,150,0.6,0.8992740471869329,0.96,0.37777777777777777,0.5298701298701298,0.5586626943040865
150,7,0.01,150,0.7000000000000001,0.8750151240169389,1.0,0.2,0.31272727272727274,0.36776911332663315
150,7,0.01,150,0.8,0.854204476709014,1.0,0.06666666666666667,0.12000000000000002,0.18525418996604226
150,7,0.01,150,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,0.01,200,0.1,0.402843315184513,0.2012674825174825,0.9333333333333332,0.3299858308910795,0.2001822328753715
150,7,0.01,200,0.2,0.6702359346642468,0.29108229510975503,0.7555555555555555,0.4173687423687424,0.30611714073886037
150,7,0.01,200,0.30000000000000004,0.7985480943738656,0.4004545454545455,0.6,0.47773913043478267,0.372638531659642
150,7,0.01,200,0.4,0.864670296430732,0.5845177045177046,0.5555555555555556,0.5539853421432369,0.48555155697480945
150,7,0.01,200,0.5,0.8890502117362372,0.7678571428571429,0.4444444444444445,0.5503393665158371,0.5238472174763283
150,7,0.01,200,0.6,0.8992740471869329,0.96,0.37777777777777777,0.5298701298701298,0.5586626943040865
150,7,0.01,200,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.4188811188811189,0.4509644705113204
150,7,0.01,200,0.8,0.8611615245009074,1.0,0.11111111111111112,0.19272727272727272,0.27342146118768307
150,7,0.01,200,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
