dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,fold,threshold,accuracy,precision,recall,f1,mcc
10,5,2,gini,sqrt,3,0.1,0.7758620689655172,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.4330163384999593
10,5,2,gini,sqrt,3,0.2,0.8448275862068966,0.5,0.7777777777777778,0.6086956521739131,0.5372153093502535
10,5,2,gini,sqrt,3,0.30000000000000004,0.8448275862068966,0.5,0.7777777777777778,0.6086956521739131,0.5372153093502535
10,5,2,gini,sqrt,3,0.4,0.8793103448275862,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6039867765859692
10,5,2,gini,sqrt,3,0.5,0.8793103448275862,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6039867765859692
10,5,2,gini,sqrt,3,0.6,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,gini,sqrt,3,0.7000000000000001,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,gini,sqrt,3,0.8,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,gini,sqrt,3,0.9,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,gini,sqrt,4,0.1,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,4,0.2,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,4,0.30000000000000004,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,4,0.4,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,4,0.5,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,4,0.6,0.9122807017543859,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6353446734100326
10,5,2,gini,sqrt,4,0.7000000000000001,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
10,5,2,gini,sqrt,4,0.8,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
10,5,2,gini,sqrt,4,0.9,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
10,5,2,gini,sqrt,5,0.1,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,gini,sqrt,5,0.2,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,gini,sqrt,5,0.30000000000000004,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,gini,sqrt,5,0.4,0.9122807017543859,0.6428571428571429,1.0,0.782608695652174,0.7588760486027063
10,5,2,gini,sqrt,5,0.5,0.9122807017543859,0.6428571428571429,1.0,0.782608695652174,0.7588760486027063
10,5,2,gini,sqrt,5,0.6,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,gini,sqrt,5,0.7000000000000001,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,gini,sqrt,5,0.8,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,gini,sqrt,5,0.9,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,gini,log2,1,0.1,0.4482758620689655,0.1891891891891892,0.7777777777777778,0.30434782608695654,0.1247076386747495
10,5,2,gini,log2,1,0.2,0.4827586206896552,0.16129032258064516,0.5555555555555556,0.25,0.018105505781007426
10,5,2,gini,log2,1,0.30000000000000004,0.5,0.16666666666666666,0.5555555555555556,0.2564102564102564,0.0328602647305883
10,5,2,gini,log2,1,0.4,0.5172413793103449,0.1724137931034483,0.5555555555555556,0.2631578947368421,0.047619047619047616
10,5,2,gini,log2,1,0.5,0.5172413793103449,0.1724137931034483,0.5555555555555556,0.2631578947368421,0.047619047619047616
10,5,2,gini,log2,1,0.6,0.5172413793103449,0.1724137931034483,0.5555555555555556,0.2631578947368421,0.047619047619047616
10,5,2,gini,log2,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,1,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,1,0.9,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,2,0.1,0.22413793103448276,0.15384615384615385,0.8888888888888888,0.26229508196721313,-0.010783590801377101
10,5,2,gini,log2,2,0.2,0.41379310344827586,0.14285714285714285,0.5555555555555556,0.22727272727272727,-0.041958772431561986
10,5,2,gini,log2,2,0.30000000000000004,0.5517241379310345,0.18518518518518517,0.5555555555555556,0.2777777777777778,0.07735988833703172
10,5,2,gini,log2,2,0.4,0.5517241379310345,0.18518518518518517,0.5555555555555556,0.2777777777777778,0.07735988833703172
10,5,2,gini,log2,2,0.5,0.5517241379310345,0.18518518518518517,0.5555555555555556,0.2777777777777778,0.07735988833703172
10,5,2,gini,log2,2,0.6,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,2,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,2,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,2,0.9,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,gini,log2,3,0.1,0.6379310344827587,0.3,1.0,0.46153846153846156,0.41403933560541256
10,5,2,gini,log2,3,0.2,0.6379310344827587,0.3,1.0,0.46153846153846156,0.41403933560541256
10,5,2,gini,log2,3,0.30000000000000004,0.6379310344827587,0.3,1.0,0.46153846153846156,0.41403933560541256
10,5,2,gini,log2,3,0.4,0.6379310344827587,0.3,1.0,0.46153846153846156,0.41403933560541256
10,5,2,gini,log2,3,0.5,0.6379310344827587,0.3,1.0,0.46153846153846156,0.41403933560541256
10,5,2,gini,log2,3,0.6,0.7758620689655172,0.3333333333333333,0.4444444444444444,0.38095238095238093,0.25132335670020195
10,5,2,gini,log2,3,0.7000000000000001,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,3,0.8,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,3,0.9,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,4,0.1,0.3157894736842105,0.17391304347826086,0.8888888888888888,0.2909090909090909,0.08983222540938544
10,5,2,gini,log2,4,0.2,0.3684210526315789,0.17073170731707318,0.7777777777777778,0.28,0.05635435216671452
10,5,2,gini,log2,4,0.30000000000000004,0.3684210526315789,0.17073170731707318,0.7777777777777778,0.28,0.05635435216671452
10,5,2,gini,log2,4,0.4,0.40350877192982454,0.1794871794871795,0.7777777777777778,0.2916666666666667,0.08716272672808179
10,5,2,gini,log2,4,0.5,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
10,5,2,gini,log2,4,0.6,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
10,5,2,gini,log2,4,0.7000000000000001,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
10,5,2,gini,log2,4,0.8,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
10,5,2,gini,log2,4,0.9,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
10,5,2,gini,log2,5,0.1,0.38596491228070173,0.20454545454545456,1.0,0.33962264150943394,0.23536721792281795
10,5,2,gini,log2,5,0.2,0.5789473684210527,0.2727272727272727,1.0,0.42857142857142855,0.3692744729379982
10,5,2,gini,log2,5,0.30000000000000004,0.5789473684210527,0.2727272727272727,1.0,0.42857142857142855,0.3692744729379982
10,5,2,gini,log2,5,0.4,0.5789473684210527,0.2727272727272727,1.0,0.42857142857142855,0.3692744729379982
10,5,2,gini,log2,5,0.5,0.5789473684210527,0.2727272727272727,1.0,0.42857142857142855,0.3692744729379982
10,5,2,gini,log2,5,0.6,0.8596491228070176,0.6,0.3333333333333333,0.42857142857142855,0.37596030887070225
10,5,2,gini,log2,5,0.7000000000000001,0.8596491228070176,0.6,0.3333333333333333,0.42857142857142855,0.37596030887070225
10,5,2,gini,log2,5,0.8,0.8596491228070176,0.6,0.3333333333333333,0.42857142857142855,0.37596030887070225
10,5,2,gini,log2,5,0.9,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
10,5,2,entropy,,1,0.1,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.2,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.30000000000000004,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.4,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.5,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.6,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.7000000000000001,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.8,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,1,0.9,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
10,5,2,entropy,,2,0.1,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.2,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.30000000000000004,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.4,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.5,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.6,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
10,5,2,entropy,,2,0.7000000000000001,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,entropy,,2,0.8,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,entropy,,2,0.9,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
10,5,2,entropy,,3,0.1,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.2,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.30000000000000004,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.4,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.5,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.6,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.7000000000000001,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.8,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,3,0.9,0.9827586206896551,1.0,0.8888888888888888,0.9411764705882353,0.9333333333333333
10,5,2,entropy,,4,0.1,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,4,0.2,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,4,0.30000000000000004,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,4,0.4,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,4,0.5,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,4,0.6,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,,4,0.7000000000000001,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,,4,0.8,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,,4,0.9,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,,5,0.1,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.2,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.30000000000000004,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.4,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.5,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.6,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.7000000000000001,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.8,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,,5,0.9,0.9649122807017544,1.0,0.7777777777777778,0.875,0.8640987597877147
10,5,2,entropy,sqrt,1,0.1,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
10,5,2,entropy,sqrt,1,0.2,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
10,5,2,entropy,sqrt,1,0.30000000000000004,0.896551724137931,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6054421768707483
10,5,2,entropy,sqrt,1,0.4,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,1,0.5,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,1,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
10,5,2,entropy,sqrt,1,0.7000000000000001,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
10,5,2,entropy,sqrt,1,0.8,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
10,5,2,entropy,sqrt,1,0.9,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
10,5,2,entropy,sqrt,2,0.1,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.2,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.30000000000000004,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.4,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.5,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.6,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
10,5,2,entropy,sqrt,2,0.7000000000000001,0.8620689655172413,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.568984734861607
10,5,2,entropy,sqrt,2,0.8,0.8620689655172413,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.568984734861607
10,5,2,entropy,sqrt,2,0.9,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
10,5,2,entropy,sqrt,3,0.1,0.8103448275862069,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5359464517499496
10,5,2,entropy,sqrt,3,0.2,0.8793103448275862,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6484956234299488
10,5,2,entropy,sqrt,3,0.30000000000000004,0.8793103448275862,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6039867765859692
10,5,2,entropy,sqrt,3,0.4,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
10,5,2,entropy,sqrt,3,0.5,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
10,5,2,entropy,sqrt,3,0.6,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,3,0.7000000000000001,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,3,0.8,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,3,0.9,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
10,5,2,entropy,sqrt,4,0.1,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,entropy,sqrt,4,0.2,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,entropy,sqrt,4,0.30000000000000004,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,entropy,sqrt,4,0.4,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,entropy,sqrt,4,0.5,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,entropy,sqrt,4,0.6,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,sqrt,4,0.7000000000000001,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,sqrt,4,0.8,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,sqrt,4,0.9,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
10,5,2,entropy,sqrt,5,0.1,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,entropy,sqrt,5,0.2,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,entropy,sqrt,5,0.30000000000000004,0.8947368421052632,0.6,1.0,0.75,0.724568837309472
10,5,2,entropy,sqrt,5,0.4,0.9122807017543859,0.6428571428571429,1.0,0.782608695652174,0.7588760486027063
10,5,2,entropy,sqrt,5,0.5,0.9122807017543859,0.6428571428571429,1.0,0.782608695652174,0.7588760486027063
10,5,2,entropy,sqrt,5,0.6,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,entropy,sqrt,5,0.7000000000000001,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,entropy,sqrt,5,0.8,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,entropy,sqrt,5,0.9,0.9473684210526315,0.75,1.0,0.8571428571428571,0.8385254915624212
10,5,2,entropy,log2,1,0.1,0.5,0.1875,0.6666666666666666,0.2926829268292683,0.09905360646879091
10,5,2,entropy,log2,1,0.2,0.5,0.1875,0.6666666666666666,0.2926829268292683,0.09905360646879091
10,5,2,entropy,log2,1,0.30000000000000004,0.5344827586206896,0.17857142857142858,0.5555555555555556,0.2702702702702703,0.062434502988117764
10,5,2,entropy,log2,1,0.4,0.5344827586206896,0.17857142857142858,0.5555555555555556,0.2702702702702703,0.062434502988117764
10,5,2,entropy,log2,1,0.5,0.5344827586206896,0.17857142857142858,0.5555555555555556,0.2702702702702703,0.062434502988117764
10,5,2,entropy,log2,1,0.6,0.5344827586206896,0.17857142857142858,0.5555555555555556,0.2702702702702703,0.062434502988117764
10,5,2,entropy,log2,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
10,5,2,entropy,log2,1,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
