rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,precision,recall,f1,mcc
50,10,5,2,entropy,0.1,0.7156079854809437,0.3613861924079977,0.9555555555555555,0.5193249369372605,0.7845955870925246
50,10,5,2,entropy,0.2,0.8404718693284936,0.49635448916408664,0.9333333333333332,0.646981684981685,0.7845955870925246
50,10,5,2,entropy,0.30000000000000004,0.9098608590441621,0.6630827505827506,0.888888888888889,0.7533506493506493,0.7845955870925246
50,10,5,2,entropy,0.4,0.930550514216576,0.750986790986791,0.8222222222222222,0.7742796384901649,0.7845955870925246
50,10,5,2,entropy,0.5,0.9444646098003631,0.8206060606060607,0.8222222222222222,0.8076190476190476,0.7845955870925246
50,10,5,2,entropy,0.6,0.951482153660012,0.9127777777777778,0.7555555555555555,0.8200046685340803,0.7845955870925246
50,10,5,2,entropy,0.7000000000000001,0.927102238354507,0.975,0.5555555555555556,0.6805100781571369,0.7845955870925246
50,10,5,2,entropy,0.8,0.8994555353901996,1.0,0.3555555555555555,0.5059340659340659,0.7845955870925246
50,10,5,2,entropy,0.9,0.8715063520871145,1.0,0.17777777777777776,0.28545454545454546,0.7845955870925246
50,10,5,2,gini,0.1,0.6806412583182093,0.3363956849602011,0.9555555555555555,0.49089393595275954,0.7498460879577376
50,10,5,2,gini,0.2,0.8507562008469449,0.5147368421052632,0.9555555555555555,0.6669772256728779,0.7498460879577376
50,10,5,2,gini,0.30000000000000004,0.9098003629764065,0.6661904761904761,0.888888888888889,0.7488095238095238,0.7498460879577376
50,10,5,2,gini,0.4,0.9339987900786448,0.7817948717948717,0.8222222222222222,0.7826839826839826,0.7498460879577376
50,10,5,2,gini,0.5,0.9339987900786448,0.7877777777777778,0.8,0.7760971055088702,0.7498460879577376
50,10,5,2,gini,0.6,0.9480338777979431,0.9077777777777778,0.7333333333333333,0.7945591542959963,0.7498460879577376
50,10,5,2,gini,0.7000000000000001,0.9306110102843315,0.9083333333333332,0.6,0.7092296918767507,0.7498460879577376
50,10,5,2,gini,0.8,0.9029038112522686,1.0,0.37777777777777777,0.529010989010989,0.7498460879577376
50,10,5,2,gini,0.9,0.8819721718088325,1.0,0.2444444444444444,0.38545454545454544,0.7498460879577376
50,10,5,5,entropy,0.1,0.5520871143375681,0.2693845793845794,0.9777777777777779,0.4173084886128365,0.7207949735770087
50,10,5,5,entropy,0.2,0.8160919540229885,0.46103386809269165,0.9555555555555555,0.6195330994552352,0.7207949735770087
50,10,5,5,entropy,0.30000000000000004,0.8577737447065941,0.5275457875457875,0.9111111111111111,0.6656126482213438,0.7207949735770087
50,10,5,5,entropy,0.4,0.9098003629764065,0.6706654456654457,0.8444444444444444,0.7388152626004288,0.7207949735770087
50,10,5,5,entropy,0.5,0.9271627344222626,0.7355555555555556,0.8,0.7525480367585631,0.7207949735770087
50,10,5,5,entropy,0.6,0.9480338777979431,0.905,0.7333333333333333,0.7947225529888069,0.7207949735770087
50,10,5,5,entropy,0.7000000000000001,0.9340592861464005,0.9777777777777779,0.6,0.7208547008547008,0.7207949735770087
50,10,5,5,entropy,0.8,0.8958862673926195,1.0,0.3333333333333333,0.4861538461538462,0.7207949735770087
50,10,5,5,entropy,0.9,0.8611010284331518,1.0,0.11111111111111112,0.19272727272727272,0.7207949735770087
50,10,5,5,gini,0.1,0.5208106473079249,0.25597598370274743,0.9777777777777779,0.4009254472363601,0.717074866819532
50,10,5,5,gini,0.2,0.8160314579552329,0.4579511278195489,0.9555555555555555,0.6180426929392446,0.717074866819532
50,10,5,5,gini,0.30000000000000004,0.8506957047791893,0.519090909090909,0.9111111111111111,0.6554712643678161,0.717074866819532
50,10,5,5,gini,0.4,0.8958862673926195,0.6316483516483516,0.8,0.6850589913518975,0.717074866819532
50,10,5,5,gini,0.5,0.9271627344222626,0.7514285714285714,0.7777777777777778,0.7469924812030075,0.717074866819532
50,10,5,5,gini,0.6,0.9479733817301875,0.8914141414141413,0.7555555555555555,0.7983207642031172,0.717074866819532
50,10,5,5,gini,0.7000000000000001,0.9168784029038113,0.9349999999999999,0.5111111111111111,0.6347957924428512,0.717074866819532
50,10,5,5,gini,0.8,0.8924379915305505,1.0,0.31111111111111106,0.46307692307692305,0.717074866819532
50,10,5,5,gini,0.9,0.8541439806412583,1.0,0.06666666666666667,0.11272727272727275,0.717074866819532
50,10,10,2,entropy,0.1,0.6915305505142165,0.3459692228113281,0.9555555555555555,0.5028266263890387,0.7845955870925246
50,10,10,2,entropy,0.2,0.8369026013309135,0.49140350877192984,0.9333333333333332,0.6420426929392447,0.7845955870925246
50,10,10,2,entropy,0.30000000000000004,0.9166969147005444,0.6685714285714286,0.9333333333333332,0.7766174329103391,0.7845955870925246
50,10,10,2,entropy,0.4,0.941016333938294,0.806969696969697,0.8222222222222222,0.799047619047619,0.7845955870925246
50,10,10,2,entropy,0.5,0.9444646098003631,0.8206060606060607,0.8222222222222222,0.8076190476190476,0.7845955870925246
50,10,10,2,entropy,0.6,0.951482153660012,0.93,0.7333333333333333,0.8050166706358656,0.7845955870925246
50,10,10,2,entropy,0.7000000000000001,0.9306110102843315,0.9777777777777779,0.5777777777777777,0.7037118437118437,0.7845955870925246
50,10,10,2,entropy,0.8,0.8993950393224439,1.0,0.3555555555555555,0.5092307692307692,0.7845955870925246
50,10,10,2,entropy,0.9,0.8645493042952207,1.0,0.13333333333333333,0.21818181818181817,0.7845955870925246
50,10,10,2,gini,0.1,0.6633393829401089,0.32838490456911507,0.9555555555555555,0.48105787714298354,0.7664625284497247
50,10,10,2,gini,0.2,0.8474289171203871,0.5119047619047619,0.9555555555555555,0.6639930034982509,0.7664625284497247
50,10,10,2,gini,0.30000000000000004,0.9062310949788264,0.6461996336996336,0.9111111111111111,0.7498723884810842,0.7664625284497247
50,10,10,2,gini,0.4,0.927102238354507,0.7433333333333334,0.8,0.7591213327436238,0.7664625284497247
50,10,10,2,gini,0.5,0.9410768300060497,0.8414141414141414,0.7777777777777778,0.7815140415140415,0.7664625284497247
50,10,10,2,gini,0.6,0.9410768300060497,0.8886363636363637,0.711111111111111,0.7720135746606335,0.7664625284497247
50,10,10,2,gini,0.7000000000000001,0.9341197822141561,0.9277777777777778,0.6222222222222221,0.732942612942613,0.7664625284497247
50,10,10,2,gini,0.8,0.9029038112522686,1.0,0.37777777777777777,0.5215184815184816,0.7664625284497247
50,10,10,2,gini,0.9,0.8715063520871145,1.0,0.17777777777777776,0.28545454545454546,0.7664625284497247
50,10,10,5,entropy,0.1,0.5520871143375681,0.2693845793845794,0.9777777777777779,0.4173084886128365,0.7207949735770087
50,10,10,5,entropy,0.2,0.8160919540229885,0.46103386809269165,0.9555555555555555,0.6195330994552352,0.7207949735770087
50,10,10,5,entropy,0.30000000000000004,0.8577737447065941,0.5275457875457875,0.9111111111111111,0.6656126482213438,0.7207949735770087
50,10,10,5,entropy,0.4,0.9098003629764065,0.6706654456654457,0.8444444444444444,0.7388152626004288,0.7207949735770087
50,10,10,5,entropy,0.5,0.9271627344222626,0.7355555555555556,0.8,0.7525480367585631,0.7207949735770087
50,10,10,5,entropy,0.6,0.9480338777979431,0.905,0.7333333333333333,0.7947225529888069,0.7207949735770087
50,10,10,5,entropy,0.7000000000000001,0.9340592861464005,0.9777777777777779,0.6,0.7208547008547008,0.7207949735770087
