pca__n_components,max_depth,learning_rate,n_estimators,fold,threshold,accuracy,precision,recall,f1,mcc
150,3,0.01,100,5,0.4,0.7192982456140351,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.3061862178478973
150,3,0.01,100,5,0.5,0.8421052631578947,0.5,0.4444444444444444,0.47058823529411764,0.3790876982878728
150,3,0.01,100,5,0.6,0.8596491228070176,0.5714285714285714,0.4444444444444444,0.5,0.42433421239575275
150,3,0.01,100,5,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,100,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,100,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,1,0.1,0.15517241379310345,0.15517241379310345,1.0,0.26865671641791045,0.0
150,3,0.01,150,1,0.2,0.603448275862069,0.25,0.7777777777777778,0.3783783783783784,0.2530240384255299
150,3,0.01,150,1,0.30000000000000004,0.7758620689655172,0.375,0.6666666666666666,0.48,0.3747367070507946
150,3,0.01,150,1,0.4,0.8620689655172413,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.47392290249433106
150,3,0.01,150,1,0.5,0.8275862068965517,0.42857142857142855,0.3333333333333333,0.375,0.27974966555605196
150,3,0.01,150,1,0.6,0.8275862068965517,0.4,0.2222222222222222,0.2857142857142857,0.20769025378671682
150,3,0.01,150,1,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,2,0.1,0.15517241379310345,0.15517241379310345,1.0,0.26865671641791045,0.0
150,3,0.01,150,2,0.2,0.41379310344827586,0.20930232558139536,1.0,0.34615384615384615,0.25312475280797925
150,3,0.01,150,2,0.30000000000000004,0.6379310344827587,0.2857142857142857,0.8888888888888888,0.43243243243243246,0.34831880614423594
150,3,0.01,150,2,0.4,0.7931034482758621,0.4,0.6666666666666666,0.5,0.39937460998592283
150,3,0.01,150,2,0.5,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.01,150,2,0.6,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.01,150,2,0.7000000000000001,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.01,150,2,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,2,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.1,0.15517241379310345,0.15517241379310345,1.0,0.26865671641791045,0.0
150,3,0.01,150,3,0.2,0.3793103448275862,0.2,1.0,0.3333333333333333,0.23035022137995856
150,3,0.01,150,3,0.30000000000000004,0.5862068965517241,0.2727272727272727,1.0,0.42857142857142855,0.3730235484764954
150,3,0.01,150,3,0.4,0.8275862068965517,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.560950714127227
150,3,0.01,150,3,0.5,0.896551724137931,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6054421768707483
150,3,0.01,150,3,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.01,150,3,0.7000000000000001,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,3,0.8,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.1,0.15789473684210525,0.15789473684210525,1.0,0.2727272727272727,0.0
150,3,0.01,150,4,0.2,0.45614035087719296,0.225,1.0,0.3673469387755102,0.2822897447659054
150,3,0.01,150,4,0.30000000000000004,0.7543859649122807,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.46720608469196145
150,3,0.01,150,4,0.4,0.8596491228070176,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4722222222222222
150,3,0.01,150,4,0.5,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.01,150,4,0.6,0.8947368421052632,1.0,0.3333333333333333,0.5,0.5443310539518174
150,3,0.01,150,4,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,150,4,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.1,0.15789473684210525,0.15789473684210525,1.0,0.2727272727272727,0.0
150,3,0.01,150,5,0.2,0.3684210526315789,0.18604651162790697,0.8888888888888888,0.3076923076923077,0.13530348153381586
150,3,0.01,150,5,0.30000000000000004,0.7192982456140351,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.36746545987008206
150,3,0.01,150,5,0.4,0.8070175438596491,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.4235587248015105
150,3,0.01,150,5,0.5,0.8421052631578947,0.5,0.4444444444444444,0.47058823529411764,0.3790876982878728
150,3,0.01,150,5,0.6,0.8596491228070176,0.6,0.3333333333333333,0.42857142857142855,0.37596030887070225
150,3,0.01,150,5,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,150,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,1,0.1,0.25862068965517243,0.16,0.8888888888888888,0.2711864406779661,0.03333333333333333
150,3,0.01,200,1,0.2,0.7068965517241379,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35195038890449976
150,3,0.01,200,1,0.30000000000000004,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
150,3,0.01,200,1,0.4,0.8448275862068966,0.5,0.4444444444444444,0.47058823529411764,0.38095238095238093
150,3,0.01,200,1,0.5,0.8275862068965517,0.42857142857142855,0.3333333333333333,0.375,0.27974966555605196
150,3,0.01,200,1,0.6,0.8275862068965517,0.4,0.2222222222222222,0.2857142857142857,0.20769025378671682
150,3,0.01,200,1,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,2,0.1,0.22413793103448276,0.16666666666666666,1.0,0.2857142857142857,0.11664236870396086
150,3,0.01,200,2,0.2,0.5344827586206896,0.25,1.0,0.4,0.335029697130245
150,3,0.01,200,2,0.30000000000000004,0.7586206896551724,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.46978904980213854
150,3,0.01,200,2,0.4,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
150,3,0.01,200,2,0.5,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.01,200,2,0.6,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.01,200,2,0.7000000000000001,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.01,200,2,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.01,200,2,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,3,0.1,0.22413793103448276,0.16666666666666666,1.0,0.2857142857142857,0.11664236870396086
150,3,0.01,200,3,0.2,0.5,0.23684210526315788,1.0,0.3829787234042553,0.31091839290429074
150,3,0.01,200,3,0.30000000000000004,0.7241379310344828,0.34782608695652173,0.8888888888888888,0.5,0.43133618059645723
150,3,0.01,200,3,0.4,0.8448275862068966,0.5,0.8888888888888888,0.64,0.5878222855698739
150,3,0.01,200,3,0.5,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
150,3,0.01,200,3,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.01,200,3,0.7000000000000001,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.01,200,3,0.8,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,200,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,4,0.1,0.17543859649122806,0.16071428571428573,1.0,0.27692307692307694,0.057863756235784464
150,3,0.01,200,4,0.2,0.5789473684210527,0.25806451612903225,0.8888888888888888,0.4,0.29996036407589355
150,3,0.01,200,4,0.30000000000000004,0.8771929824561403,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6471036073356411
150,3,0.01,200,4,0.4,0.8771929824561403,0.625,0.5555555555555556,0.5882352941176471,0.5176005111238263
150,3,0.01,200,4,0.5,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.01,200,4,0.6,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.01,200,4,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,200,4,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,4,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,5,0.1,0.24561403508771928,0.17307692307692307,1.0,0.29508196721311475,0.13427153888239365
150,3,0.01,200,5,0.2,0.5614035087719298,0.25,0.8888888888888888,0.3902439024390244,0.2857738033247041
150,3,0.01,200,5,0.30000000000000004,0.7368421052631579,0.35,0.7777777777777778,0.4827586206896552,0.3873346784799331
150,3,0.01,200,5,0.4,0.8421052631578947,0.5,0.6666666666666666,0.5714285714285714,0.4844813951249544
150,3,0.01,200,5,0.5,0.8596491228070176,0.5714285714285714,0.4444444444444444,0.5,0.42433421239575275
150,3,0.01,200,5,0.6,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.01,200,5,0.7000000000000001,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.01,200,5,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,200,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.1,100,1,0.1,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
150,3,0.1,100,1,0.2,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,100,1,0.30000000000000004,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,100,1,0.4,0.8620689655172413,0.5714285714285714,0.4444444444444444,0.5,0.4259251664772323
150,3,0.1,100,1,0.5,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.1,100,1,0.6,0.8620689655172413,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.32993526681131213
150,3,0.1,100,1,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,100,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,100,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,100,2,0.1,0.8793103448275862,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6484956234299488
150,3,0.1,100,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,100,2,0.30000000000000004,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,100,2,0.4,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,100,2,0.5,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
150,3,0.1,100,2,0.6,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,100,2,0.7000000000000001,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,100,2,0.8,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,100,2,0.9,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,100,3,0.1,0.8103448275862069,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5359464517499496
150,3,0.1,100,3,0.2,0.896551724137931,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6831754428961164
150,3,0.1,100,3,0.30000000000000004,0.896551724137931,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6831754428961164
150,3,0.1,100,3,0.4,0.9310344827586207,0.7272727272727273,0.8888888888888888,0.8,0.7644134116844905
150,3,0.1,100,3,0.5,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
150,3,0.1,100,3,0.6,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
150,3,0.1,100,3,0.7000000000000001,0.9482758620689655,1.0,0.6666666666666666,0.8,0.792593923901217
150,3,0.1,100,3,0.8,0.9482758620689655,1.0,0.6666666666666666,0.8,0.792593923901217
150,3,0.1,100,3,0.9,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,100,4,0.1,0.8947368421052632,0.6363636363636364,0.7777777777777778,0.7,0.6416587529241817
150,3,0.1,100,4,0.2,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
150,3,0.1,100,4,0.30000000000000004,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,100,4,0.4,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,100,4,0.5,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,100,4,0.6,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.1,100,4,0.7000000000000001,0.8947368421052632,1.0,0.3333333333333333,0.5,0.5443310539518174
150,3,0.1,100,4,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,4,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,5,0.1,0.8245614035087719,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5060480768510598
150,3,0.1,100,5,0.2,0.8771929824561403,0.6,0.6666666666666666,0.631578947368421,0.5592548233558728
150,3,0.1,100,5,0.30000000000000004,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.1,100,5,0.4,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.1,100,5,0.5,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.1,100,5,0.6,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,100,5,0.7000000000000001,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,100,5,0.8,0.8596491228070176,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.328866678429223
150,3,0.1,100,5,0.9,0.8421052631578947,0.5,0.1111111111111111,0.18181818181818182,0.17890661183303358
150,3,0.1,150,1,0.1,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,150,1,0.2,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,150,1,0.30000000000000004,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,150,1,0.4,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.1,150,1,0.5,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,150,1,0.6,0.8620689655172413,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.32993526681131213
150,3,0.1,150,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,150,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,150,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,150,2,0.1,0.896551724137931,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6831754428961164
150,3,0.1,150,2,0.2,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
150,3,0.1,150,2,0.30000000000000004,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,150,2,0.4,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,150,2,0.5,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,150,2,0.6,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,150,2,0.7000000000000001,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,150,2,0.8,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,150,2,0.9,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,150,3,0.1,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
150,3,0.1,150,3,0.2,0.9137931034482759,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.721541249881225
150,3,0.1,150,3,0.30000000000000004,0.9137931034482759,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.721541249881225
150,3,0.1,150,3,0.4,0.9310344827586207,0.7272727272727273,0.8888888888888888,0.8,0.7644134116844905
150,3,0.1,150,3,0.5,0.9482758620689655,0.8,0.8888888888888888,0.8421052631578947,0.8128898274084608
150,3,0.1,150,3,0.6,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
150,3,0.1,150,3,0.7000000000000001,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
150,3,0.1,150,3,0.8,0.9482758620689655,1.0,0.6666666666666666,0.8,0.792593923901217
150,3,0.1,150,3,0.9,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,150,4,0.1,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
150,3,0.1,150,4,0.2,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,150,4,0.30000000000000004,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,150,4,0.4,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,150,4,0.5,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,150,4,0.6,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,150,4,0.7000000000000001,0.8947368421052632,1.0,0.3333333333333333,0.5,0.5443310539518174
150,3,0.1,150,4,0.8,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,150,4,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,150,5,0.1,0.8771929824561403,0.6,0.6666666666666666,0.631578947368421,0.5592548233558728
150,3,0.1,150,5,0.2,0.8771929824561403,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47857131243872586
150,3,0.1,150,5,0.30000000000000004,0.8947368421052632,0.8,0.4444444444444444,0.5714285714285714,0.5460375914550676
150,3,0.1,150,5,0.4,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,150,5,0.5,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,150,5,0.6,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,150,5,0.7000000000000001,0.8771929824561403,0.75,0.3333333333333333,0.46153846153846156,0.44609151696645605
150,3,0.1,150,5,0.8,0.8596491228070176,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.328866678429223
150,3,0.1,150,5,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,200,1,0.1,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,200,1,0.2,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,200,1,0.30000000000000004,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.1,200,1,0.4,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.1,200,1,0.5,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.1,200,1,0.6,0.8620689655172413,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.32993526681131213
150,3,0.1,200,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,200,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,200,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,200,2,0.1,0.9137931034482759,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.721541249881225
150,3,0.1,200,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,200,2,0.30000000000000004,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,200,2,0.4,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,200,2,0.5,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,200,2,0.6,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,200,2,0.7000000000000001,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,200,2,0.8,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,200,2,0.9,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,200,3,0.1,0.8620689655172413,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.6168743975838902
150,3,0.1,200,3,0.2,0.9137931034482759,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.721541249881225
150,3,0.1,200,3,0.30000000000000004,0.9310344827586207,0.7272727272727273,0.8888888888888888,0.8,0.7644134116844905
150,3,0.1,200,3,0.4,0.9310344827586207,0.7272727272727273,0.8888888888888888,0.8,0.7644134116844905
150,3,0.1,200,3,0.5,0.9655172413793104,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8684807256235828
150,3,0.1,200,3,0.6,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
150,3,0.1,200,3,0.7000000000000001,0.9482758620689655,0.875,0.7777777777777778,0.8235294117647058,0.7952380952380952
150,3,0.1,200,3,0.8,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
150,3,0.1,200,3,0.9,0.9310344827586207,1.0,0.5555555555555556,0.7142857142857143,0.7166776363062763
150,3,0.1,200,4,0.1,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
150,3,0.1,200,4,0.2,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
