criterion,max_depth,min_samples_split,min_samples_leaf,max_features,threshold,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_mcc
gini,300,2,1,sqrt,0.7000000000000001,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,300,2,1,sqrt,0.8,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,300,2,1,sqrt,0.9,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.1,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.2,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.30000000000000004,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.4,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.5,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.6,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.7000000000000001,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.8,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,500,2,1,sqrt,0.9,0.8806010928961749,0.6900793650793651,0.49111111111111116,0.569845447,0.5143963731876207
gini,,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,10,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,30,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,50,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,100,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,300,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.1,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.2,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.30000000000000004,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.4,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.5,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.6,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.7000000000000001,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.8,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
gini,500,2,1,log2,0.9,0.8637704918032787,0.5622222222222222,0.5733333333333333,0.56748538,0.4868347994447314
entropy,,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,10,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,10,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,10,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,30,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,30,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,30,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,50,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,50,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,50,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,100,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,100,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,100,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,300,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,300,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,300,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,500,2,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,500,5,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
entropy,500,10,10,,0.1,0.8007650273224044,0.4314619883040935,0.7888888888888889,0.5533333333333333,0.4770846084199084
gini,10,2,1,sqrt,0.1,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.2,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.30000000000000004,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.4,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.5,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.6,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.7000000000000001,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.8,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,10,2,1,sqrt,0.9,0.8772677595628415,0.6793650793650794,0.47111111111111115,0.5528519828984224,0.4968617792999847
gini,,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,10,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,10,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,10,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,30,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,30,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,30,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,50,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,50,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,50,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,100,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,100,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,100,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,300,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,300,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,300,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,500,2,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,500,5,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,500,10,10,sqrt,0.2,0.783879781,0.43017127799736504,0.7644444444444444,0.5408951048951048,0.45476464098016844
gini,,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,30,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,50,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,100,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,300,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,500,10,2,,0.1,0.8237158469945356,0.4826190476190476,0.6133333333333333,0.5319649122807018,0.4377074003761788
gini,,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,10,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,10,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,10,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,30,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,30,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,30,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,50,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,50,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,50,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,100,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,100,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,100,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,300,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,300,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,300,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,500,2,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,500,5,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,500,10,5,,0.5,0.8702732240437158,0.5916666666666667,0.4844444444444444,0.5302786377708978,0.46067845135354074
gini,,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,10,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,10,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,30,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,30,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,50,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,50,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,100,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,100,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,300,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,300,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,500,10,2,,0.4,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,500,10,2,,0.5,0.8603825136612022,0.576025641,0.5044444444444445,0.5270465165471222,0.4540193050250639
gini,10,10,2,,0.1,0.8237158469945356,0.4876190476190477,0.5911111111111111,0.523296182,0.42934168489325897
gini,,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,30,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,50,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,100,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,300,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,500,10,2,,0.2,0.8237158469945356,0.47904761904761906,0.591111111,0.5229214340198322,0.42571870855101057
gini,,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,10,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,30,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,50,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,100,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,300,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,500,5,1,log2,0.30000000000000004,0.8339344262295082,0.4727272727272728,0.6111111111111112,0.5217391304347826,0.43718971590585315
gini,,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,30,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,30,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,30,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,50,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,50,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,50,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,100,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,100,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,100,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,300,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,300,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,300,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,500,2,2,,0.1,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,500,2,2,,0.2,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,500,2,2,,0.30000000000000004,0.8503825136612022,0.5422510822510823,0.5066666666666666,0.5207894736842105,0.43484126862887945
gini,10,10,1,,0.1,0.8237158469945356,0.47619047619047616,0.591111111,0.5207475209763539,0.4241803568750558
entropy,,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,10,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,10,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,10,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,30,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,30,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,30,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,50,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,50,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,50,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,100,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,100,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,100,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,300,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,300,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,300,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,500,2,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,500,5,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
entropy,500,10,10,sqrt,0.30000000000000004,0.8338251366120218,0.554112554,0.5466666666666666,0.520368664,0.4429605078480406
gini,,2,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,,5,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,,10,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,10,2,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,10,5,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,10,10,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,30,2,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,30,5,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,30,10,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,50,2,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,50,5,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
gini,50,10,10,,0.4,0.8569945355191259,0.5466666666666666,0.5044444444444445,0.5198165869218501,0.4399221966834707
