rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,precision,recall,f1,mcc
50,20,5,2,entropy,0.6,0.9496610169491525,0.9178571428571429,0.7277777777777777,0.8111344537815126,0.7899534519276626
50,20,5,2,entropy,0.7000000000000001,0.9295480225988701,0.96,0.55,0.6885714285714286,0.6909669767921416
50,20,5,2,entropy,0.8,0.9162146892655368,1.0,0.43888888888888894,0.5945054945054945,0.6247038538696229
50,20,5,2,entropy,0.9,0.8691525423728814,1.0,0.11388888888888889,0.19717171717171716,0.2785959282186222
50,20,5,2,gini,0.1,0.7716384180790961,0.396440935113704,0.9777777777777779,0.5618557422969188,0.5282875796181447
50,20,5,2,gini,0.2,0.8724293785310735,0.5436414565826331,0.9555555555555555,0.69031884057971,0.6590657218122946
50,20,5,2,gini,0.30000000000000004,0.9294915254237288,0.695104895104895,0.9305555555555556,0.7946411483253588,0.7657886170247633
50,20,5,2,gini,0.4,0.9329378531073447,0.7459090909090909,0.8416666666666666,0.7876298589611282,0.7522832458376565
50,20,5,2,gini,0.5,0.9495480225988701,0.8814285714285715,0.7722222222222223,0.8184210526315789,0.7948244034856738
50,20,5,2,gini,0.6,0.9530508474576271,0.9777777777777779,0.7055555555555555,0.812063492063492,0.804618682516641
50,20,5,2,gini,0.7000000000000001,0.9329378531073447,1.0,0.55,0.7006593406593407,0.710215993054517
50,20,5,2,gini,0.8,0.9061016949152542,1.0,0.36666666666666664,0.5291375291375291,0.570164844710126
50,20,5,2,gini,0.9,0.8826553672316384,1.0,0.20833333333333331,0.32727272727272727,0.38199854445616344
50,20,5,5,entropy,0.1,0.6875706214689266,0.32773759573759575,0.9777777777777779,0.48785856127897526,0.44509021329047227
50,20,5,5,entropy,0.2,0.8052542372881357,0.43154097364623684,0.9555555555555555,0.5928042328042328,0.5564962340755852
50,20,5,5,entropy,0.30000000000000004,0.8791525423728814,0.555479422538246,0.9305555555555556,0.6949832775919733,0.6586668926610104
50,20,5,5,entropy,0.4,0.9261016949152543,0.6942890442890443,0.9083333333333332,0.7854545454545454,0.7528234913948009
50,20,5,5,entropy,0.5,0.9329943502824859,0.7728282828282829,0.7972222222222223,0.781486068111455,0.7444505162873882
50,20,5,5,entropy,0.6,0.9463841807909604,0.9095238095238095,0.7083333333333333,0.795,0.7736259945056967
50,20,5,5,entropy,0.7000000000000001,0.9262146892655367,1.0,0.5027777777777778,0.6626373626373627,0.6771073808016198
50,20,5,5,entropy,0.8,0.9061016949152542,1.0,0.3694444444444444,0.5223776223776224,0.5668354342102033
50,20,5,5,entropy,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
50,20,5,5,gini,0.1,0.6473446327683616,0.3046951246951247,0.9777777777777779,0.4604868966159289,0.41212139387998825
50,20,5,5,gini,0.2,0.8187005649717515,0.4489817681458549,0.9555555555555555,0.6096894165859683,0.5739894065325007
50,20,5,5,gini,0.30000000000000004,0.8691525423728814,0.5398836457659988,0.9555555555555555,0.6883898709985667,0.6550949286336016
50,20,5,5,gini,0.4,0.9094350282485875,0.6558441558441558,0.8638888888888889,0.7422374777523519,0.7010497690915141
50,20,5,5,gini,0.5,0.9328813559322034,0.7788888888888889,0.775,0.7738562091503268,0.7366324247728213
50,20,5,5,gini,0.6,0.9396610169491526,0.8892857142857142,0.6833333333333333,0.767563025210084,0.7452565456124957
50,20,5,5,gini,0.7000000000000001,0.9329378531073447,0.9666666666666666,0.5722222222222222,0.7109157509157509,0.7105552653209987
50,20,5,5,gini,0.8,0.8927118644067796,1.0,0.2777777777777778,0.41878787878787876,0.48409857400436174
50,20,5,5,gini,0.9,0.8557062146892654,1.0,0.02222222222222222,0.04,0.06198231933063266
50,20,10,2,entropy,0.1,0.751412429378531,0.3765942028985507,0.9777777777777779,0.5412843956809474,0.5061461096245793
50,20,10,2,entropy,0.2,0.8657627118644069,0.5266666666666666,0.9555555555555555,0.6779999999999999,0.6456068197405845
50,20,10,2,entropy,0.30000000000000004,0.9228248587570622,0.6836596736596736,0.9083333333333332,0.777511961722488,0.7449071012148832
50,20,10,2,entropy,0.4,0.9295480225988701,0.735,0.8416666666666666,0.7804953560371517,0.7442991463273221
50,20,10,2,entropy,0.5,0.946271186440678,0.8342063492063492,0.7944444444444445,0.8109047127622979,0.7819404180740926
50,20,10,2,entropy,0.6,0.9496045197740113,0.8956349206349206,0.75,0.8124836601307189,0.7902906883138378
50,20,10,2,entropy,0.7000000000000001,0.9396045197740113,1.0,0.5944444444444444,0.7375824175824176,0.7416726005216211
50,20,10,2,entropy,0.8,0.9061016949152542,1.0,0.36666666666666664,0.5333333333333333,0.5729618506894573
50,20,10,2,entropy,0.9,0.8692090395480225,1.0,0.11388888888888889,0.1898989898989899,0.24301731996664183
50,20,10,2,gini,0.1,0.7346327683615819,0.3644513457556936,0.9777777777777779,0.5275151240169389,0.4906641113855151
50,20,10,2,gini,0.2,0.8388135593220338,0.47832817337461303,0.9555555555555555,0.6364672364672365,0.6023517433099306
50,20,10,2,gini,0.30000000000000004,0.9025988700564971,0.6242948717948718,0.9083333333333334,0.7346584643426748,0.7000838268942416
50,20,10,2,gini,0.4,0.9262146892655367,0.7162587412587412,0.8638888888888889,0.7775288488601182,0.7426977937832435
50,20,10,2,gini,0.5,0.9462146892655368,0.8464285714285713,0.7972222222222223,0.8136824905400756,0.7878741931432536
50,20,10,2,gini,0.6,0.9529943502824858,0.9777777777777779,0.7055555555555555,0.8099206349206349,0.803777212300241
50,20,10,2,gini,0.7000000000000001,0.9396610169491526,1.0,0.5944444444444444,0.7402197802197803,0.7428377859160674
50,20,10,2,gini,0.8,0.9027683615819209,1.0,0.34444444444444444,0.5018648018648019,0.5493497729292743
50,20,10,2,gini,0.9,0.8793220338983051,1.0,0.18611111111111112,0.29454545454545455,0.35557219931309764
50,20,10,5,entropy,0.1,0.6875706214689266,0.32773759573759575,0.9777777777777779,0.48785856127897526,0.44509021329047227
50,20,10,5,entropy,0.2,0.8052542372881357,0.43154097364623684,0.9555555555555555,0.5928042328042328,0.5564962340755852
50,20,10,5,entropy,0.30000000000000004,0.8791525423728814,0.555479422538246,0.9305555555555556,0.6949832775919733,0.6586668926610104
50,20,10,5,entropy,0.4,0.9261016949152543,0.6942890442890443,0.9083333333333332,0.7854545454545454,0.7528234913948009
50,20,10,5,entropy,0.5,0.9329943502824859,0.7728282828282829,0.7972222222222223,0.781486068111455,0.7444505162873882
50,20,10,5,entropy,0.6,0.9463841807909604,0.9095238095238095,0.7083333333333333,0.795,0.7736259945056967
50,20,10,5,entropy,0.7000000000000001,0.9262146892655367,1.0,0.5027777777777778,0.6626373626373627,0.6771073808016198
50,20,10,5,entropy,0.8,0.9061016949152542,1.0,0.3694444444444444,0.5223776223776224,0.5668354342102033
50,20,10,5,entropy,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
50,20,10,5,gini,0.1,0.6473446327683616,0.3046951246951247,0.9777777777777779,0.4604868966159289,0.41212139387998825
50,20,10,5,gini,0.2,0.8187005649717515,0.4489817681458549,0.9555555555555555,0.6096894165859683,0.5739894065325007
50,20,10,5,gini,0.30000000000000004,0.8691525423728814,0.5398836457659988,0.9555555555555555,0.6883898709985667,0.6550949286336016
50,20,10,5,gini,0.4,0.9094350282485875,0.6558441558441558,0.8638888888888889,0.7422374777523519,0.7010497690915141
50,20,10,5,gini,0.5,0.9328813559322034,0.7788888888888889,0.775,0.7738562091503268,0.7366324247728213
50,20,10,5,gini,0.6,0.9396610169491526,0.8892857142857142,0.6833333333333333,0.767563025210084,0.7452565456124957
50,20,10,5,gini,0.7000000000000001,0.9329378531073447,0.9666666666666666,0.5722222222222222,0.7109157509157509,0.7105552653209987
50,20,10,5,gini,0.8,0.8927118644067796,1.0,0.2777777777777778,0.41878787878787876,0.48409857400436174
50,20,10,5,gini,0.9,0.8557062146892654,1.0,0.02222222222222222,0.04,0.06198231933063266
50,30,5,2,entropy,0.1,0.7615254237288136,0.3885821272548961,0.9777777777777779,0.5531861239119303,0.5185189144438898
50,30,5,2,entropy,0.2,0.8824293785310735,0.5634130575307046,0.9777777777777779,0.7122326948413905,0.6862351711107169
50,30,5,2,entropy,0.30000000000000004,0.9194350282485877,0.6675990675990675,0.9083333333333332,0.768840282524493,0.7345910529051662
50,30,5,2,entropy,0.4,0.9428813559322033,0.7814646464646465,0.8638888888888889,0.8160509115927072,0.7870646252276752
50,30,5,2,entropy,0.5,0.9496045197740113,0.8377777777777778,0.8166666666666667,0.825610595115239,0.7972747176792635
50,30,5,2,entropy,0.6,0.9530508474576271,0.9214285714285715,0.75,0.8258403361344537,0.8053162540465928
50,30,5,2,entropy,0.7000000000000001,0.9329378531073447,1.0,0.55,0.6973626373626374,0.708504237709981
50,30,5,2,entropy,0.8,0.9162146892655368,1.0,0.43888888888888894,0.5945054945054945,0.6247038538696229
50,30,5,2,entropy,0.9,0.8657627118644069,1.0,0.09166666666666666,0.15717171717171716,0.2166974821596049
50,30,5,2,gini,0.1,0.7749717514124294,0.39999824736666845,0.9777777777777779,0.5654847745549832,0.5321451117870792
50,30,5,2,gini,0.2,0.8724293785310735,0.5436414565826331,0.9555555555555555,0.69031884057971,0.6590657218122946
50,30,5,2,gini,0.30000000000000004,0.9294915254237288,0.695104895104895,0.9305555555555556,0.7946411483253588,0.7657886170247633
50,30,5,2,gini,0.4,0.936271186440678,0.7604545454545455,0.8416666666666666,0.7960509115927072,0.7619031557285523
50,30,5,2,gini,0.5,0.9495480225988701,0.8814285714285715,0.7722222222222223,0.8184210526315789,0.7948244034856738
50,30,5,2,gini,0.6,0.9530508474576271,0.9777777777777779,0.7055555555555555,0.812063492063492,0.804618682516641
50,30,5,2,gini,0.7000000000000001,0.9329378531073447,1.0,0.55,0.7006593406593407,0.710215993054517
50,30,5,2,gini,0.8,0.9061016949152542,1.0,0.36666666666666664,0.5291375291375291,0.570164844710126
50,30,5,2,gini,0.9,0.8826553672316384,1.0,0.20833333333333331,0.32727272727272727,0.38199854445616344
50,30,5,5,entropy,0.1,0.6875706214689266,0.32773759573759575,0.9777777777777779,0.48785856127897526,0.44509021329047227
50,30,5,5,entropy,0.2,0.8052542372881357,0.43154097364623684,0.9555555555555555,0.5928042328042328,0.5564962340755852
50,30,5,5,entropy,0.30000000000000004,0.8791525423728814,0.555479422538246,0.9305555555555556,0.6949832775919733,0.6586668926610104
50,30,5,5,entropy,0.4,0.9261016949152543,0.6942890442890443,0.9083333333333332,0.7854545454545454,0.7528234913948009
50,30,5,5,entropy,0.5,0.9329943502824859,0.7728282828282829,0.7972222222222223,0.781486068111455,0.7444505162873882
50,30,5,5,entropy,0.6,0.9463841807909604,0.9095238095238095,0.7083333333333333,0.795,0.7736259945056967
50,30,5,5,entropy,0.7000000000000001,0.9262146892655367,1.0,0.5027777777777778,0.6626373626373627,0.6771073808016198
50,30,5,5,entropy,0.8,0.9061016949152542,1.0,0.3694444444444444,0.5223776223776224,0.5668354342102033
50,30,5,5,entropy,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
50,30,5,5,gini,0.1,0.6473446327683616,0.3046951246951247,0.9777777777777779,0.4604868966159289,0.41212139387998825
50,30,5,5,gini,0.2,0.8187005649717515,0.4489817681458549,0.9555555555555555,0.6096894165859683,0.5739894065325007
50,30,5,5,gini,0.30000000000000004,0.8691525423728814,0.5398836457659988,0.9555555555555555,0.6883898709985667,0.6550949286336016
50,30,5,5,gini,0.4,0.9094350282485875,0.6558441558441558,0.8638888888888889,0.7422374777523519,0.7010497690915141
50,30,5,5,gini,0.5,0.9328813559322034,0.7788888888888889,0.775,0.7738562091503268,0.7366324247728213
50,30,5,5,gini,0.6,0.9396610169491526,0.8892857142857142,0.6833333333333333,0.767563025210084,0.7452565456124957
50,30,5,5,gini,0.7000000000000001,0.9329378531073447,0.9666666666666666,0.5722222222222222,0.7109157509157509,0.7105552653209987
50,30,5,5,gini,0.8,0.8927118644067796,1.0,0.2777777777777778,0.41878787878787876,0.48409857400436174
50,30,5,5,gini,0.9,0.8557062146892654,1.0,0.02222222222222222,0.04,0.06198231933063266
50,30,10,2,entropy,0.1,0.751412429378531,0.3765942028985507,0.9777777777777779,0.5412843956809474,0.5061461096245793
50,30,10,2,entropy,0.2,0.8657627118644069,0.5266666666666666,0.9555555555555555,0.6779999999999999,0.6456068197405845
50,30,10,2,entropy,0.30000000000000004,0.9228248587570622,0.6836596736596736,0.9083333333333332,0.777511961722488,0.7449071012148832
50,30,10,2,entropy,0.4,0.9295480225988701,0.735,0.8416666666666666,0.7804953560371517,0.7442991463273221
50,30,10,2,entropy,0.5,0.946271186440678,0.8342063492063492,0.7944444444444445,0.8109047127622979,0.7819404180740926
50,30,10,2,entropy,0.6,0.9496045197740113,0.8956349206349206,0.75,0.8124836601307189,0.7902906883138378
50,30,10,2,entropy,0.7000000000000001,0.9396045197740113,1.0,0.5944444444444444,0.7375824175824176,0.7416726005216211
50,30,10,2,entropy,0.8,0.9061016949152542,1.0,0.36666666666666664,0.5333333333333333,0.5729618506894573
50,30,10,2,entropy,0.9,0.8692090395480225,1.0,0.11388888888888889,0.1898989898989899,0.24301731996664183
50,30,10,2,gini,0.1,0.7312429378531073,0.3611904761904762,0.9777777777777779,0.524106033107848,0.4869754106135852
50,30,10,2,gini,0.2,0.8388135593220338,0.47832817337461303,0.9555555555555555,0.6364672364672365,0.6023517433099306
50,30,10,2,gini,0.30000000000000004,0.9025988700564971,0.6242948717948718,0.9083333333333334,0.7346584643426748,0.7000838268942416
50,30,10,2,gini,0.4,0.9262146892655367,0.7162587412587412,0.8638888888888889,0.7775288488601182,0.7426977937832435
50,30,10,2,gini,0.5,0.9462146892655368,0.8464285714285713,0.7972222222222223,0.8136824905400756,0.7878741931432536
50,30,10,2,gini,0.6,0.9529943502824858,0.9777777777777779,0.7055555555555555,0.8099206349206349,0.803777212300241
50,30,10,2,gini,0.7000000000000001,0.9396610169491526,1.0,0.5944444444444444,0.7402197802197803,0.7428377859160674
50,30,10,2,gini,0.8,0.9027683615819209,1.0,0.34444444444444444,0.5018648018648019,0.5493497729292743
50,30,10,2,gini,0.9,0.8759322033898306,1.0,0.1638888888888889,0.26181818181818184,0.32916848823444533
50,30,10,5,entropy,0.1,0.6875706214689266,0.32773759573759575,0.9777777777777779,0.48785856127897526,0.44509021329047227
50,30,10,5,entropy,0.2,0.8052542372881357,0.43154097364623684,0.9555555555555555,0.5928042328042328,0.5564962340755852
50,30,10,5,entropy,0.30000000000000004,0.8791525423728814,0.555479422538246,0.9305555555555556,0.6949832775919733,0.6586668926610104
50,30,10,5,entropy,0.4,0.9261016949152543,0.6942890442890443,0.9083333333333332,0.7854545454545454,0.7528234913948009
50,30,10,5,entropy,0.5,0.9329943502824859,0.7728282828282829,0.7972222222222223,0.781486068111455,0.7444505162873882
50,30,10,5,entropy,0.6,0.9463841807909604,0.9095238095238095,0.7083333333333333,0.795,0.7736259945056967
50,30,10,5,entropy,0.7000000000000001,0.9262146892655367,1.0,0.5027777777777778,0.6626373626373627,0.6771073808016198
50,30,10,5,entropy,0.8,0.9061016949152542,1.0,0.3694444444444444,0.5223776223776224,0.5668354342102033
50,30,10,5,entropy,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
50,30,10,5,gini,0.1,0.6473446327683616,0.3046951246951247,0.9777777777777779,0.4604868966159289,0.41212139387998825
50,30,10,5,gini,0.2,0.8187005649717515,0.4489817681458549,0.9555555555555555,0.6096894165859683,0.5739894065325007
50,30,10,5,gini,0.30000000000000004,0.8691525423728814,0.5398836457659988,0.9555555555555555,0.6883898709985667,0.6550949286336016
50,30,10,5,gini,0.4,0.9094350282485875,0.6558441558441558,0.8638888888888889,0.7422374777523519,0.7010497690915141
50,30,10,5,gini,0.5,0.9328813559322034,0.7788888888888889,0.775,0.7738562091503268,0.7366324247728213
50,30,10,5,gini,0.6,0.9396610169491526,0.8892857142857142,0.6833333333333333,0.767563025210084,0.7452565456124957
50,30,10,5,gini,0.7000000000000001,0.9329378531073447,0.9666666666666666,0.5722222222222222,0.7109157509157509,0.7105552653209987
50,30,10,5,gini,0.8,0.8927118644067796,1.0,0.2777777777777778,0.41878787878787876,0.48409857400436174
50,30,10,5,gini,0.9,0.8557062146892654,1.0,0.02222222222222222,0.04,0.06198231933063266
100,10,5,2,entropy,0.1,0.768135593220339,0.396969696969697,0.9777777777777779,0.561146953405018,0.5270698636745227
100,10,5,2,entropy,0.2,0.8456497175141242,0.49148176814585487,0.9777777777777779,0.6531575091575091,0.6239360354594504
100,10,5,2,entropy,0.30000000000000004,0.8958757062146893,0.5949908424908424,0.9555555555555555,0.7318787878787878,0.7018575266327586
100,10,5,2,entropy,0.4,0.9193785310734464,0.6739160839160838,0.8861111111111111,0.7633857370699475,0.7273823350651909
100,10,5,2,entropy,0.5,0.9463276836158192,0.8061111111111112,0.8416666666666666,0.8218094255245958,0.7916793887672989
100,10,5,2,entropy,0.6,0.9463276836158192,0.8714285714285713,0.75,0.8055882352941177,0.7779387093038197
100,10,5,2,entropy,0.7000000000000001,0.936271186440678,1.0,0.5722222222222222,0.7204395604395605,0.7265223035115014
100,10,5,2,entropy,0.8,0.9128813559322033,1.0,0.4138888888888889,0.5769230769230769,0.6084586282846105
100,10,5,2,entropy,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
100,10,5,2,gini,0.1,0.7581920903954802,0.3848571428571429,0.9777777777777779,0.549254000450755,0.5147325893086017
100,10,5,2,gini,0.2,0.8423163841807909,0.48661764705882354,0.9777777777777779,0.6490114942528735,0.6192470818842196
100,10,5,2,gini,0.30000000000000004,0.9093785310734462,0.6304487179487179,0.9555555555555555,0.7578528138528139,0.7296442526910822
100,10,5,2,gini,0.4,0.9262146892655367,0.7143939393939394,0.8638888888888889,0.7768362081674776,0.7417993754152
100,10,5,2,gini,0.5,0.9429378531073447,0.8055555555555556,0.8194444444444444,0.8089439284485724,0.7779259847497457
100,10,5,2,gini,0.6,0.9496045197740113,0.8742063492063492,0.7722222222222223,0.8174836601307189,0.7921455312050455
100,10,5,2,gini,0.7000000000000001,0.936271186440678,1.0,0.5722222222222222,0.7204395604395605,0.7265223035115014
100,10,5,2,gini,0.8,0.9128248587570621,1.0,0.4111111111111111,0.5794871794871794,0.608999316605727
100,10,5,2,gini,0.9,0.8590960451977402,1.0,0.04444444444444444,0.08,0.12388076538964995
100,10,5,5,entropy,0.1,0.6946327683615819,0.3293143709995768,0.9777777777777779,0.49059531672434903,0.44883618799060976
