pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
180,7,distance,euclidean,0.2,0.7347457627118643,0.33406785243741766,0.7944444444444445,0.4679596858462265,0.3866791808930516
180,7,distance,euclidean,0.30000000000000004,0.7985875706214689,0.3988484030589293,0.7722222222222221,0.5241650459041762,0.4507347256656075
180,7,distance,euclidean,0.4,0.8120338983050848,0.4157338086749851,0.7277777777777777,0.5259432676823981,0.4481155535892948
180,7,distance,euclidean,0.5,0.8388135593220338,0.4745707070707071,0.6611111111111111,0.5452367149758455,0.4660758153635238
180,7,distance,euclidean,0.6,0.8656497175141243,0.5535353535353535,0.6166666666666666,0.5735353535353536,0.5028963400876172
180,7,distance,euclidean,0.7000000000000001,0.8724293785310735,0.5887001887001887,0.5944444444444444,0.5770634920634921,0.5126850216707168
180,7,distance,euclidean,0.8,0.8790395480225989,0.6299567099567099,0.5027777777777778,0.5476441102756893,0.49112829279376824
180,7,distance,euclidean,0.9,0.9025423728813559,0.8742857142857143,0.4333333333333333,0.5596137196137196,0.5622802567339814
180,7,uniform,cosine,0.1,0.6241242937853106,0.257008177008177,0.8194444444444444,0.3897661911244254,0.29258562548615086
180,7,uniform,cosine,0.2,0.6880225988700566,0.29116142478211443,0.775,0.41794686670174624,0.32743192818391276
180,7,uniform,cosine,0.30000000000000004,0.741638418079096,0.3320336952050507,0.7305555555555555,0.4515754943980751,0.36015541993500355
180,7,uniform,cosine,0.4,0.741638418079096,0.3320336952050507,0.7305555555555555,0.4515754943980751,0.36015541993500355
180,7,uniform,cosine,0.5,0.8119209039548023,0.42469202624001384,0.638888888888889,0.49739037433155076,0.4115994500295974
180,7,uniform,cosine,0.6,0.8589830508474577,0.5756862745098039,0.6166666666666666,0.5644022644022644,0.5044850391406754
180,7,uniform,cosine,0.7000000000000001,0.8589830508474577,0.5756862745098039,0.6166666666666666,0.5644022644022644,0.5044850391406754
180,7,uniform,cosine,0.8,0.885819209039548,0.6733333333333333,0.55,0.5815538847117795,0.5360553874285505
180,7,uniform,cosine,0.9,0.8958757062146893,0.8428571428571429,0.4333333333333333,0.5480769230769231,0.5447525019964112
180,7,uniform,euclidean,0.1,0.6104519774011299,0.25730946843293895,0.8388888888888889,0.39259337154074,0.2934700881255801
180,7,uniform,euclidean,0.2,0.6911864406779661,0.3002664308871205,0.7944444444444445,0.4327852721319146,0.34289706033398804
180,7,uniform,euclidean,0.30000000000000004,0.768361581920904,0.358968253968254,0.75,0.48471519795657725,0.3999156006334691
180,7,uniform,euclidean,0.4,0.768361581920904,0.358968253968254,0.75,0.48471519795657725,0.3999156006334691
180,7,uniform,euclidean,0.5,0.8018079096045199,0.3978291316526611,0.6611111111111111,0.4942347507564898,0.4016518137936897
180,7,uniform,euclidean,0.6,0.8487570621468926,0.49880341880341883,0.638888888888889,0.5532579802602686,0.4749476887329518
180,7,uniform,euclidean,0.7000000000000001,0.8487570621468926,0.49880341880341883,0.638888888888889,0.5532579802602686,0.4749476887329518
180,7,uniform,euclidean,0.8,0.8588700564971752,0.5473809523809524,0.4583333333333333,0.48502801120448175,0.4161179418842966
180,7,uniform,euclidean,0.9,0.8992655367231638,0.8933333333333333,0.3888888888888889,0.5243756243756243,0.538926249549952
180,9,distance,cosine,0.1,0.711412429378531,0.31723027375201285,0.8166666666666667,0.4551971326164875,0.3739743402787843
180,9,distance,cosine,0.2,0.7718644067796611,0.3696549064970117,0.7722222222222223,0.49655011655011655,0.4182971718611702
180,9,distance,cosine,0.30000000000000004,0.8120903954802261,0.4325765393876849,0.75,0.5409917063189373,0.46719048243741107
180,9,distance,cosine,0.4,0.8187570621468927,0.4337418300653595,0.7055555555555555,0.5303203270159792,0.45164652185946286
180,9,distance,cosine,0.5,0.855593220338983,0.5258852258852259,0.6611111111111111,0.5769459298871064,0.503269875178703
180,9,distance,cosine,0.6,0.8890395480225989,0.6871128871128871,0.6166666666666666,0.6271428571428571,0.5791550275713231
180,9,distance,cosine,0.7000000000000001,0.9126553672316383,0.8290909090909091,0.6166666666666666,0.6785656448814343,0.6567163442798643
180,9,distance,cosine,0.8,0.9194350282485877,0.8666666666666666,0.5944444444444444,0.6833010127127774,0.6674195256084683
180,9,distance,cosine,0.9,0.8992090395480226,0.8428571428571429,0.4305555555555555,0.5535714285714286,0.5483719719633723
180,9,distance,euclidean,0.1,0.6240677966101694,0.2636068986981766,0.8388888888888889,0.40004327238109366,0.3048782283378699
180,9,distance,euclidean,0.2,0.697909604519774,0.3048079135035657,0.8166666666666667,0.4432779406972955,0.35889104459694615
180,9,distance,euclidean,0.30000000000000004,0.7449152542372881,0.3432034632034632,0.7944444444444445,0.47663228503050525,0.39781897745494216
180,9,distance,euclidean,0.4,0.8087005649717515,0.4149494949494949,0.75,0.5298778388583486,0.4557841491835988
180,9,distance,euclidean,0.5,0.8287570621468927,0.44564102564102565,0.6833333333333333,0.5360550585951044,0.4546970828541267
180,9,distance,euclidean,0.6,0.8655367231638419,0.5475396825396825,0.5944444444444444,0.5602175000781812,0.4893489677321396
180,9,distance,euclidean,0.7000000000000001,0.8789265536723164,0.6361904761904762,0.525,0.5604621848739496,0.5044515560953242
180,9,distance,euclidean,0.8,0.8857062146892656,0.7157142857142857,0.47777777777777775,0.5542735042735043,0.5163751497498414
180,9,distance,euclidean,0.9,0.8992655367231638,0.9333333333333333,0.36666666666666664,0.5100899100899101,0.5383778997651072
180,9,uniform,cosine,0.1,0.5971751412429379,0.24882788671023964,0.8416666666666666,0.38261367755211806,0.28370021399731604
180,9,uniform,cosine,0.2,0.6241242937853106,0.2625309271824724,0.8416666666666666,0.3986244457297089,0.3062719796509043
180,9,uniform,cosine,0.30000000000000004,0.6812429378531073,0.28577368971016887,0.775,0.41565864808649183,0.3193948623320618
180,9,uniform,cosine,0.4,0.7282485875706215,0.3188245614035088,0.7305555555555555,0.43685574229691876,0.3453573263426077
180,9,uniform,cosine,0.5,0.7819774011299435,0.37630252100840333,0.6833333333333333,0.47766180067860803,0.38746710866486483
180,9,uniform,cosine,0.6,0.8488700564971751,0.5121031746031746,0.638888888888889,0.549979797979798,0.479281493518467
180,9,uniform,cosine,0.7000000000000001,0.892542372881356,0.6900000000000001,0.5944444444444444,0.616063688633348,0.5714672020350553
180,9,uniform,cosine,0.8,0.899322033898305,0.76,0.55,0.6112974744553692,0.5818863846323632
180,9,uniform,cosine,0.9,0.885819209039548,0.8428571428571429,0.3416666666666667,0.45616883116883117,0.4724257359436894
180,9,uniform,euclidean,0.1,0.5670056497175142,0.2374099099099099,0.861111111111111,0.37171656198167335,0.2696568916850159
180,9,uniform,euclidean,0.2,0.6240112994350283,0.2598793363499246,0.8166666666666667,0.3931128833454415,0.2918959247022944
180,9,uniform,euclidean,0.30000000000000004,0.7013559322033898,0.3043407892772684,0.7944444444444445,0.43859322185532595,0.3506781159960071
180,9,uniform,euclidean,0.4,0.7649717514124295,0.3596772622092315,0.75,0.4833333333333333,0.3985387863364974
180,9,uniform,euclidean,0.5,0.7984180790960452,0.3973529411764706,0.7055555555555555,0.5076923076923077,0.4193748181177416
180,9,uniform,euclidean,0.6,0.8286440677966102,0.4366666666666667,0.55,0.4791672275317449,0.3881147538165532
180,9,uniform,euclidean,0.7000000000000001,0.862090395480226,0.5752564102564103,0.5027777777777778,0.5121691105592034,0.45039680391541365
180,9,uniform,euclidean,0.8,0.858813559322034,0.5977272727272728,0.3888888888888889,0.4447147279964618,0.395234198835506
180,9,uniform,euclidean,0.9,0.899322033898305,0.96,0.34444444444444444,0.4958041958041958,0.534079948491477
180,11,distance,cosine,0.1,0.691186440677966,0.30467632850241544,0.8416666666666666,0.4457651566373676,0.36705550959566274
180,11,distance,cosine,0.2,0.758361581920904,0.3555802549852893,0.7944444444444445,0.48923371647509584,0.4125694993303243
180,11,distance,cosine,0.30000000000000004,0.8020338983050849,0.4151815367295243,0.75,0.5280839580209895,0.45164814992122587
180,11,distance,cosine,0.4,0.8188135593220339,0.44640522875816996,0.7277777777777777,0.5442348569305091,0.4684189113876931
180,11,distance,cosine,0.5,0.845593220338983,0.501978021978022,0.6611111111111111,0.557936342833368,0.48367482933867506
180,11,distance,cosine,0.6,0.895819209039548,0.7138528138528139,0.6166666666666666,0.6395238095238096,0.5962297558131343
180,11,distance,cosine,0.7000000000000001,0.9160451977401131,0.8400000000000001,0.6166666666666666,0.6855831887410835,0.6646562794909666
180,11,distance,cosine,0.8,0.9161016949152543,0.8666666666666666,0.5722222222222222,0.6635207929325577,0.651113215151484
180,11,distance,cosine,0.9,0.9092655367231638,0.875,0.5027777777777778,0.604837809249574,0.6041437745559032
180,11,distance,euclidean,0.1,0.6140112994350282,0.25824175824175827,0.8388888888888889,0.39380022537917275,0.29629941862292475
180,11,distance,euclidean,0.2,0.6945197740112994,0.30294705294705293,0.8166666666666667,0.4410829493087558,0.3559378900786687
180,11,distance,euclidean,0.30000000000000004,0.7551412429378531,0.34954739207936136,0.7722222222222223,0.4791108639228773,0.39712013720296646
180,11,distance,euclidean,0.4,0.7919774011299435,0.3898325358851674,0.75,0.5085714285714286,0.43150855898148655
180,11,distance,euclidean,0.5,0.8355367231638418,0.46229548229548223,0.6611111111111111,0.5395382395382395,0.4576504077438045
180,11,distance,euclidean,0.6,0.8622598870056496,0.5348051948051948,0.638888888888889,0.575840135097101,0.5024015108979343
180,11,distance,euclidean,0.7000000000000001,0.8722598870056497,0.5928571428571429,0.525,0.545,0.4808954278973778
180,11,distance,euclidean,0.8,0.8823728813559322,0.6757142857142857,0.47777777777777775,0.5454822954822955,0.4989054337331658
180,11,distance,euclidean,0.9,0.8857627118644068,0.7761904761904762,0.3888888888888889,0.4916666666666666,0.48381825111514587
180,11,uniform,cosine,0.1,0.6038983050847457,0.2532513541209193,0.8416666666666666,0.38724692620041457,0.29029922708150435
180,11,uniform,cosine,0.2,0.6376271186440678,0.2604118104118104,0.7972222222222223,0.39145379840895184,0.29081230682123915
180,11,uniform,cosine,0.30000000000000004,0.6812429378531073,0.28773504273504275,0.775,0.41666011548364484,0.3209409035825706
180,11,uniform,cosine,0.4,0.7283050847457627,0.3287402684461508,0.7527777777777778,0.44992825275083337,0.36139514344096
180,11,uniform,cosine,0.5,0.7819209039548023,0.3811946532999165,0.7083333333333333,0.48323457318959573,0.40133332107561764
180,11,uniform,cosine,0.6,0.8322598870056497,0.4590928679163973,0.6611111111111111,0.5334116863528628,0.4533153427178068
180,11,uniform,cosine,0.7000000000000001,0.8824858757062147,0.6295238095238095,0.5722222222222222,0.5846491228070175,0.5278392475492891
180,11,uniform,cosine,0.8,0.8892090395480226,0.7290909090909091,0.5055555555555555,0.5603238866396761,0.53402650508386
180,11,uniform,cosine,0.9,0.8858757062146893,0.7283333333333333,0.43611111111111106,0.5102901484480432,0.4911899054335894
180,11,uniform,euclidean,0.1,0.5837853107344633,0.24305851417920382,0.8388888888888889,0.37593790586925596,0.27086497354196304
180,11,uniform,euclidean,0.2,0.6644067796610169,0.2814331723027375,0.8166666666666667,0.41790986790986795,0.3268187468162375
180,11,uniform,euclidean,0.30000000000000004,0.7215819209039548,0.3170940170940171,0.7722222222222223,0.4481133681133681,0.3591323233962026
180,11,uniform,euclidean,0.4,0.7549717514124294,0.34319019473818235,0.75,0.4698924731182796,0.3831035006819218
180,11,uniform,euclidean,0.5,0.7952542372881356,0.3828657616892911,0.638888888888889,0.47719164893077937,0.37931331305238186
180,11,uniform,euclidean,0.6,0.8354237288135593,0.4584848484848485,0.6166666666666667,0.5218916857360794,0.4353709769143415
180,11,uniform,euclidean,0.7000000000000001,0.8454237288135593,0.47919580419580415,0.5027777777777778,0.4799439775910364,0.3976579597373683
180,11,uniform,euclidean,0.8,0.8621468926553673,0.5751082251082251,0.45555555555555555,0.4915182186234818,0.42795920569968704
180,11,uniform,euclidean,0.9,0.8622033898305086,0.605,0.3888888888888889,0.44939309056956117,0.40123932855227495
200,3,distance,cosine,0.1,0.8219774011299436,0.4412698412698413,0.6611111111111111,0.5215692520040346,0.4376782015514145
200,3,distance,cosine,0.2,0.832090395480226,0.4572954822954823,0.6611111111111111,0.534795156534287,0.4527316790110051
200,3,distance,cosine,0.30000000000000004,0.8588700564971752,0.539047619047619,0.6611111111111111,0.5835150536187015,0.5121524615035093
200,3,distance,cosine,0.4,0.8890395480225989,0.653021978021978,0.6611111111111111,0.6432773109243698,0.5879577420904447
200,3,distance,cosine,0.5,0.8957627118644067,0.697069597069597,0.6611111111111111,0.6602380952380952,0.6124358482319081
200,3,distance,cosine,0.6,0.8992090395480226,0.7090909090909091,0.638888888888889,0.6556015037593985,0.6094688060336351
200,3,distance,cosine,0.7000000000000001,0.909322033898305,0.7977777777777778,0.5916666666666666,0.66037310470747,0.630215687719881
200,3,distance,cosine,0.8,0.9025988700564971,0.7977777777777778,0.5472222222222223,0.6201533244876898,0.5970459905950118
200,3,distance,cosine,0.9,0.9059322033898305,0.8111111111111111,0.5472222222222223,0.6271708683473389,0.6058942456506653
200,3,distance,euclidean,0.1,0.7950847457627119,0.4027512502976899,0.7722222222222223,0.525986013986014,0.4507671179343496
200,3,distance,euclidean,0.2,0.8153107344632768,0.4302614379084967,0.7722222222222223,0.5495002035002035,0.4782940853030574
200,3,distance,euclidean,0.30000000000000004,0.8287005649717514,0.45561497326203215,0.75,0.5625551839464883,0.4904060572567922
200,3,distance,euclidean,0.4,0.8555367231638418,0.514965034965035,0.7055555555555555,0.5911694255401349,0.5190239031040478
200,3,distance,euclidean,0.5,0.8555367231638418,0.514965034965035,0.7055555555555555,0.5911694255401349,0.5190239031040478
200,3,distance,euclidean,0.6,0.8622598870056496,0.5296536796536796,0.7055555555555555,0.6019731146046935,0.5312281984236006
200,3,distance,euclidean,0.7000000000000001,0.9058757062146892,0.759090909090909,0.5944444444444444,0.6452901484480431,0.6120946993013551
200,3,distance,euclidean,0.8,0.9125988700564971,0.7866666666666667,0.5944444444444444,0.6601508295625942,0.6302824157929386
200,3,distance,euclidean,0.9,0.9125988700564971,0.7866666666666667,0.5944444444444444,0.6601508295625942,0.6302824157929386
200,3,uniform,cosine,0.1,0.7784180790960452,0.3726082251082251,0.6833333333333333,0.47539544513457554,0.38352729980471256
200,3,uniform,cosine,0.2,0.7784180790960452,0.3726082251082251,0.6833333333333333,0.47539544513457554,0.38352729980471256
200,3,uniform,cosine,0.30000000000000004,0.7784180790960452,0.3726082251082251,0.6833333333333333,0.47539544513457554,0.38352729980471256
200,3,uniform,cosine,0.4,0.8621468926553673,0.5601587301587301,0.6611111111111111,0.5943165672065928,0.5246835613412689
200,3,uniform,cosine,0.5,0.8621468926553673,0.5601587301587301,0.6611111111111111,0.5943165672065928,0.5246835613412689
200,3,uniform,cosine,0.6,0.8621468926553673,0.5601587301587301,0.6611111111111111,0.5943165672065928,0.5246835613412689
200,3,uniform,cosine,0.7000000000000001,0.9059322033898305,0.8111111111111111,0.5472222222222223,0.6271708683473389,0.6058942456506653
200,3,uniform,cosine,0.8,0.9059322033898305,0.8111111111111111,0.5472222222222223,0.6271708683473389,0.6058942456506653
200,3,uniform,cosine,0.9,0.9059322033898305,0.8111111111111111,0.5472222222222223,0.6271708683473389,0.6058942456506653
200,3,uniform,euclidean,0.1,0.7648587570621469,0.36333333333333334,0.7722222222222223,0.49177011494252876,0.41051493489448837
200,3,uniform,euclidean,0.2,0.7648587570621469,0.36333333333333334,0.7722222222222223,0.49177011494252876,0.41051493489448837
200,3,uniform,euclidean,0.30000000000000004,0.7648587570621469,0.36333333333333334,0.7722222222222223,0.49177011494252876,0.41051493489448837
200,3,uniform,euclidean,0.4,0.8285875706214689,0.45622926093514327,0.7277777777777777,0.5581212121212121,0.48067432312961317
200,3,uniform,euclidean,0.5,0.8285875706214689,0.45622926093514327,0.7277777777777777,0.5581212121212121,0.48067432312961317
200,3,uniform,euclidean,0.6,0.8285875706214689,0.45622926093514327,0.7277777777777777,0.5581212121212121,0.48067432312961317
200,3,uniform,euclidean,0.7000000000000001,0.9125988700564971,0.7866666666666667,0.5944444444444444,0.6601508295625942,0.6302824157929386
200,3,uniform,euclidean,0.8,0.9125988700564971,0.7866666666666667,0.5944444444444444,0.6601508295625942,0.6302824157929386
200,3,uniform,euclidean,0.9,0.9125988700564971,0.7866666666666667,0.5944444444444444,0.6601508295625942,0.6302824157929386
200,5,distance,cosine,0.1,0.7884745762711864,0.3845751633986928,0.75,0.5050538222952016,0.4265255686485738
200,5,distance,cosine,0.2,0.8286440677966102,0.45627450980392154,0.7277777777777777,0.5545695006747638,0.4804732770246404
200,5,distance,cosine,0.30000000000000004,0.8353672316384181,0.4776923076923077,0.6833333333333333,0.5548516746411483,0.47569369964661423
200,5,distance,cosine,0.4,0.8655367231638419,0.5771428571428572,0.6611111111111111,0.6001817202853681,0.5345276949978741
200,5,distance,cosine,0.5,0.8722033898305085,0.6151648351648351,0.6388888888888888,0.6075563822366892,0.5463951531320179
200,5,distance,cosine,0.6,0.892542372881356,0.7024242424242424,0.5944444444444444,0.6209523809523809,0.5772674229142766
200,5,distance,cosine,0.7000000000000001,0.9025988700564971,0.7781818181818181,0.5944444444444444,0.6463157894736842,0.6162553533568786
200,5,distance,cosine,0.8,0.9160451977401131,0.8533333333333333,0.5944444444444444,0.6754578754578755,0.6583542375365004
200,5,distance,cosine,0.9,0.8992090395480226,0.825,0.47777777777777775,0.5835811247575954,0.5685672420897243
200,5,distance,euclidean,0.1,0.7111864406779661,0.3177556935817806,0.8166666666666667,0.4562702071424181,0.3738003033189009
200,5,distance,euclidean,0.2,0.7749717514124294,0.37523809523809526,0.7722222222222223,0.5022821922372147,0.4232521435777625
