pca__n_components,xgb__n_estimators,xgb__max_depth,xgb__learning_rate,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
150,150,5,0.3,0.1,0.9099213551119177,0.029264343579636868,0.7311050061050061,0.11012314187395231,0.711111111111111,0.08888888888888889,0.7137106357694594,0.07756053052159174,0.6657931014619443,0.08918243352330334
150,150,5,0.3,0.2,0.9063520871143377,0.013223062158319893,0.7796536796536797,0.1268952200897168,0.6,0.08888888888888886,0.6661904761904761,0.037012898407529186,0.6277211722778272,0.053461406083599734
150,150,5,0.3,0.30000000000000004,0.8958257713248639,0.024741782346073337,0.7628571428571428,0.14095238095238097,0.5111111111111112,0.15071844406945042,0.5941729323308271,0.13421567447518445,0.5628155295854833,0.1293933038907539
150,150,5,0.3,0.4,0.8992740471869329,0.025782257280323177,0.7916666666666667,0.1343709624716425,0.48888888888888893,0.13333333333333336,0.5938375350140056,0.13638896797085617,0.5672985772157546,0.13477967927294002
150,150,5,0.3,0.5,0.8993345432546885,0.025403594750192722,0.8476190476190476,0.15692625765032459,0.4666666666666667,0.12957670877434005,0.5822510822510822,0.13133374400163644,0.5709778522259414,0.11634050711159433
150,150,5,0.3,0.6,0.8923169993950394,0.013288495242884966,0.86,0.12719189352225943,0.4,0.11331154474650634,0.527012987012987,0.0989317579857049,0.529566676682263,0.06681760153375618
150,150,5,0.3,0.7000000000000001,0.8853599516031458,0.014248076208543375,0.9333333333333332,0.13333333333333336,0.31111111111111117,0.10886621079036346,0.44792540792540797,0.10644343929696469,0.4873304501767176,0.07541298433994174
150,150,5,0.3,0.8,0.8784633998790079,0.02183346583701229,0.9,0.20000000000000004,0.2666666666666667,0.08888888888888889,0.4027972027972028,0.10847954925686892,0.44319754480177737,0.11889698362552707
150,150,5,0.3,0.9,0.8679370840895342,0.014993508290669857,1.0,0.0,0.15555555555555553,0.08888888888888889,0.2581818181818182,0.1438088722420741,0.32629647109129584,0.17101139923307118
