dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
10,10,2,entropy,,0.1,0.9482153660012098,0.047162398418021285,0.8680555555555556,0.19604991963184867,0.8666666666666668,0.14487116456005886,0.8477908496732027,0.1176911173855226,0.8314118799218966,0.13036477180946016
10,10,2,entropy,,0.2,0.9482153660012098,0.047162398418021285,0.8680555555555556,0.19604991963184867,0.8666666666666668,0.14487116456005886,0.8477908496732027,0.1176911173855226,0.8314118799218966,0.13036477180946016
10,10,2,entropy,,0.30000000000000004,0.9482153660012098,0.047162398418021285,0.8680555555555556,0.19604991963184867,0.8666666666666668,0.14487116456005886,0.8477908496732027,0.1176911173855226,0.8314118799218966,0.13036477180946016
10,10,2,entropy,,0.4,0.9585601935874168,0.03126248076879426,0.8940170940170941,0.14823578385421404,0.8666666666666668,0.14487116456005886,0.8674272133095663,0.09749750772093181,0.852012095142139,0.10981272177737303
10,10,2,entropy,,0.5,0.9620084694494857,0.0282755216632832,0.9134615384615385,0.13495835430402117,0.8666666666666668,0.14487116456005886,0.8765775401069519,0.08873332143842796,0.8636674239403248,0.09687974299886715
10,10,2,entropy,,0.6,0.9620084694494857,0.0282755216632832,0.9134615384615385,0.13495835430402117,0.8666666666666668,0.14487116456005886,0.8765775401069519,0.08873332143842796,0.8636674239403248,0.09687974299886715
10,10,2,entropy,,0.7000000000000001,0.9654567453115547,0.02721348215593954,0.9384615384615385,0.1376041832307563,0.8666666666666668,0.14487116456005886,0.8868716577540108,0.08389420384552455,0.8775101387408606,0.08930660202767042
10,10,2,entropy,,0.8,0.9654567453115547,0.02721348215593954,0.9384615384615385,0.1376041832307563,0.8666666666666668,0.14487116456005886,0.8868716577540108,0.08389420384552455,0.8775101387408606,0.08930660202767042
10,10,2,entropy,,0.9,0.9549909255898367,0.02297496974686374,0.9384615384615385,0.1376041832307563,0.8,0.16480441082434805,0.8447288006111536,0.08493377584197011,0.8351466331794153,0.08179512961732734
