pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
150,poly,0.01,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.01,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
150,poly,0.1,0.2,0.8471869328493649,0.9333333333333332,0.04444444444444444,0.06666666666666667,0.06598705336226243
150,poly,0.1,0.30000000000000004,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.4,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.5,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.6,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,0.1,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,1.0,0.1,0.15977011494252874,0.15682525278714027,1.0,0.2711240997808162,0.011572751247156893
150,poly,1.0,0.2,0.8471869328493649,0.82,0.08888888888888888,0.12207792207792208,0.11125186529192073
150,poly,1.0,0.30000000000000004,0.8471869328493649,0.82,0.08888888888888888,0.12207792207792208,0.11125186529192073
150,poly,1.0,0.4,0.8506352087114337,0.85,0.08888888888888888,0.12867132867132866,0.1252071383729767
150,poly,1.0,0.5,0.8506352087114337,0.85,0.08888888888888888,0.12867132867132866,0.1252071383729767
150,poly,1.0,0.6,0.8506352087114337,0.85,0.08888888888888888,0.12867132867132866,0.1252071383729767
150,poly,1.0,0.7000000000000001,0.8541439806412583,0.95,0.08888888888888888,0.13230769230769232,0.15114715599120676
150,poly,1.0,0.8,0.8506957047791893,0.9333333333333332,0.06666666666666667,0.10666666666666666,0.12770839334709919
150,poly,1.0,0.9,0.8472474289171205,0.9,0.04444444444444444,0.07636363636363637,0.09771795646190602
150,poly,10.0,0.1,0.1632788868723533,0.15738916256157637,1.0,0.271963260619977,0.023145502494313786
150,poly,10.0,0.2,0.8437991530550514,0.7333333333333333,0.04444444444444444,0.06666666666666667,0.05442020119671566
150,poly,10.0,0.30000000000000004,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
150,poly,10.0,0.4,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
150,poly,10.0,0.5,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
150,poly,10.0,0.6,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,poly,10.0,0.7000000000000001,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,poly,10.0,0.8,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,poly,10.0,0.9,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,poly,100.0,0.1,0.16678765880217786,0.1554516264135139,0.9777777777777779,0.2681985007896434,-0.007161148740394328
150,poly,100.0,0.2,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.30000000000000004,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.4,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.5,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.6,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,poly,100.0,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,poly,100.0,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,rbf,0.01,0.1,0.6870538415003025,0.35386835386835386,0.8222222222222222,0.48101380663050486,0.38303846049991896
150,rbf,0.01,0.2,0.8716273442226254,0.5976190476190476,0.5777777777777777,0.5850361197110423,0.5110492740813944
150,rbf,0.01,0.30000000000000004,0.8715668481548701,0.6433333333333333,0.4444444444444445,0.5103641456582634,0.45879037778638193
150,rbf,0.01,0.4,0.8645493042952209,0.6333333333333333,0.3555555555555555,0.4416666666666666,0.39992800923459587
150,rbf,0.01,0.5,0.8784029038112523,0.7666666666666667,0.3555555555555555,0.46891774891774884,0.45786146709772757
150,rbf,0.01,0.6,0.8784633998790078,0.9,0.26666666666666666,0.406993006993007,0.44597495954276
150,rbf,0.01,0.7000000000000001,0.8748941318814276,1.0,0.2,0.3254545454545455,0.4088159528899261
150,rbf,0.01,0.8,0.8644888082274651,1.0,0.13333333333333333,0.2254545454545455,0.29991627071884486
150,rbf,0.01,0.9,0.8610405323653962,1.0,0.11111111111111112,0.19272727272727272,0.2735360703463939
150,rbf,0.1,0.1,0.7742891712038718,0.40444444444444444,0.8,0.5324125311081833,0.45149664933477496
150,rbf,0.1,0.2,0.8575922565033274,0.554047619047619,0.5111111111111111,0.5303147574819402,0.44810115218085056
150,rbf,0.1,0.30000000000000004,0.8715668481548701,0.6433333333333333,0.4444444444444445,0.5103641456582634,0.45879037778638193
150,rbf,0.1,0.4,0.8645493042952209,0.6333333333333333,0.3555555555555555,0.4416666666666666,0.39992800923459587
150,rbf,0.1,0.5,0.8749546279491833,0.7571428571428571,0.3555555555555555,0.46558441558441555,0.4511471685404328
150,rbf,0.1,0.6,0.8749546279491833,0.9,0.2444444444444444,0.3742657342657343,0.4196191983174879
150,rbf,0.1,0.7000000000000001,0.8783424077434967,1.0,0.22222222222222224,0.3527272727272727,0.42961409470371964
150,rbf,0.1,0.8,0.8679370840895342,1.0,0.15555555555555553,0.2581818181818182,0.3262964710912958
150,rbf,0.1,0.9,0.8610405323653962,1.0,0.11111111111111112,0.19272727272727272,0.2735360703463939
150,rbf,1.0,0.1,0.7743496672716274,0.40067632850241547,0.7777777777777778,0.5248681214948082,0.43901341610233013
150,rbf,1.0,0.2,0.8575922565033274,0.554047619047619,0.5111111111111111,0.5303147574819402,0.44810115218085056
150,rbf,1.0,0.30000000000000004,0.8715668481548701,0.6433333333333333,0.4444444444444445,0.5103641456582634,0.45879037778638193
150,rbf,1.0,0.4,0.8645493042952209,0.6333333333333333,0.3555555555555555,0.4416666666666666,0.39992800923459587
150,rbf,1.0,0.5,0.8749546279491833,0.7571428571428571,0.3555555555555555,0.46558441558441555,0.4511471685404328
150,rbf,1.0,0.6,0.8784633998790078,0.9,0.26666666666666666,0.406993006993007,0.44597495954276
150,rbf,1.0,0.7000000000000001,0.8748941318814276,1.0,0.2,0.3254545454545455,0.4088159528899261
150,rbf,1.0,0.8,0.8679370840895342,1.0,0.15555555555555553,0.2581818181818182,0.3262964710912958
150,rbf,1.0,0.9,0.8610405323653962,1.0,0.11111111111111112,0.19272727272727272,0.2735360703463939
150,rbf,10.0,0.1,0.8578342407743497,0.550326797385621,0.8666666666666666,0.6601546601546602,0.6122865244225518
150,rbf,10.0,0.2,0.8891107078039926,0.6411965811965812,0.711111111111111,0.6716640085061137,0.6085727647501228
150,rbf,10.0,0.30000000000000004,0.8890502117362372,0.678968253968254,0.5777777777777777,0.6204248366013072,0.5609433220835266
150,rbf,10.0,0.4,0.8925589836660617,0.7412698412698413,0.5111111111111111,0.5936324786324787,0.5532256274031194
150,rbf,10.0,0.5,0.8924984875983061,0.7888888888888889,0.4666666666666667,0.5652991452991454,0.5437745152085286
150,rbf,10.0,0.6,0.8923774954627948,0.86,0.4,0.5204971499089146,0.5271184692843327
150,rbf,10.0,0.7000000000000001,0.8923774954627948,0.8766666666666666,0.37777777777777777,0.5126540126540127,0.5229647391743832
150,rbf,10.0,0.8,0.8819116757410768,0.8933333333333333,0.28888888888888886,0.42095238095238097,0.45496749141336046
150,rbf,10.0,0.9,0.8679975801572898,0.86,0.2,0.2961038961038961,0.32166846314928244
150,rbf,100.0,0.1,0.8818511796733212,0.5772161172161172,0.9111111111111111,0.7062582345191041,0.6633594056340064
150,rbf,100.0,0.2,0.8888082274652147,0.6231746031746032,0.7333333333333333,0.6675003792516243,0.609162702554457
150,rbf,100.0,0.30000000000000004,0.9026618269812461,0.6967171717171717,0.6666666666666667,0.6754248366013071,0.6226103914407239
150,rbf,100.0,0.4,0.9131881427707199,0.7844444444444444,0.6444444444444445,0.6882231219073324,0.6547973799785372
150,rbf,100.0,0.5,0.9131881427707199,0.8138888888888889,0.6,0.6681045751633987,0.6425385816210324
150,rbf,100.0,0.6,0.9131276467029643,0.8742857142857142,0.5333333333333333,0.637012987012987,0.6282927190959761
150,rbf,100.0,0.7000000000000001,0.9096793708408952,0.8914285714285715,0.4888888888888888,0.6112987012987012,0.6089040716416669
150,rbf,100.0,0.8,0.9131276467029643,0.9314285714285713,0.4888888888888888,0.6200899100899101,0.6265116158038064
150,rbf,100.0,0.9,0.9062310949788264,0.95,0.4222222222222222,0.5582417582417583,0.579916869384154
150,sigmoid,0.01,0.1,0.24337568058076223,0.16616698424406334,0.9555555555555555,0.28285014428797634,0.08169309523697647
150,sigmoid,0.01,0.2,0.8193587416817907,0.29555555555555557,0.2,0.23079365079365077,0.14682540233888425
150,sigmoid,0.01,0.30000000000000004,0.8436781609195402,0.6333333333333333,0.06666666666666667,0.10303030303030303,0.09019562448171226
150,sigmoid,0.01,0.4,0.8402298850574713,0.6,0.04444444444444444,0.07272727272727272,0.060205187596519084
150,sigmoid,0.01,0.5,0.8437386569872958,0.7,0.04444444444444444,0.07636363636363637,0.08614520521474914
150,sigmoid,0.01,0.6,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,0.01,0.7000000000000001,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,0.01,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,0.01,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,0.1,0.1,0.24337568058076223,0.16616698424406334,0.9555555555555555,0.28285014428797634,0.08169309523697647
150,sigmoid,0.1,0.2,0.8228675136116153,0.2966666666666667,0.17777777777777776,0.21536306830424476,0.13808891286453162
150,sigmoid,0.1,0.30000000000000004,0.8436781609195402,0.6333333333333333,0.06666666666666667,0.10303030303030303,0.09019562448171226
150,sigmoid,0.1,0.4,0.8402298850574713,0.6,0.04444444444444444,0.07272727272727272,0.060205187596519084
150,sigmoid,0.1,0.5,0.8472474289171205,0.9,0.04444444444444444,0.07636363636363637,0.09771795646190602
150,sigmoid,0.1,0.6,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,0.1,0.7000000000000001,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,0.1,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,0.1,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,1.0,0.1,0.23266787658802177,0.1698394042522214,1.0,0.2902201475920794,0.10978743944825979
150,sigmoid,1.0,0.2,0.8402298850574713,0.44761904761904764,0.3333333333333333,0.36095238095238097,0.2924475722519373
150,sigmoid,1.0,0.30000000000000004,0.854204476709014,0.7833333333333333,0.13333333333333333,0.19533799533799534,0.19098667912216033
150,sigmoid,1.0,0.4,0.8437386569872958,0.7,0.06666666666666667,0.10909090909090909,0.1075592612102827
150,sigmoid,1.0,0.5,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,1.0,0.6,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,sigmoid,1.0,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,1.0,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,1.0,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,10.0,0.1,0.23980641258318208,0.15657661823916602,0.888888888888889,0.2652487148009536,0.019722883555197395
150,sigmoid,10.0,0.2,0.8402903811252269,0.4,0.08888888888888888,0.1379020979020979,0.1264349164563969
150,sigmoid,10.0,0.30000000000000004,0.8437386569872958,0.8,0.02222222222222222,0.04,0.05014858873767987
150,sigmoid,10.0,0.4,0.8402298850574713,0.8,0.0,0.0,-0.011572751247156893
150,sigmoid,10.0,0.5,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,10.0,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,10.0,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,10.0,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,10.0,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,100.0,0.1,0.26043557168784026,0.16013658664034605,0.888888888888889,0.27064971010997996,0.04638495589537941
150,sigmoid,100.0,0.2,0.8402298850574713,0.4666666666666666,0.11111111111111112,0.17123543123543122,0.16076121121248815
150,sigmoid,100.0,0.30000000000000004,0.8367816091954022,0.6,0.0,0.0,-0.022925885736285838
150,sigmoid,100.0,0.4,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,100.0,0.5,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,100.0,0.6,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,100.0,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
150,sigmoid,100.0,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,sigmoid,100.0,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,linear,0.01,0.1,0.7745916515426498,0.4083588925694189,0.9333333333333332,0.5660761222051545,0.516204855248794
180,linear,0.01,0.2,0.9096188747731396,0.6937878787878787,0.7555555555555555,0.7185729028453487,0.6692988543589772
180,linear,0.01,0.30000000000000004,0.9131276467029643,0.761984126984127,0.6444444444444445,0.6839313593183562,0.646483248570648
180,linear,0.01,0.4,0.9097398669086509,0.8448412698412697,0.5555555555555556,0.6358458534929123,0.6229151793753903
180,linear,0.01,0.5,0.9027223230490018,0.8464285714285713,0.48888888888888893,0.5775630252100841,0.5723081465667191
180,linear,0.01,0.6,0.8889897156684816,0.7714285714285715,0.3333333333333333,0.42272727272727273,0.44063875640471395
180,linear,0.01,0.7000000000000001,0.8820326678765881,0.7666666666666667,0.28888888888888886,0.38891774891774894,0.40902926212866386
180,linear,0.01,0.8,0.8854809437386569,0.8,0.28888888888888886,0.3984415584415585,0.42511841793366933
180,linear,0.01,0.9,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,0.1,0.1,0.7676950998185118,0.4011173697901387,0.9333333333333332,0.558998814085021,0.508151459225712
180,linear,0.1,0.2,0.9061705989110708,0.6866450216450216,0.7333333333333333,0.7023964322571133,0.6522904164100882
180,linear,0.1,0.30000000000000004,0.9166364186327888,0.8099999999999999,0.6222222222222222,0.6859388289728847,0.6578665473049091
180,linear,0.1,0.4,0.9062310949788264,0.8412698412698413,0.5333333333333333,0.6211399711399712,0.6074920674809892
180,linear,0.1,0.5,0.8993345432546885,0.8550000000000001,0.4444444444444445,0.5449256625727215,0.5477411959214911
180,linear,0.1,0.6,0.8855414398064125,0.7714285714285715,0.3333333333333333,0.42272727272727273,0.43579341347916173
180,linear,0.1,0.7000000000000001,0.8820326678765881,0.7666666666666667,0.28888888888888886,0.38891774891774894,0.40902926212866386
180,linear,0.1,0.8,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,0.1,0.9,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,1.0,0.1,0.7676950998185118,0.4011173697901387,0.9333333333333332,0.558998814085021,0.508151459225712
180,linear,1.0,0.2,0.9061705989110708,0.6866450216450216,0.7333333333333333,0.7023964322571133,0.6522904164100882
180,linear,1.0,0.30000000000000004,0.9166364186327888,0.8099999999999999,0.6222222222222222,0.6859388289728847,0.6578665473049091
180,linear,1.0,0.4,0.9062310949788264,0.8412698412698413,0.5333333333333333,0.6211399711399712,0.6074920674809892
180,linear,1.0,0.5,0.8993345432546885,0.8550000000000001,0.4444444444444445,0.5449256625727215,0.5477411959214911
180,linear,1.0,0.6,0.8855414398064125,0.7714285714285715,0.3333333333333333,0.42272727272727273,0.43579341347916173
180,linear,1.0,0.7000000000000001,0.8820326678765881,0.7666666666666667,0.28888888888888886,0.38891774891774894,0.40902926212866386
180,linear,1.0,0.8,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,1.0,0.9,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,10.0,0.1,0.7676950998185118,0.4011173697901387,0.9333333333333332,0.558998814085021,0.508151459225712
180,linear,10.0,0.2,0.9061705989110708,0.6866450216450216,0.7333333333333333,0.7023964322571133,0.6522904164100882
180,linear,10.0,0.30000000000000004,0.9166364186327888,0.8099999999999999,0.6222222222222222,0.6859388289728847,0.6578665473049091
180,linear,10.0,0.4,0.9062310949788264,0.8412698412698413,0.5333333333333333,0.6211399711399712,0.6074920674809892
180,linear,10.0,0.5,0.8993345432546885,0.8550000000000001,0.4444444444444445,0.5449256625727215,0.5477411959214911
180,linear,10.0,0.6,0.8855414398064125,0.7714285714285715,0.3333333333333333,0.42272727272727273,0.43579341347916173
180,linear,10.0,0.7000000000000001,0.8820326678765881,0.7666666666666667,0.28888888888888886,0.38891774891774894,0.40902926212866386
180,linear,10.0,0.8,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,10.0,0.9,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,100.0,0.1,0.7676950998185118,0.4011173697901387,0.9333333333333332,0.558998814085021,0.508151459225712
180,linear,100.0,0.2,0.9061705989110708,0.6866450216450216,0.7333333333333333,0.7023964322571133,0.6522904164100882
180,linear,100.0,0.30000000000000004,0.9166364186327888,0.8099999999999999,0.6222222222222222,0.6859388289728847,0.6578665473049091
180,linear,100.0,0.4,0.9062310949788264,0.8412698412698413,0.5333333333333333,0.6211399711399712,0.6074920674809892
180,linear,100.0,0.5,0.8993345432546885,0.8550000000000001,0.4444444444444445,0.5449256625727215,0.5477411959214911
180,linear,100.0,0.6,0.8855414398064125,0.7714285714285715,0.3333333333333333,0.42272727272727273,0.43579341347916173
180,linear,100.0,0.7000000000000001,0.8820326678765881,0.7666666666666667,0.28888888888888886,0.38891774891774894,0.40902926212866386
180,linear,100.0,0.8,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,linear,100.0,0.9,0.8819721718088325,0.8,0.26666666666666666,0.37866133866133866,0.40878369684068583
180,poly,0.01,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,poly,0.01,0.2,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.30000000000000004,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.4,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.5,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.6,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.01,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,poly,0.1,0.2,0.8471869328493649,0.9333333333333332,0.04444444444444444,0.06666666666666667,0.06598705336226243
180,poly,0.1,0.30000000000000004,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.4,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.5,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.6,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.7000000000000001,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.8,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,0.1,0.9,0.8402903811252269,0.8,0.0,0.0,-0.011353134489128948
180,poly,1.0,0.1,0.15977011494252874,0.15682525278714027,1.0,0.2711240997808162,0.011572751247156893
180,poly,1.0,0.2,0.8471869328493649,0.82,0.08888888888888888,0.12207792207792208,0.11125186529192073
180,poly,1.0,0.30000000000000004,0.8471869328493649,0.82,0.08888888888888888,0.12207792207792208,0.11125186529192073
180,poly,1.0,0.4,0.8506352087114337,0.85,0.08888888888888888,0.12867132867132866,0.1252071383729767
180,poly,1.0,0.5,0.8506352087114337,0.85,0.08888888888888888,0.12867132867132866,0.1252071383729767
180,poly,1.0,0.6,0.8541439806412583,0.95,0.08888888888888888,0.13230769230769232,0.15114715599120676
180,poly,1.0,0.7000000000000001,0.8541439806412583,0.95,0.08888888888888888,0.13230769230769232,0.15114715599120676
180,poly,1.0,0.8,0.8506957047791893,0.9333333333333332,0.06666666666666667,0.10666666666666666,0.12770839334709919
180,poly,1.0,0.9,0.8472474289171205,0.9,0.04444444444444444,0.07636363636363637,0.09771795646190602
180,poly,10.0,0.1,0.15977011494252874,0.15682525278714027,1.0,0.2711240997808162,0.011572751247156893
180,poly,10.0,0.2,0.8437991530550514,0.7333333333333333,0.04444444444444444,0.06666666666666667,0.05442020119671566
180,poly,10.0,0.30000000000000004,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
180,poly,10.0,0.4,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
180,poly,10.0,0.5,0.8437386569872958,0.9,0.02222222222222222,0.03636363636363636,0.035781322366606715
180,poly,10.0,0.6,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
180,poly,10.0,0.7000000000000001,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
