dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,threshold,accuracy,precision,recall,f1,mcc
20,10,2,gini,sqrt,0.5,0.8924984875983061,0.6543434343434343,0.711111111111111,0.6626031746031746,0.6139732379317424
20,10,5,entropy,log2,0.5,0.843859649122807,0.6333333333333333,0.13333333333333333,0.20093240093240095,0.18588666305124804
20,10,5,entropy,sqrt,0.5,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546
20,10,5,gini,log2,0.5,0.843859649122807,0.7333333333333333,0.08888888888888888,0.1393939393939394,0.1340456102939321
20,10,5,gini,sqrt,0.5,0.8713248638838476,0.5836940836940837,0.6444444444444445,0.6056280193236715,0.535421711453704
30,5,2,entropy,log2,0.5,0.8611615245009074,0.7,0.37777777777777777,0.4286397812713602,0.4170657926768161
30,5,2,entropy,sqrt,0.5,0.9131881427707199,0.7196825396825397,0.7777777777777778,0.737369692346809,0.693931277113973
30,5,2,gini,log2,0.5,0.8748941318814276,0.6766666666666666,0.5111111111111111,0.559475612107191,0.5097055123108059
30,5,2,gini,sqrt,0.5,0.9026618269812463,0.6929181929181929,0.7333333333333333,0.6951405357927097,0.6508063596290737
30,5,5,entropy,log2,0.5,0.843859649122807,0.6333333333333333,0.13333333333333333,0.20093240093240095,0.18588666305124804
30,5,5,entropy,sqrt,0.5,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546
30,5,5,gini,log2,0.5,0.843859649122807,0.7333333333333333,0.08888888888888888,0.1393939393939394,0.1340456102939321
30,5,5,gini,sqrt,0.5,0.8713248638838476,0.5836940836940837,0.6444444444444445,0.6056280193236715,0.535421711453704
30,10,2,entropy,log2,0.5,0.8611615245009074,0.8,0.24444444444444446,0.31435406698564594,0.31977933201867337
30,10,2,entropy,sqrt,0.5,0.8888687235329703,0.6454545454545455,0.6444444444444445,0.6385964912280702,0.5774147849000802
30,10,2,gini,log2,0.5,0.8715668481548698,0.7492857142857143,0.3555555555555555,0.424240465416936,0.38732647400678755
30,10,2,gini,sqrt,0.5,0.8924984875983061,0.6543434343434343,0.711111111111111,0.6626031746031746,0.6139732379317424
30,10,5,entropy,log2,0.5,0.843859649122807,0.6333333333333333,0.13333333333333333,0.20093240093240095,0.18588666305124804
30,10,5,entropy,sqrt,0.5,0.8713248638838476,0.5860750360750361,0.5555555555555556,0.5667320261437909,0.49426871874928546
30,10,5,gini,log2,0.5,0.843859649122807,0.7333333333333333,0.08888888888888888,0.1393939393939394,0.1340456102939321
30,10,5,gini,sqrt,0.5,0.8713248638838476,0.5836940836940837,0.6444444444444445,0.6056280193236715,0.535421711453704
