pca__n_components,max_depth,learning_rate,n_estimators,fold,threshold,accuracy,precision,recall,f1,mcc
150,3,0.01,100,5,0.1,0.5263157894736842,0.21875,0.7777777777777778,0.34146341463414637,0.18881483433953664
150,3,0.01,100,5,0.2,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
150,3,0.01,100,5,0.30000000000000004,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.01,100,5,0.4,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,100,5,0.5,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,100,5,0.6,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,100,5,0.7000000000000001,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,100,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,100,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,1,0.1,0.7068965517241379,0.3333333333333333,0.8888888888888888,0.48484848484848486,0.41341602480826956
150,3,0.01,150,1,0.2,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.01,150,1,0.30000000000000004,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.01,150,1,0.4,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.01,150,1,0.5,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.01,150,1,0.6,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.01,150,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,2,0.1,0.5,0.20588235294117646,0.7777777777777778,0.32558139534883723,0.1667000100033345
150,3,0.01,150,2,0.2,0.8275862068965517,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5081245037849066
150,3,0.01,150,2,0.30000000000000004,0.8103448275862069,0.375,0.3333333333333333,0.35294117647058826,0.24285714285714285
150,3,0.01,150,2,0.4,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,2,0.5,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,2,0.6,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.01,150,2,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,2,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,2,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.1,0.5689655172413793,0.2647058823529412,1.0,0.4186046511627907,0.36007202160720253
150,3,0.01,150,3,0.2,0.9137931034482759,0.7,0.7777777777777778,0.7368421052631579,0.6868266990937797
150,3,0.01,150,3,0.30000000000000004,0.8793103448275862,0.75,0.3333333333333333,0.46153846153846156,0.4471290800318499
150,3,0.01,150,3,0.4,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,150,3,0.5,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.6,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.1,0.5614035087719298,0.2647058823529412,1.0,0.4186046511627907,0.35614355995036273
150,3,0.01,150,4,0.2,0.8596491228070176,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5672953457626894
150,3,0.01,150,4,0.30000000000000004,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
150,3,0.01,150,4,0.4,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.01,150,4,0.5,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,150,4,0.6,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.7000000000000001,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,4,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.1,0.6842105263157895,0.30434782608695654,0.7777777777777778,0.4375,0.33033605560613355
150,3,0.01,150,5,0.2,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
150,3,0.01,150,5,0.30000000000000004,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.01,150,5,0.4,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,150,5,0.5,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,150,5,0.6,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.7000000000000001,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,150,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,1,0.1,0.7241379310344828,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37070626838932386
150,3,0.01,200,1,0.2,0.8793103448275862,0.625,0.5555555555555556,0.5882352941176471,0.5190476190476191
150,3,0.01,200,1,0.30000000000000004,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.01,200,1,0.4,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.01,200,1,0.5,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.01,200,1,0.6,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.01,200,1,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.01,200,1,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,1,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,2,0.1,0.5,0.20588235294117646,0.7777777777777778,0.32558139534883723,0.1667000100033345
150,3,0.01,200,2,0.2,0.8620689655172413,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.568984734861607
150,3,0.01,200,2,0.30000000000000004,0.8620689655172413,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.47392290249433106
150,3,0.01,200,2,0.4,0.8448275862068966,0.5,0.2222222222222222,0.3076923076923077,0.25920526378657965
150,3,0.01,200,2,0.5,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,200,2,0.6,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,200,2,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,2,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,2,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,3,0.1,0.6724137931034483,0.32142857142857145,1.0,0.4864864864864865,0.443613573862942
150,3,0.01,200,3,0.2,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
150,3,0.01,200,3,0.30000000000000004,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.01,200,3,0.4,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.01,200,3,0.5,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.01,200,3,0.6,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,3,0.7000000000000001,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,3,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.01,200,4,0.1,0.7017543859649122,0.34615384615384615,1.0,0.5142857142857142,0.4728188789670864
150,3,0.01,200,4,0.2,0.8596491228070176,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5672953457626894
150,3,0.01,200,4,0.30000000000000004,0.8596491228070176,0.5454545454545454,0.6666666666666666,0.6,0.5197435898685872
150,3,0.01,200,4,0.4,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.01,200,4,0.5,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.01,200,4,0.6,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,200,4,0.7000000000000001,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,4,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,4,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,5,0.1,0.7543859649122807,0.3684210526315789,0.7777777777777778,0.5,0.4082482904638631
150,3,0.01,200,5,0.2,0.8596491228070176,0.5454545454545454,0.6666666666666666,0.6,0.5197435898685872
150,3,0.01,200,5,0.30000000000000004,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.01,200,5,0.4,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,200,5,0.5,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.01,200,5,0.6,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,5,0.7000000000000001,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.01,200,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.1,100,1,0.1,0.8275862068965517,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4547940268270977
150,3,0.1,100,1,0.2,0.896551724137931,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6054421768707483
150,3,0.1,100,1,0.30000000000000004,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,100,1,0.4,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,100,1,0.5,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,100,1,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,100,1,0.7000000000000001,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,100,1,0.8,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,100,1,0.9,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,100,2,0.1,0.8448275862068966,0.5,0.7777777777777778,0.6086956521739131,0.5372153093502535
150,3,0.1,100,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,100,2,0.30000000000000004,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,100,2,0.4,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,100,2,0.5,0.9482758620689655,1.0,0.6666666666666666,0.8,0.792593923901217
150,3,0.1,100,2,0.6,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,100,2,0.7000000000000001,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,100,2,0.8,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,100,2,0.9,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,100,3,0.1,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
150,3,0.1,100,3,0.2,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,100,3,0.30000000000000004,0.8793103448275862,0.75,0.3333333333333333,0.46153846153846156,0.4471290800318499
150,3,0.1,100,3,0.4,0.8620689655172413,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.32993526681131213
150,3,0.1,100,3,0.5,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,100,3,0.6,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,100,3,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,100,3,0.8,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,100,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,100,4,0.1,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
150,3,0.1,100,4,0.2,0.9298245614035088,0.8571428571428571,0.6666666666666666,0.75,0.7175105773237274
150,3,0.1,100,4,0.30000000000000004,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,100,4,0.4,0.9298245614035088,1.0,0.5555555555555556,0.7142857142857143,0.7161148740394329
150,3,0.1,100,4,0.5,0.8947368421052632,1.0,0.3333333333333333,0.5,0.5443310539518174
150,3,0.1,100,4,0.6,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,100,4,0.7000000000000001,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,100,4,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,4,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,5,0.1,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
150,3,0.1,100,5,0.2,0.9122807017543859,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6353446734100326
150,3,0.1,100,5,0.30000000000000004,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.1,100,5,0.4,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,100,5,0.5,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,100,5,0.6,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,5,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,100,5,0.8,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.1,100,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.1,150,1,0.1,0.8448275862068966,0.5,0.6666666666666666,0.5714285714285714,0.4864323032907135
150,3,0.1,150,1,0.2,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,150,1,0.30000000000000004,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
150,3,0.1,150,1,0.4,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,150,1,0.5,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,150,1,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,150,1,0.7000000000000001,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,150,1,0.8,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,150,1,0.9,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,150,2,0.1,0.8448275862068966,0.5,0.7777777777777778,0.6086956521739131,0.5372153093502535
150,3,0.1,150,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,150,2,0.30000000000000004,0.8793103448275862,0.6,0.6666666666666666,0.631578947368421,0.5607635707790987
150,3,0.1,150,2,0.4,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,150,2,0.5,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,150,2,0.6,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,150,2,0.7000000000000001,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,150,2,0.8,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,150,2,0.9,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,150,3,0.1,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,150,3,0.2,0.896551724137931,0.7142857142857143,0.5555555555555556,0.625,0.5721006673984126
150,3,0.1,150,3,0.30000000000000004,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,150,3,0.4,0.8793103448275862,0.75,0.3333333333333333,0.46153846153846156,0.4471290800318499
150,3,0.1,150,3,0.5,0.8620689655172413,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.32993526681131213
150,3,0.1,150,3,0.6,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,150,3,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,150,3,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,150,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,150,4,0.1,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
150,3,0.1,150,4,0.2,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,150,4,0.30000000000000004,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,150,4,0.4,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,150,4,0.5,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.1,150,4,0.6,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,150,4,0.7000000000000001,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,150,4,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,150,4,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,150,5,0.1,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
150,3,0.1,150,5,0.2,0.9122807017543859,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6353446734100326
150,3,0.1,150,5,0.30000000000000004,0.9122807017543859,1.0,0.4444444444444444,0.6153846153846154,0.6344412685745152
150,3,0.1,150,5,0.4,0.8947368421052632,1.0,0.3333333333333333,0.5,0.5443310539518174
150,3,0.1,150,5,0.5,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,150,5,0.6,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,150,5,0.7000000000000001,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,150,5,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,150,5,0.9,0.8421052631578947,1.0,0.0,0.0,0.0
150,3,0.1,200,1,0.1,0.8448275862068966,0.5,0.6666666666666666,0.5714285714285714,0.4864323032907135
150,3,0.1,200,1,0.2,0.9310344827586207,0.8571428571428571,0.6666666666666666,0.75,0.7182761683195928
150,3,0.1,200,1,0.30000000000000004,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
150,3,0.1,200,1,0.4,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,200,1,0.5,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,200,1,0.6,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,200,1,0.7000000000000001,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,200,1,0.8,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,200,1,0.9,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
150,3,0.1,200,2,0.1,0.8620689655172413,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.568984734861607
150,3,0.1,200,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
150,3,0.1,200,2,0.30000000000000004,0.896551724137931,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6054421768707483
150,3,0.1,200,2,0.4,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,200,2,0.5,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,200,2,0.6,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
150,3,0.1,200,2,0.7000000000000001,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
150,3,0.1,200,2,0.8,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,200,2,0.9,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,200,3,0.1,0.9137931034482759,0.75,0.6666666666666666,0.7058823529411765,0.6571428571428571
150,3,0.1,200,3,0.2,0.9137931034482759,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.636231857281249
150,3,0.1,200,3,0.30000000000000004,0.896551724137931,0.8,0.4444444444444444,0.5714285714285714,0.5470151754664232
150,3,0.1,200,3,0.4,0.8793103448275862,0.75,0.3333333333333333,0.46153846153846156,0.4471290800318499
150,3,0.1,200,3,0.5,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,200,3,0.6,0.8793103448275862,1.0,0.2222222222222222,0.36363636363636365,0.44095855184409843
150,3,0.1,200,3,0.7000000000000001,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,200,3,0.8,0.8620689655172413,1.0,0.1111111111111111,0.2,0.3090575499818436
150,3,0.1,200,3,0.9,0.8448275862068966,1.0,0.0,0.0,0.0
150,3,0.1,200,4,0.1,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
150,3,0.1,200,4,0.2,0.9298245614035088,0.8571428571428571,0.6666666666666666,0.75,0.7175105773237274
150,3,0.1,200,4,0.30000000000000004,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,200,4,0.4,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,200,4,0.5,0.9473684210526315,1.0,0.6666666666666666,0.8,0.7921180343813394
150,3,0.1,200,4,0.6,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,200,4,0.7000000000000001,0.8771929824561403,1.0,0.2222222222222222,0.36363636363636365,0.4403855060505442
150,3,0.1,200,4,0.8,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,200,4,0.9,0.8596491228070176,1.0,0.1111111111111111,0.2,0.3086066999241838
150,3,0.1,200,5,0.1,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
