pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
150,5,distance,euclidean,0.2,0.8715063520871145,0.6277777777777778,0.5111111111111111,0.5486819613135403,0.48766522983702504
150,5,distance,euclidean,0.30000000000000004,0.8784633998790078,0.7214285714285714,0.4222222222222222,0.5173076923076924,0.482764036051013
150,5,distance,euclidean,0.4,0.892377495462795,0.8361904761904763,0.4222222222222222,0.545952380952381,0.5374576728759288
150,5,distance,euclidean,0.5,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951941913444573
150,5,distance,euclidean,0.6,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951941913444573
150,5,distance,euclidean,0.7000000000000001,0.8783424077434967,1.0,0.22222222222222224,0.34545454545454546,0.39424851594415494
150,5,distance,euclidean,0.8,0.8783424077434967,1.0,0.22222222222222224,0.34545454545454546,0.39424851594415494
150,5,distance,euclidean,0.9,0.854204476709014,1.0,0.06666666666666667,0.11272727272727275,0.14988861120647756
150,5,uniform,cosine,0.1,0.7084694494857834,0.30054061624649864,0.6444444444444445,0.40109838561850947,0.28273833838704443
150,5,uniform,cosine,0.2,0.7084694494857834,0.30054061624649864,0.6444444444444445,0.40109838561850947,0.28273833838704443
150,5,uniform,cosine,0.30000000000000004,0.8543254688445252,0.5406060606060606,0.37777777777777777,0.4238095238095238,0.3650462266445495
150,5,uniform,cosine,0.4,0.8543254688445252,0.5406060606060606,0.37777777777777777,0.4238095238095238,0.3650462266445495
150,5,uniform,cosine,0.5,0.8613430127041741,0.6,0.22222222222222224,0.3090909090909091,0.3009312283167659
150,5,uniform,cosine,0.6,0.8613430127041741,0.6,0.22222222222222224,0.3090909090909091,0.3009312283167659
150,5,uniform,cosine,0.7000000000000001,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
150,5,uniform,cosine,0.8,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
150,5,uniform,cosine,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,5,uniform,euclidean,0.1,0.7568058076225045,0.3496737318409145,0.6222222222222222,0.4436046711908781,0.3286989852845524
150,5,uniform,euclidean,0.2,0.7568058076225045,0.3496737318409145,0.6222222222222222,0.4436046711908781,0.3286989852845524
150,5,uniform,euclidean,0.30000000000000004,0.8473684210526315,0.5109523809523809,0.26666666666666666,0.3443223443223443,0.29044850392901267
150,5,uniform,euclidean,0.4,0.8473684210526315,0.5109523809523809,0.26666666666666666,0.3443223443223443,0.29044850392901267
150,5,uniform,euclidean,0.5,0.8577737447065941,0.7,0.13333333333333333,0.21636363636363637,0.2570425427595093
150,5,uniform,euclidean,0.6,0.8577737447065941,0.7,0.13333333333333333,0.21636363636363637,0.2570425427595093
150,5,uniform,euclidean,0.7000000000000001,0.8472474289171205,0.8,0.04444444444444444,0.08,0.11217971549207655
150,5,uniform,euclidean,0.8,0.8472474289171205,0.8,0.04444444444444444,0.08,0.11217971549207655
150,5,uniform,euclidean,0.9,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,7,distance,cosine,0.1,0.7849969751966122,0.3836842105263158,0.6666666666666667,0.48315789473684206,0.38538841004621543
150,7,distance,cosine,0.2,0.8750151240169389,0.6392857142857142,0.5111111111111111,0.5499547511312217,0.4946860374180064
150,7,distance,cosine,0.30000000000000004,0.8854809437386569,0.7471428571428571,0.4666666666666667,0.5374033860875966,0.5142586716241195
150,7,distance,cosine,0.4,0.8891107078039926,0.780952380952381,0.4222222222222222,0.5210606060606061,0.5080428979576169
150,7,distance,cosine,0.5,0.8889292196007259,0.9333333333333332,0.3333333333333333,0.4655477855477856,0.4997614023090609
150,7,distance,cosine,0.6,0.8923169993950394,1.0,0.31111111111111106,0.4588811188811189,0.5127759805076891
150,7,distance,cosine,0.7000000000000001,0.8852994555353902,1.0,0.26666666666666666,0.3988811188811189,0.4656311097021624
150,7,distance,cosine,0.8,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,7,distance,cosine,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,7,distance,euclidean,0.1,0.7533575317604356,0.35103668261563,0.6666666666666667,0.45412008281573496,0.3478032892963898
150,7,distance,euclidean,0.2,0.8784029038112523,0.7178571428571429,0.4444444444444445,0.5290723981900453,0.49233922374351435
150,7,distance,euclidean,0.30000000000000004,0.892377495462795,0.840952380952381,0.4222222222222222,0.5476190476190477,0.5394949860156865
150,7,distance,euclidean,0.4,0.8958257713248639,0.8800000000000001,0.4,0.5428571428571429,0.5458696514505595
150,7,distance,euclidean,0.5,0.8817906836055656,1.0,0.2444444444444444,0.36853146853146856,0.41226924301696577
150,7,distance,euclidean,0.6,0.8783424077434967,1.0,0.22222222222222224,0.34545454545454546,0.39424851594415494
150,7,distance,euclidean,0.7000000000000001,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,7,distance,euclidean,0.8,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,7,distance,euclidean,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
150,7,uniform,cosine,0.1,0.6181488203266787,0.23833227081473923,0.6888888888888889,0.3495378151260504,0.2174385103940267
150,7,uniform,cosine,0.2,0.8298245614035087,0.4487208216619981,0.4666666666666666,0.4382263161674926,0.35360661948197375
150,7,uniform,cosine,0.30000000000000004,0.8508771929824561,0.5106060606060605,0.28888888888888886,0.3374358974358974,0.2973326836831169
150,7,uniform,cosine,0.4,0.8508771929824561,0.5106060606060605,0.28888888888888886,0.3374358974358974,0.2973326836831169
150,7,uniform,cosine,0.5,0.8681790683605566,0.8333333333333334,0.2,0.2988344988344988,0.3168499162466366
150,7,uniform,cosine,0.6,0.8472474289171205,0.8,0.04444444444444444,0.08,0.11217971549207655
150,7,uniform,cosine,0.7000000000000001,0.8472474289171205,0.8,0.04444444444444444,0.08,0.11217971549207655
150,7,uniform,cosine,0.8,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,7,uniform,cosine,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,uniform,euclidean,0.1,0.7082879612825167,0.305068865916692,0.6666666666666667,0.41381775056063486,0.29482673468116893
150,7,uniform,euclidean,0.2,0.8471869328493649,0.5557142857142857,0.3555555555555555,0.42294679005205327,0.35736104110363
150,7,uniform,euclidean,0.30000000000000004,0.864670296430732,0.6833333333333333,0.26666666666666666,0.37170163170163173,0.36209558415403015
150,7,uniform,euclidean,0.4,0.864670296430732,0.6833333333333333,0.26666666666666666,0.37170163170163173,0.36209558415403015
150,7,uniform,euclidean,0.5,0.8506957047791893,0.8,0.06666666666666667,0.12000000000000002,0.17399122548844526
150,7,uniform,euclidean,0.6,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,7,uniform,euclidean,0.7000000000000001,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,7,uniform,euclidean,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,7,uniform,euclidean,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,9,distance,cosine,0.1,0.7848759830611011,0.3873076923076923,0.6666666666666667,0.48678549037169727,0.3873918180983632
150,9,distance,cosine,0.2,0.8646098003629763,0.6075757575757577,0.5111111111111111,0.5274509803921569,0.4697110249319703
150,9,distance,cosine,0.30000000000000004,0.889050211736237,0.7726190476190476,0.4444444444444445,0.5364075140545729,0.5175871360033282
150,9,distance,cosine,0.4,0.8889897156684816,0.8742857142857143,0.37777777777777777,0.5025974025974026,0.5140798547755463
150,9,distance,cosine,0.5,0.8888687235329703,0.96,0.31111111111111106,0.4500899100899101,0.4951684363455497
150,9,distance,cosine,0.6,0.8853599516031458,1.0,0.26666666666666666,0.40307692307692305,0.4683994922096062
150,9,distance,cosine,0.7000000000000001,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,9,distance,cosine,0.8,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,9,distance,cosine,0.9,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,9,distance,euclidean,0.1,0.75329703569268,0.36286713286713285,0.6888888888888889,0.4696329254727475,0.3642705001306171
150,9,distance,euclidean,0.2,0.8784029038112523,0.6427777777777778,0.5333333333333333,0.5741215784559437,0.5128835022099548
150,9,distance,euclidean,0.30000000000000004,0.8853599516031458,0.780952380952381,0.4222222222222222,0.5364102564102564,0.5126915487894504
150,9,distance,euclidean,0.4,0.8817301875378101,0.9333333333333332,0.26666666666666666,0.38974358974358975,0.4107636193064951
150,9,distance,euclidean,0.5,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,9,distance,euclidean,0.6,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,9,distance,euclidean,0.7000000000000001,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,9,distance,euclidean,0.8,0.8541439806412583,1.0,0.06666666666666667,0.12000000000000002,0.1853443599775742
150,9,distance,euclidean,0.9,0.8471869328493649,1.0,0.02222222222222222,0.04,0.06181150999636872
150,9,uniform,cosine,0.1,0.5451300665456745,0.2122862147862148,0.7333333333333333,0.32730250543612155,0.18085575946001628
150,9,uniform,cosine,0.2,0.7813672111312765,0.37147186147186145,0.5555555555555556,0.42545674531155475,0.3252055433997662
150,9,uniform,cosine,0.30000000000000004,0.8508166969147005,0.5409523809523809,0.3555555555555555,0.3867494824016563,0.344257212029922
150,9,uniform,cosine,0.4,0.8681790683605566,0.7333333333333333,0.24444444444444446,0.343030303030303,0.35663745020355153
150,9,uniform,cosine,0.5,0.8611615245009074,0.9,0.13333333333333333,0.22181818181818183,0.27398676804083455
150,9,uniform,cosine,0.6,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,9,uniform,cosine,0.7000000000000001,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,9,uniform,cosine,0.8,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,9,uniform,cosine,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,9,uniform,euclidean,0.1,0.666606170598911,0.2820683760683761,0.711111111111111,0.40099157981510924,0.2771645617280206
150,9,uniform,euclidean,0.2,0.8367816091954022,0.4834188034188035,0.4888888888888888,0.47853019357663323,0.3875879628600112
150,9,uniform,euclidean,0.30000000000000004,0.8473079249848758,0.54,0.3111111111111111,0.37998843262001153,0.3246420724561873
150,9,uniform,euclidean,0.4,0.8540834845735027,0.5333333333333333,0.13333333333333333,0.2121212121212121,0.21923087068719815
150,9,uniform,euclidean,0.5,0.8437991530550514,0.8,0.02222222222222222,0.04,0.05036820549570782
150,9,uniform,euclidean,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
150,9,uniform,euclidean,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
150,9,uniform,euclidean,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,9,uniform,euclidean,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,11,distance,cosine,0.1,0.8231699939503931,0.46668353576248317,0.6666666666666667,0.5322251082251082,0.4524900712291117
150,11,distance,cosine,0.2,0.8820326678765881,0.7146031746031746,0.5111111111111111,0.5589845826687931,0.5225486814255682
150,11,distance,cosine,0.30000000000000004,0.8889292196007259,0.7842857142857144,0.4444444444444445,0.5424751718869366,0.5232908694840805
150,11,distance,cosine,0.4,0.8993345432546885,0.96,0.37777777777777777,0.5256743256743257,0.5559054007355237
150,11,distance,cosine,0.5,0.8819116757410768,0.95,0.26666666666666666,0.3953846153846154,0.44883545603336295
150,11,distance,cosine,0.6,0.8784029038112523,1.0,0.22222222222222224,0.3527272727272727,0.4295896555565408
150,11,distance,cosine,0.7000000000000001,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,11,distance,cosine,0.8,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,11,distance,cosine,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,11,distance,euclidean,0.1,0.8226255293405929,0.4614973262032086,0.5333333333333333,0.48580614432007624,0.3886083844409848
150,11,distance,euclidean,0.2,0.8854204476709014,0.745,0.5111111111111111,0.58093763821318,0.5440527027227933
150,11,distance,euclidean,0.30000000000000004,0.8923169993950394,0.8699999999999999,0.37777777777777777,0.5166833166833167,0.523124049856201
150,11,distance,euclidean,0.4,0.8782819116757411,0.9333333333333332,0.2444444444444444,0.36666666666666664,0.39274289223368425
150,11,distance,euclidean,0.5,0.8748941318814276,1.0,0.2,0.31272727272727274,0.36786831557170396
150,11,distance,euclidean,0.6,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,11,distance,euclidean,0.7000000000000001,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
150,11,distance,euclidean,0.8,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
150,11,distance,euclidean,0.9,0.8506957047791893,1.0,0.04444444444444444,0.08,0.12353284998120548
150,11,uniform,cosine,0.1,0.7466424682395644,0.33666666666666667,0.6,0.4086859091462672,0.30596525432835303
150,11,uniform,cosine,0.2,0.8473684210526315,0.5190476190476191,0.4,0.4173355629877369,0.3589349761327095
150,11,uniform,cosine,0.30000000000000004,0.8577132486388385,0.5783333333333334,0.28888888888888886,0.37002801120448175,0.33373528874009795
150,11,uniform,cosine,0.4,0.8716273442226254,0.9,0.2,0.31216783216783217,0.37460943054199747
150,11,uniform,cosine,0.5,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,11,uniform,cosine,0.6,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,11,uniform,cosine,0.7000000000000001,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,11,uniform,cosine,0.8,0.8472474289171205,1.0,0.02222222222222222,0.04,0.06172133998483677
150,11,uniform,cosine,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,11,uniform,euclidean,0.1,0.8089534180278282,0.4134415584415584,0.4888888888888888,0.44047368421052635,0.3343124384728291
150,11,uniform,euclidean,0.2,0.8542649727767696,0.5890909090909091,0.39999999999999997,0.45936651583710403,0.39899298033798825
150,11,uniform,euclidean,0.30000000000000004,0.8506957047791893,0.5700000000000001,0.2,0.28711288711288707,0.26857236623749764
150,11,uniform,euclidean,0.4,0.8506957047791893,0.6666666666666666,0.11111111111111112,0.17333333333333334,0.1822187645553468
150,11,uniform,euclidean,0.5,0.854204476709014,1.0,0.06666666666666667,0.11272727272727275,0.14988861120647756
150,11,uniform,euclidean,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
150,11,uniform,euclidean,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
150,11,uniform,euclidean,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,11,uniform,euclidean,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
180,3,distance,cosine,0.1,0.8577737447065941,0.5490909090909091,0.5777777777777777,0.5520300751879699,0.4756797721386186
180,3,distance,cosine,0.2,0.8681790683605566,0.5842424242424242,0.5777777777777777,0.5716791979949875,0.5003727960855964
180,3,distance,cosine,0.30000000000000004,0.8786448880822746,0.6422222222222222,0.5111111111111111,0.5636227824463118,0.50238149669865
180,3,distance,cosine,0.4,0.8856019358741681,0.7742857142857142,0.37777777777777777,0.49350649350649345,0.4826738704640504
180,3,distance,cosine,0.5,0.878584392014519,0.7742857142857142,0.3333333333333333,0.4464535464535465,0.4455500397908122
180,3,distance,cosine,0.6,0.878584392014519,0.7742857142857142,0.3333333333333333,0.4464535464535465,0.4455500397908122
180,3,distance,cosine,0.7000000000000001,0.8819721718088325,0.86,0.28888888888888886,0.4233766233766234,0.4513328157534394
180,3,distance,cosine,0.8,0.8784633998790079,0.86,0.26666666666666666,0.39064935064935064,0.42497705452816736
180,3,distance,cosine,0.9,0.8784029038112523,0.9,0.2444444444444444,0.35944055944055947,0.38086325870547
180,3,distance,euclidean,0.1,0.854204476709014,0.5443589743589744,0.6,0.5558441558441558,0.48080159295806224
180,3,distance,euclidean,0.2,0.8645493042952207,0.5733333333333334,0.5777777777777777,0.5653634085213033,0.49238355208973833
180,3,distance,euclidean,0.30000000000000004,0.8853599516031458,0.6866666666666668,0.5555555555555556,0.598396443597682,0.5466842994421705
180,3,distance,euclidean,0.4,0.8820326678765881,0.8242857142857144,0.3555555555555555,0.47932067932067934,0.4808762887520131
180,3,distance,euclidean,0.5,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
180,3,distance,euclidean,0.6,0.8889292196007259,0.8699999999999999,0.3555555555555555,0.49360639360639363,0.5050942905498512
180,3,distance,euclidean,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
180,3,distance,euclidean,0.8,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
180,3,distance,euclidean,0.9,0.8888687235329703,1.0,0.28888888888888886,0.4454545454545455,0.5031147267345184
180,3,uniform,cosine,0.1,0.816152450090744,0.44718614718614713,0.6,0.4982898550724638,0.40692783159605045
180,3,uniform,cosine,0.2,0.816152450090744,0.44718614718614713,0.6,0.4982898550724638,0.40692783159605045
180,3,uniform,cosine,0.30000000000000004,0.816152450090744,0.44718614718614713,0.6,0.4982898550724638,0.40692783159605045
180,3,uniform,cosine,0.4,0.854325468844525,0.5233333333333333,0.2444444444444444,0.3304029304029304,0.2897462433258903
180,3,uniform,cosine,0.5,0.854325468844525,0.5233333333333333,0.2444444444444444,0.3304029304029304,0.2897462433258903
180,3,uniform,cosine,0.6,0.854325468844525,0.5233333333333333,0.2444444444444444,0.3304029304029304,0.2897462433258903
180,3,uniform,cosine,0.7000000000000001,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
180,3,uniform,cosine,0.8,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
180,3,uniform,cosine,0.9,0.8507562008469449,0.8,0.06666666666666667,0.11272727272727275,0.13853547671734862
180,3,uniform,euclidean,0.1,0.8194797338173018,0.44642857142857145,0.6,0.5055996769417149,0.41013978269527585
180,3,uniform,euclidean,0.2,0.8194797338173018,0.44642857142857145,0.6,0.5055996769417149,0.41013978269527585
180,3,uniform,euclidean,0.30000000000000004,0.8194797338173018,0.44642857142857145,0.6,0.5055996769417149,0.41013978269527585
180,3,uniform,euclidean,0.4,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
180,3,uniform,euclidean,0.5,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
180,3,uniform,euclidean,0.6,0.8508771929824561,0.5,0.17777777777777776,0.2573426573426573,0.23423136232603978
180,3,uniform,euclidean,0.7000000000000001,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
180,3,uniform,euclidean,0.8,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
180,3,uniform,euclidean,0.9,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
180,5,distance,cosine,0.1,0.8368421052631578,0.49007326007326013,0.6,0.5308441558441558,0.44374719850931676
180,5,distance,cosine,0.2,0.8716878402903812,0.6088888888888888,0.5111111111111111,0.5479365079365079,0.4816535482510679
180,5,distance,cosine,0.30000000000000004,0.8994555353901996,0.8092857142857144,0.4888888888888888,0.5932773109243697,0.5717825416315259
180,5,distance,cosine,0.4,0.8924379915305505,0.8057142857142857,0.4444444444444445,0.5512987012987013,0.53557032015687
180,5,distance,cosine,0.5,0.8855414398064125,0.7933333333333333,0.3555555555555555,0.47290043290043293,0.47267368572060553
180,5,distance,cosine,0.6,0.8854809437386569,0.8333333333333333,0.3333333333333333,0.46191142191142187,0.47394650878976136
180,5,distance,cosine,0.7000000000000001,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
180,5,distance,cosine,0.8,0.8888687235329703,1.0,0.28888888888888886,0.43580419580419577,0.4947552534348783
180,5,distance,cosine,0.9,0.8713853599516032,1.0,0.17777777777777776,0.27999999999999997,0.3415125543464319
180,5,distance,euclidean,0.1,0.8157894736842104,0.4426878676878677,0.6222222222222222,0.5095488559938688,0.41608482837556304
180,5,distance,euclidean,0.2,0.8819116757410768,0.6678571428571429,0.5333333333333333,0.5813943796141938,0.525527199019194
180,5,distance,euclidean,0.30000000000000004,0.8785238959467634,0.7309523809523809,0.4,0.5056410256410256,0.4751652807121813
180,5,distance,euclidean,0.4,0.892377495462795,0.8533333333333333,0.4,0.5352380952380952,0.5324405744895311
180,5,distance,euclidean,0.5,0.8923774954627948,0.96,0.3333333333333333,0.48281718281718283,0.5215499525697294
180,5,distance,euclidean,0.6,0.8923774954627948,0.96,0.3333333333333333,0.48281718281718283,0.5215499525697294
180,5,distance,euclidean,0.7000000000000001,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
180,5,distance,euclidean,0.8,0.8818511796733212,1.0,0.2444444444444444,0.37272727272727274,0.4150376255244096
180,5,distance,euclidean,0.9,0.854204476709014,1.0,0.06666666666666667,0.11272727272727275,0.14988861120647756
180,5,uniform,cosine,0.1,0.7256503327283726,0.31780640412219363,0.6444444444444445,0.4163376182391462,0.30309543059026045
180,5,uniform,cosine,0.2,0.7256503327283726,0.31780640412219363,0.6444444444444445,0.4163376182391462,0.30309543059026045
180,5,uniform,cosine,0.30000000000000004,0.8612825166364185,0.5733333333333334,0.4,0.45403508771929824,0.3970285577431441
180,5,uniform,cosine,0.4,0.8612825166364185,0.5733333333333334,0.4,0.45403508771929824,0.3970285577431441
180,5,uniform,cosine,0.5,0.8612825166364185,0.6428571428571429,0.22222222222222224,0.3068181818181818,0.31025142961326463
180,5,uniform,cosine,0.6,0.8612825166364185,0.6428571428571429,0.22222222222222224,0.3068181818181818,0.31025142961326463
180,5,uniform,cosine,0.7000000000000001,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
180,5,uniform,cosine,0.8,0.8612220205686629,1.0,0.11111111111111112,0.18545454545454546,0.23796571241658643
