alpha,accuracy,precision,recall,f1,preparationTime
0.001,0.9064309764309764,0.7825396825396825,0.5111111111111111,0.6117620650953984,0.00038722876254124584
0.01,0.9063973063973064,0.8008547008547008,0.5111111111111111,0.6101587301587301,0.00038722876254124584
0.1,0.9063636363636364,0.7904761904761904,0.5333333333333333,0.6250365726227796,0.00038722876254124584
1.0,0.9097306397306397,0.7785353535353535,0.5777777777777778,0.6524712002972873,0.00038722876254124584
10.0,0.8863636363636364,0.6212301587301587,0.6222222222222222,0.621233469286862,0.00038722876254124584
