pca__n_components,n_neighbors,weights,metric,fold,threshold,accuracy,precision,recall,f1,mcc
0.9,3,uniform,euclidean,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,uniform,euclidean,4,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,uniform,euclidean,4,0.30000000000000004,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,uniform,euclidean,4,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,3,uniform,euclidean,4,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,3,uniform,euclidean,4,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,3,uniform,euclidean,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
0.9,3,uniform,euclidean,4,0.8,0.85,1.0,0.0,0.0,0.0
0.9,3,uniform,euclidean,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,3,uniform,euclidean,5,0.1,0.6949152542372882,0.2,0.3333333333333333,0.25,0.07706746355884524
0.9,3,uniform,euclidean,5,0.2,0.6949152542372882,0.2,0.3333333333333333,0.25,0.07706746355884524
0.9,3,uniform,euclidean,5,0.30000000000000004,0.6949152542372882,0.2,0.3333333333333333,0.25,0.07706746355884524
0.9,3,uniform,euclidean,5,0.4,0.8135593220338984,0.25,0.1111111111111111,0.15384615384615385,0.07309879850882874
0.9,3,uniform,euclidean,5,0.5,0.8135593220338984,0.25,0.1111111111111111,0.15384615384615385,0.07309879850882874
0.9,3,uniform,euclidean,5,0.6,0.8135593220338984,0.25,0.1111111111111111,0.15384615384615385,0.07309879850882874
0.9,3,uniform,euclidean,5,0.7000000000000001,0.847457627118644,1.0,0.0,0.0,0.0
0.9,3,uniform,euclidean,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,3,uniform,euclidean,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,3,distance,cosine,1,0.1,0.7666666666666667,0.2727272727272727,0.3333333333333333,0.3,0.16284869906943178
0.9,3,distance,cosine,1,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21568627450980393
0.9,3,distance,cosine,1,0.30000000000000004,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
0.9,3,distance,cosine,1,0.4,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,3,distance,cosine,1,0.5,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,3,distance,cosine,1,0.6,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,3,distance,cosine,1,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,3,distance,cosine,1,0.8,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,3,distance,cosine,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,cosine,2,0.1,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
0.9,3,distance,cosine,2,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,distance,cosine,2,0.30000000000000004,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,distance,cosine,2,0.4,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.9,3,distance,cosine,2,0.5,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
0.9,3,distance,cosine,2,0.6,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.9,3,distance,cosine,2,0.7000000000000001,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
0.9,3,distance,cosine,2,0.8,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.9,3,distance,cosine,2,0.9,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.9,3,distance,cosine,3,0.1,0.75,0.3125,0.5555555555555556,0.4,0.2744302150984869
0.9,3,distance,cosine,3,0.2,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
0.9,3,distance,cosine,3,0.30000000000000004,0.7833333333333333,0.3333333333333333,0.4444444444444444,0.38095238095238093,0.2567180154051351
0.9,3,distance,cosine,3,0.4,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.9,3,distance,cosine,3,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.9,3,distance,cosine,3,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.9,3,distance,cosine,3,0.7000000000000001,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.9,3,distance,cosine,3,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,3,distance,cosine,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,3,distance,cosine,4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
0.9,3,distance,cosine,4,0.2,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
0.9,3,distance,cosine,4,0.30000000000000004,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
0.9,3,distance,cosine,4,0.4,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
0.9,3,distance,cosine,4,0.5,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
0.9,3,distance,cosine,4,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
0.9,3,distance,cosine,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
0.9,3,distance,cosine,4,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.9,3,distance,cosine,4,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
0.9,3,distance,cosine,5,0.1,0.7627118644067796,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.08222222222222222
0.9,3,distance,cosine,5,0.2,0.7966101694915254,0.2857142857142857,0.2222222222222222,0.25,0.1358957080545352
0.9,3,distance,cosine,5,0.30000000000000004,0.8135593220338984,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.1691843382865374
0.9,3,distance,cosine,5,0.4,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.9,3,distance,cosine,5,0.5,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.9,3,distance,cosine,5,0.6,0.864406779661017,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3309638001912551
0.9,3,distance,cosine,5,0.7000000000000001,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,3,distance,cosine,5,0.8,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,3,distance,cosine,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,3,distance,euclidean,1,0.1,0.7,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.005664926857131773
0.9,3,distance,euclidean,1,0.2,0.7,0.15384615384615385,0.2222222222222222,0.18181818181818182,0.005664926857131773
0.9,3,distance,euclidean,1,0.30000000000000004,0.7333333333333333,0.18181818181818182,0.2222222222222222,0.2,0.04222003309207491
0.9,3,distance,euclidean,1,0.4,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,3,distance,euclidean,1,0.5,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,3,distance,euclidean,1,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,3,distance,euclidean,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,2,0.1,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
0.9,3,distance,euclidean,2,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,distance,euclidean,2,0.30000000000000004,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
0.9,3,distance,euclidean,2,0.4,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.9,3,distance,euclidean,2,0.5,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.9,3,distance,euclidean,2,0.6,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.9,3,distance,euclidean,2,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,3,distance,euclidean,2,0.8,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,3,distance,euclidean,2,0.9,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,3,distance,euclidean,3,0.1,0.8,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.46094194507635605
0.9,3,distance,euclidean,3,0.2,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
0.9,3,distance,euclidean,3,0.30000000000000004,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
0.9,3,distance,euclidean,3,0.4,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.375,0.2835257867105283
0.9,3,distance,euclidean,3,0.5,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
0.9,3,distance,euclidean,3,0.6,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
0.9,3,distance,euclidean,3,0.7000000000000001,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
0.9,3,distance,euclidean,3,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
0.9,3,distance,euclidean,4,0.2,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
0.9,3,distance,euclidean,4,0.30000000000000004,0.85,0.5,0.6666666666666666,0.5714285714285714,0.4900980294098034
0.9,3,distance,euclidean,4,0.4,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
0.9,3,distance,euclidean,4,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,3,distance,euclidean,4,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,3,distance,euclidean,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,4,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,3,distance,euclidean,5,0.1,0.7457627118644068,0.25,0.3333333333333333,0.2857142857142857,0.13696300686034513
0.9,3,distance,euclidean,5,0.2,0.7457627118644068,0.25,0.3333333333333333,0.2857142857142857,0.13696300686034513
0.9,3,distance,euclidean,5,0.30000000000000004,0.7966101694915254,0.2857142857142857,0.2222222222222222,0.25,0.1358957080545352
0.9,3,distance,euclidean,5,0.4,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,3,distance,euclidean,5,0.5,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,3,distance,euclidean,5,0.6,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,3,distance,euclidean,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2,0.30949223029508643
0.9,3,distance,euclidean,5,0.8,0.847457627118644,1.0,0.0,0.0,0.0
0.9,3,distance,euclidean,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,5,uniform,cosine,1,0.1,0.6833333333333333,0.25,0.5555555555555556,0.3448275862068966,0.19802950859533486
0.9,5,uniform,cosine,1,0.2,0.6833333333333333,0.25,0.5555555555555556,0.3448275862068966,0.19802950859533486
0.9,5,uniform,cosine,1,0.30000000000000004,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,5,uniform,cosine,1,0.4,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,5,uniform,cosine,1,0.5,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,5,uniform,cosine,1,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,5,uniform,cosine,1,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,5,uniform,cosine,1,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,5,uniform,cosine,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,5,uniform,cosine,2,0.1,0.65,0.25,0.6666666666666666,0.36363636363636365,0.2286647801900118
0.9,5,uniform,cosine,2,0.2,0.65,0.25,0.6666666666666666,0.36363636363636365,0.2286647801900118
0.9,5,uniform,cosine,2,0.30000000000000004,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
0.9,5,uniform,cosine,2,0.4,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
0.9,5,uniform,cosine,2,0.5,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.9,5,uniform,cosine,2,0.6,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
0.9,5,uniform,cosine,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,5,uniform,cosine,2,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
0.9,5,uniform,cosine,2,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,5,uniform,cosine,3,0.1,0.65,0.2692307692307692,0.7777777777777778,0.4,0.2919983981151589
0.9,5,uniform,cosine,3,0.2,0.65,0.2692307692307692,0.7777777777777778,0.4,0.2919983981151589
0.9,5,uniform,cosine,3,0.30000000000000004,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,5,uniform,cosine,3,0.4,0.8333333333333334,0.4,0.2222222222222222,0.2857142857142857,0.21110016546037455
0.9,5,uniform,cosine,3,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,5,uniform,cosine,3,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
0.9,5,uniform,cosine,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,5,uniform,cosine,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,5,uniform,cosine,3,0.9,0.85,1.0,0.0,0.0,0.0
0.9,5,uniform,cosine,4,0.1,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
0.9,5,uniform,cosine,4,0.2,0.7333333333333333,0.3333333333333333,0.7777777777777778,0.4666666666666667,0.37675904400756577
0.9,5,uniform,cosine,4,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.9,5,uniform,cosine,4,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
0.9,5,uniform,cosine,4,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,5,uniform,cosine,4,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
0.9,5,uniform,cosine,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,5,uniform,cosine,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
0.9,5,uniform,cosine,4,0.9,0.85,1.0,0.0,0.0,0.0
0.9,5,uniform,cosine,5,0.1,0.559322033898305,0.09523809523809523,0.2222222222222222,0.13333333333333333,-0.11848152792281626
0.9,5,uniform,cosine,5,0.2,0.559322033898305,0.09523809523809523,0.2222222222222222,0.13333333333333333,-0.11848152792281626
0.9,5,uniform,cosine,5,0.30000000000000004,0.7796610169491526,0.25,0.2222222222222222,0.23529411764705882,0.10735480644214741
0.9,5,uniform,cosine,5,0.4,0.7796610169491526,0.25,0.2222222222222222,0.23529411764705882,0.10735480644214741
0.9,5,uniform,cosine,5,0.5,0.8305084745762712,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11638287479252926
0.9,5,uniform,cosine,5,0.6,0.8305084745762712,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11638287479252926
0.9,5,uniform,cosine,5,0.7000000000000001,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,5,uniform,cosine,5,0.8,0.847457627118644,0.5,0.1111111111111111,0.18181818181818182,0.18101942213222266
0.9,5,uniform,cosine,5,0.9,0.847457627118644,1.0,0.0,0.0,0.0
0.9,5,uniform,euclidean,1,0.1,0.6,0.17391304347826086,0.4444444444444444,0.25,0.05280108137722002
0.9,5,uniform,euclidean,1,0.2,0.6,0.17391304347826086,0.4444444444444444,0.25,0.05280108137722002
0.9,5,uniform,euclidean,1,0.30000000000000004,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,5,uniform,euclidean,1,0.4,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
0.9,5,uniform,euclidean,1,0.5,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,5,uniform,euclidean,1,0.6,0.85,0.5,0.2222222222222222,0.3076923076923077,0.2619684159977919
0.9,5,uniform,euclidean,1,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,5,uniform,euclidean,1,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
0.9,5,uniform,euclidean,1,0.9,0.85,1.0,0.0,0.0,0.0
0.9,5,uniform,euclidean,2,0.1,0.6833333333333333,0.2727272727272727,0.6666666666666666,0.3870967741935484,0.26152037664815975
