max_depth,criterion,min_samples_split,min_samples_leaf,accuracy,precision,recall,f1,preparationTime
10,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
10,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
10,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
10,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
30,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
30,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
30,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
30,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
50,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
50,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
50,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
50,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
100,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
100,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
100,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
100,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
300,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
300,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
300,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
300,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
500,gini,2,1,0.4666666666666667,0.485,0.4428571428571429,0.4540297937356761,0.0028204316666657786
500,gini,5,1,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
500,gini,2,2,0.42666666666666664,0.4488888888888889,0.41785714285714287,0.42314744079449956,0.0028204316666657786
500,gini,5,2,0.42666666666666664,0.4492857142857143,0.41785714285714287,0.42498217468805705,0.0028204316666657786
10,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
10,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
10,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
10,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
30,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
30,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
30,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
30,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
50,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
50,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
50,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
50,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
100,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
100,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
100,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
100,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
300,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
300,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
300,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
300,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
500,entropy,2,1,0.52,0.5349999999999999,0.5178571428571429,0.5183155080213904,0.0028204316666657786
500,entropy,5,1,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
500,entropy,2,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
500,entropy,5,2,0.5066666666666666,0.5242857142857142,0.4928571428571429,0.49998217468805706,0.0028204316666657786
