fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.631578947368421,0.5882352941176471,1.0,0.7407407407407407,0.3615507630310936
1,0.2,0.631578947368421,0.6,0.9,0.72,0.2857738033247041
1,0.30000000000000004,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
1,0.4,0.7368421052631579,0.6923076923076923,0.9,0.782608695652174,0.4893451639269458
1,0.5,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
1,0.6,0.6842105263157895,0.75,0.6,0.6666666666666666,0.3820465887291705
1,0.7000000000000001,0.6842105263157895,0.75,0.6,0.6666666666666666,0.3820465887291705
1,0.8,0.631578947368421,0.8,0.4,0.5333333333333333,0.32756920994133026
1,0.9,0.5789473684210527,1.0,0.2,0.3333333333333333,0.32539568672798425
2,0.1,0.631578947368421,0.5882352941176471,1.0,0.7407407407407407,0.3615507630310936
2,0.2,0.7894736842105263,0.7142857142857143,1.0,0.8333333333333334,0.629940788348712
2,0.30000000000000004,0.8421052631578947,0.7692307692307693,1.0,0.8695652173913043,0.7161148740394329
2,0.4,0.8421052631578947,0.7692307692307693,1.0,0.8695652173913043,0.7161148740394329
2,0.5,0.8421052631578947,0.8181818181818182,0.9,0.8571428571428571,0.6854365268376295
2,0.6,0.7894736842105263,0.875,0.7,0.7777777777777778,0.5955432118425306
2,0.7000000000000001,0.7894736842105263,1.0,0.6,0.75,0.6445033866354896
2,0.8,0.7368421052631579,1.0,0.5,0.6666666666666666,0.5669467095138409
2,0.9,0.6842105263157895,1.0,0.4,0.5714285714285714,0.4898979485566356
3,0.1,0.631578947368421,0.5625,1.0,0.72,0.4107919181288746
3,0.2,0.631578947368421,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.32756920994133026
3,0.30000000000000004,0.631578947368421,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.32756920994133026
3,0.4,0.6842105263157895,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.41773367652300253
3,0.5,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
3,0.6,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
3,0.7000000000000001,0.631578947368421,0.625,0.5555555555555556,0.5882352941176471,0.2584432806109095
3,0.8,0.6842105263157895,0.7142857142857143,0.5555555555555556,0.625,0.3680349649825889
3,0.9,0.7368421052631579,1.0,0.4444444444444444,0.6153846153846154,0.5443310539518174
4,0.1,0.7894736842105263,0.6923076923076923,1.0,0.8181818181818182,0.6445033866354896
4,0.2,0.7894736842105263,0.7272727272727273,0.8888888888888888,0.8,0.5955432118425306
4,0.30000000000000004,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
4,0.4,0.7894736842105263,0.8571428571428571,0.6666666666666666,0.75,0.5865557254410011
4,0.5,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
4,0.6,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
4,0.7000000000000001,0.7368421052631579,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4893451639269458
4,0.8,0.7894736842105263,1.0,0.5555555555555556,0.7142857142857143,0.629940788348712
4,0.9,0.7368421052631579,1.0,0.4444444444444444,0.6153846153846154,0.5443310539518174
5,0.1,0.6111111111111112,0.5625,1.0,0.72,0.3535533905932738
5,0.2,0.6111111111111112,0.5625,1.0,0.72,0.3535533905932738
5,0.30000000000000004,0.6666666666666666,0.6,1.0,0.75,0.4472135954999579
5,0.4,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174,0.5345224838248488
5,0.5,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.6,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556
5,0.7000000000000001,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765,0.4472135954999579
5,0.8,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143,0.6201736729460423
5,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.3535533905932738
