C,kernel,fold,threshold,accuracy,precision,recall,f1,mcc
0.01,linear,3,0.30000000000000004,0.47368421052631576,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.018077538151554683
0.01,linear,3,0.4,0.6842105263157895,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.41773367652300253
0.01,linear,3,0.5,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
0.01,linear,3,0.6,0.5789473684210527,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.16735967034880075
0.01,linear,3,0.7000000000000001,0.5263157894736842,0.5,0.1111111111111111,0.18181818181818182,0.018077538151554683
0.01,linear,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,4,0.1,0.5263157894736842,0.5,1.0,0.6666666666666666,0.22360679774997896
0.01,linear,4,0.2,0.5263157894736842,0.5,1.0,0.6666666666666666,0.22360679774997896
0.01,linear,4,0.30000000000000004,0.47368421052631576,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.018077538151554683
0.01,linear,4,0.4,0.42105263157894735,0.4375,0.7777777777777778,0.56,-0.16735967034880075
0.01,linear,4,0.5,0.5789473684210527,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.19096396641051544
0.01,linear,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,linear,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,linear,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,linear,5,0.30000000000000004,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923,0.24253562503633297
0.01,linear,5,0.4,0.6111111111111112,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2357022603955158
0.01,linear,5,0.5,0.8333333333333334,1.0,0.6666666666666666,0.8,0.7071067811865475
0.01,linear,5,0.6,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,0.5345224838248488
0.01,linear,5,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
0.01,linear,5,0.8,0.5555555555555556,1.0,0.1111111111111111,0.2,0.24253562503633297
0.01,linear,5,0.9,0.5,1.0,0.0,0.0,0.0
0.01,rbf,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,1,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,2,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,2,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,rbf,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,rbf,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,3,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,3,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,3,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,4,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,rbf,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,rbf,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,rbf,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,rbf,5,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,rbf,5,0.4,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,rbf,5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,rbf,5,0.6,0.5,1.0,0.0,0.0,0.0
0.01,rbf,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
0.01,rbf,5,0.8,0.5,1.0,0.0,0.0,0.0
0.01,rbf,5,0.9,0.5,1.0,0.0,0.0,0.0
0.01,poly,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,1,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,2,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,2,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,poly,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,poly,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,3,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,3,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,3,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,3,0.5,0.5263157894736842,0.5,1.0,0.6666666666666666,0.22360679774997896
0.01,poly,3,0.6,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
0.01,poly,3,0.7000000000000001,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
0.01,poly,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,4,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,poly,4,0.5,0.5263157894736842,0.5,0.1111111111111111,0.18181818181818182,0.018077538151554683
0.01,poly,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,poly,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,poly,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,poly,5,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,poly,5,0.4,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,poly,5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,poly,5,0.6,0.5,1.0,0.0,0.0,0.0
0.01,poly,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
0.01,poly,5,0.8,0.5,1.0,0.0,0.0,0.0
0.01,poly,5,0.9,0.5,1.0,0.0,0.0,0.0
0.01,sigmoid,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,1,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,2,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,2,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.01,sigmoid,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.01,sigmoid,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,3,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,3,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,3,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,4,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.01,sigmoid,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.01,sigmoid,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,sigmoid,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,sigmoid,5,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,sigmoid,5,0.4,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,sigmoid,5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0
0.01,sigmoid,5,0.6,0.5,1.0,0.0,0.0,0.0
0.01,sigmoid,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
0.01,sigmoid,5,0.8,0.5,1.0,0.0,0.0,0.0
0.01,sigmoid,5,0.9,0.5,1.0,0.0,0.0,0.0
0.1,linear,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,1,0.5,0.7368421052631579,0.8571428571428571,0.6,0.7058823529411765,0.5060480768510598
0.1,linear,1,0.6,0.5263157894736842,1.0,0.1,0.18181818181818182,0.22360679774997896
0.1,linear,1,0.7000000000000001,0.5263157894736842,1.0,0.1,0.18181818181818182,0.22360679774997896
0.1,linear,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,linear,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,linear,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,linear,2,0.4,0.5789473684210527,0.5555555555555556,1.0,0.7142857142857143,0.24845199749997662
0.1,linear,2,0.5,0.631578947368421,0.7142857142857143,0.5,0.5882352941176471,0.2875273163926476
0.1,linear,2,0.6,0.47368421052631576,0.5,0.2,0.2857142857142857,-0.027216552697590865
0.1,linear,2,0.7000000000000001,0.42105263157894735,0.0,0.0,0.0,-0.24845199749997662
0.1,linear,2,0.8,0.42105263157894735,0.0,0.0,0.0,-0.24845199749997662
0.1,linear,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,linear,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,linear,3,0.2,0.42105263157894735,0.4444444444444444,0.8888888888888888,0.5925925925925926,-0.24845199749997662
0.1,linear,3,0.30000000000000004,0.47368421052631576,0.47058823529411764,0.8888888888888888,0.6153846153846154,-0.018077538151554683
0.1,linear,3,0.4,0.5263157894736842,0.5,0.8888888888888888,0.64,0.12171612389003691
0.1,linear,3,0.5,0.631578947368421,0.625,0.5555555555555556,0.5882352941176471,0.2584432806109095
0.1,linear,3,0.6,0.5263157894736842,0.5,0.1111111111111111,0.18181818181818182,0.018077538151554683
0.1,linear,3,0.7000000000000001,0.5263157894736842,0.5,0.1111111111111111,0.18181818181818182,0.018077538151554683
0.1,linear,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,linear,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,linear,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,linear,4,0.4,0.5263157894736842,0.5,1.0,0.6666666666666666,0.22360679774997896
0.1,linear,4,0.5,0.47368421052631576,0.4666666666666667,0.7777777777777778,0.5833333333333334,-0.027216552697590865
0.1,linear,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,linear,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,linear,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,linear,5,0.30000000000000004,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923,0.24253562503633297
0.1,linear,5,0.4,0.6111111111111112,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.2672612419124244
0.1,linear,5,0.5,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.4714045207910316
0.1,linear,5,0.6,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,0.5345224838248488
0.1,linear,5,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
0.1,linear,5,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,0.3535533905932738
0.1,linear,5,0.9,0.5,1.0,0.0,0.0,0.0
0.1,rbf,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,1,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,2,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,2,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,rbf,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,rbf,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,3,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,3,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,3,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,3,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,3,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,4,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,rbf,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,rbf,5,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,rbf,5,0.2,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,rbf,5,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,rbf,5,0.4,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,rbf,5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0
0.1,rbf,5,0.6,0.5,1.0,0.0,0.0,0.0
0.1,rbf,5,0.7000000000000001,0.5,1.0,0.0,0.0,0.0
0.1,rbf,5,0.8,0.5,1.0,0.0,0.0,0.0
0.1,rbf,5,0.9,0.5,1.0,0.0,0.0,0.0
0.1,poly,1,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,1,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,1,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,1,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,1,0.5,0.47368421052631576,0.5,0.9,0.6428571428571429,-0.22360679774997896
0.1,poly,1,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,1,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,1,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,1,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,2,0.1,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,2,0.2,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,2,0.30000000000000004,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,2,0.4,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0
0.1,poly,2,0.5,0.42105263157894735,0.0,0.0,0.0,-0.24845199749997662
0.1,poly,2,0.6,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,2,0.7000000000000001,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,2,0.8,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,2,0.9,0.47368421052631576,1.0,0.0,0.0,0.0
0.1,poly,3,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,3,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,3,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,3,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,3,0.5,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,3,0.6,0.5789473684210527,1.0,0.1111111111111111,0.2,0.24845199749997662
0.1,poly,3,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,3,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,3,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,4,0.1,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,4,0.2,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,4,0.30000000000000004,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,4,0.4,0.47368421052631576,0.47368421052631576,1.0,0.6428571428571429,0.0
0.1,poly,4,0.5,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,4,0.6,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,4,0.7000000000000001,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,4,0.8,0.5263157894736842,1.0,0.0,0.0,0.0
0.1,poly,4,0.9,0.5263157894736842,1.0,0.0,0.0,0.0
