C,kernel,fold,threshold,accuracy,precision,recall,f1
100.0,linear,4,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,linear,4,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,linear,4,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,linear,4,0.5,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
100.0,linear,4,0.6,0.5555555555555556,1.0,0.1111111111111111,0.2
100.0,linear,4,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,linear,4,0.8,0.5,1.0,0.0,0.0
100.0,linear,4,0.9,0.5,1.0,0.0,0.0
100.0,linear,5,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,linear,5,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,linear,5,0.30000000000000004,0.6111111111111112,0.5625,1.0,0.72
100.0,linear,5,0.4,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
100.0,linear,5,0.5,0.5,0.5,0.3333333333333333,0.4
100.0,linear,5,0.6,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
100.0,linear,5,0.7000000000000001,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
100.0,linear,5,0.8,0.5,1.0,0.0,0.0
100.0,linear,5,0.9,0.5,1.0,0.0,0.0
100.0,rbf,1,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
100.0,rbf,1,0.2,0.5555555555555556,0.5384615384615384,0.7777777777777778,0.6363636363636364
100.0,rbf,1,0.30000000000000004,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
100.0,rbf,1,0.4,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
100.0,rbf,1,0.5,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
100.0,rbf,1,0.6,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
100.0,rbf,1,0.7000000000000001,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,rbf,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,rbf,1,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
100.0,rbf,2,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,rbf,2,0.2,0.6666666666666666,0.6,1.0,0.75
100.0,rbf,2,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
100.0,rbf,2,0.4,0.9444444444444444,0.9,1.0,0.9473684210526315
100.0,rbf,2,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
100.0,rbf,2,0.6,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
100.0,rbf,2,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
100.0,rbf,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
100.0,rbf,2,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
100.0,rbf,3,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
100.0,rbf,3,0.2,0.6111111111111112,0.5625,1.0,0.72
100.0,rbf,3,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
100.0,rbf,3,0.4,0.9444444444444444,0.9,1.0,0.9473684210526315
100.0,rbf,3,0.5,0.9444444444444444,0.9,1.0,0.9473684210526315
100.0,rbf,3,0.6,1.0,1.0,1.0,1.0
100.0,rbf,3,0.7000000000000001,1.0,1.0,1.0,1.0
100.0,rbf,3,0.8,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
100.0,rbf,3,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
100.0,rbf,4,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
100.0,rbf,4,0.2,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
100.0,rbf,4,0.30000000000000004,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
100.0,rbf,4,0.4,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
100.0,rbf,4,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
100.0,rbf,4,0.6,0.8333333333333334,1.0,0.6666666666666666,0.8
100.0,rbf,4,0.7000000000000001,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
100.0,rbf,4,0.8,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
100.0,rbf,4,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,rbf,5,0.1,0.6111111111111112,0.5833333333333334,0.7777777777777778,0.6666666666666666
100.0,rbf,5,0.2,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
100.0,rbf,5,0.30000000000000004,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
100.0,rbf,5,0.4,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421
100.0,rbf,5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
100.0,rbf,5,0.6,0.5,0.5,0.3333333333333333,0.4
100.0,rbf,5,0.7000000000000001,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
100.0,rbf,5,0.8,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
100.0,rbf,5,0.9,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
100.0,poly,1,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,poly,1,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,poly,1,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,poly,1,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,poly,1,0.5,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
100.0,poly,1,0.6,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,poly,1,0.7000000000000001,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,poly,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
100.0,poly,1,0.9,0.5,1.0,0.0,0.0
100.0,poly,2,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,poly,2,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,poly,2,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,poly,2,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,poly,2,0.5,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
100.0,poly,2,0.6,0.5,1.0,0.0,0.0
100.0,poly,2,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,poly,2,0.8,0.5,1.0,0.0,0.0
100.0,poly,2,0.9,0.5,1.0,0.0,0.0
100.0,poly,3,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,poly,3,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,poly,3,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,poly,3,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,poly,3,0.5,0.5,1.0,0.0,0.0
100.0,poly,3,0.6,0.5,1.0,0.0,0.0
100.0,poly,3,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,poly,3,0.8,0.5,1.0,0.0,0.0
100.0,poly,3,0.9,0.5,1.0,0.0,0.0
100.0,poly,4,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,poly,4,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,poly,4,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,poly,4,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,poly,4,0.5,0.5,0.5,1.0,0.6666666666666666
100.0,poly,4,0.6,0.5,1.0,0.0,0.0
100.0,poly,4,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,poly,4,0.8,0.5,1.0,0.0,0.0
100.0,poly,4,0.9,0.5,1.0,0.0,0.0
100.0,poly,5,0.1,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154
100.0,poly,5,0.2,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154
100.0,poly,5,0.30000000000000004,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154
100.0,poly,5,0.4,0.4444444444444444,0.47058823529411764,0.8888888888888888,0.6153846153846154
100.0,poly,5,0.5,0.5,0.5,0.1111111111111111,0.18181818181818182
100.0,poly,5,0.6,0.5,1.0,0.0,0.0
100.0,poly,5,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,poly,5,0.8,0.5,1.0,0.0,0.0
100.0,poly,5,0.9,0.5,1.0,0.0,0.0
100.0,sigmoid,1,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,1,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,1,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,1,0.4,0.4444444444444444,0.4666666666666667,0.7777777777777778,0.5833333333333334
100.0,sigmoid,1,0.5,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5
100.0,sigmoid,1,0.6,0.5,1.0,0.0,0.0
100.0,sigmoid,1,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,sigmoid,1,0.8,0.5,1.0,0.0,0.0
100.0,sigmoid,1,0.9,0.5,1.0,0.0,0.0
100.0,sigmoid,2,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,2,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,2,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,2,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,2,0.5,0.5,0.5,0.1111111111111111,0.18181818181818182
100.0,sigmoid,2,0.6,0.4444444444444444,0.0,0.0,0.0
100.0,sigmoid,2,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,sigmoid,2,0.8,0.5,1.0,0.0,0.0
100.0,sigmoid,2,0.9,0.5,1.0,0.0,0.0
100.0,sigmoid,3,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,3,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,3,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,3,0.4,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,3,0.5,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5
100.0,sigmoid,3,0.6,0.5,1.0,0.0,0.0
100.0,sigmoid,3,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,sigmoid,3,0.8,0.5,1.0,0.0,0.0
100.0,sigmoid,3,0.9,0.5,1.0,0.0,0.0
100.0,sigmoid,4,0.1,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,4,0.2,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,4,0.30000000000000004,0.5,0.5,1.0,0.6666666666666666
100.0,sigmoid,4,0.4,0.6111111111111112,0.5714285714285714,0.8888888888888888,0.6956521739130435
100.0,sigmoid,4,0.5,0.4444444444444444,0.4,0.2222222222222222,0.2857142857142857
100.0,sigmoid,4,0.6,0.5,1.0,0.0,0.0
100.0,sigmoid,4,0.7000000000000001,0.5,1.0,0.0,0.0
100.0,sigmoid,4,0.8,0.5,1.0,0.0,0.0
100.0,sigmoid,4,0.9,0.5,1.0,0.0,0.0
100.0,sigmoid,5,0.1,0.5,0.5,0.8888888888888888,0.64
100.0,sigmoid,5,0.2,0.5,0.5,0.8888888888888888,0.64
100.0,sigmoid,5,0.30000000000000004,0.5,0.5,0.8888888888888888,0.64
100.0,sigmoid,5,0.4,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6
100.0,sigmoid,5,0.5,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
100.0,sigmoid,5,0.6,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
100.0,sigmoid,5,0.7000000000000001,0.5,0.5,0.1111111111111111,0.18181818181818182
100.0,sigmoid,5,0.8,0.5,1.0,0.0,0.0
100.0,sigmoid,5,0.9,0.5,1.0,0.0,0.0
