fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.5,0.5,1.0,0.6666666666666666,0.0
1,0.2,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.2581988897471611
1,0.30000000000000004,0.65625,0.6,0.9375,0.7317073170731707,0.37796447300922725
1,0.4,0.625,0.6111111111111112,0.6875,0.6470588235294118,0.2519763153394848
1,0.5,0.6875,0.75,0.5625,0.6428571428571429,0.3872983346207417
1,0.6,0.71875,0.8888888888888888,0.5,0.64,0.4865336327998411
1,0.7000000000000001,0.5625,0.75,0.1875,0.3,0.1889822365046136
1,0.8,0.53125,0.6666666666666666,0.125,0.21052631578947367,0.10721125348377948
1,0.9,0.5,1.0,0.0,0.0,0.0
2,0.1,0.5483870967741935,0.5357142857142857,0.9375,0.6818181818181818,0.11973018608653985
2,0.2,0.6129032258064516,0.5769230769230769,0.9375,0.7142857142857143,0.277407873365426
2,0.30000000000000004,0.6129032258064516,0.6,0.75,0.6666666666666666,0.2263009527424072
2,0.4,0.6129032258064516,0.625,0.625,0.625,0.225
2,0.5,0.6451612903225806,0.7272727272727273,0.5,0.5925925925925926,0.3133397807202561
2,0.6,0.6129032258064516,0.75,0.375,0.5,0.27600278301474435
2,0.7000000000000001,0.5161290322580645,0.6666666666666666,0.125,0.21052631578947367,0.09860132971832693
2,0.8,0.5161290322580645,0.6666666666666666,0.125,0.21052631578947367,0.09860132971832693
2,0.9,0.4838709677419355,0.5,0.0625,0.1111111111111111,-0.008475793795260131
3,0.1,0.4838709677419355,0.4838709677419355,1.0,0.6521739130434783,0.0
3,0.2,0.5806451612903226,0.5357142857142857,1.0,0.6976744186046512,0.3169328455231937
3,0.30000000000000004,0.6774193548387096,0.6190476190476191,0.8666666666666667,0.7222222222222222,0.3919831548048891
3,0.4,0.7096774193548387,0.6666666666666666,0.8,0.7272727272727273,0.4304142310105583
3,0.5,0.8064516129032258,0.8,0.8,0.8,0.6125
3,0.6,0.6774193548387096,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.36121113610807304
3,0.7000000000000001,0.6451612903225806,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.34258007985157446
3,0.8,0.6129032258064516,1.0,0.2,0.3333333333333333,0.3380617018914066
3,0.9,0.5806451612903226,1.0,0.13333333333333333,0.23529411764705882,0.2712254014483242
