fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.5625,0.5727272727272728,0.5625,0.5465587044534412,0.13483997249264842
1,0.2,0.5625,0.5727272727272728,0.5625,0.5465587044534412,0.13483997249264842
1,0.30000000000000004,0.5625,0.5727272727272728,0.5625,0.5465587044534412,0.13483997249264842
1,0.4,0.5625,0.5666666666666667,0.5625,0.5555555555555556,0.12909944487358055
1,0.5,0.5625,0.5666666666666667,0.5625,0.5555555555555556,0.12909944487358055
1,0.6,0.5625,0.5666666666666667,0.5625,0.5555555555555556,0.12909944487358055
1,0.7000000000000001,0.625,0.626984126984127,0.625,0.6235294117647059,0.2519763153394848
1,0.8,0.625,0.626984126984127,0.625,0.6235294117647059,0.2519763153394848
1,0.9,0.625,0.626984126984127,0.625,0.6235294117647059,0.2519763153394848
2,0.1,0.6129032258064516,0.624221844934918,0.6129032258064516,0.6080238547031717,0.2393949488198693
2,0.2,0.6129032258064516,0.624221844934918,0.6129032258064516,0.6080238547031717,0.2393949488198693
2,0.30000000000000004,0.6129032258064516,0.624221844934918,0.6129032258064516,0.6080238547031717,0.2393949488198693
2,0.4,0.6129032258064516,0.624221844934918,0.6129032258064516,0.6080238547031717,0.2393949488198693
2,0.5,0.6129032258064516,0.624221844934918,0.6129032258064516,0.6080238547031717,0.2393949488198693
2,0.6,0.6774193548387096,0.7124423963133641,0.6774193548387096,0.6670802315963608,0.3919831548048891
2,0.7000000000000001,0.6774193548387096,0.7124423963133641,0.6774193548387096,0.6670802315963608,0.3919831548048891
2,0.8,0.6451612903225806,0.6873574454219616,0.6451612903225806,0.6290496948561465,0.334876478559268
2,0.9,0.6451612903225806,0.6873574454219616,0.6451612903225806,0.6290496948561465,0.334876478559268
3,0.1,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.225
3,0.2,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.225
3,0.30000000000000004,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.225
3,0.4,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.225
3,0.5,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.225
3,0.6,0.6129032258064516,0.613178935759581,0.6129032258064516,0.6104635402548116,0.22364661023097637
3,0.7000000000000001,0.6129032258064516,0.613178935759581,0.6129032258064516,0.6104635402548116,0.22364661023097637
3,0.8,0.6129032258064516,0.613178935759581,0.6129032258064516,0.6104635402548116,0.22364661023097637
3,0.9,0.6129032258064516,0.613178935759581,0.6129032258064516,0.6104635402548116,0.22364661023097637
