mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__weights,param_pca__n_components,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc
0.01827864646911621,0.0022473957098490933,0.021193552017211913,0.0016418799020416588,cosine,5,distance,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 5, 'knn__weights': 'distance', 'pca__n_components': 0.8}",0.5,0.875,0.8333333333333334,0.7777777777777778,0.4444444444444444,0.6861111111111111,0.17821127702606046,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.6888888888888889,0.1632993161855452,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.4444444444444444,0.6555555555555556,0.15475986974649023,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.6704836601307189,0.13188827072716425,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6708203932499369,0.4714045207910316,0.5555555555555556,-0.1111111111111111,0.3173338716970826,0.31295557062046603,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.021571826934814454,0.0006360723047307635,0.025180959701538087,0.0008067913735609317,cosine,5,distance,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 5, 'knn__weights': 'distance', 'pca__n_components': 0.9}",0.5555555555555556,0.75,0.8571428571428571,0.875,0.5,0.7075396825396825,0.15388231933389138,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6,0.1507184440694504,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.5,0.6777777777777778,0.12862041003100252,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.7058823529411765,0.75,0.8235294117647058,0.4,0.6469934640522875,0.15140003362750112,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.4472135954999579,0.5698028822981898,0.6708203932499369,0.0,0.35978959643183916,0.2606830394117508,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.020148181915283205,0.0029401497780761473,0.023402881622314454,0.002502613878521464,cosine,7,uniform,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'uniform', 'pca__n_components': 0.7}",0.5,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6,0.700952380952381,0.1361405169771725,63,0.4375,0.8,0.7931034482758621,0.8125,0.7878787878787878,0.72619644723093,0.14458365343446444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5111111111111112,0.11331154474650633,57,0.19444444444444445,0.7777777777777778,0.6388888888888888,0.7222222222222222,0.7222222222222222,0.6111111111111112,0.2130032168075646,0.5,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.5555555555555556,0.6444444444444445,0.10304020550550783,59,0.4722222222222222,0.7916666666666666,0.7361111111111112,0.7777777777777778,0.7638888888888888,0.7083333333333333,0.11947673982003647,0.47058823529411764,0.625,0.75,0.6666666666666666,0.42857142857142855,0.5881652661064425,0.12083401818951428,62,0.2692307692307692,0.7887323943661971,0.7076923076923077,0.7647058823529411,0.7536231884057971,0.6567969084096024,0.1955630340918964,0.0,0.34188172937891387,0.5698028822981898,0.4714045207910316,0.12403473458920847,0.3014247734114687,0.2120758397529067,64,-0.0668153104781061,0.5835585150955648,0.48141065102030917,0.5590169943749475,0.5296199396711575,0.41735815793677455,0.24446642374200034
0.01625971794128418,0.0012949193096546776,0.02187976837158203,0.001059572633679491,cosine,7,uniform,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'uniform', 'pca__n_components': 0.8}",0.6,0.75,0.75,0.8333333333333334,0.42857142857142855,0.6723809523809524,0.14327399499463733,72,0.7931034482758621,0.7647058823529411,0.7419354838709677,0.8125,0.8148148148148148,0.7854119258629172,0.02820068936149936,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5111111111111112,0.1507184440694504,57,0.6388888888888888,0.7222222222222222,0.6388888888888888,0.7222222222222222,0.6111111111111112,0.6666666666666667,0.046481112585226414,0.6111111111111112,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.4444444444444444,0.6222222222222223,0.10183501544346311,73,0.7361111111111112,0.75,0.7083333333333334,0.7777777777777778,0.7361111111111112,0.7416666666666667,0.02256677334621099,0.631578947368421,0.7058823529411765,0.46153846153846156,0.6666666666666666,0.375,0.5681332857029451,0.12757108391668334,70,0.7076923076923077,0.7428571428571429,0.6865671641791045,0.7647058823529411,0.6984126984126984,0.7200470390988389,0.02917635763405587,0.22360679774997896,0.4472135954999579,0.2672612419124244,0.4714045207910316,-0.11396057645963795,0.259105115898751,0.21021917191982306,74,0.48141065102030917,0.5007733956671915,0.42074453508991083,0.5590169943749475,0.4877090139668599,0.4899309180238438,0.04416952039125576
0.024082660675048828,0.0011475888326665416,0.02689676284790039,0.0006827066184698492,cosine,7,uniform,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'uniform', 'pca__n_components': 0.9}",0.625,0.8333333333333334,1.0,1.0,0.5,0.7916666666666667,0.2006932429798716,19,0.8,0.88,0.7428571428571429,0.8333333333333334,0.84,0.8192380952380953,0.045882231182909954,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.48888888888888893,0.0888888888888889,67,0.5555555555555556,0.6111111111111112,0.7222222222222222,0.6944444444444444,0.5833333333333334,0.6333333333333333,0.06431020501550122,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.5,0.6666666666666667,0.09938079899999065,39,0.7083333333333334,0.7638888888888888,0.7361111111111112,0.7777777777777778,0.7361111111111112,0.7444444444444445,0.024216105241892612,0.5882352941176471,0.6666666666666666,0.6153846153846154,0.7142857142857143,0.4,0.5969144580909287,0.10754827826135385,60,0.6557377049180327,0.7213114754098361,0.7323943661971831,0.7575757575757576,0.6885245901639344,0.7111087788529488,0.035474928512102336,0.22360679774997896,0.4714045207910316,0.5345224838248488,0.6201736729460423,0.0,0.3699414950623804,0.2272744348610053,37,0.4375949744936837,0.5542869676919993,0.4724045122202191,0.563436169819011,0.49594097109284146,0.5047327190635509,0.04802416729885747
0.02075982093811035,0.003775152534168359,0.021879100799560548,0.0029800448190885013,cosine,7,distance,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'distance', 'pca__n_components': 0.7}",0.5,0.75,0.6363636363636364,0.6666666666666666,0.5,0.6106060606060606,0.09767734218961331,82,0.4375,1.0,1.0,1.0,1.0,0.8875,0.225,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6222222222222221,0.11331154474650633,16,0.19444444444444445,1.0,1.0,1.0,1.0,0.8388888888888889,0.32222222222222224,0.5,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.5,0.611111111111111,0.09296222517045283,78,0.4722222222222222,1.0,1.0,1.0,1.0,0.8944444444444445,0.2111111111111111,0.47058823529411764,0.7058823529411765,0.7,0.6666666666666666,0.5263157894736842,0.6138906088751289,0.09681687844520948,50,0.2692307692307692,1.0,1.0,1.0,1.0,0.8538461538461538,0.2923076923076923,0.0,0.4472135954999579,0.34188172937891387,0.3333333333333333,0.0,0.22448573164244104,0.18762995999520854,79,-0.0668153104781061,1.0,1.0,1.0,1.0,0.7866369379043788,0.42672612419124245
0.01899380683898926,0.0013893186751338046,0.021651697158813477,0.002478390188904604,cosine,7,distance,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'distance', 'pca__n_components': 0.8}",0.5,0.875,0.8333333333333334,0.7777777777777778,0.375,0.6722222222222223,0.19810054810750483,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.6666666666666667,0.1987615979999813,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.3888888888888889,0.6444444444444445,0.17069212773041353,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.35294117647058826,0.6521830065359476,0.16433959478348972,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6708203932499369,0.4714045207910316,0.5555555555555556,-0.22360679774997896,0.29483473436930907,0.34531915515295675,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.021706628799438476,0.0003404342616243494,0.025577735900878907,0.0010049360858996588,cosine,7,distance,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 7, 'knn__weights': 'distance', 'pca__n_components': 0.9}",0.625,0.75,1.0,1.0,0.5,0.775,0.2,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6,0.1507184440694504,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6111111111111112,0.7222222222222222,0.8333333333333334,0.8888888888888888,0.5,0.7111111111111111,0.14229164972072997,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5882352941176471,0.7058823529411765,0.8,0.875,0.4,0.6738235294117647,0.1671675288414647,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22360679774997896,0.4472135954999579,0.7071067811865475,0.7977240352174656,0.0,0.43513024193079,0.2965373498060226,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.019407272338867188,0.0024810143759758166,0.022917652130126955,0.0018003645671289426,cosine,9,uniform,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'uniform', 'pca__n_components': 0.7}",0.5,0.8333333333333334,1.0,0.8333333333333334,0.5,0.7333333333333334,0.2,48,0.4375,0.8125,0.7096774193548387,0.8125,0.8064516129032258,0.715725806451613,0.14450456282920596,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5111111111111112,0.11331154474650633,57,0.19444444444444445,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.6944444444444444,0.5888888888888889,0.20138409955990955,0.5,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.5,0.6555555555555557,0.13333333333333336,50,0.4722222222222222,0.7777777777777778,0.6805555555555556,0.7777777777777778,0.7638888888888888,0.6944444444444444,0.11686491093312572,0.47058823529411764,0.6666666666666666,0.8,0.6666666666666666,0.4,0.6007843137254902,0.14535007257864,57,0.2692307692307692,0.7647058823529411,0.6567164179104478,0.7647058823529411,0.746268656716418,0.6403255217127034,0.18981299896382212,0.0,0.4714045207910316,0.7071067811865475,0.4714045207910316,0.0,0.3299831645537221,0.282842712474619,52,-0.0668153104781061,0.5590169943749475,0.3646452637445894,0.5590169943749475,0.5329430777805537,0.38976140395938635,0.23953664360923838
0.016279840469360353,0.0007819782894878296,0.021889352798461915,0.0017725443033800498,cosine,9,uniform,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'uniform', 'pca__n_components': 0.8}",0.6,0.8571428571428571,0.75,0.8333333333333334,0.42857142857142855,0.6938095238095239,0.1602831960869442,67,0.8214285714285714,0.7878787878787878,0.8260869565217391,0.8333333333333334,0.8666666666666667,0.8270788631658197,0.025202651293518882,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5111111111111112,0.1507184440694504,57,0.6388888888888888,0.7222222222222222,0.5277777777777778,0.6944444444444444,0.7222222222222222,0.6611111111111111,0.07328281087929399,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.7222222222222222,0.4444444444444444,0.6333333333333334,0.11439589045541111,68,0.75,0.7638888888888888,0.7083333333333334,0.7777777777777778,0.8055555555555556,0.7611111111111111,0.032155102507750624,0.631578947368421,0.75,0.46153846153846156,0.6666666666666666,0.375,0.5769568151147098,0.13790092831173378,67,0.71875,0.7536231884057971,0.6440677966101694,0.7575757575757576,0.7878787878787878,0.7323791060941025,0.04929713353339459,0.22360679774997896,0.5698028822981898,0.2672612419124244,0.4714045207910316,-0.11396057645963795,0.28362297325839736,0.23626391028401414,70,0.5128225940683707,0.5296199396711575,0.4468166015508745,0.563436169819011,0.6197797868009122,0.5344950183820651,0.05708247912774457
0.022249174118041993,0.0008261205541106855,0.026314687728881837,0.0004279289100487213,cosine,9,uniform,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'uniform', 'pca__n_components': 0.9}",0.625,0.8333333333333334,1.0,1.0,0.8,0.8516666666666668,0.1402775027500054,3,0.8260869565217391,0.84,0.7586206896551724,0.8,0.8518518518518519,0.8153118996057527,0.03319373380011297,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5111111111111111,0.054433105395181765,62,0.5277777777777778,0.5833333333333334,0.6111111111111112,0.6666666666666666,0.6388888888888888,0.6055555555555555,0.047790695928014576,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.7,0.05665577237325316,11,0.7083333333333334,0.7361111111111112,0.7083333333333334,0.75,0.7638888888888888,0.7333333333333334,0.022222222222222192,0.5882352941176471,0.6666666666666666,0.6153846153846154,0.7142857142857143,0.5714285714285714,0.631200172376643,0.052592464057547736,41,0.6440677966101694,0.6885245901639344,0.676923076923077,0.7272727272727273,0.7301587301587301,0.6933893842257277,0.032334162239803385,0.22360679774997896,0.4714045207910316,0.5345224838248488,0.6201736729460423,0.3721042037676254,0.4443623358159054,0.13691165294056862,8,0.4468166015508745,0.49594097109284146,0.42477410384144926,0.50709255283711,0.5450865450217846,0.483942154868812,0.043122416294978545
0.020209121704101562,0.0034122037525043166,0.02587237358093262,0.003776539475613332,cosine,9,distance,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'distance', 'pca__n_components': 0.7}",0.5,0.75,0.6363636363636364,0.6666666666666666,0.5555555555555556,0.6217171717171717,0.0870446889810526,80,0.4375,1.0,1.0,1.0,1.0,0.8875,0.225,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6222222222222221,0.11331154474650633,16,0.19444444444444445,1.0,1.0,1.0,1.0,0.8388888888888889,0.32222222222222224,0.5,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6222222222222221,0.0816496580927726,76,0.4722222222222222,1.0,1.0,1.0,1.0,0.8944444444444445,0.2111111111111111,0.47058823529411764,0.7058823529411765,0.7,0.6666666666666666,0.5555555555555556,0.6197385620915032,0.0921196791438937,45,0.2692307692307692,1.0,1.0,1.0,1.0,0.8538461538461538,0.2923076923076923,0.0,0.4472135954999579,0.34188172937891387,0.3333333333333333,0.1111111111111111,0.24670795386466327,0.16493382582486202,76,-0.0668153104781061,1.0,1.0,1.0,1.0,0.7866369379043788,0.42672612419124245
0.017835664749145507,0.0020599853567233803,0.02229909896850586,0.0031643459467411315,cosine,9,distance,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'distance', 'pca__n_components': 0.8}",0.5,0.875,0.8333333333333334,0.7777777777777778,0.375,0.6722222222222223,0.19810054810750483,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.6666666666666667,0.1987615979999813,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.3888888888888889,0.6444444444444445,0.17069212773041353,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.35294117647058826,0.6521830065359476,0.16433959478348972,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6708203932499369,0.4714045207910316,0.5555555555555556,-0.22360679774997896,0.29483473436930907,0.34531915515295675,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.021365785598754884,0.0011698227799843452,0.024477291107177734,0.0004902836182449672,cosine,9,distance,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 9, 'knn__weights': 'distance', 'pca__n_components': 0.9}",0.5555555555555556,0.75,0.8571428571428571,0.875,0.6,0.7275396825396825,0.1303003488176084,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6,0.1507184440694504,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.5555555555555556,0.6888888888888889,0.11439589045541111,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.7058823529411765,0.75,0.8235294117647058,0.42857142857142855,0.6527077497665732,0.142231501366591,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.4472135954999579,0.5698028822981898,0.6708203932499369,0.12403473458920847,0.38459654334968085,0.2292741212128709,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02037534713745117,0.003774456353994673,0.02286677360534668,0.0027105424189407135,cosine,11,uniform,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'uniform', 'pca__n_components': 0.7}",0.5,0.8333333333333334,1.0,0.8333333333333334,0.42857142857142855,0.719047619047619,0.21790592740281048,54,0.4375,0.8125,0.7692307692307693,0.8125,0.8064516129032258,0.7276364764267991,0.14596213286434065,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.48888888888888893,0.0888888888888889,67,0.19444444444444445,0.7222222222222222,0.5555555555555556,0.7222222222222222,0.6944444444444444,0.5777777777777778,0.20138409955990955,0.5,0.7222222222222222,0.7777777777777778,0.7222222222222222,0.4444444444444444,0.6333333333333334,0.13425606637327303,68,0.4722222222222222,0.7777777777777778,0.6944444444444444,0.7777777777777778,0.7638888888888888,0.6972222222222222,0.11666666666666667,0.47058823529411764,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.375,0.578641456582633,0.13194057854838875,66,0.2692307692307692,0.7647058823529411,0.6451612903225806,0.7647058823529411,0.746268656716418,0.63801449619513,0.18966965590909285,0.0,0.4714045207910316,0.6201736729460423,0.4714045207910316,-0.11396057645963795,0.2898044276136935,0.29055595355261243,68,-0.0668153104781061,0.5590169943749475,0.40482045237636816,0.5590169943749475,0.5329430777805537,0.39779644168574213,0.23923300919459767
0.016489458084106446,0.001335623096626292,0.02086644172668457,0.0019099644569283293,cosine,11,uniform,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'uniform', 'pca__n_components': 0.8}",0.6666666666666666,0.8333333333333334,0.75,0.8333333333333334,0.4,0.6966666666666667,0.16069294390925268,65,0.8148148148148148,0.8518518518518519,0.75,0.8064516129032258,0.8846153846153846,0.8215467328370554,0.045361153912503095,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.4666666666666667,0.1632993161855452,73,0.6111111111111112,0.6388888888888888,0.5,0.6944444444444444,0.6388888888888888,0.6166666666666667,0.06431020501550123,0.6666666666666666,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.4444444444444444,0.6333333333333334,0.10304020550550781,68,0.7361111111111112,0.7638888888888888,0.6666666666666666,0.7638888888888888,0.7777777777777778,0.7416666666666666,0.03986861137335368,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.2857142857142857,0.5494505494505494,0.15395077552016054,73,0.6984126984126984,0.7301587301587301,0.6,0.746268656716418,0.7419354838709677,0.7033551138317629,0.054323398253109396,0.3333333333333333,0.4714045207910316,0.2672612419124244,0.4714045207910316,-0.12403473458920847,0.2838737764477225,0.21883653150024315,69,0.4877090139668599,0.5450865450217846,0.35355339059327373,0.5329430777805537,0.5783149319662402,0.49952139186574235,0.0785465516750367
0.021105861663818358,0.00032435981885436775,0.025858163833618164,0.0005614494613193216,cosine,11,uniform,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'uniform', 'pca__n_components': 0.9}",0.5555555555555556,0.8333333333333334,1.0,1.0,1.0,0.8777777777777779,0.17356110390903673,2,0.7692307692307693,0.7916666666666666,0.7419354838709677,0.8064516129032258,0.88,0.7978569065343258,0.046489433425055335,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.4444444444444445,0.1405456737852613,78,0.5555555555555556,0.5277777777777778,0.6388888888888888,0.6944444444444444,0.6111111111111112,0.6055555555555556,0.05931710140017394,0.5555555555555556,0.7222222222222222,0.6666666666666666,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.0785674201318386,43,0.6944444444444444,0.6944444444444444,0.7083333333333334,0.7638888888888888,0.7638888888888888,0.725,0.03215510250775061,0.5555555555555556,0.6666666666666666,0.5,0.7142857142857143,0.36363636363636365,0.5600288600288601,0.12438672438672438,71,0.6451612903225806,0.6333333333333333,0.6865671641791045,0.746268656716418,0.7213114754098361,0.6865283839922545,0.04317340614523001,0.1111111111111111,0.4714045207910316,0.4472135954999579,0.6201736729460423,0.3535533905932738,0.40069125818828333,0.16817601726013418,23,0.40482045237636816,0.4124789556921527,0.42074453508991083,0.5329430777805537,0.5542869676919993,0.46505479772619684,0.06469465762449396
0.019464731216430664,0.003465699791650739,0.02278428077697754,0.002624534964458517,cosine,11,distance,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'distance', 'pca__n_components': 0.7}",0.5,0.75,0.6363636363636364,0.6666666666666666,0.4444444444444444,0.5994949494949495,0.11177031267574185,84,0.4375,1.0,1.0,1.0,1.0,0.8875,0.225,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.6,0.13333333333333333,18,0.19444444444444445,1.0,1.0,1.0,1.0,0.8388888888888889,0.32222222222222224,0.5,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6,0.1077262190536962,81,0.4722222222222222,1.0,1.0,1.0,1.0,0.8944444444444445,0.2111111111111111,0.47058823529411764,0.7058823529411765,0.7,0.6666666666666666,0.4444444444444444,0.5975163398692811,0.11538596966621885,58,0.2692307692307692,1.0,1.0,1.0,1.0,0.8538461538461538,0.2923076923076923,0.0,0.4472135954999579,0.34188172937891387,0.3333333333333333,-0.1111111111111111,0.2022635094202188,0.2171576711938397,84,-0.0668153104781061,1.0,1.0,1.0,1.0,0.7866369379043788,0.42672612419124245
0.01635918617248535,0.0025596217787982045,0.020788955688476562,0.0030629644615134373,cosine,11,distance,0.8,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'distance', 'pca__n_components': 0.8}",0.5,0.875,0.8333333333333334,0.7777777777777778,0.42857142857142855,0.682936507936508,0.18257591082866217,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.6666666666666667,0.1987615979999813,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.4444444444444444,0.6555555555555556,0.15475986974649023,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.64,0.8235294117647058,0.6666666666666666,0.7777777777777778,0.375,0.65659477124183,0.15634893026839003,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6708203932499369,0.4714045207910316,0.5555555555555556,-0.11396057645963795,0.31676397862737726,0.313736870558323,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.021671104431152343,0.0007364612660189648,0.024776983261108398,0.001170385060122246,cosine,11,distance,0.9,"{'knn__metric': 'cosine', 'knn__n_neighbors': 11, 'knn__weights': 'distance', 'pca__n_components': 0.9}",0.5555555555555556,0.7142857142857143,1.0,1.0,0.6,0.773968253968254,0.19168294978320669,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.5777777777777777,0.14740554623801777,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.5555555555555556,0.7,0.13877773329774215,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.625,0.8,0.875,0.42857142857142855,0.6568253968253968,0.16215266579504456,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.34188172937891387,0.7071067811865475,0.7977240352174656,0.12403473458920847,0.41637167829664934,0.2878020761585545,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.019986295700073244,0.002620661044151472,0.022337865829467774,0.003370548968863791,cosine,15,uniform,0.7,"{'knn__metric': 'cosine', 'knn__n_neighbors': 15, 'knn__weights': 'uniform', 'pca__n_components': 0.7}",1.0,0.8333333333333334,1.0,0.8571428571428571,0.5,0.8380952380952381,0.18282241733764254,6,1.0,0.7878787878787878,0.8148148148148148,0.75,0.8,0.8305387205387206,0.08741090922828147,0.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.4222222222222222,0.23726840560069581,81,0.0,0.7222222222222222,0.6111111111111112,0.75,0.6666666666666666,0.55,0.279107926379566,0.5,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.5,0.6555555555555556,0.1286204100310025,52,0.5,0.7638888888888888,0.7361111111111112,0.75,0.75,0.7,0.10038506110884805,0.0,0.6666666666666666,0.7142857142857143,0.75,0.4,0.5061904761904762,0.28142655707924663,82,0.0,0.7536231884057971,0.6984126984126984,0.75,0.7272727272727273,0.5858617228182446,0.2935929276818258,0.0,0.4714045207910316,0.6201736729460423,0.5698028822981898,0.0,0.33227621520705275,0.2754906588439301,50,0.0,0.5296199396711575,0.4877090139668599,0.5,0.50709255283711,0.4048843012950255,0.20290082935703324
