fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
1,0.2,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
1,0.30000000000000004,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
1,0.4,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
1,0.5,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
1,0.6,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
1,0.7000000000000001,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
1,0.8,0.6842105263157895,1.0,0.4,0.5714285714285714,0.4898979485566356
1,0.9,0.6842105263157895,1.0,0.4,0.5714285714285714,0.4898979485566356
2,0.1,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
2,0.2,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
2,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
2,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
2,0.5,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
2,0.6,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
2,0.7000000000000001,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
2,0.8,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
2,0.9,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
3,0.1,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
3,0.2,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
3,0.30000000000000004,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
3,0.4,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
3,0.5,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
3,0.6,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
3,0.7000000000000001,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
3,0.8,0.3684210526315789,0.2,0.1111111111111111,0.14285714285714285,-0.32756920994133026
3,0.9,0.3684210526315789,0.2,0.1111111111111111,0.14285714285714285,-0.32756920994133026
4,0.1,0.5263157894736842,0.5,0.7777777777777778,0.6086956521739131,0.08819171036881969
4,0.2,0.5263157894736842,0.5,0.7777777777777778,0.6086956521739131,0.08819171036881969
4,0.30000000000000004,0.5263157894736842,0.5,0.7777777777777778,0.6086956521739131,0.08819171036881969
4,0.4,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.6,0.1685499656158105
4,0.5,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.6,0.1685499656158105
4,0.6,0.631578947368421,0.6,0.6666666666666666,0.631578947368421,0.26666666666666666
4,0.7000000000000001,0.631578947368421,0.6,0.6666666666666666,0.631578947368421,0.26666666666666666
4,0.8,0.631578947368421,0.6,0.6666666666666666,0.631578947368421,0.26666666666666666
4,0.9,0.631578947368421,0.6,0.6666666666666666,0.631578947368421,0.26666666666666666
5,0.1,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.2,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.30000000000000004,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.4,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.5,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.6,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.7000000000000001,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
5,0.8,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.625,0.34188172937891387
5,0.9,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.625,0.34188172937891387
