criterion,max_depth,min_samples_split,min_samples_leaf,max_features,fold,threshold,accuracy,precision,recall,f1,mcc
gini,,2,1,sqrt,5,0.7000000000000001,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421,0.22360679774997896
gini,,2,1,sqrt,5,0.8,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421,0.22360679774997896
gini,,2,1,sqrt,5,0.9,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421,0.22360679774997896
gini,,2,1,log2,1,0.1,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.2,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.30000000000000004,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.4,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.5,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.6,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.7000000000000001,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.8,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,1,0.9,0.7368421052631579,0.7777777777777778,0.7,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,2,0.1,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.2,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.30000000000000004,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.4,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.5,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.6,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.7000000000000001,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.8,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,2,0.9,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,1,log2,3,0.1,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.2,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.30000000000000004,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.4,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.5,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.6,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.7000000000000001,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.8,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,3,0.9,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
gini,,2,1,log2,4,0.1,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.2,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.30000000000000004,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.4,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.5,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.6,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.7000000000000001,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.8,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,4,0.9,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
gini,,2,1,log2,5,0.1,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.30000000000000004,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.4,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.5,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.6,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.7000000000000001,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.8,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,1,log2,5,0.9,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,1,0.1,0.5263157894736842,0.5454545454545454,0.6,0.5714285714285714,0.044946657497549475
gini,,2,2,,1,0.2,0.5263157894736842,0.5454545454545454,0.6,0.5714285714285714,0.044946657497549475
gini,,2,2,,1,0.30000000000000004,0.5263157894736842,0.5454545454545454,0.6,0.5714285714285714,0.044946657497549475
gini,,2,2,,1,0.4,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,,1,0.5,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,,1,0.6,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,,1,0.7000000000000001,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,,1,0.8,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,,1,0.9,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,,2,0.1,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
gini,,2,2,,2,0.2,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
gini,,2,2,,2,0.30000000000000004,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
gini,,2,2,,2,0.4,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
gini,,2,2,,2,0.5,0.7368421052631579,0.7272727272727273,0.8,0.7619047619047619,0.47193990372426947
gini,,2,2,,2,0.6,0.6842105263157895,0.7,0.7,0.7,0.36666666666666664
gini,,2,2,,2,0.7000000000000001,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,2,,2,0.8,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,2,,2,0.9,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,2,,3,0.1,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
gini,,2,2,,3,0.2,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
gini,,2,2,,3,0.30000000000000004,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
gini,,2,2,,3,0.4,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
gini,,2,2,,3,0.5,0.47368421052631576,0.45454545454545453,0.5555555555555556,0.5,-0.044946657497549475
gini,,2,2,,3,0.6,0.42105263157894735,0.4,0.4444444444444444,0.42105263157894735,-0.15555555555555556
gini,,2,2,,3,0.7000000000000001,0.42105263157894735,0.4,0.4444444444444444,0.42105263157894735,-0.15555555555555556
gini,,2,2,,3,0.8,0.42105263157894735,0.4,0.4444444444444444,0.42105263157894735,-0.15555555555555556
gini,,2,2,,3,0.9,0.42105263157894735,0.4,0.4444444444444444,0.42105263157894735,-0.15555555555555556
gini,,2,2,,4,0.1,0.631578947368421,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2875273163926476
gini,,2,2,,4,0.2,0.631578947368421,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2875273163926476
gini,,2,2,,4,0.30000000000000004,0.631578947368421,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2875273163926476
gini,,2,2,,4,0.4,0.631578947368421,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2875273163926476
gini,,2,2,,4,0.5,0.631578947368421,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.2875273163926476
gini,,2,2,,4,0.6,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
gini,,2,2,,4,0.7000000000000001,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
gini,,2,2,,4,0.8,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
gini,,2,2,,4,0.9,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
gini,,2,2,,5,0.1,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.30000000000000004,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.4,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.5,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.6,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.7000000000000001,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.8,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,,5,0.9,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,0.5698028822981898
gini,,2,2,sqrt,1,0.1,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,sqrt,1,0.2,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,sqrt,1,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,sqrt,1,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,sqrt,1,0.5,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,sqrt,1,0.6,0.631578947368421,0.6666666666666666,0.6,0.631578947368421,0.26666666666666666
gini,,2,2,sqrt,1,0.7000000000000001,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,sqrt,1,0.8,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,sqrt,1,0.9,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,sqrt,2,0.1,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.2,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.30000000000000004,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.4,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.5,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.6,0.47368421052631576,0.5,0.5,0.5,-0.05555555555555555
gini,,2,2,sqrt,2,0.7000000000000001,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,2,0.8,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,2,0.9,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.1,0.5263157894736842,0.5,0.5555555555555556,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.2,0.5263157894736842,0.5,0.5555555555555556,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.30000000000000004,0.5263157894736842,0.5,0.5555555555555556,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.4,0.5263157894736842,0.5,0.5555555555555556,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.5,0.5263157894736842,0.5,0.5555555555555556,0.5263157894736842,0.05555555555555555
gini,,2,2,sqrt,3,0.6,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.05555555555555555
gini,,2,2,sqrt,3,0.7000000000000001,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.05555555555555555
gini,,2,2,sqrt,3,0.8,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.05555555555555555
gini,,2,2,sqrt,3,0.9,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.05555555555555555
gini,,2,2,sqrt,4,0.1,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
gini,,2,2,sqrt,4,0.2,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
gini,,2,2,sqrt,4,0.30000000000000004,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
gini,,2,2,sqrt,4,0.4,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
gini,,2,2,sqrt,4,0.5,0.5789473684210527,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.23134069792952236
gini,,2,2,sqrt,4,0.6,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36666666666666664
gini,,2,2,sqrt,4,0.7000000000000001,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36666666666666664
gini,,2,2,sqrt,4,0.8,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36666666666666664
gini,,2,2,sqrt,4,0.9,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36666666666666664
gini,,2,2,sqrt,5,0.1,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
gini,,2,2,sqrt,5,0.2,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
gini,,2,2,sqrt,5,0.30000000000000004,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
gini,,2,2,sqrt,5,0.4,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
gini,,2,2,sqrt,5,0.5,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.34188172937891387
gini,,2,2,sqrt,5,0.6,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
gini,,2,2,sqrt,5,0.7000000000000001,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
gini,,2,2,sqrt,5,0.8,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
gini,,2,2,sqrt,5,0.9,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5,0.11396057645963795
gini,,2,2,log2,1,0.1,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.2,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.30000000000000004,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.4,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.5,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.6,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,1,0.7000000000000001,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,log2,1,0.8,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,log2,1,0.9,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
gini,,2,2,log2,2,0.1,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
gini,,2,2,log2,2,0.2,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
gini,,2,2,log2,2,0.30000000000000004,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
gini,,2,2,log2,2,0.4,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
gini,,2,2,log2,2,0.5,0.6842105263157895,0.6666666666666666,0.8,0.7272727272727273,0.3680349649825889
gini,,2,2,log2,2,0.6,0.5789473684210527,0.6,0.6,0.6,0.15555555555555556
gini,,2,2,log2,2,0.7000000000000001,0.5789473684210527,0.625,0.5,0.5555555555555556,0.1685499656158105
