n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,fold,threshold,accuracy,precision,recall,f1
300,entropy,10,5,2,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,10,5,2,4,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,10,5,2,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,10,5,2,4,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8
300,entropy,10,5,2,4,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,10,5,2,5,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,entropy,10,5,2,5,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,entropy,10,5,2,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,10,5,2,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,10,5,2,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,10,5,2,5,0.6,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
300,entropy,10,5,2,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,10,5,2,5,0.8,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
300,entropy,10,5,2,5,0.9,0.5,1.0,0.0,0.0
300,gini,30,2,1,1,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,gini,30,2,1,1,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,2,1,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,gini,30,2,1,1,0.4,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,gini,30,2,1,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,2,1,1,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,2,1,2,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,gini,30,2,1,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,1,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,1,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,2,1,2,0.5,1.0,1.0,1.0,1.0
300,gini,30,2,1,2,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,2,0.7000000000000001,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
300,gini,30,2,1,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,2,1,2,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,2,1,3,0.1,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,1,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,2,1,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,gini,30,2,1,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,1,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,1,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,1,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,gini,30,2,1,3,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,2,1,3,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,2,1,4,0.1,0.6111111111111112,0.5625,1.0,0.72
300,gini,30,2,1,4,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,1,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,1,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,1,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,1,4,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,4,0.8,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,1,4,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,2,1,5,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,gini,30,2,1,5,0.2,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7
300,gini,30,2,1,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,1,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,1,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,1,5,0.6,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.625
300,gini,30,2,1,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,2,1,5,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,2,1,5,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,2,1,1,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,2,1,1,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,2,1,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,entropy,30,2,1,1,0.4,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,1,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,2,1,1,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,2,1,2,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,2,1,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,2,1,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,2,1,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,2,1,2,0.5,0.9444444444444444,0.9,1.0,0.9473684210526315
300,entropy,30,2,1,2,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,2,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,1,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,entropy,30,2,1,2,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,2,1,3,0.1,0.6666666666666666,0.6,1.0,0.75
300,entropy,30,2,1,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,2,1,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,entropy,30,2,1,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,1,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,1,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,1,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,entropy,30,2,1,3,0.8,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,1,3,0.9,0.6666666666666666,1.0,0.3333333333333333,0.5
300,entropy,30,2,1,4,0.1,0.6111111111111112,0.5625,1.0,0.72
300,entropy,30,2,1,4,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,2,1,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,1,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,1,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,1,4,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,30,2,1,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,4,0.8,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,1,4,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,2,1,5,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,entropy,30,2,1,5,0.2,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,1,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,1,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,1,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,1,5,0.6,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,2,1,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,2,1,5,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,2,1,5,0.9,0.5,1.0,0.0,0.0
300,gini,30,2,2,1,0.1,0.5,0.5,1.0,0.6666666666666666
300,gini,30,2,2,1,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,2,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,gini,30,2,2,1,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,gini,30,2,2,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,2,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,2,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,gini,30,2,2,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,2,2,1,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,2,2,2,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,gini,30,2,2,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,2,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,2,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,2,2,2,0.5,0.9444444444444444,0.9,1.0,0.9473684210526315
300,gini,30,2,2,2,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,gini,30,2,2,2,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,gini,30,2,2,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,2,2,2,0.9,0.5,1.0,0.0,0.0
300,gini,30,2,2,3,0.1,0.5,0.5,1.0,0.6666666666666666
300,gini,30,2,2,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,2,2,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,gini,30,2,2,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,2,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,2,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,2,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,gini,30,2,2,3,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,2,2,3,0.9,0.5,1.0,0.0,0.0
300,gini,30,2,2,4,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,gini,30,2,2,4,0.2,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,gini,30,2,2,4,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,2,2,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,2,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,2,2,4,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,2,2,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,2,2,4,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8
300,gini,30,2,2,4,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,2,2,5,0.1,0.6666666666666666,0.6153846153846154,0.8888888888888888,0.7272727272727273
300,gini,30,2,2,5,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,gini,30,2,2,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,2,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,2,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,2,2,5,0.6,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
300,gini,30,2,2,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,2,2,5,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,2,2,5,0.9,0.5,1.0,0.0,0.0
300,entropy,30,2,2,1,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,entropy,30,2,2,1,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,2,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,entropy,30,2,2,1,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,30,2,2,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,2,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,2,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,2,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,2,2,1,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,2,2,2,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,entropy,30,2,2,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,2,2,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,2,2,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,2,2,2,0.5,1.0,1.0,1.0,1.0
300,entropy,30,2,2,2,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,30,2,2,2,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,2,2,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,2,2,2,0.9,0.5,1.0,0.0,0.0
300,entropy,30,2,2,3,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,entropy,30,2,2,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,2,2,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,entropy,30,2,2,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,2,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,2,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,2,2,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,entropy,30,2,2,3,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,entropy,30,2,2,3,0.9,0.5,1.0,0.0,0.0
300,entropy,30,2,2,4,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
300,entropy,30,2,2,4,0.2,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,2,2,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,2,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,2,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,2,2,4,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,30,2,2,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,2,2,4,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8
300,entropy,30,2,2,4,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,2,2,5,0.1,0.6666666666666666,0.6153846153846154,0.8888888888888888,0.7272727272727273
300,entropy,30,2,2,5,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,entropy,30,2,2,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,2,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,2,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,2,2,5,0.6,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
300,entropy,30,2,2,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,2,2,5,0.8,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,2,2,5,0.9,0.5,1.0,0.0,0.0
300,gini,30,5,1,1,0.1,0.6111111111111112,0.5625,1.0,0.72
300,gini,30,5,1,1,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,5,1,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,gini,30,5,1,1,0.4,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,1,0.7000000000000001,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143
300,gini,30,5,1,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,5,1,1,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,5,1,2,0.1,0.6666666666666666,0.6,1.0,0.75
300,gini,30,5,1,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,5,1,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,5,1,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,5,1,2,0.5,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,5,1,2,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,gini,30,5,1,2,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,5,1,2,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,5,1,3,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,gini,30,5,1,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,gini,30,5,1,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,gini,30,5,1,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,5,1,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,5,1,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,gini,30,5,1,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,gini,30,5,1,3,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,gini,30,5,1,3,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,5,1,4,0.1,0.6111111111111112,0.5625,1.0,0.72
300,gini,30,5,1,4,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,5,1,4,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,gini,30,5,1,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,5,1,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,5,1,4,0.6,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
300,gini,30,5,1,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,4,0.8,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,1,4,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,5,1,5,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,gini,30,5,1,5,0.2,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,5,1,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,5,1,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,5,1,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,gini,30,5,1,5,0.6,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
300,gini,30,5,1,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,5,1,5,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,gini,30,5,1,5,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,5,1,1,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,5,1,1,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,5,1,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,entropy,30,5,1,1,0.4,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,5,1,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,5,1,1,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,5,1,2,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,5,1,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,5,1,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,5,1,2,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,5,1,2,0.5,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,5,1,2,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,entropy,30,5,1,2,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,2,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
300,entropy,30,5,1,2,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,entropy,30,5,1,3,0.1,0.7222222222222222,0.6428571428571429,1.0,0.782608695652174
300,entropy,30,5,1,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
300,entropy,30,5,1,3,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
300,entropy,30,5,1,3,0.4,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,5,1,3,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,5,1,3,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,5,1,3,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
300,entropy,30,5,1,3,0.8,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,entropy,30,5,1,3,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,5,1,4,0.1,0.6111111111111112,0.5625,1.0,0.72
300,entropy,30,5,1,4,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
300,entropy,30,5,1,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,5,1,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,5,1,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
300,entropy,30,5,1,4,0.6,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
300,entropy,30,5,1,4,0.7000000000000001,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,4,0.8,0.8888888888888888,1.0,0.7777777777777778,0.875
300,entropy,30,5,1,4,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,entropy,30,5,1,5,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
300,entropy,30,5,1,5,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
300,entropy,30,5,1,5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,5,1,5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,5,1,5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
300,entropy,30,5,1,5,0.6,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.625
300,entropy,30,5,1,5,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,5,1,5,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
300,entropy,30,5,1,5,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,5,2,1,0.1,0.5,0.5,1.0,0.6666666666666666
300,gini,30,5,2,1,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
300,gini,30,5,2,1,0.30000000000000004,1.0,1.0,1.0,1.0
300,gini,30,5,2,1,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
300,gini,30,5,2,1,0.5,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,2,1,0.6,0.8888888888888888,1.0,0.7777777777777778,0.875
300,gini,30,5,2,1,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
300,gini,30,5,2,1,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
300,gini,30,5,2,1,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2
300,gini,30,5,2,2,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
