fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.71875,0.6666666666666666,0.875,0.7567567567567568,0.4605661864718383
1,0.2,0.71875,0.6666666666666666,0.875,0.7567567567567568,0.4605661864718383
1,0.30000000000000004,0.75,0.7,0.875,0.7777777777777778,0.5163977794943222
1,0.4,0.75,0.7,0.875,0.7777777777777778,0.5163977794943222
1,0.5,0.8125,0.7777777777777778,0.875,0.8235294117647058,0.629940788348712
1,0.6,0.84375,0.8666666666666667,0.8125,0.8387096774193549,0.6888467201936644
1,0.7000000000000001,0.875,0.9285714285714286,0.8125,0.8666666666666667,0.7559289460184544
1,0.8,0.84375,0.9230769230769231,0.75,0.8275862068965517,0.6999132392733555
1,0.9,0.71875,0.8888888888888888,0.5,0.64,0.4865336327998411
2,0.1,0.6451612903225806,0.6086956521739131,0.875,0.717948717948718,0.3140721323960884
2,0.2,0.7741935483870968,0.7368421052631579,0.875,0.8,0.5557382740461252
2,0.30000000000000004,0.7741935483870968,0.7647058823529411,0.8125,0.7878787878787878,0.5481219527349985
2,0.4,0.7419354838709677,0.75,0.75,0.75,0.48333333333333334
2,0.5,0.8064516129032258,0.8571428571428571,0.75,0.8,0.619252282479235
2,0.6,0.7741935483870968,0.8461538461538461,0.6875,0.7586206896551724,0.5612263992588653
2,0.7000000000000001,0.7419354838709677,0.8333333333333334,0.625,0.7142857142857143,0.5044393564418674
2,0.8,0.7096774193548387,0.8888888888888888,0.5,0.64,0.4770842982214229
2,0.9,0.6774193548387096,1.0,0.375,0.5454545454545454,0.47434164902525694
3,0.1,0.6129032258064516,0.5555555555555556,1.0,0.7142857142857143,0.37267799624996495
3,0.2,0.6774193548387096,0.6,1.0,0.75,0.47434164902525694
3,0.30000000000000004,0.7741935483870968,0.6818181818181818,1.0,0.8108108108108109,0.6192921178835779
3,0.4,0.7419354838709677,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.5044393564418674
3,0.5,0.7096774193548387,0.6666666666666666,0.8,0.7272727272727273,0.4304142310105583
3,0.6,0.6774193548387096,0.6470588235294118,0.7333333333333333,0.6875,0.3598357857649609
3,0.7000000000000001,0.6774193548387096,0.6923076923076923,0.6,0.6428571428571429,0.3544587784792833
3,0.8,0.7096774193548387,0.75,0.6,0.6666666666666666,0.4232160702351261
3,0.9,0.7741935483870968,0.9,0.6,0.72,0.5746116701117124
