fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.47368421052631576,0.5,0.6,0.5454545454545454,-0.06900655593423542
1,0.2,0.42105263157894735,0.4444444444444444,0.4,0.42105263157894735,-0.15555555555555556
1,0.30000000000000004,0.47368421052631576,0.5,0.4,0.4444444444444444,-0.044946657497549475
1,0.4,0.5789473684210527,0.6666666666666666,0.4,0.5,0.19096396641051544
1,0.5,0.5789473684210527,0.6666666666666666,0.4,0.5,0.19096396641051544
1,0.6,0.5789473684210527,0.6666666666666666,0.4,0.5,0.19096396641051544
1,0.7000000000000001,0.5789473684210527,0.6666666666666666,0.4,0.5,0.19096396641051544
1,0.8,0.631578947368421,0.8,0.4,0.5333333333333333,0.32756920994133026
1,0.9,0.631578947368421,0.8,0.4,0.5333333333333333,0.32756920994133026
2,0.1,0.631578947368421,0.6,0.9,0.72,0.2857738033247041
2,0.2,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
2,0.30000000000000004,0.6842105263157895,0.6428571428571429,0.9,0.75,0.3905632887762015
2,0.4,0.7894736842105263,0.75,0.9,0.8181818181818182,0.5865557254410011
2,0.5,0.8947368421052632,0.9,0.9,0.9,0.7888888888888889
2,0.6,0.8421052631578947,0.8888888888888888,0.8,0.8421052631578947,0.6888888888888889
2,0.7000000000000001,0.7894736842105263,0.875,0.7,0.7777777777777778,0.5955432118425306
2,0.8,0.7368421052631579,0.8571428571428571,0.6,0.7058823529411765,0.5060480768510598
2,0.9,0.5789473684210527,0.75,0.3,0.42857142857142855,0.23134069792952236
3,0.1,0.5263157894736842,0.5,0.8888888888888888,0.64,0.12171612389003691
3,0.2,0.631578947368421,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.32756920994133026
3,0.30000000000000004,0.6842105263157895,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.41773367652300253
3,0.4,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
3,0.5,0.6842105263157895,0.6363636363636364,0.7777777777777778,0.7,0.3820465887291705
3,0.6,0.7368421052631579,0.7,0.7777777777777778,0.7368421052631579,0.4777777777777778
3,0.7000000000000001,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
3,0.8,0.631578947368421,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.26257545381445874
3,0.9,0.7368421052631579,1.0,0.4444444444444444,0.6153846153846154,0.5443310539518174
4,0.1,0.631578947368421,0.5625,1.0,0.72,0.4107919181288746
4,0.2,0.631578947368421,0.5625,1.0,0.72,0.4107919181288746
4,0.30000000000000004,0.631578947368421,0.5625,1.0,0.72,0.4107919181288746
4,0.4,0.6842105263157895,0.6,1.0,0.75,0.4898979485566356
4,0.5,0.7894736842105263,0.6923076923076923,1.0,0.8181818181818182,0.6445033866354896
4,0.6,0.8421052631578947,0.75,1.0,0.8571428571428571,0.724568837309472
4,0.7000000000000001,0.8947368421052632,0.8181818181818182,1.0,0.9,0.8090398349558905
4,0.8,0.8421052631578947,0.8,0.8888888888888888,0.8421052631578947,0.6888888888888889
4,0.9,0.7368421052631579,0.75,0.6666666666666666,0.7058823529411765,0.47193990372426947
5,0.1,0.6666666666666666,0.6,1.0,0.75,0.4472135954999579
5,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.4714045207910316
5,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579,0.4472135954999579
5,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579,0.4472135954999579
5,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579,0.4472135954999579
5,0.6,0.8333333333333334,1.0,0.6666666666666666,0.8,0.7071067811865475
5,0.7000000000000001,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,0.5345224838248488
5,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4472135954999579
5,0.9,0.5555555555555556,1.0,0.1111111111111111,0.2,0.24253562503633297
