dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,fold,threshold,accuracy,precision,recall,f1,mcc
10,5,2,gini,,1,0.1,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,,1,0.2,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,,1,0.30000000000000004,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,,1,0.4,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,,1,0.5,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,,1,0.6,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
10,5,2,gini,,1,0.7000000000000001,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
10,5,2,gini,,1,0.8,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
10,5,2,gini,,1,0.9,0.896551724137931,1.0,0.3333333333333333,0.5,0.5449492609130661
10,5,2,gini,,2,0.1,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.2,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.30000000000000004,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.4,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.5,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.6,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.7000000000000001,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.8,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,2,0.9,0.9827586206896551,0.9,1.0,0.9473684210526315,0.9389529557231419
10,5,2,gini,,3,0.1,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.2,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.30000000000000004,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.4,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.5,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.6,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.7000000000000001,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.8,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,3,0.9,0.9655172413793104,1.0,0.7777777777777778,0.875,0.8644516692407731
10,5,2,gini,,4,0.1,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.2,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.30000000000000004,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.4,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.5,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.6,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.7000000000000001,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.8,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,4,0.9,0.9824561403508771,0.9,1.0,0.9473684210526315,0.9387491677759293
10,5,2,gini,,5,0.1,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.2,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.30000000000000004,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.4,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.5,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.6,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.7000000000000001,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.8,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,,5,0.9,0.9473684210526315,0.875,0.7777777777777778,0.8235294117647058,0.7946261367957334
10,5,2,gini,sqrt,1,0.1,0.7241379310344828,0.3157894736842105,0.6666666666666666,0.42857142857142855,0.3096313081704862
10,5,2,gini,sqrt,1,0.2,0.8103448275862069,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.4259349952705581
10,5,2,gini,sqrt,1,0.30000000000000004,0.8275862068965517,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3424036281179138
10,5,2,gini,sqrt,1,0.4,0.8275862068965517,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3424036281179138
10,5,2,gini,sqrt,1,0.5,0.8275862068965517,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3424036281179138
10,5,2,gini,sqrt,1,0.6,0.8275862068965517,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3424036281179138
10,5,2,gini,sqrt,1,0.7000000000000001,0.8448275862068966,0.5,0.4444444444444444,0.47058823529411764,0.38095238095238093
10,5,2,gini,sqrt,1,0.8,0.8448275862068966,0.5,0.3333333333333333,0.4,0.32350772404131306
10,5,2,gini,sqrt,1,0.9,0.8448275862068966,0.5,0.3333333333333333,0.4,0.32350772404131306
10,5,2,gini,sqrt,2,0.1,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
10,5,2,gini,sqrt,2,0.2,0.896551724137931,0.6363636363636364,0.7777777777777778,0.7,0.6429449791428454
10,5,2,gini,sqrt,2,0.30000000000000004,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.4,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.5,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.6,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.7000000000000001,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.8,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,2,0.9,0.9310344827586207,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7369614512471655
10,5,2,gini,sqrt,3,0.1,0.9655172413793104,0.8181818181818182,1.0,0.9,0.8858818442261356
10,5,2,gini,sqrt,3,0.2,0.9655172413793104,0.8181818181818182,1.0,0.9,0.8858818442261356
10,5,2,gini,sqrt,3,0.30000000000000004,0.9655172413793104,0.8181818181818182,1.0,0.9,0.8858818442261356
10,5,2,gini,sqrt,3,0.4,0.9655172413793104,0.8181818181818182,1.0,0.9,0.8858818442261356
10,5,2,gini,sqrt,3,0.5,0.9655172413793104,0.8181818181818182,1.0,0.9,0.8858818442261356
10,5,2,gini,sqrt,3,0.6,0.9482758620689655,0.8,0.8888888888888888,0.8421052631578947,0.8128898274084608
10,5,2,gini,sqrt,3,0.7000000000000001,0.9482758620689655,0.8,0.8888888888888888,0.8421052631578947,0.8128898274084608
10,5,2,gini,sqrt,3,0.8,0.9482758620689655,0.8,0.8888888888888888,0.8421052631578947,0.8128898274084608
10,5,2,gini,sqrt,3,0.9,0.9482758620689655,0.8,0.8888888888888888,0.8421052631578947,0.8128898274084608
10,5,2,gini,sqrt,4,0.1,0.8070175438596491,0.4375,0.7777777777777778,0.56,0.47901199341707346
10,5,2,gini,sqrt,4,0.2,0.8245614035087719,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.5060480768510598
10,5,2,gini,sqrt,4,0.30000000000000004,0.8421052631578947,0.5,0.7777777777777778,0.6086956521739131,0.5353311660685758
10,5,2,gini,sqrt,4,0.4,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
10,5,2,gini,sqrt,4,0.5,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
10,5,2,gini,sqrt,4,0.6,0.8771929824561403,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6024960939374433
10,5,2,gini,sqrt,4,0.7000000000000001,0.8771929824561403,0.6,0.6666666666666666,0.631578947368421,0.5592548233558728
10,5,2,gini,sqrt,4,0.8,0.8771929824561403,0.6,0.6666666666666666,0.631578947368421,0.5592548233558728
10,5,2,gini,sqrt,4,0.9,0.8596491228070176,0.5714285714285714,0.4444444444444444,0.5,0.42433421239575275
10,5,2,gini,sqrt,5,0.1,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
10,5,2,gini,sqrt,5,0.2,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
10,5,2,gini,sqrt,5,0.30000000000000004,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
10,5,2,gini,sqrt,5,0.4,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
10,5,2,gini,sqrt,5,0.5,0.9122807017543859,0.7,0.7777777777777778,0.7368421052631579,0.6857529381625583
10,5,2,gini,sqrt,5,0.6,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,5,0.7000000000000001,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,5,0.8,0.9298245614035088,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7361111111111112
10,5,2,gini,sqrt,5,0.9,0.8947368421052632,0.7142857142857143,0.5555555555555556,0.625,0.5709223948597401
10,5,2,gini,log2,1,0.1,0.7068965517241379,0.2777777777777778,0.5555555555555556,0.37037037037037035,0.22715611199997865
10,5,2,gini,log2,1,0.2,0.7758620689655172,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.31465468119086276
10,5,2,gini,log2,1,0.30000000000000004,0.7758620689655172,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.31465468119086276
10,5,2,gini,log2,1,0.4,0.7758620689655172,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.31465468119086276
10,5,2,gini,log2,1,0.5,0.7758620689655172,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.31465468119086276
10,5,2,gini,log2,1,0.6,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,1,0.7000000000000001,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,1,0.8,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,1,0.9,0.8275862068965517,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11492127270955815
10,5,2,gini,log2,2,0.1,0.39655172413793105,0.20454545454545456,1.0,0.33962264150943394,0.24174688920761409
10,5,2,gini,log2,2,0.2,0.39655172413793105,0.20454545454545456,1.0,0.33962264150943394,0.24174688920761409
10,5,2,gini,log2,2,0.30000000000000004,0.8103448275862069,0.4375,0.7777777777777778,0.56,0.48127949631033423
10,5,2,gini,log2,2,0.4,0.8103448275862069,0.4375,0.7777777777777778,0.56,0.48127949631033423
10,5,2,gini,log2,2,0.5,0.8103448275862069,0.4375,0.7777777777777778,0.56,0.48127949631033423
10,5,2,gini,log2,2,0.6,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
10,5,2,gini,log2,2,0.7000000000000001,0.8793103448275862,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.47986979066128105
10,5,2,gini,log2,2,0.8,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
10,5,2,gini,log2,2,0.9,0.9137931034482759,1.0,0.4444444444444444,0.6153846153846154,0.6350528962771202
