pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
180,poly,10.0,0.6,0.8506352087114337,0.9333333333333332,0.08888888888888888,0.10666666666666666,0.0959739581322562
180,poly,10.0,0.7000000000000001,0.8506352087114337,0.95,0.06666666666666667,0.09230769230769231,0.08942581600636998
180,poly,10.0,0.8,0.8506352087114337,0.95,0.06666666666666667,0.09230769230769231,0.08942581600636998
180,poly,10.0,0.9,0.8471869328493649,0.9333333333333332,0.04444444444444444,0.06666666666666667,0.06598705336226243
180,poly,100.0,0.1,0.15970961887477314,0.15680580762250454,1.0,0.2710990502035278,0.011353134489128948
180,poly,100.0,0.2,0.15970961887477314,0.15680580762250454,1.0,0.2710990502035278,0.011353134489128948
180,poly,100.0,0.30000000000000004,0.2321234119782214,0.1752268602540835,1.0,0.29655359565807327,0.067005939426049
180,poly,100.0,0.4,0.30465819721718085,0.23546609470384422,0.9333333333333332,0.33825814111261876,0.12080976579713547
180,poly,100.0,0.5,0.3255293405928615,0.27826329750104706,0.9333333333333332,0.362201005143477,0.15828287920505016
180,poly,100.0,0.6,0.8609800362976406,1.0,0.11111111111111112,0.14285714285714285,0.14333552726125526
180,poly,100.0,0.7000000000000001,0.8575317604355718,1.0,0.08888888888888888,0.12307692307692308,0.12701057925542406
180,poly,100.0,0.8,0.8540834845735027,1.0,0.06666666666666667,0.1,0.10898985218261321
180,poly,100.0,0.9,0.8540834845735027,1.0,0.06666666666666667,0.1,0.10898985218261321
180,rbf,0.01,0.1,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.01,0.2,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.01,0.30000000000000004,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.01,0.4,0.15626134301270417,0.15626134301270417,1.0,0.2702849389416554,0.0
180,rbf,0.01,0.5,0.1527525710828796,0.1532538242157117,0.9777777777777779,0.26497025362697,-0.06172133998483677
180,rbf,0.01,0.6,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,0.01,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,0.01,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
180,rbf,0.01,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
