pca__n_components,n_neighbors,weights,metric,threshold,accuracy,precision,recall,f1,mcc
150,3,uniform,euclidean,0.9,0.8750151240169389,0.663888888888889,0.4666666666666667,0.5323278029160383,0.48207351867658066
150,5,distance,cosine,0.1,0.757047791893527,0.3613112491373361,0.7333333333333333,0.474610472541507,0.3866025100831413
150,5,distance,cosine,0.2,0.8022988505747126,0.4218984962406015,0.6444444444444445,0.4972857142857142,0.40590998567003755
150,5,distance,cosine,0.30000000000000004,0.8266182698124622,0.4725,0.6222222222222222,0.5242857142857142,0.43740895405434743
150,5,distance,cosine,0.4,0.8577737447065941,0.5460761460761461,0.5777777777777777,0.5483086504139136,0.4738328026601117
150,5,distance,cosine,0.5,0.868118572292801,0.5745454545454545,0.5555555555555556,0.5539495798319327,0.4844937605684983
150,5,distance,cosine,0.6,0.8820326678765881,0.6311111111111111,0.5555555555555556,0.5850606909430438,0.5221875266267482
150,5,distance,cosine,0.7000000000000001,0.8923774954627948,0.7198412698412698,0.5111111111111111,0.5813474107591755,0.5424441077364968
150,5,distance,cosine,0.8,0.8889897156684816,0.7571428571428571,0.4666666666666667,0.5584841628959276,0.5291198583638185
150,5,distance,cosine,0.9,0.8924379915305505,0.8,0.4222222222222222,0.54,0.5251425284231385
150,5,distance,euclidean,0.1,0.6771324863883847,0.29463856960408685,0.7555555555555555,0.42030236171903723,0.3118607391144296
150,5,distance,euclidean,0.2,0.7569872958257713,0.37186147186147184,0.711111111111111,0.4767648433847592,0.38198486015329225
150,5,distance,euclidean,0.30000000000000004,0.8021173623714459,0.43108345902463546,0.711111111111111,0.526603739585484,0.44171568564747715
150,5,distance,euclidean,0.4,0.8196612220205687,0.44666666666666666,0.6,0.5027269260106788,0.40990988118093724
150,5,distance,euclidean,0.5,0.8334543254688445,0.47111111111111115,0.6,0.5180986887508626,0.43164408004936927
150,5,distance,euclidean,0.6,0.8576527525710829,0.5398412698412699,0.5333333333333333,0.5285380116959064,0.4506736692008815
150,5,distance,euclidean,0.7000000000000001,0.8750151240169389,0.6342857142857142,0.5111111111111111,0.5539175994284353,0.49387334897895985
150,5,distance,euclidean,0.8,0.8785238959467634,0.6950000000000001,0.4666666666666667,0.538655462184874,0.4954759035594904
150,5,distance,euclidean,0.9,0.8853599516031458,0.8083333333333332,0.4222222222222222,0.5109447415329769,0.5071914433645215
150,5,uniform,cosine,0.1,0.6459770114942529,0.27352432513722835,0.7555555555555555,0.3912554112554113,0.285719978070633
150,5,uniform,cosine,0.2,0.6459770114942529,0.27352432513722835,0.7555555555555555,0.3912554112554113,0.285719978070633
150,5,uniform,cosine,0.30000000000000004,0.7327283726557774,0.32218426501035197,0.6444444444444445,0.4223762855414398,0.3091635558399794
150,5,uniform,cosine,0.4,0.7327283726557774,0.32218426501035197,0.6444444444444445,0.4223762855414398,0.3091635558399794
150,5,uniform,cosine,0.5,0.8264367816091955,0.4577540106951871,0.6,0.5048160535117058,0.4193210905784647
150,5,uniform,cosine,0.6,0.8264367816091955,0.4577540106951871,0.6,0.5048160535117058,0.4193210905784647
150,5,uniform,cosine,0.7000000000000001,0.8715668481548698,0.5935930735930736,0.5333333333333333,0.5473809523809524,0.48403669943101246
150,5,uniform,cosine,0.8,0.8715668481548698,0.5935930735930736,0.5333333333333333,0.5473809523809524,0.48403669943101246
150,5,uniform,cosine,0.9,0.8889292196007259,0.8099999999999999,0.37777777777777777,0.5065934065934066,0.5007329699062593
150,5,uniform,euclidean,0.1,0.6355716878402904,0.2621659125188537,0.7555555555555555,0.38705451411333763,0.2697445432238884
150,5,uniform,euclidean,0.2,0.6355716878402904,0.2621659125188537,0.7555555555555555,0.38705451411333763,0.2697445432238884
150,5,uniform,euclidean,0.30000000000000004,0.7327283726557774,0.3357843137254902,0.711111111111111,0.45013459658620947,0.3471463603823066
150,5,uniform,euclidean,0.4,0.7327283726557774,0.3357843137254902,0.711111111111111,0.45013459658620947,0.3471463603823066
150,5,uniform,euclidean,0.5,0.7848154869933455,0.38189542483660127,0.6,0.4592016794122057,0.3536345569858187
150,5,uniform,euclidean,0.6,0.7848154869933455,0.38189542483660127,0.6,0.4592016794122057,0.3536345569858187
150,5,uniform,euclidean,0.7000000000000001,0.854204476709014,0.5365811965811965,0.5333333333333333,0.5223093384084095,0.44547504689655704
150,5,uniform,euclidean,0.8,0.854204476709014,0.5365811965811965,0.5333333333333333,0.5223093384084095,0.44547504689655704
150,5,uniform,euclidean,0.9,0.8818511796733212,0.7976190476190477,0.4,0.49329768270944746,0.4885381836189067
150,7,distance,cosine,0.1,0.6912280701754386,0.3068205128205128,0.8,0.438639791580968,0.3492338314657117
150,7,distance,cosine,0.2,0.7849969751966122,0.40277163496977736,0.711111111111111,0.49924908424908426,0.41514007837933314
150,7,distance,cosine,0.30000000000000004,0.8300060496067756,0.48004329004329005,0.6444444444444444,0.5364637681159421,0.45374594142210983
150,7,distance,cosine,0.4,0.8577132486388385,0.5436796536796538,0.6222222222222222,0.564493843303912,0.49325105570702066
150,7,distance,cosine,0.5,0.8716273442226254,0.6077200577200577,0.5555555555555556,0.5611965811965811,0.4998048087257258
150,7,distance,cosine,0.6,0.8923774954627948,0.6931746031746032,0.5555555555555556,0.6018983355825461,0.5549201727029386
150,7,distance,cosine,0.7000000000000001,0.8993345432546885,0.7281746031746031,0.5555555555555556,0.6192357968828557,0.5766471360908352
150,7,distance,cosine,0.8,0.8923169993950394,0.7345238095238095,0.4666666666666667,0.5553469079939668,0.5244114129073769
150,7,distance,cosine,0.9,0.8958862673926195,0.8266666666666665,0.4222222222222222,0.5476190476190477,0.5385716053841668
150,7,distance,euclidean,0.1,0.6284936479128856,0.2753921568627451,0.8444444444444444,0.41304090189414966,0.317583960885331
150,7,distance,euclidean,0.2,0.698064125831821,0.3101213771104878,0.7333333333333333,0.4275056625521022,0.32352860981519377
