xgb__n_estimators,xgb__max_depth,xgb__learning_rate,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
200,3,0.01,0.1,0.8054446460980037,0.023650983917935183,0.44135338345864666,0.03294571774467166,0.9111111111111111,0.14487116456005888,0.5919668737060041,0.05259011097602908,0.5421880928158243,0.0793798525934656
200,3,0.01,0.2,0.9479733817301875,0.021245879650078358,0.8068831168831169,0.07214165896114193,0.888888888888889,0.13608276348795437,0.8393233082706766,0.07335529627238392,0.8145169605320479,0.0835133048171901
200,3,0.01,0.30000000000000004,0.9584392014519055,0.026240583443823587,0.9054545454545455,0.1319904830027748,0.8444444444444443,0.12668615834434868,0.8634210526315791,0.08259343739230741,0.8467420115591449,0.09314140187762851
200,3,0.01,0.4,0.9619479733817302,0.02555412907896355,0.9377777777777776,0.09081251885201133,0.8222222222222222,0.16850834320114555,0.8640559732664996,0.10262819784714927,0.8524149377022132,0.10266171606347708
200,3,0.01,0.5,0.9689050211736238,0.025532637559017732,0.9777777777777779,0.04969039949999535,0.8222222222222222,0.16850834320114555,0.8838702147525677,0.10680929802450859,0.8765497961604638,0.1051342798393436
200,3,0.01,0.6,0.9654567453115547,0.02721348215593954,0.975,0.05590169943749474,0.8,0.16480441082434805,0.8707983193277311,0.1099935881575572,0.8619012700833663,0.11145229182900657
200,3,0.01,0.7000000000000001,0.9549909255898367,0.026009264025167952,1.0,0.0,0.711111111111111,0.16850834320114558,0.8213122171945703,0.1254916163292339,0.8178672397677025,0.11363852151497594
200,3,0.01,0.8,0.9479733817301875,0.02736151608790711,1.0,0.0,0.6666666666666666,0.17568209223157663,0.7891693600517131,0.12884007630731623,0.7882704626180461,0.11778284965153589
200,3,0.01,0.9,0.9305505142165759,0.012209494386224996,1.0,0.0,0.5555555555555556,0.07856742013183861,0.7116483516483517,0.06537122404191001,0.7153108409126959,0.055716186296092304
