pca__n_components,svm__C,svm__kernel,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
220,0.01,linear,0.1,0.9375075620084695,0.013788061187661993,0.82,0.09273618495495704,0.8,0.1632993161855452,0.7923042901371076,0.06740914330500049,0.7675125755123265,0.06925925595165014
220,0.01,linear,0.2,0.9235934664246823,0.01767852026526317,0.8139682539682539,0.09732320638150968,0.6888888888888889,0.1632993161855452,0.7276090868196131,0.09084726323650928,0.6985008651479331,0.08492258106748123
220,0.01,linear,0.30000000000000004,0.9131881427707198,0.015574653604385737,0.8206349206349206,0.09727970441933055,0.6,0.16629588385661961,0.6694444444444444,0.10408329997330663,0.6451472281979511,0.08035354929512427
220,0.01,linear,0.4,0.9166364186327888,0.027974182401978576,0.8595238095238095,0.09164347263770346,0.5777777777777777,0.20367003088692623,0.6604723707664883,0.168868866731934,0.6477164525528069,0.13577986202343362
220,0.01,linear,0.5,0.9131881427707198,0.031122860427508482,0.8833333333333332,0.12190615698606495,0.5333333333333333,0.2154524381073924,0.6318826271767448,0.1762936106041921,0.6290344850045548,0.1502790735736365
220,0.01,linear,0.6,0.9131881427707198,0.031122860427508482,0.8833333333333332,0.12190615698606495,0.5333333333333333,0.2154524381073924,0.6318826271767448,0.1762936106041921,0.6290344850045548,0.1502790735736365
220,0.01,linear,0.7000000000000001,0.9131881427707198,0.031122860427508482,0.925,0.09999999999999999,0.4888888888888888,0.20608041101101565,0.6128177704648293,0.18133944653281597,0.6219847223957898,0.15664330388542838
220,0.01,linear,0.8,0.9096793708408952,0.035643736886793106,0.925,0.09999999999999999,0.4666666666666666,0.23726840560069581,0.5800904977375566,0.23125386074435728,0.5956289611705177,0.19206249092568936
220,0.01,linear,0.9,0.9096793708408952,0.035643736886793106,0.925,0.09999999999999999,0.4666666666666666,0.23726840560069581,0.5800904977375566,0.23125386074435728,0.5956289611705177,0.19206249092568936
