pca__n_components,knn__n_neighbors,knn__weights,knn__metric,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
150,11,distance,cosine,0.1,0.6182093163944343,0.06549754787115335,0.25858006717703763,0.05426551498641043,0.8,0.24745619390355653,0.3873268053855569,0.09303579172119428,0.281306298910433,0.1509626855928341
150,11,distance,cosine,0.2,0.7119782214156081,0.049773376417147304,0.31947299077733854,0.05566939885947966,0.7777777777777778,0.2533723166886973,0.44594028520499107,0.10199500387152984,0.35798242930764146,0.15162942355567405
150,11,distance,cosine,0.30000000000000004,0.7849969751966122,0.05208124708300642,0.39205882352941174,0.08937305663674683,0.7333333333333333,0.28631330503833613,0.49994278878660214,0.14396366681984216,0.4203499411569055,0.1952377017529416
150,11,distance,cosine,0.4,0.8508771929824561,0.055870010065943415,0.5287912087912088,0.12271217537697926,0.6888888888888889,0.24745619390355653,0.5789949181253529,0.1582848028427983,0.5116574698261915,0.18968657783897314
150,11,distance,cosine,0.5,0.8750151240169389,0.022768874730524673,0.611111111111111,0.0878410461157883,0.6,0.20608041101101565,0.5832507361919127,0.11588720231390487,0.5250008288463672,0.12183533363893
150,11,distance,cosine,0.6,0.8889292196007259,0.027924292884658412,0.6741269841269841,0.08747976046379946,0.5555555555555556,0.1859244503409057,0.5952316689158794,0.13370760095892473,0.5441312478661289,0.1376933801516303
150,11,distance,cosine,0.7000000000000001,0.8993345432546883,0.029575957701461188,0.7626190476190476,0.1540525869516162,0.5555555555555556,0.1859244503409057,0.6187409700722395,0.135188375495033,0.5862234088981968,0.1359079499805945
150,11,distance,cosine,0.8,0.8958862673926195,0.015101495633357638,0.8,0.11303883305208781,0.4666666666666667,0.12957670877434002,0.5734841628959276,0.09566202078122366,0.5527350211771954,0.08269386726239332
150,11,distance,cosine,0.9,0.8958862673926195,0.01862689546257226,0.86,0.12719189352225943,0.4,0.11331154474650633,0.5373626373626375,0.11575091575091576,0.5383909244170634,0.11167984669527198
