rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,precision,recall,f1,mcc
50,20,5,2,gini,0.7000000000000001,0.930550514216576,0.9333333333333333,0.6,0.7247435897435898,0.7126398261181028
50,20,5,2,gini,0.8,0.9062915910465821,1.0,0.4,0.5584415584415584,0.5926062754109382
50,20,5,2,gini,0.9,0.8749546279491833,1.0,0.2,0.33090909090909093,0.41437357230140465
50,20,5,5,entropy,0.1,0.6041137326073805,0.2830572507991863,0.9777777777777779,0.43826086956521737,0.3758457174425196
50,20,5,5,entropy,0.2,0.8226255293405929,0.4757352941176471,0.9333333333333332,0.6272447552447552,0.5819869742626894
50,20,5,5,entropy,0.30000000000000004,0.8575922565033272,0.5299749373433584,0.888888888888889,0.6619047619047619,0.6124122746791056
50,20,5,5,entropy,0.4,0.9166969147005444,0.6903496503496503,0.888888888888889,0.7722966507177034,0.7351660279452277
50,20,5,5,entropy,0.5,0.9375075620084694,0.8047619047619048,0.8,0.7991228070175438,0.7643891514234621
50,20,5,5,entropy,0.6,0.9443436176648519,0.8734126984126984,0.7555555555555555,0.8084967320261438,0.780093857065172
50,20,5,5,entropy,0.7000000000000001,0.927102238354507,0.9666666666666666,0.5555555555555556,0.6994871794871795,0.6980875960830881
50,20,5,5,entropy,0.8,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318689
50,20,5,5,entropy,0.9,0.8644283121597096,1.0,0.13333333333333333,0.21272727272727274,0.25899307254780163
50,20,5,5,gini,0.1,0.5762855414398065,0.2725925595702472,1.0,0.42758364646369545,0.3682371334703212
50,20,5,5,gini,0.2,0.8156684815486994,0.4652777777777778,0.9333333333333332,0.6181279461279461,0.5719515827296971
50,20,5,5,gini,0.30000000000000004,0.8506957047791893,0.5133333333333333,0.888888888888889,0.65,0.5989118390464101
50,20,5,5,gini,0.4,0.9133696309739866,0.6758741258741259,0.8666666666666666,0.7587012987012987,0.7156885066462281
50,20,5,5,gini,0.5,0.9443436176648519,0.8315656565656566,0.8222222222222222,0.8240522875816992,0.7930435813818962
50,20,5,5,gini,0.6,0.9374470659407139,0.8833333333333334,0.6888888888888889,0.7710784313725491,0.7451784863931767
50,20,5,5,gini,0.7000000000000001,0.9270417422867514,0.9714285714285713,0.5555555555555556,0.6930769230769231,0.6964744153662175
50,20,5,5,gini,0.8,0.9097398669086509,1.0,0.4222222222222222,0.5857142857142857,0.6134044172247317
50,20,5,5,gini,0.9,0.8644888082274651,1.0,0.13333333333333333,0.2254545454545455,0.29991627071884486
50,20,10,2,entropy,0.1,0.7114942528735633,0.352056856187291,0.9777777777777779,0.5167557442557442,0.47074590818806056
50,20,10,2,entropy,0.2,0.847005444646098,0.5192132505175984,0.9333333333333332,0.662963768115942,0.6207795340989108
50,20,10,2,entropy,0.30000000000000004,0.8958257713248639,0.6256958727546962,0.888888888888889,0.7304961704961704,0.687970462951781
50,20,10,2,entropy,0.4,0.9445251058681186,0.7886868686868687,0.888888888888889,0.8346198830409357,0.8044111328359007
50,20,10,2,entropy,0.5,0.9549304295220811,0.8699999999999999,0.8444444444444444,0.8544891640866872,0.8297546864473742
50,20,10,2,entropy,0.6,0.951361161524501,0.9178571428571429,0.7555555555555555,0.8279411764705882,0.8056913868004927
50,20,10,2,entropy,0.7000000000000001,0.9306110102843315,0.9266666666666665,0.6,0.7254761904761905,0.7111863220818435
50,20,10,2,entropy,0.8,0.9166969147005444,1.0,0.4666666666666666,0.625934065934066,0.6466257763659239
50,20,10,2,entropy,0.9,0.8853599516031458,1.0,0.26666666666666666,0.4127272727272727,0.4767589655092463
50,20,10,2,gini,0.1,0.7255293405928614,0.3653346653346653,1.0,0.5344652905943228,0.49644387879615104
50,20,10,2,gini,0.2,0.8505747126436782,0.5147368421052632,0.9333333333333332,0.6625714285714286,0.6199453121504495
50,20,10,2,gini,0.30000000000000004,0.9062915910465819,0.6576981351981352,0.888888888888889,0.7512089314194578,0.7113970431572817
50,20,10,2,gini,0.4,0.9341197822141561,0.7427272727272728,0.888888888888889,0.8082706766917293,0.7742049525534924
50,20,10,2,gini,0.5,0.9480338777979431,0.866984126984127,0.8,0.8279239766081871,0.8011475816760452
50,20,10,2,gini,0.6,0.9514216575922564,0.9214285714285714,0.7555555555555555,0.8294117647058823,0.8073381658763819
50,20,10,2,gini,0.7000000000000001,0.927102238354507,0.9266666666666665,0.5777777777777777,0.7104761904761905,0.6967498886930577
50,20,10,2,gini,0.8,0.8992740471869329,1.0,0.3555555555555555,0.5113886113886114,0.5554824447377001
50,20,10,2,gini,0.9,0.8782819116757411,1.0,0.22222222222222224,0.33580419580419585,0.3859134817916937
50,20,10,5,entropy,0.1,0.6041137326073805,0.2830572507991863,0.9777777777777779,0.43826086956521737,0.3758457174425196
50,20,10,5,entropy,0.2,0.8226255293405929,0.4757352941176471,0.9333333333333332,0.6272447552447552,0.5819869742626894
50,20,10,5,entropy,0.30000000000000004,0.8575922565033272,0.5299749373433584,0.888888888888889,0.6619047619047619,0.6124122746791056
50,20,10,5,entropy,0.4,0.9166969147005444,0.6903496503496503,0.888888888888889,0.7722966507177034,0.7351660279452277
50,20,10,5,entropy,0.5,0.9375075620084694,0.8047619047619048,0.8,0.7991228070175438,0.7643891514234621
50,20,10,5,entropy,0.6,0.9443436176648519,0.8734126984126984,0.7555555555555555,0.8084967320261438,0.780093857065172
50,20,10,5,entropy,0.7000000000000001,0.927102238354507,0.9666666666666666,0.5555555555555556,0.6994871794871795,0.6980875960830881
50,20,10,5,entropy,0.8,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318689
50,20,10,5,entropy,0.9,0.8644283121597096,1.0,0.13333333333333333,0.21272727272727274,0.25899307254780163
50,20,10,5,gini,0.1,0.5762855414398065,0.2725925595702472,1.0,0.42758364646369545,0.3682371334703212
50,20,10,5,gini,0.2,0.8156684815486994,0.4652777777777778,0.9333333333333332,0.6181279461279461,0.5719515827296971
50,20,10,5,gini,0.30000000000000004,0.8506957047791893,0.5133333333333333,0.888888888888889,0.65,0.5989118390464101
50,20,10,5,gini,0.4,0.9133696309739866,0.6758741258741259,0.8666666666666666,0.7587012987012987,0.7156885066462281
50,20,10,5,gini,0.5,0.9443436176648519,0.8315656565656566,0.8222222222222222,0.8240522875816992,0.7930435813818962
50,20,10,5,gini,0.6,0.9374470659407139,0.8833333333333334,0.6888888888888889,0.7710784313725491,0.7451784863931767
50,20,10,5,gini,0.7000000000000001,0.9270417422867514,0.9714285714285713,0.5555555555555556,0.6930769230769231,0.6964744153662175
50,20,10,5,gini,0.8,0.9097398669086509,1.0,0.4222222222222222,0.5857142857142857,0.6134044172247317
50,20,10,5,gini,0.9,0.8644888082274651,1.0,0.13333333333333333,0.2254545454545455,0.29991627071884486
50,30,5,2,entropy,0.1,0.7705989110707804,0.40723942723942724,0.9777777777777779,0.5739287038508396,0.5340524265492688
50,30,5,2,entropy,0.2,0.8678765880217785,0.5538095238095238,0.9333333333333332,0.6922538730634683,0.6522421030657223
50,30,5,2,entropy,0.30000000000000004,0.9096793708408952,0.6626165501165502,0.9111111111111111,0.7636536796536797,0.7266280553198665
50,30,5,2,entropy,0.4,0.941016333938294,0.78,0.8666666666666666,0.8210526315789473,0.7874216919698378
50,30,5,2,entropy,0.5,0.9409558378705384,0.8233333333333333,0.8,0.8101135190918474,0.7762565535724605
50,30,5,2,entropy,0.6,0.9409558378705384,0.8936507936507937,0.711111111111111,0.788888888888889,0.7638265444010558
50,30,5,2,entropy,0.7000000000000001,0.9306110102843315,0.9666666666666666,0.5777777777777777,0.7192673992673992,0.7144223171760717
50,30,5,2,entropy,0.8,0.9062310949788264,1.0,0.4,0.5584415584415584,0.5926153076444771
50,30,5,2,entropy,0.9,0.8749546279491833,1.0,0.2,0.3254545454545455,0.40879151374274725
50,30,5,2,gini,0.1,0.7183908045977011,0.36380135823429544,0.9777777777777779,0.5276623376623377,0.48136125585878464
50,30,5,2,gini,0.2,0.8540834845735027,0.5242857142857142,0.9333333333333332,0.6692683658170915,0.62746668386555
50,30,5,2,gini,0.30000000000000004,0.9132486388384755,0.6754545454545455,0.888888888888889,0.7641353383458647,0.72535226568608
50,30,5,2,gini,0.4,0.941016333938294,0.795,0.8444444444444444,0.8173374613003096,0.7838913455357647
50,30,5,2,gini,0.5,0.9444646098003628,0.8614285714285714,0.7777777777777778,0.8150154798761611,0.7855376948676345
50,30,5,2,gini,0.6,0.9444041137326075,0.9130952380952382,0.711111111111111,0.7980392156862746,0.7754818731992417
50,30,5,2,gini,0.7000000000000001,0.930550514216576,0.9333333333333333,0.6,0.7247435897435898,0.7126398261181028
50,30,5,2,gini,0.8,0.9062915910465821,1.0,0.4,0.5584415584415584,0.5926062754109382
50,30,5,2,gini,0.9,0.8749546279491833,1.0,0.2,0.33090909090909093,0.41437357230140465
50,30,5,5,entropy,0.1,0.6041137326073805,0.2830572507991863,0.9777777777777779,0.43826086956521737,0.3758457174425196
50,30,5,5,entropy,0.2,0.8226255293405929,0.4757352941176471,0.9333333333333332,0.6272447552447552,0.5819869742626894
50,30,5,5,entropy,0.30000000000000004,0.8575922565033272,0.5299749373433584,0.888888888888889,0.6619047619047619,0.6124122746791056
50,30,5,5,entropy,0.4,0.9166969147005444,0.6903496503496503,0.888888888888889,0.7722966507177034,0.7351660279452277
50,30,5,5,entropy,0.5,0.9375075620084694,0.8047619047619048,0.8,0.7991228070175438,0.7643891514234621
50,30,5,5,entropy,0.6,0.9443436176648519,0.8734126984126984,0.7555555555555555,0.8084967320261438,0.780093857065172
50,30,5,5,entropy,0.7000000000000001,0.927102238354507,0.9666666666666666,0.5555555555555556,0.6994871794871795,0.6980875960830881
50,30,5,5,entropy,0.8,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318689
50,30,5,5,entropy,0.9,0.8644283121597096,1.0,0.13333333333333333,0.21272727272727274,0.25899307254780163
50,30,5,5,gini,0.1,0.5728372655777374,0.2710799545282304,1.0,0.4256808980493191,0.3657064562955473
50,30,5,5,gini,0.2,0.8156684815486994,0.4652777777777778,0.9333333333333332,0.6181279461279461,0.5719515827296971
50,30,5,5,gini,0.30000000000000004,0.8506957047791893,0.5133333333333333,0.888888888888889,0.65,0.5989118390464101
50,30,5,5,gini,0.4,0.9133696309739866,0.6758741258741259,0.8666666666666666,0.7587012987012987,0.7156885066462281
50,30,5,5,gini,0.5,0.9443436176648519,0.8315656565656566,0.8222222222222222,0.8240522875816992,0.7930435813818962
50,30,5,5,gini,0.6,0.9374470659407139,0.8833333333333334,0.6888888888888889,0.7710784313725491,0.7451784863931767
50,30,5,5,gini,0.7000000000000001,0.9270417422867514,0.9714285714285713,0.5555555555555556,0.6930769230769231,0.6964744153662175
50,30,5,5,gini,0.8,0.9097398669086509,1.0,0.4222222222222222,0.5857142857142857,0.6134044172247317
50,30,5,5,gini,0.9,0.8644888082274651,1.0,0.13333333333333333,0.2254545454545455,0.29991627071884486
50,30,10,2,entropy,0.1,0.7114942528735633,0.352056856187291,0.9777777777777779,0.5167557442557442,0.47074590818806056
50,30,10,2,entropy,0.2,0.847005444646098,0.5192132505175984,0.9333333333333332,0.662963768115942,0.6207795340989108
50,30,10,2,entropy,0.30000000000000004,0.8958257713248639,0.6256958727546962,0.888888888888889,0.7304961704961704,0.687970462951781
50,30,10,2,entropy,0.4,0.9445251058681186,0.7886868686868687,0.888888888888889,0.8346198830409357,0.8044111328359007
50,30,10,2,entropy,0.5,0.9549304295220811,0.8699999999999999,0.8444444444444444,0.8544891640866872,0.8297546864473742
50,30,10,2,entropy,0.6,0.951361161524501,0.9178571428571429,0.7555555555555555,0.8279411764705882,0.8056913868004927
50,30,10,2,entropy,0.7000000000000001,0.9306110102843315,0.9266666666666665,0.6,0.7254761904761905,0.7111863220818435
50,30,10,2,entropy,0.8,0.9166969147005444,1.0,0.4666666666666666,0.625934065934066,0.6466257763659239
50,30,10,2,entropy,0.9,0.8853599516031458,1.0,0.26666666666666666,0.4127272727272727,0.4767589655092463
50,30,10,2,gini,0.1,0.7255293405928614,0.3653346653346653,1.0,0.5344652905943228,0.49644387879615104
50,30,10,2,gini,0.2,0.8505747126436782,0.5147368421052632,0.9333333333333332,0.6625714285714286,0.6199453121504495
50,30,10,2,gini,0.30000000000000004,0.9062915910465819,0.6576981351981352,0.888888888888889,0.7512089314194578,0.7113970431572817
50,30,10,2,gini,0.4,0.9341197822141561,0.7427272727272728,0.888888888888889,0.8082706766917293,0.7742049525534924
50,30,10,2,gini,0.5,0.9480338777979431,0.866984126984127,0.8,0.8279239766081871,0.8011475816760452
50,30,10,2,gini,0.6,0.9514216575922564,0.9214285714285714,0.7555555555555555,0.8294117647058823,0.8073381658763819
50,30,10,2,gini,0.7000000000000001,0.927102238354507,0.9266666666666665,0.5777777777777777,0.7104761904761905,0.6967498886930577
50,30,10,2,gini,0.8,0.9027223230490018,1.0,0.37777777777777777,0.5344655344655345,0.5735031718105109
50,30,10,2,gini,0.9,0.8782819116757411,1.0,0.22222222222222224,0.33580419580419585,0.3859134817916937
50,30,10,5,entropy,0.1,0.6041137326073805,0.2830572507991863,0.9777777777777779,0.43826086956521737,0.3758457174425196
50,30,10,5,entropy,0.2,0.8226255293405929,0.4757352941176471,0.9333333333333332,0.6272447552447552,0.5819869742626894
50,30,10,5,entropy,0.30000000000000004,0.8575922565033272,0.5299749373433584,0.888888888888889,0.6619047619047619,0.6124122746791056
50,30,10,5,entropy,0.4,0.9166969147005444,0.6903496503496503,0.888888888888889,0.7722966507177034,0.7351660279452277
50,30,10,5,entropy,0.5,0.9375075620084694,0.8047619047619048,0.8,0.7991228070175438,0.7643891514234621
50,30,10,5,entropy,0.6,0.9443436176648519,0.8734126984126984,0.7555555555555555,0.8084967320261438,0.780093857065172
50,30,10,5,entropy,0.7000000000000001,0.927102238354507,0.9666666666666666,0.5555555555555556,0.6994871794871795,0.6980875960830881
50,30,10,5,entropy,0.8,0.8958257713248639,1.0,0.3333333333333333,0.49160839160839165,0.5391574967318689
50,30,10,5,entropy,0.9,0.8644283121597096,1.0,0.13333333333333333,0.21272727272727274,0.25899307254780163
50,30,10,5,gini,0.1,0.5728372655777374,0.2710799545282304,1.0,0.4256808980493191,0.3657064562955473
50,30,10,5,gini,0.2,0.8156684815486994,0.4652777777777778,0.9333333333333332,0.6181279461279461,0.5719515827296971
50,30,10,5,gini,0.30000000000000004,0.8506957047791893,0.5133333333333333,0.888888888888889,0.65,0.5989118390464101
50,30,10,5,gini,0.4,0.9133696309739866,0.6758741258741259,0.8666666666666666,0.7587012987012987,0.7156885066462281
50,30,10,5,gini,0.5,0.9443436176648519,0.8315656565656566,0.8222222222222222,0.8240522875816992,0.7930435813818962
50,30,10,5,gini,0.6,0.9374470659407139,0.8833333333333334,0.6888888888888889,0.7710784313725491,0.7451784863931767
50,30,10,5,gini,0.7000000000000001,0.9270417422867514,0.9714285714285713,0.5555555555555556,0.6930769230769231,0.6964744153662175
50,30,10,5,gini,0.8,0.9097398669086509,1.0,0.4222222222222222,0.5857142857142857,0.6134044172247317
50,30,10,5,gini,0.9,0.8644888082274651,1.0,0.13333333333333333,0.2254545454545455,0.29991627071884486
100,10,5,2,entropy,0.1,0.7356926799758016,0.3878848613023805,1.0,0.5541235593674617,0.5157818042763822
100,10,5,2,entropy,0.2,0.8436176648517846,0.5032843137254902,0.9333333333333332,0.6525481874447392,0.6094472797087698
100,10,5,2,entropy,0.30000000000000004,0.8957047791893527,0.6330769230769231,0.888888888888889,0.7329232171337434,0.6915880557679154
100,10,5,2,entropy,0.4,0.9410768300060497,0.7690909090909092,0.888888888888889,0.8242105263157894,0.7923740140382691
100,10,5,2,entropy,0.5,0.9409558378705384,0.8083333333333333,0.8222222222222222,0.8138286893704849,0.7797815368071626
100,10,5,2,entropy,0.6,0.951361161524501,0.9019841269841269,0.7777777777777778,0.8334967320261437,0.8094284433860072
100,10,5,2,entropy,0.7000000000000001,0.9375075620084694,0.9666666666666666,0.6222222222222222,0.7540476190476191,0.7451188142498142
100,10,5,2,entropy,0.8,0.9027828191167574,1.0,0.37777777777777777,0.5311688311688312,0.5718171658306836
100,10,5,2,entropy,0.9,0.8748941318814276,1.0,0.2,0.32,0.40323389433126866
100,10,5,2,gini,0.1,0.7219600725952813,0.36532538569424966,0.9777777777777779,0.5298464871842153,0.4840223475621638
100,10,5,2,gini,0.2,0.8436176648517847,0.5098412698412698,0.9333333333333332,0.6563735909822866,0.6131599682847149
100,10,5,2,gini,0.30000000000000004,0.9130066545674531,0.6645887445887446,0.9333333333333332,0.7738923395445134,0.7401273577267398
100,10,5,2,gini,0.4,0.9410768300060497,0.7690909090909092,0.888888888888889,0.8242105263157894,0.7923740140382691
100,10,5,2,gini,0.5,0.941016333938294,0.8083333333333333,0.8222222222222222,0.8138286893704849,0.7798242576814005
100,10,5,2,gini,0.6,0.9478523895946763,0.9178571428571429,0.7333333333333333,0.8129411764705882,0.7912952417192176
100,10,5,2,gini,0.7000000000000001,0.9305505142165759,0.9266666666666665,0.6,0.7254761904761905,0.7111214377609689
100,10,5,2,gini,0.8,0.9132486388384755,1.0,0.4444444444444445,0.5986613386613386,0.6258115758544659
100,10,5,2,gini,0.9,0.8713853599516032,1.0,0.17777777777777776,0.28545454545454546,0.34709461290508936
