dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__criterion,dt__max_features,fold,threshold,accuracy,precision,recall,f1,mcc
10,5,2,gini,sqrt,1,0.8,0.8524590163934426,0.5555555555555556,0.5,0.5263157894736842,0.4400787975818794
10,5,2,gini,sqrt,1,0.9,0.8524590163934426,0.5555555555555556,0.5,0.5263157894736842,0.4400787975818794
10,5,2,gini,sqrt,2,0.1,0.7833333333333333,0.42857142857142855,0.9,0.5806451612903226,0.515687954032345
10,5,2,gini,sqrt,2,0.2,0.85,0.5294117647058824,0.9,0.6666666666666666,0.6120093165604356
10,5,2,gini,sqrt,2,0.30000000000000004,0.85,0.5294117647058824,0.9,0.6666666666666666,0.6120093165604356
10,5,2,gini,sqrt,2,0.4,0.85,0.5294117647058824,0.9,0.6666666666666666,0.6120093165604356
10,5,2,gini,sqrt,2,0.5,0.85,0.5294117647058824,0.9,0.6666666666666666,0.6120093165604356
10,5,2,gini,sqrt,2,0.6,0.85,0.5294117647058824,0.9,0.6666666666666666,0.6120093165604356
10,5,2,gini,sqrt,2,0.7000000000000001,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
10,5,2,gini,sqrt,2,0.8,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
10,5,2,gini,sqrt,2,0.9,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
10,5,2,gini,sqrt,3,0.1,0.7166666666666667,0.3,0.6666666666666666,0.41379310344827586,0.2970442628930023
10,5,2,gini,sqrt,3,0.2,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
10,5,2,gini,sqrt,3,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
10,5,2,gini,sqrt,3,0.4,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
10,5,2,gini,sqrt,3,0.5,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
10,5,2,gini,sqrt,3,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,3,0.7000000000000001,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,3,0.8,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,3,0.9,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,4,0.1,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
10,5,2,gini,sqrt,4,0.2,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
10,5,2,gini,sqrt,4,0.30000000000000004,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
10,5,2,gini,sqrt,4,0.4,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,4,0.5,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,4,0.6,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,4,0.7000000000000001,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,4,0.8,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,4,0.9,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,gini,sqrt,5,0.1,0.48333333333333334,0.21052631578947367,0.8888888888888888,0.3404255319148936,0.22277661714472866
10,5,2,gini,sqrt,5,0.2,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
10,5,2,gini,sqrt,5,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
10,5,2,gini,sqrt,5,0.4,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
10,5,2,gini,sqrt,5,0.5,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
10,5,2,gini,sqrt,5,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,5,0.7000000000000001,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,5,0.8,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,5,2,gini,sqrt,5,0.9,0.85,1.0,0.0,0.0,0.0
10,5,2,gini,log2,1,0.1,0.3114754098360656,0.18,0.9,0.3,0.09251872672604673
10,5,2,gini,log2,1,0.2,0.3442622950819672,0.1875,0.9,0.3103448275862069,0.12231274357081114
10,5,2,gini,log2,1,0.30000000000000004,0.3770491803278688,0.18181818181818182,0.8,0.2962962962962963,0.07771508930303722
10,5,2,gini,log2,1,0.4,0.3770491803278688,0.18181818181818182,0.8,0.2962962962962963,0.07771508930303722
10,5,2,gini,log2,1,0.5,0.3770491803278688,0.18181818181818182,0.8,0.2962962962962963,0.07771508930303722
10,5,2,gini,log2,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,5,2,gini,log2,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,5,2,gini,log2,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,5,2,gini,log2,1,0.9,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,5,2,gini,log2,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
10,5,2,gini,log2,2,0.2,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
10,5,2,gini,log2,2,0.30000000000000004,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,gini,log2,2,0.4,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,2,0.5,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,2,0.6,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,2,0.7000000000000001,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,2,0.8,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,2,0.9,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,gini,log2,3,0.1,0.5166666666666667,0.1875,0.6666666666666666,0.2926829268292683,0.11227217828476796
10,5,2,gini,log2,3,0.2,0.5333333333333333,0.1935483870967742,0.6666666666666666,0.3,0.1260952799658015
10,5,2,gini,log2,3,0.30000000000000004,0.5333333333333333,0.1935483870967742,0.6666666666666666,0.3,0.1260952799658015
10,5,2,gini,log2,3,0.4,0.5833333333333334,0.21428571428571427,0.6666666666666666,0.32432432432432434,0.16840826742715195
10,5,2,gini,log2,3,0.5,0.5833333333333334,0.21428571428571427,0.6666666666666666,0.32432432432432434,0.16840826742715195
10,5,2,gini,log2,3,0.6,0.6333333333333333,0.24,0.6666666666666666,0.35294117647058826,0.2130214807490179
10,5,2,gini,log2,3,0.7000000000000001,0.6333333333333333,0.24,0.6666666666666666,0.35294117647058826,0.2130214807490179
10,5,2,gini,log2,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,5,2,gini,log2,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,5,2,gini,log2,4,0.1,0.5333333333333333,0.22857142857142856,0.8888888888888888,0.36363636363636365,0.26035958758213296
10,5,2,gini,log2,4,0.2,0.5666666666666667,0.24242424242424243,0.8888888888888888,0.38095238095238093,0.28615800206850767
10,5,2,gini,log2,4,0.30000000000000004,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
10,5,2,gini,log2,4,0.4,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
10,5,2,gini,log2,4,0.5,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
10,5,2,gini,log2,4,0.6,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
10,5,2,gini,log2,4,0.7000000000000001,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
10,5,2,gini,log2,4,0.8,0.85,1.0,0.0,0.0,0.0
10,5,2,gini,log2,4,0.9,0.85,1.0,0.0,0.0,0.0
10,5,2,gini,log2,5,0.1,0.35,0.1875,1.0,0.3157894736842105,0.21004201260420144
10,5,2,gini,log2,5,0.2,0.5333333333333333,0.22857142857142856,0.8888888888888888,0.36363636363636365,0.26035958758213296
10,5,2,gini,log2,5,0.30000000000000004,0.5333333333333333,0.22857142857142856,0.8888888888888888,0.36363636363636365,0.26035958758213296
10,5,2,gini,log2,5,0.4,0.5333333333333333,0.22857142857142856,0.8888888888888888,0.36363636363636365,0.26035958758213296
10,5,2,gini,log2,5,0.5,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
10,5,2,gini,log2,5,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
10,5,2,gini,log2,5,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
10,5,2,gini,log2,5,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
10,5,2,gini,log2,5,0.9,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
10,5,2,entropy,,1,0.1,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.2,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.30000000000000004,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.4,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.5,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.6,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.7000000000000001,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.8,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,1,0.9,0.8688524590163934,0.6,0.6,0.6,0.5215686274509804
10,5,2,entropy,,2,0.1,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.2,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.30000000000000004,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.4,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.5,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.6,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.7000000000000001,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.8,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,2,0.9,0.95,0.8888888888888888,0.8,0.8421052631578947,0.8140915784106943
10,5,2,entropy,,3,0.1,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.2,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.30000000000000004,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,3,0.9,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
10,5,2,entropy,,4,0.1,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,entropy,,4,0.2,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,entropy,,4,0.30000000000000004,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,entropy,,4,0.4,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,entropy,,4,0.5,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
10,5,2,entropy,,4,0.6,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
10,5,2,entropy,,4,0.7000000000000001,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
10,5,2,entropy,,4,0.8,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
10,5,2,entropy,,4,0.9,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
10,5,2,entropy,,5,0.1,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.2,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.30000000000000004,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.7000000000000001,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.8,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,,5,0.9,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,sqrt,1,0.1,0.8360655737704918,0.5,0.9,0.6428571428571429,0.5873146009529101
10,5,2,entropy,sqrt,1,0.2,0.8360655737704918,0.5,0.9,0.6428571428571429,0.5873146009529101
10,5,2,entropy,sqrt,1,0.30000000000000004,0.8360655737704918,0.5,0.9,0.6428571428571429,0.5873146009529101
10,5,2,entropy,sqrt,1,0.4,0.8852459016393442,0.6,0.9,0.72,0.6726099107741509
10,5,2,entropy,sqrt,1,0.5,0.8852459016393442,0.6,0.9,0.72,0.6726099107741509
10,5,2,entropy,sqrt,1,0.6,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
10,5,2,entropy,sqrt,1,0.7000000000000001,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
10,5,2,entropy,sqrt,1,0.8,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
10,5,2,entropy,sqrt,1,0.9,0.8360655737704918,0.5,0.3,0.375,0.29982169389212354
10,5,2,entropy,sqrt,2,0.1,0.7,0.34615384615384615,0.9,0.5,0.42115978631733075
10,5,2,entropy,sqrt,2,0.2,0.7,0.34615384615384615,0.9,0.5,0.42115978631733075
10,5,2,entropy,sqrt,2,0.30000000000000004,0.75,0.391304347826087,0.9,0.5454545454545454,0.47523882300946035
10,5,2,entropy,sqrt,2,0.4,0.7833333333333333,0.42857142857142855,0.9,0.5806451612903226,0.515687954032345
10,5,2,entropy,sqrt,2,0.5,0.7833333333333333,0.42857142857142855,0.9,0.5806451612903226,0.515687954032345
10,5,2,entropy,sqrt,2,0.6,0.8,0.4,0.4,0.4,0.28
10,5,2,entropy,sqrt,2,0.7000000000000001,0.8333333333333334,0.5,0.4,0.4444444444444444,0.35082320772281167
10,5,2,entropy,sqrt,2,0.8,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,sqrt,2,0.9,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,sqrt,3,0.1,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
10,5,2,entropy,sqrt,3,0.2,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
10,5,2,entropy,sqrt,3,0.30000000000000004,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
10,5,2,entropy,sqrt,3,0.4,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
10,5,2,entropy,sqrt,3,0.5,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
10,5,2,entropy,sqrt,3,0.6,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
10,5,2,entropy,sqrt,3,0.7000000000000001,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
10,5,2,entropy,sqrt,3,0.8,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
10,5,2,entropy,sqrt,3,0.9,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
10,5,2,entropy,sqrt,4,0.1,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
10,5,2,entropy,sqrt,4,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
10,5,2,entropy,sqrt,4,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
10,5,2,entropy,sqrt,4,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
10,5,2,entropy,sqrt,4,0.5,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
10,5,2,entropy,sqrt,4,0.6,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
10,5,2,entropy,sqrt,4,0.7000000000000001,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
10,5,2,entropy,sqrt,4,0.8,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
10,5,2,entropy,sqrt,4,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,5,2,entropy,sqrt,5,0.1,0.7833333333333333,0.3333333333333333,0.4444444444444444,0.38095238095238093,0.2567180154051351
10,5,2,entropy,sqrt,5,0.2,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.4,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.5,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.6,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.7000000000000001,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.8,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,sqrt,5,0.9,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
10,5,2,entropy,log2,1,0.1,0.3114754098360656,0.18,0.9,0.3,0.09251872672604673
10,5,2,entropy,log2,1,0.2,0.3114754098360656,0.18,0.9,0.3,0.09251872672604673
10,5,2,entropy,log2,1,0.30000000000000004,0.4098360655737705,0.19047619047619047,0.8,0.3076923076923077,0.10659145217852672
10,5,2,entropy,log2,1,0.4,0.4098360655737705,0.19047619047619047,0.8,0.3076923076923077,0.10659145217852672
10,5,2,entropy,log2,1,0.5,0.4098360655737705,0.19047619047619047,0.8,0.3076923076923077,0.10659145217852672
10,5,2,entropy,log2,1,0.6,0.819672131147541,0.4,0.2,0.26666666666666666,0.19053220464898674
10,5,2,entropy,log2,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
10,5,2,entropy,log2,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
10,5,2,entropy,log2,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
10,5,2,entropy,log2,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
10,5,2,entropy,log2,2,0.2,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
10,5,2,entropy,log2,2,0.30000000000000004,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,log2,2,0.4,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,log2,2,0.5,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,log2,2,0.6,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,log2,2,0.7000000000000001,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
10,5,2,entropy,log2,2,0.8,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,entropy,log2,2,0.9,0.85,0.6,0.3,0.4,0.3505839284808859
10,5,2,entropy,log2,3,0.1,0.35,0.1590909090909091,0.7777777777777778,0.2641509433962264,0.04222003309207491
10,5,2,entropy,log2,3,0.2,0.5,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.09851341054817478
10,5,2,entropy,log2,3,0.30000000000000004,0.5,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.09851341054817478
10,5,2,entropy,log2,3,0.4,0.5,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.09851341054817478
10,5,2,entropy,log2,3,0.5,0.5,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.09851341054817478
10,5,2,entropy,log2,3,0.6,0.5,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.09851341054817478
10,5,2,entropy,log2,3,0.7000000000000001,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
10,5,2,entropy,log2,3,0.8,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
10,5,2,entropy,log2,3,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
