pca__n_components,max_depth,learning_rate,n_estimators,threshold,accuracy,precision,recall,f1,mcc
150,3,0.01,200,0.5,0.8330913490623109,0.49595238095238087,0.5333333333333333,0.5009631922944616,0.4123661321058726
150,3,0.01,200,0.6,0.8572292800967937,0.6555555555555556,0.3555555555555555,0.4454499748617396,0.402533396328438
150,3,0.01,200,0.7000000000000001,0.8886872353297036,0.8666666666666666,0.3333333333333333,0.4564102564102564,0.4788875454037253
150,3,0.01,200,0.8,0.8644283121597096,1.0,0.13333333333333333,0.21272727272727274,0.25899307254780163
150,3,0.01,200,0.9,0.8471869328493649,1.0,0.02222222222222222,0.04,0.06181150999636872
150,3,0.1,100,0.1,0.8053236539624924,0.4467949498640036,0.8666666666666666,0.5861033692555432,0.5245626787037418
150,3,0.1,100,0.2,0.8572897761645493,0.5527272727272727,0.8,0.6463696723067038,0.5834405818554508
150,3,0.1,100,0.30000000000000004,0.8713248638838476,0.6167521367521368,0.6888888888888889,0.6381844763423711,0.5716559131840503
150,3,0.1,100,0.4,0.8679370840895342,0.6428571428571429,0.5777777777777777,0.5916666666666666,0.5256773468689376
150,3,0.1,100,0.5,0.8818511796733212,0.7403174603174603,0.5111111111111111,0.5890334811387443,0.5436212320993123
150,3,0.1,100,0.6,0.8747731397459166,0.7047619047619047,0.4,0.5028205128205128,0.46390585734746936
150,3,0.1,100,0.7000000000000001,0.8851784633998789,0.7714285714285715,0.37777777777777777,0.49615384615384617,0.4828362424661436
150,3,0.1,100,0.8,0.8887477313974591,0.9,0.3111111111111111,0.4422977022977023,0.4768051496700182
150,3,0.1,100,0.9,0.8922565033272838,1.0,0.3111111111111111,0.4459340659340659,0.5027451672882484
150,3,0.1,150,0.1,0.8399274047186932,0.5088053613053614,0.8666666666666666,0.6357047898338222,0.5799303387870054
150,3,0.1,150,0.2,0.8713248638838476,0.6038495817907583,0.7333333333333333,0.6502070478541067,0.5868524570603426
150,3,0.1,150,0.30000000000000004,0.8747731397459166,0.6300854700854701,0.6888888888888889,0.6452020202020202,0.5805916344023803
150,3,0.1,150,0.4,0.8784029038112523,0.6595238095238095,0.6222222222222222,0.6278571428571429,0.5644635441504235
150,3,0.1,150,0.5,0.8784029038112523,0.6988095238095238,0.4666666666666666,0.5519984917043741,0.5018553821591307
150,3,0.1,150,0.6,0.8922565033272838,0.7714285714285715,0.4444444444444445,0.5587912087912088,0.5305359359098106
150,3,0.1,150,0.7000000000000001,0.888626739261948,0.8,0.37777777777777777,0.5061538461538462,0.4976997935824684
150,3,0.1,150,0.8,0.8922565033272838,1.0,0.3111111111111111,0.4459340659340659,0.5027451672882484
150,3,0.1,150,0.9,0.8922565033272838,1.0,0.3111111111111111,0.4459340659340659,0.5027451672882484
150,3,0.1,200,0.1,0.8468239564428313,0.5356060606060606,0.8666666666666666,0.652509984639017,0.5984820924467875
150,3,0.1,200,0.2,0.874833635813672,0.6147586726998492,0.7333333333333333,0.6565228373277908,0.5947547037577998
150,3,0.1,200,0.30000000000000004,0.8782819116757411,0.6389743589743591,0.711111111111111,0.6604066985645932,0.5979981546291103
150,3,0.1,200,0.4,0.8714458560193588,0.6310606060606061,0.6,0.6052661064425771,0.5357315377077312
150,3,0.1,200,0.5,0.8749546279491833,0.6823809523809523,0.48888888888888893,0.5567972533142812,0.5027847541823023
150,3,0.1,200,0.6,0.8991530550514216,0.8300000000000001,0.4444444444444445,0.5753846153846154,0.5593547601071914
150,3,0.1,200,0.7000000000000001,0.8921355111917725,0.8,0.4,0.5292307692307693,0.515721836507008
150,3,0.1,200,0.8,0.899092558983666,0.9,0.37777777777777777,0.5194405594405594,0.5391667493752508
150,3,0.1,200,0.9,0.8922565033272838,1.0,0.3111111111111111,0.4459340659340659,0.5027451672882484
150,3,0.3,100,0.1,0.8295825771324864,0.4891819291819292,0.8444444444444444,0.6145791245791246,0.5522721582101389
150,3,0.3,100,0.2,0.8644283121597096,0.5801884390119684,0.7333333333333333,0.6387068004459309,0.5707669758663525
150,3,0.3,100,0.30000000000000004,0.8784633998790078,0.6257936507936508,0.6666666666666667,0.6358837737993748,0.5710187437954811
150,3,0.3,100,0.4,0.8853599516031458,0.7054029304029303,0.6222222222222222,0.6331482243246949,0.5856439392970161
150,3,0.3,100,0.5,0.8819116757410768,0.7014285714285714,0.5333333333333333,0.5925815670397714,0.5394334801988204
150,3,0.3,100,0.6,0.8888687235329703,0.7504761904761905,0.4666666666666666,0.5690293040293041,0.5315375268093117
150,3,0.3,100,0.7000000000000001,0.8958257713248639,0.8214285714285714,0.4444444444444445,0.5684615384615385,0.5514739148357994
150,3,0.3,100,0.8,0.8957652752571083,0.8666666666666666,0.37777777777777777,0.5223443223443224,0.5289947492796894
150,3,0.3,100,0.9,0.8921960072595281,0.9,0.3333333333333333,0.47502497502497504,0.5031853500424692
150,3,0.3,150,0.1,0.8330308529945553,0.49580928875046515,0.8222222222222222,0.6118648018648019,0.547771373033513
150,3,0.3,150,0.2,0.8714458560193588,0.5911688311688311,0.7333333333333333,0.6476811594202898,0.5812010654687046
150,3,0.3,150,0.30000000000000004,0.8819721718088325,0.6341269841269842,0.6888888888888889,0.6515700483091788,0.5883319749040492
150,3,0.3,150,0.4,0.8784633998790078,0.6773809523809524,0.6222222222222222,0.6195816119089776,0.567645470750361
150,3,0.3,150,0.5,0.8748941318814276,0.6764285714285714,0.5333333333333333,0.5801976661109788,0.5224647196838926
150,3,0.3,150,0.6,0.8854204476709014,0.7142857142857142,0.5111111111111111,0.5863122171945702,0.5369418226874845
150,3,0.3,150,0.7000000000000001,0.8958257713248639,0.7914285714285715,0.4666666666666666,0.5816483516483516,0.5537823943096323
150,3,0.3,150,0.8,0.8957652752571083,0.85,0.4,0.5384615384615385,0.5363443561187915
150,3,0.3,150,0.9,0.8957047791893527,0.9333333333333332,0.3555555555555555,0.5053280053280054,0.5331773633617071
150,3,0.3,200,0.1,0.8330308529945553,0.49580928875046515,0.8222222222222222,0.6118648018648019,0.547771373033513
150,3,0.3,200,0.2,0.8714458560193588,0.5911688311688311,0.7333333333333333,0.6476811594202898,0.5812010654687046
150,3,0.3,200,0.30000000000000004,0.8819721718088325,0.6341269841269842,0.6888888888888889,0.6515700483091788,0.5883319749040492
150,3,0.3,200,0.4,0.8784633998790078,0.6773809523809524,0.6222222222222222,0.6195816119089776,0.567645470750361
150,3,0.3,200,0.5,0.8748941318814276,0.6764285714285714,0.5333333333333333,0.5801976661109788,0.5224647196838926
150,3,0.3,200,0.6,0.8854204476709014,0.7142857142857142,0.5111111111111111,0.5863122171945702,0.5369418226874845
150,3,0.3,200,0.7000000000000001,0.8958257713248639,0.7914285714285715,0.4666666666666666,0.5816483516483516,0.5537823943096323
150,3,0.3,200,0.8,0.8957652752571083,0.85,0.4,0.5384615384615385,0.5363443561187915
150,3,0.3,200,0.9,0.8957047791893527,0.9333333333333332,0.3555555555555555,0.5053280053280054,0.5331773633617071
150,3,0.5,100,0.1,0.84010889292196,0.5115225563909774,0.8222222222222222,0.6230702844066689,0.5602886917374782
150,3,0.5,100,0.2,0.8783424077434967,0.6113675213675214,0.7777777777777778,0.6773886230728335,0.6168984199962451
150,3,0.5,100,0.30000000000000004,0.8852994555353902,0.6387012987012988,0.711111111111111,0.6643707093821509,0.6033586457741096
150,3,0.5,100,0.4,0.8920750151240169,0.7175757575757575,0.6222222222222222,0.6498746867167919,0.5993638885700341
150,3,0.5,100,0.5,0.8921355111917725,0.735,0.5333333333333333,0.6100840336134453,0.5635047756654512
150,3,0.5,100,0.6,0.8991530550514216,0.7797619047619048,0.5111111111111111,0.6094785606550313,0.5756509416440543
150,3,0.5,100,0.7000000000000001,0.8992135511191772,0.8516666666666668,0.4666666666666666,0.5883430295195001,0.5759744234100659
150,3,0.5,100,0.8,0.9062310949788264,0.9266666666666667,0.4444444444444445,0.5862803862803863,0.594814269858519
150,3,0.5,100,0.9,0.8888082274652147,0.8933333333333333,0.3333333333333333,0.4638095238095238,0.48911774341709535
150,3,0.5,150,0.1,0.84010889292196,0.5115225563909774,0.8222222222222222,0.6230702844066689,0.5602886917374782
150,3,0.5,150,0.2,0.8783424077434967,0.6113675213675214,0.7777777777777778,0.6773886230728335,0.6168984199962451
150,3,0.5,150,0.30000000000000004,0.8852994555353902,0.6387012987012988,0.711111111111111,0.6643707093821509,0.6033586457741096
150,3,0.5,150,0.4,0.8920750151240169,0.7175757575757575,0.6222222222222222,0.6498746867167919,0.5993638885700341
