xgb__n_estimators,xgb__max_depth,xgb__learning_rate,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
100,5,0.5,0.1,0.9549304295220811,0.013613631631250062,0.846868686868687,0.09223632715440258,0.888888888888889,0.07027283689263066,0.8611988304093566,0.036256319548820096,0.8390599085849301,0.04449298724395826
100,5,0.5,0.2,0.9514216575922564,0.022830834461040752,0.8886363636363637,0.09917011013305194,0.7999999999999999,0.12957670877434002,0.8341176470588236,0.08188100066496617,0.8126370660417024,0.09463569607247276
100,5,0.5,0.30000000000000004,0.961826981246219,0.012840851507302149,0.9636363636363636,0.07272727272727271,0.7999999999999999,0.12957670877434002,0.8632352941176471,0.05578939637067999,0.8536218039917707,0.054640684527409486
100,5,0.5,0.4,0.9618874773139746,0.01277455800399133,0.9800000000000001,0.039999999999999994,0.7777777777777778,0.12171612389003693,0.8594736842105263,0.05528445704839408,0.8504974889213701,0.05454121051517017
100,5,0.5,0.5,0.9618874773139746,0.01277455800399133,0.9800000000000001,0.039999999999999994,0.7777777777777778,0.12171612389003693,0.8594736842105263,0.05528445704839408,0.8504974889213701,0.05454121051517017
100,5,0.5,0.6,0.9548699334543255,0.008455177673716898,0.9777777777777779,0.04444444444444447,0.7333333333333333,0.0888888888888889,0.8327777777777777,0.04038395965641385,0.8219626213960204,0.03618181290468552
100,5,0.5,0.7000000000000001,0.9479733817301875,0.010718223387016912,0.9777777777777779,0.04444444444444447,0.6888888888888889,0.10886621079036345,0.8006349206349206,0.05521984737818131,0.7924078148091211,0.047870228455684526
100,5,0.5,0.8,0.9375075620084695,0.00843827986650342,0.9714285714285715,0.05714285714285716,0.6222222222222222,0.05443310539518171,0.7557142857142857,0.03843892584878204,0.7471155616437672,0.03694020487330005
100,5,0.5,0.9,0.9306715063520871,0.021524531512512532,1.0,0.0,0.5555555555555556,0.1405456737852613,0.703076923076923,0.12418729889606503,0.7113664299708164,0.10310962960070724
