rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,threshold,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc
50,10,5,2,entropy,0.1,0.8263762855414397,0.02769388802061296,0.4757142857142857,0.039947356078713685,0.9777777777777779,0.04969039949999535,0.6390097259062777,0.03879790312918802,0.6043460198628463,0.045395606117747386
50,10,5,2,entropy,0.2,0.892377495462795,0.050854672814955655,0.6190351315351316,0.11680581853964672,0.888888888888889,0.07856742013183861,0.7271477507999247,0.10456223436242881,0.6821346918022048,0.12558939891294948
50,10,5,2,entropy,0.30000000000000004,0.9306110102843317,0.03213958576272079,0.7554545454545455,0.11259137929686357,0.8444444444444443,0.06085806194501842,0.7950877192982456,0.08340419681182755,0.7570486155948795,0.09922823453251423
50,10,5,2,entropy,0.4,0.9514216575922566,0.022426015528236736,0.8483333333333334,0.08313866150616714,0.8444444444444443,0.06085806194501842,0.8454076367389061,0.06696452273074255,0.8172939685384468,0.07961225708165842
50,10,5,2,entropy,0.5,0.9617664851784635,0.02283135542887974,0.9464285714285715,0.07362688617174395,0.7999999999999999,0.09296222517045283,0.8661764705882353,0.08161433485595064,0.8487345249535231,0.09301839378978627
50,10,5,2,entropy,0.6,0.9235934664246825,0.020029589344931216,1.0,0.0,0.5111111111111111,0.12668615834434868,0.6687912087912089,0.11478020662917668,0.680971451444566,0.0944491107805156
50,10,5,2,entropy,0.7000000000000001,0.8819116757410768,0.008252226892478903,1.0,0.0,0.24444444444444446,0.049690399499995326,0.39090909090909093,0.060983672113630615,0.46152747534047023,0.04663507603358146
50,10,5,2,entropy,0.8,0.854204476709014,0.008616708731545117,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18525418996604226,0.16911326469048626
50,10,5,2,entropy,0.9,0.8437386569872958,0.001491077742754574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
