criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,300,10,10,sqrt,0.8160451977401131,0.5534126984126984,0.4222222222222222,0.3696623093681917,0.29157278310102075,0.13657152240802647
gini,300,2,1,log2,0.9098870056497175,0.7733333333333333,0.6666666666666666,0.6930643917486023,0.6575575533153346,0.13657153545150444
gini,300,5,1,log2,0.872994350282486,0.68,0.35555555555555557,0.45999999999999996,0.42550368797780536,0.13657154849498315
gini,300,10,1,log2,0.8763276836158193,0.7761904761904762,0.26666666666666666,0.36803030303030304,0.38864708279423144,0.13657156153846112
gini,300,2,2,log2,0.8664971751412429,0.63,0.37777777777777777,0.44516424751718875,0.4045714243125623,0.13657157458193986
gini,300,5,2,log2,0.852768361581921,0.6,0.13333333333333336,0.18,0.1707845770586035,0.13657158729096938
gini,300,10,2,log2,0.8728248587570622,0.52,0.2888888888888889,0.35861638361638365,0.3266076212962517,0.13657159966555124
gini,300,2,5,log2,0.8361581920903955,0.8,0.0,0.0,-0.02245443565695359,0.13657161270902998
gini,300,5,5,log2,0.8562146892655367,1.0,0.04444444444444444,0.08,0.12388076538964995,0.1365716237458189
gini,300,10,5,log2,0.8427683615819209,0.7466666666666667,0.06666666666666667,0.09047619047619046,0.06544365843088033,0.13657163511705625
gini,300,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657164949832715
gini,300,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657165953177233
gini,300,10,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657166989966515
gini,500,2,1,None,0.9396610169491526,0.8384126984126985,0.7333333333333334,0.7725502481694432,0.7467382650120807,0.13657167926421349
gini,500,5,1,None,0.9397175141242938,0.8123376623376624,0.7999999999999999,0.7994117647058824,0.7687069127960351,0.1365716946488289
gini,500,10,1,None,0.9430508474576271,0.8406204906204906,0.7777777777777778,0.8017320261437908,0.773630174944438,0.1365717080267553
gini,500,2,2,None,0.9397175141242938,0.8366666666666667,0.7555555555555555,0.7863519091847265,0.7578674623985544,0.1365717217391301
gini,500,5,2,None,0.9497175141242937,0.8600649350649352,0.7999999999999999,0.8241176470588234,0.7989124007507792,0.13657173578595258
gini,500,10,2,None,0.9397175141242938,0.8250649350649351,0.7777777777777778,0.793544891640867,0.7636871006825172,0.1365717501672235
gini,500,2,5,None,0.9531638418079096,0.8614285714285714,0.8444444444444444,0.8393233082706766,0.8212733911800187,0.13657176421404674
gini,500,5,5,None,0.9431638418079096,0.8466666666666667,0.8222222222222223,0.8142355889724311,0.7945672313581367,0.13657177826086922
gini,500,10,5,None,0.9564971751412429,0.8991919191919191,0.8222222222222223,0.8450292397660819,0.8302125712797164,0.1365717916387956
gini,500,2,10,None,0.9398305084745763,0.8555555555555555,0.7333333333333333,0.7822222222222223,0.7554724372178148,0.13657180535117042
gini,500,5,10,None,0.9398305084745763,0.8555555555555555,0.7333333333333333,0.7822222222222223,0.7554724372178148,0.1365718187290968
gini,500,10,10,None,0.9398305084745763,0.8555555555555555,0.7333333333333333,0.7822222222222223,0.7554724372178148,0.13657183177257476
gini,500,2,1,sqrt,0.8863276836158193,0.6760101010101011,0.6,0.6004295051353875,0.5574705283661519,0.13657184548494958
gini,500,5,1,sqrt,0.906271186440678,0.8400000000000001,0.48888888888888893,0.5844912981755088,0.5807117064121899,0.13657185886287596
gini,500,10,1,sqrt,0.9062146892655367,0.8152380952380952,0.5555555555555556,0.6082966309053265,0.602719881522239,0.13657187257525077
gini,500,2,2,sqrt,0.9197175141242939,0.8247619047619047,0.5777777777777778,0.6773809523809524,0.6479613784187721,0.13657188628762482
gini,500,5,2,sqrt,0.8996610169491526,0.7866666666666667,0.6,0.6042857142857143,0.5955459616674154,0.13657189933110356
gini,500,10,2,sqrt,0.8998305084745762,0.7733333333333332,0.5111111111111111,0.5691153016230416,0.5560887334836899,0.13657191170568542
gini,500,2,5,sqrt,0.872768361581921,0.5888888888888889,0.6,0.5785858585858585,0.515327843108618,0.13657192541806024
gini,500,5,5,sqrt,0.8963841807909605,0.6761904761904762,0.5777777777777777,0.6055860805860805,0.5609391671830802,0.13657193745819368
gini,500,10,5,sqrt,0.8662711864406779,0.5673076923076923,0.4666666666666666,0.48427807486631025,0.42942568170884954,0.1365719511705685
gini,500,2,10,sqrt,0.906271186440678,0.8516666666666666,0.4666666666666667,0.5773598950069538,0.5747512206779467,0.13657196488294254
gini,500,5,10,sqrt,0.872994350282486,0.7885714285714286,0.33333333333333337,0.33234591495461063,0.314278159724778,0.13657197826086895
gini,500,10,10,sqrt,0.8763841807909605,0.7444444444444445,0.48888888888888893,0.4892604979561502,0.4522721892604732,0.13657199130434766
gini,500,2,1,log2,0.8728248587570622,0.6888888888888889,0.3555555555555555,0.4581196581196581,0.4282809546087588,0.13657200535117014
gini,500,5,1,log2,0.8529378531073446,0.5166666666666667,0.37777777777777777,0.42321731931639056,0.3556878626905247,0.13657201872909652
gini,500,10,1,log2,0.8762146892655368,0.7555555555555555,0.4,0.4794167923579689,0.4628952732826262,0.13657203244147134
gini,500,2,2,log2,0.8596610169491526,0.6439393939393939,0.3111111111111111,0.3471794871794872,0.3052762551064257,0.1365720448160532
gini,500,5,2,log2,0.8428248587570621,0.46428571428571425,0.13333333333333336,0.16713286713286715,0.12621986035315402,0.1365720581939796
gini,500,10,2,log2,0.8698305084745762,0.78,0.22222222222222224,0.29350649350649355,0.29921623729080044,0.1365720725752505
gini,500,2,5,log2,0.8461581920903954,0.8,0.0,0.0,-0.010938056352464587,0.13657208561872847
gini,500,5,5,log2,0.8460451977401131,0.85,0.04444444444444444,0.07076923076923078,0.0766020790323984,0.13657209698996658
gini,500,10,5,log2,0.8461581920903954,0.8,0.0,0.0,-0.010938056352464587,0.13657210936454844
gini,500,2,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.1365721207357858
gini,500,5,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657213043478256
gini,500,10,10,log2,0.8494915254237287,1.0,0.0,0.0,0.0,0.13657213946488245
entropy,None,2,1,None,0.9363841807909605,0.82,0.7555555555555555,0.7734962406015037,0.7460035665467512,0.1365721484949831
