pca_n_components,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
167,gini,30,10,5,None,0.8326936026936026,0.4357298474945534,0.4666666666666666,0.44788159371492703,0.35185378894613134,1.6022514856187238
191,gini,30,10,5,None,0.836026936026936,0.3888888888888889,0.3333333333333333,0.35358511220580185,0.26723311061787886,1.6022515063546676
215,gini,30,10,5,None,nan,nan,nan,nan,nan,1.6022515270904167
167,gini,30,2,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022515404682505
191,gini,30,2,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022515615384503
215,gini,30,2,10,None,nan,nan,nan,nan,nan,1.6022515826088448
167,gini,30,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.602251595317777
191,gini,30,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.602251617391329
215,gini,30,5,10,None,nan,nan,nan,nan,nan,1.6022516381270782
167,gini,30,10,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022516511706557
191,gini,30,10,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022516719064048
215,gini,30,10,10,None,nan,nan,nan,nan,nan,1.6022516936455062
167,gini,30,2,1,sqrt,0.8360942760942761,0.4440730837789661,0.35555555555555557,0.3866360089186176,0.3019781015458455,1.6022517066890838
191,gini,30,2,1,sqrt,0.7761952861952862,0.4217047930283225,0.39999999999999997,0.3964243498817967,0.2727475153718612,1.6022517270903822
215,gini,30,2,1,sqrt,nan,nan,nan,nan,nan,1.602251748495033
167,gini,30,5,1,sqrt,0.7928282828282828,0.296474358974359,0.2222222222222222,0.24727843451546117,0.13589438426318015,1.602251760869709
191,gini,30,5,1,sqrt,0.7791919191919193,0.2725705666882137,0.3333333333333333,0.2976190476190476,0.17092901137443406,1.6022517809365568
215,gini,30,5,1,sqrt,nan,nan,nan,nan,nan,1.602251801672306
167,gini,30,10,1,sqrt,0.7925925925925926,0.2821661998132587,0.24444444444444446,0.25366161616161614,0.14087314196928777,1.6022518137123367
191,gini,30,10,1,sqrt,0.8361952861952862,0.42979242979242976,0.24444444444444446,0.3037518037518038,0.23558393148973575,1.6022518354516326
215,gini,30,10,1,sqrt,nan,nan,nan,nan,nan,1.6022518561873818
167,gini,30,2,2,sqrt,0.816026936026936,0.37985739750445635,0.3111111111111111,0.3380128205128205,0.2369430912099123,1.602251867892962
191,gini,30,2,2,sqrt,0.805993265993266,0.28571428571428575,0.24444444444444444,0.25779967159277506,0.15337984214968584,1.602251888294455
215,gini,30,2,2,sqrt,nan,nan,nan,nan,nan,1.6022519090302043
167,gini,30,5,2,sqrt,0.8194612794612794,0.40606060606060607,0.2888888888888889,0.3087348217783001,0.23300715996581958,1.6022519214046858
191,gini,30,5,2,sqrt,0.8595286195286196,0.5559577677224735,0.4222222222222222,0.45416666666666666,0.3966348846781244,1.602251943143787
215,gini,30,5,2,sqrt,nan,nan,nan,nan,nan,1.60225196354528
167,gini,30,10,2,sqrt,0.8393939393939395,0.5446623093681917,0.4222222222222222,0.4459776334776335,0.3758108752947853,1.6022519759197618
191,gini,30,10,2,sqrt,0.8159595959595961,0.33796296296296297,0.19999999999999998,0.20961533493502804,0.14385097888531898,1.6022519966555109
215,gini,30,10,2,sqrt,nan,nan,nan,nan,nan,1.602252018060356
167,gini,30,2,5,sqrt,0.8126262626262625,0.26900584795321636,0.2888888888888889,0.27523602033405953,0.1737669029617039,1.6022520304348375
191,gini,30,2,5,sqrt,0.8327272727272726,0.3942279942279942,0.3111111111111111,0.34094794094794095,0.2548539267039652,1.6022520518394883
215,gini,30,2,5,sqrt,nan,nan,nan,nan,nan,1.6022520732441388
167,gini,30,5,5,sqrt,0.7925925925925926,0.3248762932973459,0.3333333333333333,0.3276377217553688,0.20633879899397423,1.602252085618815
191,gini,30,5,5,sqrt,0.7959932659932659,0.39206349206349206,0.4222222222222222,0.4013409961685824,0.28401181939362613,1.6022521066890147
215,gini,30,5,5,sqrt,nan,nan,nan,nan,nan,1.6022521277592148
167,gini,30,10,5,sqrt,0.816026936026936,0.3673992673992674,0.22222222222222224,0.27264069264069263,0.18335114776622163,1.60225213979944
191,gini,30,10,5,sqrt,0.7993939393939394,0.273015873015873,0.20000000000000004,0.22862068965517243,0.12012775741006505,1.60225216086964
215,gini,30,10,5,sqrt,nan,nan,nan,nan,nan,1.6022521812709385
167,gini,30,2,10,sqrt,0.8526936026936026,0.49242424242424243,0.26666666666666666,0.33327465821745,0.2832959110719358,1.6022521949834174
191,gini,30,2,10,sqrt,0.8226599326599326,0.3333333333333333,0.0,0.0,-0.05711247732828637,1.6022522163880681
215,gini,30,2,10,sqrt,nan,nan,nan,nan,nan,1.6022522377927186
167,gini,30,5,10,sqrt,0.7891582491582492,0.3932748538011696,0.26666666666666666,0.2673513849984438,0.18205153244423936,1.6022522501672
191,gini,30,5,10,sqrt,0.8226936026936027,0.25,0.13333333333333333,0.17391304347826086,0.09497235520149609,1.6022522712375946
215,gini,30,5,10,sqrt,nan,nan,nan,nan,nan,1.6022522926422453
167,gini,30,10,10,sqrt,0.816026936026936,0.3611111111111111,0.17777777777777778,0.23433785752626332,0.15474813753084302,1.6022523050167268
191,gini,30,10,10,sqrt,0.8594612794612795,0.5194444444444445,0.26666666666666666,0.3419645732689211,0.3006667456469221,1.6022523277591803
215,gini,30,10,10,sqrt,nan,nan,nan,nan,nan,1.6022523481606734
167,gini,30,2,1,log2,0.8393939393939394,0.41106442577030816,0.35555555555555557,0.3648290986085905,0.2879497549153535,1.6022523896321716
191,gini,30,2,1,log2,0.8159932659932659,0.33742690058479535,0.37777777777777777,0.35346405228758165,0.24980747473775536,1.6022524107023715
215,gini,30,2,1,log2,nan,nan,nan,nan,nan,1.6022524317725715
167,gini,30,5,1,log2,0.8193265993265993,0.3882783882783883,0.3333333333333333,0.3583287721218755,0.25512484509838135,1.6022524444816983
191,gini,30,5,1,log2,0.8194276094276094,0.28703703703703703,0.17777777777777778,0.21101364522417154,0.12802423627769174,1.6022524655518982
215,gini,30,5,1,log2,nan,nan,nan,nan,nan,1.6022524872909996
167,gini,30,10,1,log2,0.8327272727272726,0.40999557717823976,0.4222222222222222,0.4037433155080214,0.31620242298415563,1.6022524989967741
191,gini,30,10,1,log2,0.7892592592592593,0.14814814814814814,0.1111111111111111,0.1265432098765432,0.012904416703826894,1.6022525200669742
215,gini,30,10,1,log2,nan,nan,nan,nan,nan,1.6022525428094274
167,gini,30,2,2,log2,0.856094276094276,0.6138888888888889,0.20000000000000004,0.29436392914653786,0.2856316753718645,1.6022525558528105
191,gini,30,2,2,log2,0.8127609427609427,0.31547619047619047,0.20000000000000004,0.23951660533369679,0.14747788498445358,1.6022525765887543
215,gini,30,2,2,log2,nan,nan,nan,nan,nan,1.6022525976589541
167,gini,30,5,2,log2,0.8461279461279462,0.4895572263993317,0.3111111111111111,0.34541493365022774,0.296950989049975,1.6022526096989849
191,gini,30,5,2,log2,0.785993265993266,0.2517657780815676,0.19999999999999998,0.21733168791992322,0.10129784537826586,1.6022526304349287
215,gini,30,5,2,log2,nan,nan,nan,nan,nan,1.6022526521740301
167,gini,30,10,2,log2,0.8227272727272728,0.3968253968253968,0.24444444444444446,0.2964994775339603,0.21250231997806837,1.6022526648829623
191,gini,30,10,2,log2,0.8259932659932661,0.26455026455026454,0.13333333333333333,0.17676767676767677,0.10409445397149937,1.602252685953162
215,gini,30,10,2,log2,nan,nan,nan,nan,nan,1.6022527070235566
167,gini,30,2,5,log2,0.7693265993265994,0.1892230576441103,0.17777777777777778,0.17769992009342925,0.04935841524870919,1.6022527200669396
191,gini,30,2,5,log2,0.8026936026936027,0.2472222222222222,0.19999999999999998,0.2141116231438812,0.1108063405593081,1.6022527414715901
215,gini,30,2,5,log2,nan,nan,nan,nan,nan,1.6022527628762409
167,gini,30,5,5,log2,0.8326262626262627,0.3967948717948718,0.2888888888888889,0.33076604554865424,0.24498466505736713,1.602252775250917
191,gini,30,5,5,log2,0.7993602693602693,0.07407407407407407,0.08888888888888889,0.08080808080808081,-0.0113888865763343,1.6022527963211168
215,gini,30,5,5,log2,nan,nan,nan,nan,nan,1.6022528200669224
167,gini,30,10,5,log2,0.7892929292929294,0.22685185185185186,0.15555555555555556,0.1732856515465211,0.06751842058009984,1.6022528327760492
191,gini,30,10,5,log2,0.8261952861952863,0.32936507936507936,0.15555555555555556,0.2109291674509066,0.13914093603281766,1.6022528558529534
215,gini,30,10,5,log2,nan,nan,nan,nan,nan,1.602252870234139
167,gini,30,2,10,log2,0.8026262626262627,0.28571428571428575,0.2222222222222222,0.24827586206896554,0.13980558363726545,1.602252878260956
191,gini,30,2,10,log2,0.8294612794612793,0.1111111111111111,0.08888888888888889,0.09876543209876543,0.034897350175036174,1.6022528919732404
215,gini,30,2,10,log2,nan,nan,nan,nan,nan,1.6022529070235223
167,gini,30,5,10,log2,0.7792592592592592,0.17489177489177488,0.13333333333333333,0.14825174825174825,0.027738704765861044,1.602252915719046
191,gini,30,5,10,log2,0.8561616161616161,0.6,0.08888888888888889,0.13333333333333333,0.12513337831334273,1.6022529294315249
215,gini,30,5,10,log2,nan,nan,nan,nan,nan,1.6022529431438093
167,gini,30,10,10,log2,0.8695286195286195,0.573931623931624,0.5111111111111111,0.5395061728395062,0.46571417833019707,1.602252951505077
191,gini,30,10,10,log2,0.8092929292929293,0.44166666666666665,0.06666666666666667,0.08231884057971015,0.008227137499407509,1.6022529652173612
215,gini,30,10,10,log2,nan,nan,nan,nan,nan,1.6022529795987417
167,gini,50,2,1,None,0.8259595959595959,0.3966329966329966,0.35555555555555557,0.3687956487956488,0.2736756102180158,1.6022529879600094
191,gini,50,2,1,None,0.8460606060606061,0.4747474747474747,0.3333333333333333,0.391025641025641,0.3130204926965919,1.6022530020067443
215,gini,50,2,1,None,nan,nan,nan,nan,nan,1.60225301638793
167,gini,50,5,1,None,0.8526599326599328,0.5151515151515151,0.37777777777777777,0.4358974358974359,0.3590800587204505,1.602253024414747
191,gini,50,5,1,None,0.825925925925926,0.4102564102564103,0.24444444444444446,0.3,0.22010465009014438,1.602253039465029
215,gini,50,5,1,None,nan,nan,nan,nan,nan,1.6022530528428625
167,gini,50,10,1,None,0.8393265993265994,0.3666666666666667,0.26666666666666666,0.3081481481481481,0.22819508708557837,1.6022530608696794
191,gini,50,10,1,None,0.845993265993266,0.4392274392274392,0.3333333333333333,0.37645687645687637,0.29757855186487164,1.6022530752508652
215,gini,50,10,1,None,nan,nan,nan,nan,nan,1.6022530892977949
167,gini,50,2,2,None,0.8193265993265993,0.35873015873015873,0.2888888888888889,0.3115151515151515,0.21799299528016583,1.6022530976588678
191,gini,50,2,2,None,0.8293939393939395,0.32857142857142857,0.2222222222222222,0.254858934169279,0.17698155155641984,1.6022531117057977
215,gini,50,2,2,None,nan,nan,nan,nan,nan,1.6022531257525325
167,gini,50,5,2,None,0.8593939393939394,0.5424908424908425,0.4444444444444444,0.48594417077175694,0.40991749326924554,1.6022531337793495
191,gini,50,5,2,None,0.8493939393939395,0.47472527472527465,0.3333333333333333,0.38727272727272727,0.31462112519627106,1.6022531558529016
215,gini,50,5,2,None,nan,nan,nan,nan,nan,1.6022531755852987
167,gini,50,10,2,None,0.8326936026936026,0.3111111111111111,0.20000000000000004,0.24333333333333332,0.1649470633245064,1.6022531836121157
191,gini,50,10,2,None,0.8393602693602693,0.3515151515151515,0.24444444444444446,0.28820512820512817,0.21107303452811865,1.6022531976588505
215,gini,50,10,2,None,nan,nan,nan,nan,nan,1.6022532123746818
167,gini,50,2,5,None,0.8259932659932661,0.41737891737891736,0.4222222222222222,0.4177737970841419,0.31706060167169225,1.602253220401304
191,gini,50,2,5,None,0.8426936026936027,0.4682539682539682,0.4222222222222222,0.443593018305662,0.3533353701703317,1.6022532351171352
215,gini,50,2,5,None,nan,nan,nan,nan,nan,1.6022532491638701
167,gini,50,5,5,None,0.8493602693602694,0.4861111111111111,0.4666666666666666,0.4747387357695107,0.3881293639997973,1.6022532578595885
191,gini,50,5,5,None,0.8393602693602693,0.4555555555555555,0.4222222222222222,0.43746275010642827,0.3449309231239069,1.602253271571873
215,gini,50,5,5,None,nan,nan,nan,nan,nan,1.6022532852843518
167,gini,50,10,5,None,0.836026936026936,0.45146198830409356,0.4666666666666666,0.45562817719680465,0.3617965782907531,1.6022532933111688
191,gini,50,10,5,None,0.8259932659932661,0.41923076923076924,0.4444444444444444,0.4275862068965517,0.3283062606713996,1.602253307357904
215,gini,50,10,5,None,nan,nan,nan,nan,nan,1.6022533224079911
167,gini,50,2,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022533307692588
191,gini,50,2,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022533458195405
215,gini,50,2,10,None,nan,nan,nan,nan,nan,1.602253359531825
167,gini,50,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022533692308953
191,gini,50,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022533829431798
215,gini,50,5,10,None,nan,nan,nan,nan,nan,1.6022533976590108
167,gini,50,10,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.602253405685633
191,gini,50,10,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022534200670135
215,gini,50,10,10,None,nan,nan,nan,nan,nan,1.6022534344481993
167,gini,50,2,1,sqrt,0.7992255892255892,0.27777777777777773,0.26666666666666666,0.2665544332210999,0.15521661283038354,1.602253443812819
191,gini,50,2,1,sqrt,0.8461952861952863,0.5029761904761905,0.4222222222222222,0.4437927663734116,0.36741334368098183,1.6022535628762975
215,gini,50,2,1,sqrt,nan,nan,nan,nan,nan,1.6022535782608354
167,gini,50,5,1,sqrt,0.8428282828282828,0.48169934640522877,0.39999999999999997,0.41884920634920636,0.34320782697703317,1.6022535872910044
191,gini,50,5,1,sqrt,0.816026936026936,0.39812865497076017,0.5111111111111111,0.43896151053013793,0.34162672618998474,1.602253601337934
215,gini,50,5,1,sqrt,nan,nan,nan,nan,nan,1.6022536160535705
167,gini,50,10,1,sqrt,0.8094276094276095,0.3333333333333333,0.26666666666666666,0.29006285387772063,0.187745247058578,1.602253624749289
191,gini,50,10,1,sqrt,0.805959595959596,0.37121212121212116,0.35555555555555557,0.35404635404635404,0.24716898002052204,1.6022536384615733
215,gini,50,10,1,sqrt,nan,nan,nan,nan,nan,1.6022536528429536
167,gini,50,2,2,sqrt,0.7926262626262627,0.25757575757575757,0.20000000000000004,0.2250712250712251,0.10875427146170293,1.6022536618729282
191,gini,50,2,2,sqrt,0.8327946127946128,0.38217338217338215,0.19999999999999998,0.246993746993747,0.18580885321707918,1.6022536762543085
215,gini,50,2,2,sqrt,nan,nan,nan,nan,nan,1.6022536903010436
167,gini,50,5,2,sqrt,0.7892255892255893,0.3507744107744108,0.39999999999999997,0.36254856254856255,0.24690791907384715,1.602253698996762
191,gini,50,5,2,sqrt,0.8195959595959597,0.3964285714285714,0.26666666666666666,0.3072140762463343,0.2204274024254156,1.6022537133779478
215,gini,50,5,2,sqrt,nan,nan,nan,nan,nan,1.602253726755976
167,gini,50,10,2,sqrt,0.8225925925925925,0.39962651727357607,0.35555555555555557,0.3714080459770115,0.2729173141191525,1.602253735117049
191,gini,50,10,2,sqrt,0.805959595959596,0.29423076923076924,0.19999999999999998,0.23552795031055898,0.1339515966452359,1.6022537484950772
215,gini,50,10,2,sqrt,nan,nan,nan,nan,nan,1.602253762876263
167,gini,50,2,5,sqrt,0.8127272727272729,0.34074074074074073,0.2888888888888889,0.30474747474747477,0.20461204409536246,1.6022537712375307
191,gini,50,2,5,sqrt,0.8493939393939395,0.5738095238095239,0.2888888888888889,0.3598086124401914,0.3198846678823681,1.6022537856187165
215,gini,50,2,5,sqrt,nan,nan,nan,nan,nan,1.6022538006689981
167,gini,50,5,5,sqrt,0.8058249158249158,0.3148148148148148,0.2222222222222222,0.25925925925925924,0.15482807089453612,1.6022538090300713
191,gini,50,5,5,sqrt,0.7991582491582491,0.3140151515151515,0.24444444444444446,0.27272125723738627,0.16131291870706252,1.6022538237459023
215,gini,50,5,5,sqrt,nan,nan,nan,nan,nan,1.6022538377926374
167,gini,50,10,5,sqrt,0.8461279461279462,0.4761904761904762,0.20000000000000004,0.28138528138528135,0.2361427841810907,1.6022538458194544
191,gini,50,10,5,sqrt,0.8327609427609427,0.40598290598290593,0.24444444444444444,0.2984817115251898,0.22394460995681484,1.6022538605350907
215,gini,50,10,5,sqrt,nan,nan,nan,nan,nan,1.6022538742475698
167,gini,50,2,10,sqrt,0.8527609427609427,0.4801587301587302,0.19999999999999998,0.2803979646084909,0.24309757889214356,1.6022538819399361
191,gini,50,2,10,sqrt,0.8226936026936027,0.25555555555555554,0.08888888888888889,0.13174603174603175,0.06782707987649932,1.602253895986671
215,gini,50,2,10,sqrt,nan,nan,nan,nan,nan,1.60225390969915
167,gini,50,5,10,sqrt,0.8428282828282828,0.3666666666666667,0.13333333333333333,0.1952380952380952,0.15403805814363533,1.6022539190635752
191,gini,50,5,10,sqrt,0.805959595959596,0.24780701754385967,0.19999999999999998,0.2013281285054067,0.11050006854914342,1.6022539331105048
215,gini,50,5,10,sqrt,nan,nan,nan,nan,nan,1.60225394715724
167,gini,50,10,10,sqrt,0.8227946127946127,0.32638888888888884,0.15555555555555553,0.1816009557945042,0.1261848709595994,1.6022539551840569
191,gini,50,10,10,sqrt,0.8027272727272727,0.12121212121212122,0.08888888888888889,0.10256410256410257,0.002219583683816593,1.602253968896341
215,gini,50,10,10,sqrt,nan,nan,nan,nan,nan,1.602253982943271
167,gini,50,2,1,log2,0.8394612794612795,0.39211665527455003,0.37777777777777777,0.37419443301796246,0.2917105782381808,1.6022539913043439
191,gini,50,2,1,log2,0.8027609427609428,0.3289072039072039,0.3111111111111111,0.30653324131584997,0.20190744249976292,1.6022540053512735
215,gini,50,2,1,log2,nan,nan,nan,nan,nan,1.6022540197324593
167,gini,50,5,1,log2,0.7959595959595959,0.2824074074074074,0.19999999999999998,0.22573561703996484,0.12062732282939172,1.602254028093727
191,gini,50,5,1,log2,0.8428282828282828,0.4666666666666666,0.3333333333333333,0.38814814814814813,0.30704406643715804,1.6022540418060114
215,gini,50,5,1,log2,nan,nan,nan,nan,nan,1.6022540561873917
167,gini,50,10,1,log2,0.8159259259259258,0.40893665158371045,0.3111111111111111,0.34433229813664595,0.2480258186865758,1.6022540638795633
191,gini,50,10,1,log2,0.7826599326599327,0.1610305958132045,0.17777777777777778,0.1608187134502924,0.04876976859208581,1.602254077926493
215,gini,50,10,1,log2,nan,nan,nan,nan,nan,1.6022540913043266
167,gini,50,2,2,log2,0.8393939393939394,0.3333333333333333,0.26666666666666666,0.2942528735632184,0.21583772085523023,1.6022540996655943
191,gini,50,2,2,log2,0.7823905723905723,0.17460317460317457,0.1111111111111111,0.1111111111111111,0.013514796692951763,1.6022541133780732
215,gini,50,2,2,log2,nan,nan,nan,nan,nan,1.602254127759259
167,gini,50,5,2,log2,0.7860269360269361,0.14215686274509806,0.11111111111111112,0.12047101449275362,0.00980770810994302,1.602254135786076
191,gini,50,5,2,log2,0.8261279461279462,0.442002442002442,0.1777777777777778,0.2364117364117364,0.18501623385299715,1.6022541498328111
215,gini,50,5,2,log2,nan,nan,nan,nan,nan,1.6022541645486421
167,gini,50,10,2,log2,0.7925925925925926,0.21759259259259264,0.26666666666666666,0.2277034559643255,0.12113118371025489,1.6022541725752644
191,gini,50,10,2,log2,0.8159595959595961,0.38026094276094274,0.2888888888888889,0.32333884753239595,0.22505068925786362,1.602254186956645
215,gini,50,10,2,log2,nan,nan,nan,nan,nan,1.602254200668929
167,gini,50,2,5,log2,0.8494949494949494,0.48611111111111116,0.3111111111111111,0.37573805689747714,0.30737763409484603,1.602254208695746
191,gini,50,2,5,log2,0.8661616161616162,0.5833333333333334,0.3111111111111111,0.378721859114016,0.34758331416622695,1.6022542227424812
215,gini,50,2,5,log2,nan,nan,nan,nan,nan,1.6022542361205094
167,gini,50,5,5,log2,0.7926262626262627,0.23611111111111108,0.17777777777777778,0.1983403459560542,0.08725605916842688,1.6022542444815826
191,gini,50,5,5,log2,0.8293602693602694,0.31002331002331,0.24444444444444446,0.27289377289377287,0.18554317117049957,1.6022542595318643
215,gini,50,5,5,log2,nan,nan,nan,nan,nan,1.6022542742475008
167,gini,50,10,5,log2,0.8193265993265993,0.2698412698412698,0.15555555555555556,0.196969696969697,0.11104505054630724,1.6022542826087685
191,gini,50,10,5,log2,0.8427609427609427,0.42003367003367004,0.24444444444444444,0.3021817363922627,0.23779845632166505,1.6022542969899543
215,gini,50,10,5,log2,nan,nan,nan,nan,nan,1.6022543113713346
167,gini,50,2,10,log2,0.8461279461279462,0.4444444444444444,0.2222222222222222,0.2863123993558776,0.235139404653994,1.6022543193979568
191,gini,50,2,10,log2,0.8561952861952862,0.5873015873015873,0.19999999999999998,0.29196729196729193,0.2778634058347467,1.6022543334448867
215,gini,50,2,10,log2,nan,nan,nan,nan,nan,1.602254348160523
167,gini,50,5,10,log2,0.7856228956228956,0.28114478114478114,0.17777777777777778,0.21189921189921188,0.10113346578722342,1.6022543565217906
191,gini,50,5,10,log2,0.8494949494949496,0.5555555555555556,0.26666666666666666,0.3527336860670194,0.3066535116956906,1.6022543709029764
215,gini,50,5,10,log2,nan,nan,nan,nan,nan,1.602254385284357
167,gini,50,10,10,log2,0.8261616161616162,0.20833333333333334,0.044444444444444446,0.06820119352088662,0.02556486790043107,1.6022543939800753
191,gini,50,10,10,log2,0.8495622895622895,0.5222222222222223,0.26666666666666666,0.3495928226363009,0.29578734492998776,1.6022544083612609
215,gini,50,10,10,log2,nan,nan,nan,nan,nan,1.6022544227424467
167,gini,100,2,1,None,0.8426599326599327,0.47039627039627036,0.35555555555555557,0.4035897435897436,0.3200482109175964,1.6022544311037143
191,gini,100,2,1,None,0.8527272727272727,0.5437229437229437,0.26666666666666666,0.3477855477855478,0.3034047127575757,1.6022544749163676
215,gini,100,2,1,None,nan,nan,nan,nan,nan,1.6022544889632975
167,gini,100,5,1,None,0.8694276094276093,0.5795454545454546,0.39999999999999997,0.471571906354515,0.41067742014632486,1.6022544976590158
191,gini,100,5,1,None,0.8324915824915825,0.4781144781144781,0.39999999999999997,0.43218509885176554,0.3388795126566,1.6022545117057507
215,gini,100,5,1,None,nan,nan,nan,nan,nan,1.6022545254180351
167,gini,100,10,1,None,0.8426599326599327,0.42640692640692635,0.3111111111111111,0.35793835793835793,0.27805309732672717,1.6022545344482042
191,gini,100,10,1,None,0.8226599326599326,0.335978835978836,0.24444444444444444,0.2770811563915012,0.18737278803069132,1.6022545491640354
215,gini,100,10,1,None,nan,nan,nan,nan,nan,1.602254563545221
167,gini,100,2,2,None,0.8660606060606061,0.5619047619047618,0.35555555555555557,0.433939393939394,0.3767045551300013,1.6022545719064887
191,gini,100,2,2,None,0.7893602693602694,0.24206349206349206,0.17777777777777778,0.2027134580857719,0.08761412661615949,1.602254585618773
215,gini,100,2,2,None,nan,nan,nan,nan,nan,1.6022545996657027
167,gini,100,5,2,None,0.8360942760942761,0.4579365079365079,0.35555555555555557,0.398399318859089,0.3095974869150227,1.6022546080267757
191,gini,100,5,2,None,0.8193602693602693,0.3521825396825397,0.2888888888888889,0.30990912711342816,0.21466833776769043,1.6022546220737055
215,gini,100,5,2,None,nan,nan,nan,nan,nan,1.6022546361204404
167,gini,100,10,2,None,0.8293265993265994,0.35873015873015873,0.22222222222222224,0.2736363636363636,0.19163047943188108,1.6022546454850604
191,gini,100,10,2,None,0.8392929292929292,0.39999999999999997,0.20000000000000004,0.26,0.20062366077152868,1.6022546605351475
215,gini,100,10,2,None,nan,nan,nan,nan,nan,1.6022546745820772
167,gini,100,2,5,None,0.8293602693602694,0.4222222222222222,0.39999999999999997,0.40987654320987654,0.31114249512932984,1.6022546839465022
191,gini,100,2,5,None,0.8293602693602694,0.4236111111111111,0.39999999999999997,0.4102226067372527,0.31173782258077964,1.602254697993432
215,gini,100,2,5,None,nan,nan,nan,nan,nan,1.6022547133779699
167,gini,100,5,5,None,0.8226936026936027,0.3925925925925926,0.35555555555555557,0.3670482603815937,0.2693521694620842,1.6022547214047869
191,gini,100,5,5,None,0.826026936026936,0.42063492063492064,0.4444444444444444,0.4263516389953172,0.3286817561527424,1.6022547361204234
215,gini,100,5,5,None,nan,nan,nan,nan,nan,1.6022547498329023
167,gini,100,10,5,None,0.845993265993266,0.47822547822547823,0.4888888888888889,0.48116634323530877,0.3925613154051859,1.602254759531778
191,gini,100,10,5,None,0.8293602693602694,0.42777777777777776,0.4444444444444444,0.43111354375722194,0.33463213414108695,1.6022547729098064
215,gini,100,10,5,None,nan,nan,nan,nan,nan,1.602254787290992
167,gini,100,2,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.602254795317809
191,gini,100,2,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022548090300934
215,gini,100,2,10,None,nan,nan,nan,nan,nan,1.6022548237459244
167,gini,100,5,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022548321069976
191,gini,100,5,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.602254846488378
215,gini,100,5,10,None,nan,nan,nan,nan,nan,1.6022548608695637
167,gini,100,10,10,None,0.8492255892255892,0.5477207977207977,0.4222222222222222,0.47094214029697895,0.3924389093964266,1.6022548698997328
191,gini,100,10,10,None,0.8325589225589226,0.4551282051282051,0.39999999999999997,0.42464584400068267,0.32879066055606554,1.6022548836120172
215,gini,100,10,10,None,nan,nan,nan,nan,nan,1.6022548983278482
167,gini,100,2,1,sqrt,0.7825589225589226,0.22766884531590412,0.19999999999999998,0.20910493827160492,0.087321495340426,1.6022549070235665
191,gini,100,2,1,sqrt,0.8126936026936026,0.39112739112739114,0.37777777777777777,0.38261929641239983,0.27364862207871404,1.6022549214047523
215,gini,100,2,1,sqrt,nan,nan,nan,nan,nan,1.6022549354514872
167,gini,100,5,1,sqrt,0.826026936026936,0.39487179487179486,0.24444444444444446,0.29428571428571426,0.21348185119964894,1.6022549434783042
191,gini,100,5,1,sqrt,0.8295286195286194,0.4018518518518519,0.2888888888888889,0.33019323671497586,0.24434999450341874,1.602254957525234
215,gini,100,5,1,sqrt,nan,nan,nan,nan,nan,1.6022549712375183
167,gini,100,10,1,sqrt,0.826060606060606,0.4032634032634033,0.3333333333333333,0.3644688644688645,0.2668053653093725,1.602254979598786
191,gini,100,10,1,sqrt,0.8460942760942761,0.472985347985348,0.37777777777777777,0.4153637466980795,0.33446444359242805,1.602254993645521
215,gini,100,10,1,sqrt,nan,nan,nan,nan,nan,1.602255007358
167,gini,100,2,2,sqrt,0.8560606060606061,0.4947089947089947,0.35555555555555557,0.40639150121908746,0.3391110949789151,1.6022550157190731
191,gini,100,2,2,sqrt,0.8394949494949495,0.4545454545454546,0.3111111111111111,0.3587217380320829,0.28423083996808396,1.6022550297660028
215,gini,100,2,2,sqrt,nan,nan,nan,nan,nan,1.6022550438127379
