pca_n_components,n_estimators,max_depth,min_samples_split,min_samples_leaf,criterion,accuracy,precision,recall,f1,mcc,preparationTime
167,10,30,5,1,gini,0.8695959595959596,0.8461538461538461,0.26666666666666666,0.3562091503267974,0.39297859342826236,1.7719771939798579
167,50,30,5,1,gini,0.8728956228956228,0.7277777777777779,0.24444444444444446,0.3639933166248956,0.3717073344998623,1.7719772157190565
167,100,30,5,1,gini,0.8695286195286195,0.6722222222222222,0.24444444444444446,0.34798711755233497,0.34620393922807163,1.7719772364548056
167,300,30,5,1,gini,0.8695622895622895,0.7714285714285714,0.2222222222222222,0.3299465240641711,0.3541612573440047,1.771977257190555
167,500,30,5,1,gini,0.8661952861952861,0.6603174603174603,0.2222222222222222,0.3255892255892256,0.32555667724359555,1.7719772772575
167,10,30,2,2,gini,0.8595286195286196,0.7777777777777777,0.1111111111111111,0.1898148148148148,0.24932604329910865,1.771977297993249
167,50,30,2,2,gini,0.8695286195286195,0.8055555555555555,0.17777777777777778,0.290448343079922,0.3385403994365836,1.7719773187290957
167,100,30,2,2,gini,0.8695286195286195,0.9166666666666666,0.15555555555555556,0.2580409356725146,0.3335602802310236,1.7719773387959434
167,300,30,2,2,gini,0.8695622895622895,0.8888888888888888,0.15555555555555556,0.26361655773420484,0.3376346574470614,1.7719773595316926
167,500,30,2,2,gini,0.8695622895622895,1.0,0.13333333333333333,0.2352941176470588,0.3399786201994637,1.7719773799330885
167,10,30,5,2,gini,0.8661616161616162,0.6130952380952381,0.26666666666666666,0.3666181263435268,0.341757218826201,1.7719773986621332
167,50,30,5,2,gini,0.8662289562289563,0.8888888888888888,0.13333333333333333,0.23093681917211328,0.3114446814022707,1.7719774197324305
167,100,30,5,2,gini,0.8795622895622897,0.9166666666666666,0.2222222222222222,0.3503611971104231,0.4096385571141847,1.7719774404681796
167,300,30,5,2,gini,0.8628956228956229,0.8888888888888888,0.11111111111111112,0.19417211328976033,0.27783762599614475,1.7719774608695755
167,500,30,5,2,gini,0.8728956228956228,1.0,0.15555555555555556,0.2679738562091503,0.3661685962442543,1.7719774809364233
167,10,50,2,1,gini,0.8762289562289562,0.5499999999999999,0.26666666666666666,0.34526315789473677,0.32754549212494394,1.7719775006688203
167,50,50,2,1,gini,0.8729292929292929,0.7777777777777778,0.22222222222222224,0.34001670843776105,0.3673012022264673,1.7719775217391176
167,100,50,2,1,gini,0.8662626262626262,0.7333333333333334,0.20000000000000004,0.3111111111111111,0.3321911076166499,1.771977543143768
167,300,50,2,1,gini,0.8729292929292929,0.8333333333333334,0.20000000000000004,0.3216374269005848,0.36810811794569104,1.7719775635450665
167,500,50,2,1,gini,0.8695622895622895,0.688095238095238,0.24444444444444446,0.35677830940988836,0.35506413006975174,1.7719775842809131
167,10,50,5,1,gini,0.8661952861952861,0.6285714285714286,0.26666666666666666,0.37272727272727274,0.3486146743091107,1.7719776043477609
167,50,50,5,1,gini,0.8795622895622897,0.7658730158730158,0.2888888888888889,0.415508468140047,0.4198542153879677,1.7719776247491565
167,100,50,5,1,gini,0.8762289562289562,0.8666666666666667,0.2222222222222222,0.3450980392156863,0.39168005194966415,1.7719776448160045
167,300,50,5,1,gini,0.8695959595959596,0.7380952380952381,0.22222222222222224,0.3328017012227538,0.35065799779635665,1.7719776658862043
167,500,50,5,1,gini,0.8695622895622895,0.7714285714285714,0.2222222222222222,0.3299465240641711,0.3541612573440047,1.7719776859531493
167,10,50,2,2,gini,0.8761952861952862,0.8333333333333334,0.2222222222222222,0.3439153439153439,0.38537197959027897,1.7719777063544477
167,50,50,2,2,gini,0.8795622895622897,0.9166666666666666,0.2222222222222222,0.3503611971104231,0.4096385571141847,1.771977726421393
167,100,50,2,2,gini,0.8762289562289562,1.0,0.17777777777777778,0.286764705882353,0.3750551184153203,1.7719777478260434
167,300,50,2,2,gini,0.8695622895622895,0.8888888888888888,0.15555555555555556,0.26361655773420484,0.3376346574470614,1.7719777672240873
167,500,50,2,2,gini,0.8728956228956228,0.9166666666666666,0.17777777777777778,0.2948056415548676,0.3671449795369927,1.771977787290935
167,10,50,5,2,gini,0.8461616161616162,0.4444444444444444,0.13333333333333333,0.20245057087162346,0.17912398355561643,1.7719778080266841
167,50,50,5,2,gini,0.8628956228956229,0.8888888888888888,0.11111111111111112,0.19417211328976033,0.27783762599614475,1.7719778290969814
167,100,50,5,2,gini,0.8661952861952861,1.0,0.1111111111111111,0.19444444444444442,0.2989768415321592,1.7719778498327305
167,300,50,5,2,gini,0.8728956228956228,0.9166666666666666,0.17777777777777778,0.2948056415548676,0.3671449795369927,1.7719778695652249
167,500,50,5,2,gini,0.8595286195286196,0.8888888888888888,0.08888888888888889,0.1574074074074074,0.24425292669017562,1.7719778896320726
167,10,100,2,1,gini,0.8461279461279462,0.4444444444444444,0.06666666666666667,0.11546840958605664,0.12323272083522714,1.771977910367822
167,50,100,2,1,gini,0.882929292929293,0.8690476190476191,0.26666666666666666,0.39819245082402976,0.4348840293195519,1.771977943812698
167,100,100,2,1,gini,0.8695959595959596,0.7555555555555555,0.22222222222222224,0.33809523809523806,0.35767290750835334,1.7719779658862498
167,300,100,2,1,gini,0.8795959595959596,0.8611111111111112,0.24444444444444446,0.37510442773600666,0.4149396980993864,1.7719779872909005
167,500,100,2,1,gini,0.8762626262626263,0.8111111111111112,0.24444444444444446,0.3698412698412698,0.39698119293486583,1.7719780096990005
167,10,100,5,1,gini,0.8561616161616161,0.5416666666666666,0.15555555555555553,0.22335890878090367,0.22395423823461202,1.771978031103651
167,50,100,5,1,gini,0.8661616161616162,0.6666666666666666,0.17777777777777778,0.2720199190787426,0.2925062516766929,1.7719780521738508
167,100,100,5,1,gini,0.8695286195286195,0.7103174603174603,0.2222222222222222,0.3308523834839624,0.343515182408116,1.7719780732441481
167,300,100,5,1,gini,0.8795959595959596,0.8666666666666667,0.24444444444444446,0.37777777777777777,0.4178567831104147,1.7719780943143482
167,500,100,5,1,gini,0.8728956228956228,0.8333333333333334,0.19999999999999998,0.3112356053532524,0.3592526448487045,1.7719781160534493
167,10,100,2,2,gini,0.8594949494949495,0.6851851851851851,0.17777777777777778,0.25653594771241833,0.27893860209770543,1.7719781374581973
167,50,100,2,2,gini,0.8662289562289563,0.8888888888888888,0.13333333333333333,0.23093681917211328,0.3114446814022707,1.7719781581939464
167,100,100,2,2,gini,0.8595622895622895,0.8888888888888888,0.08888888888888889,0.15250544662309368,0.19808867460000323,1.7719781789296956
167,300,100,2,2,gini,0.8662289562289563,0.8888888888888888,0.13333333333333333,0.23093681917211328,0.3114446814022707,1.7719781996655422
167,500,100,2,2,gini,0.8695622895622895,0.9166666666666666,0.15555555555555556,0.26212590299277605,0.34095500349220204,1.771978221739094
167,10,100,5,2,gini,0.8661952861952861,0.6793650793650793,0.2222222222222222,0.32861952861952864,0.3318019793402018,1.771978242809294
167,50,100,5,2,gini,0.8628956228956229,1.0,0.08888888888888889,0.1568627450980392,0.22662261339719617,1.7719782632106897
167,100,100,5,2,gini,0.8561952861952862,0.8888888888888888,0.06666666666666667,0.11574074074074074,0.16450397529403413,1.7719782839464389
167,300,100,5,2,gini,0.8762289562289562,0.9166666666666666,0.19999999999999998,0.3240454076367389,0.3895698826578596,1.7719783053510896
167,500,100,5,2,gini,0.8695622895622895,0.8888888888888888,0.15555555555555556,0.26361655773420484,0.3376346574470614,1.7719783257524853
167,10,300,2,1,gini,0.8527272727272727,0.6666666666666666,0.08888888888888889,0.15277777777777776,0.19439433821539973,1.7719783464882346
167,50,300,2,1,gini,0.8628956228956229,0.8333333333333334,0.13333333333333333,0.22703818369453044,0.29331650761928296,1.771978367224081
167,100,300,2,1,gini,0.8695622895622895,0.688095238095238,0.24444444444444446,0.35677830940988836,0.35506413006975174,1.771978388294281
167,300,300,2,1,gini,0.882929292929293,0.8690476190476191,0.26666666666666666,0.39819245082402976,0.4348840293195519,1.7719784093644808
167,500,300,2,1,gini,0.8762626262626263,0.8111111111111112,0.24444444444444446,0.3698412698412698,0.39698119293486583,1.7719784311036795
167,10,300,5,1,gini,0.8695622895622895,0.7071428571428572,0.24444444444444446,0.3598086124401914,0.36130943216635797,1.7719784528427807
167,50,300,5,1,gini,0.8728956228956228,0.8666666666666667,0.19999999999999998,0.3187822497420021,0.3716113774933391,1.7719784735785298
167,100,300,5,1,gini,0.8762289562289562,0.7547619047619047,0.26666666666666666,0.3901116427432217,0.39789696781663414,1.7719784953177284
167,300,300,5,1,gini,0.8662289562289563,0.7380952380952381,0.2222222222222222,0.32518461930226633,0.34033477180919564,1.7719785170568298
167,500,300,5,1,gini,0.8695959595959596,0.7380952380952381,0.22222222222222224,0.3328017012227538,0.35065799779635665,1.7719785374581283
167,10,300,2,2,gini,0.8461616161616162,0.6444444444444445,0.11111111111111112,0.1634920634920635,0.13961299889964907,1.771978559197327
167,50,300,2,2,gini,0.8628956228956229,0.8333333333333334,0.13333333333333333,0.22703818369453044,0.29331650761928296,1.7719785795986254
167,100,300,2,2,gini,0.8695622895622895,0.9166666666666666,0.15555555555555556,0.26212590299277605,0.34095500349220204,1.7719786006688252
167,300,300,2,2,gini,0.8695622895622895,0.9166666666666666,0.15555555555555556,0.26212590299277605,0.34095500349220204,1.7719786217391225
167,500,300,2,2,gini,0.8695622895622895,0.9166666666666666,0.15555555555555556,0.26212590299277605,0.34095500349220204,1.7719786418059702
167,10,300,5,2,gini,0.8594949494949495,0.75,0.1111111111111111,0.18614551083591332,0.24060155491406454,1.771978662207366
167,50,300,5,2,gini,0.8595286195286196,0.8666666666666667,0.1111111111111111,0.18333333333333335,0.2558047436155864,1.7719786829431152
167,100,300,5,2,gini,0.8695286195286195,0.9166666666666666,0.15555555555555556,0.2580409356725146,0.3335602802310236,1.7719787036788643
167,300,300,5,2,gini,0.8628619528619529,0.9166666666666666,0.1111111111111111,0.18859649122807018,0.273763248780107,1.7719787240802602
167,500,300,5,2,gini,0.8728956228956228,0.9166666666666666,0.17777777777777778,0.2948056415548676,0.3671449795369927,1.7719787454849107
167,10,500,2,1,gini,0.8594949494949495,0.6166666666666667,0.17777777777777778,0.27543859649122804,0.2771847060223404,1.7719787652173078
167,50,500,2,1,gini,0.8695622895622895,0.7714285714285714,0.2222222222222222,0.3299465240641711,0.3541612573440047,1.7719787856187037
167,100,500,2,1,gini,0.8662289562289563,0.8333333333333334,0.15555555555555556,0.25971792225662194,0.3195064836640736,1.7719788056855514
167,300,500,2,1,gini,0.8762626262626263,0.8111111111111112,0.24444444444444446,0.3698412698412698,0.39698119293486583,1.7719788267558485
167,500,500,2,1,gini,0.8762626262626263,0.8214285714285715,0.24444444444444446,0.36788942052099943,0.3982964936692757,1.7719788481604992
167,10,500,5,1,gini,0.8728619528619529,0.7936507936507936,0.2222222222222222,0.33670033670033667,0.3687287751601683,1.7719788678928963
167,50,500,5,1,gini,0.8695622895622895,0.7999999999999999,0.19999999999999998,0.31176470588235294,0.3488472142027817,1.771978889297644
167,100,500,5,1,gini,0.8729292929292929,0.7936507936507936,0.22222222222222224,0.33670033670033667,0.3687861715793444,1.7719789100333934
167,300,500,5,1,gini,0.8762626262626263,0.8111111111111112,0.24444444444444446,0.3698412698412698,0.39698119293486583,1.7719789307692397
167,500,500,5,1,gini,0.8661952861952861,0.6603174603174603,0.2222222222222222,0.3255892255892256,0.32555667724359555,1.7719789508360875
167,10,500,2,2,gini,0.8561952861952862,0.611111111111111,0.11111111111111112,0.18736383442265794,0.21616009730052774,1.7719789715718368
167,50,500,2,2,gini,0.8595622895622895,0.8888888888888888,0.08888888888888889,0.15250544662309368,0.19808867460000323,1.7719789926421339
167,100,500,2,2,gini,0.8628956228956229,0.8888888888888888,0.11111111111111112,0.19417211328976033,0.27783762599614475,1.7719790150501367
167,300,500,2,2,gini,0.8695286195286195,1.0,0.13333333333333333,0.23120915032679737,0.33258389693828516,1.771979035451435
167,500,500,2,2,gini,0.8561952861952862,0.8888888888888888,0.06666666666666667,0.11574074074074074,0.16450397529403413,1.771979054515028
167,10,500,5,2,gini,0.8528956228956229,0.6888888888888888,0.17777777777777778,0.25917211328976036,0.27588201260155937,1.7719790759196787
167,50,500,5,2,gini,0.8728956228956228,0.8333333333333334,0.19999999999999998,0.3112356053532524,0.3592526448487045,1.7719790959866237
167,100,500,5,2,gini,0.8595622895622895,0.8888888888888888,0.08888888888888889,0.15250544662309368,0.19808867460000323,1.7719791163879222
167,300,500,5,2,gini,0.8628956228956229,0.8888888888888888,0.11111111111111112,0.19417211328976033,0.27783762599614475,1.7719791367892208
167,500,500,5,2,gini,0.8762289562289562,0.9166666666666666,0.19999999999999998,0.3240454076367389,0.3895698826578596,1.7719791568561658
167,10,10,2,1,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.771979399331079
167,50,10,2,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719794207357298
167,100,10,2,1,entropy,0.8695622895622895,1.0,0.13333333333333333,0.23120915032679737,0.33256154083812833,1.7719794401337734
167,300,10,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719794605350718
167,500,10,2,1,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719794795986648
167,10,10,5,1,entropy,0.8595622895622895,0.8333333333333334,0.08888888888888889,0.15931372549019607,0.2396915607920039,1.7719795003344139
167,50,10,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719795210701632
167,100,10,5,1,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719795408026575
167,300,10,5,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719795608695053
167,500,10,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719795802675489
167,10,10,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719795996654952
167,50,10,2,2,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719796204013418
167,100,10,2,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719796394648375
167,300,10,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719796585284304
167,500,10,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.771979676588574
167,10,10,5,2,entropy,0.8561616161616161,0.75,0.08888888888888889,0.14447884416924664,0.16085260351792305,1.7719796959866176
167,50,10,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719797157190147
167,100,10,5,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.771979734448157
167,300,10,5,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719797538461033
167,500,10,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719797729096962
167,10,30,2,1,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719797903009384
167,50,30,2,1,entropy,0.8595622895622895,1.0,0.06666666666666667,0.12009803921568628,0.1930155579910702,1.77197980869563
167,100,30,2,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719798277591254
167,300,30,2,1,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.771979846488268
167,500,30,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719798652173127
167,10,30,5,1,entropy,0.8661952861952861,1.0,0.1111111111111111,0.1820175438596491,0.2416527932568846,1.7719798839464551
167,50,30,5,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719799030099506
167,100,30,5,1,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.7719799220735437
167,300,30,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719799404682353
167,500,30,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719799595317307
167,10,30,2,2,entropy,0.8761952861952862,1.0,0.17777777777777778,0.286764705882353,0.37507747451547707,1.7719799785953239
167,50,30,2,2,entropy,0.8562289562289562,1.0,0.044444444444444446,0.0784313725490196,0.11326660659492872,1.7719799973243686
167,100,30,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719800170568631
167,300,30,2,2,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.7719800364548095
167,500,30,2,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719800565216572
167,10,30,5,2,entropy,0.8695286195286195,1.0,0.13333333333333333,0.23120915032679737,0.33258389693828516,1.7719800752507995
167,50,30,5,2,entropy,0.8561616161616161,1.0,0.044444444444444446,0.08333333333333333,0.159497902792283,1.7719800943143924
167,100,30,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719801130434374
167,300,30,5,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719801304347769
167,500,30,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719801491638216
167,10,50,2,1,entropy,0.8528282828282828,1.0,0.022222222222222223,0.041666666666666664,0.0797489513961415,1.7719801668896118
167,50,50,2,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719801856186568
167,100,50,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719802046822497
167,300,50,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719802234112947
167,500,50,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719802414715355
167,10,50,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.771980259866227
167,50,50,5,1,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719802782608214
167,100,50,5,1,entropy,0.8695622895622895,1.0,0.13333333333333333,0.23120915032679737,0.33256154083812833,1.7719802979933157
167,300,50,5,1,entropy,0.8595622895622895,1.0,0.06666666666666667,0.12009803921568628,0.1930155579910702,1.7719803177257127
167,500,50,5,1,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719803371237564
167,10,50,2,2,entropy,0.8661952861952861,1.0,0.1111111111111111,0.19444444444444442,0.2989768415321592,1.7719803558528013
167,50,50,2,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719803742474929
167,100,50,2,2,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.7719803926420872
167,300,50,2,2,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719804120401308
167,500,50,2,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.771980430434725
167,10,50,5,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719804491638673
167,50,50,5,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719804678929123
167,100,50,5,2,entropy,0.8528619528619528,1.0,0.022222222222222223,0.041666666666666664,0.07968190728895959,1.7719804862876039
167,300,50,5,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719805066889023
167,500,50,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719805250835938
167,10,100,2,1,entropy,0.8661952861952861,1.0,0.1111111111111111,0.19444444444444442,0.2989768415321592,1.7719805421403851
167,50,100,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719805612039783
167,100,100,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719805795986698
167,300,100,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.771980597993264
167,500,100,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.771980619063464
167,10,100,5,1,entropy,0.8595286195286196,0.8888888888888888,0.08888888888888889,0.1574074074074074,0.24425292669017562,1.7719806374581555
167,50,100,5,1,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719807508360692
167,100,100,5,1,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.7719807702341128
167,300,100,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719807896320592
167,500,100,5,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719808083612014
167,10,100,2,2,entropy,0.8561279461279461,0.6666666666666666,0.06666666666666667,0.12009803921568628,0.1788760461825233,1.7719808270902464
167,50,100,2,2,entropy,0.8628619528619529,1.0,0.08888888888888889,0.16176470588235295,0.2727868654873686,1.7719808471571914
167,100,100,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719808658862364
167,300,100,2,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719808832775759
167,500,100,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719809026755222
167,10,100,5,2,entropy,0.8595286195286196,0.8888888888888888,0.08888888888888889,0.1574074074074074,0.24425292669017562,1.7719809204013122
167,50,100,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719809408026108
167,100,100,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719809578594994
167,300,100,5,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719809759197402
167,500,100,5,2,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719809933109825
167,10,300,2,1,entropy,0.8461616161616162,0.4444444444444444,0.08888888888888889,0.14642816190803806,0.1432525869608738,1.771981012709026
167,50,300,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719810327758738
167,100,300,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719810525083681
167,300,300,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719810709029624
167,500,300,2,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.771981089297654
167,10,300,5,1,entropy,0.8661279461279462,0.6666666666666666,0.13333333333333333,0.21878224974200208,0.26109798075430685,1.7719811076922483
167,50,300,5,1,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719811284280949
167,100,300,5,1,entropy,0.8561952861952862,1.0,0.044444444444444446,0.08333333333333333,0.15943085868510107,1.7719811471571396
167,300,300,5,1,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719811658862819
167,500,300,5,1,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719811836119748
167,10,300,2,2,entropy,0.8495286195286195,0.75,0.06666666666666667,0.11842105263157894,0.1784862570342687,1.7719812030100184
167,50,300,2,2,entropy,0.8662289562289563,1.0,0.11111111111111112,0.19852941176470587,0.30637156479333766,1.7719812224079647
167,100,300,2,2,entropy,0.8628956228956229,1.0,0.08888888888888889,0.16176470588235295,0.2727645093872117,1.7719812404682056
167,300,300,2,2,entropy,0.8595622895622895,1.0,0.06666666666666667,0.12009803921568628,0.1930155579910702,1.7719812585283492
167,500,300,2,2,entropy,0.8595286195286196,1.0,0.06666666666666667,0.125,0.23917981008124256,1.7719812775919421
