n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
10,gini,10.0,5,1,0.8,0.8494915254237287,0.011839831960904672,0.8,0.4472135954999579,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.051044262978168074,0.14663614897462474
10,gini,10.0,5,1,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,10.0,5,2,0.1,0.5785310734463277,0.06104440687911406,0.25935812796769414,0.0343741364388232,0.9555555555555555,0.09938079899999067,0.4072693096377307,0.047929948170616195,0.3384017092795598,0.08290169306768072
10,gini,10.0,5,2,0.2,0.7725988700564972,0.08699234985294707,0.4011775592828224,0.11957604778981158,0.8444444444444444,0.16850834320114555,0.5367884545122397,0.13018274042175007,0.4700656132049857,0.16080296011977097
10,gini,10.0,5,2,0.30000000000000004,0.8427683615819209,0.07140765780025354,0.52,0.23166067138525406,0.5111111111111111,0.20184335693983277,0.4973684210526315,0.19421153541742286,0.4178661052323995,0.2269411075549051
10,gini,10.0,5,2,0.4,0.8661581920903954,0.03366883252746742,0.6683333333333333,0.24582627108499933,0.3333333333333333,0.1111111111111111,0.42580635051223287,0.11820876789260194,0.39619826445474654,0.1354817661221227
10,gini,10.0,5,2,0.5,0.85954802259887,0.025147114149720082,0.7333333333333333,0.27888667551135854,0.2,0.04969039949999532,0.29939393939393943,0.06591866875723018,0.3172037110709345,0.09666705203348752
10,gini,10.0,5,2,0.6,0.8728813559322035,0.009585807627659376,0.9333333333333332,0.14907119849998599,0.17777777777777776,0.06085806194501845,0.2921212121212121,0.08499986495965076,0.36708899284471447,0.06902423094816176
10,gini,10.0,5,2,0.7000000000000001,0.8561581920903955,0.00964886737281072,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
10,gini,10.0,5,2,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,10.0,5,2,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,30.0,2,1,0.1,0.5587570621468927,0.06771564138626057,0.25425399962341594,0.027604612444564344,0.9777777777777779,0.04969039949999535,0.40253652831695996,0.03294921868532696,0.33828331944970946,0.041008557907067256
10,gini,30.0,2,1,0.2,0.7090395480225988,0.02504982426957666,0.3191352994831256,0.02596566740250736,0.8222222222222222,0.09938079899999064,0.4590306456286631,0.038429712800228395,0.3756611816529374,0.06142165488429576
10,gini,30.0,2,1,0.30000000000000004,0.8461581920903954,0.027332315010587332,0.494949494949495,0.0784862134743437,0.48888888888888893,0.09938079899999068,0.4874853801169591,0.08075004911408891,0.4002046806832711,0.08969230472335375
10,gini,30.0,2,1,0.4,0.8461581920903954,0.027332315010587332,0.494949494949495,0.0784862134743437,0.48888888888888893,0.09938079899999068,0.4874853801169591,0.08075004911408891,0.4002046806832711,0.08969230472335375
10,gini,30.0,2,1,0.5,0.862824858757062,0.022146424242711633,0.589047619047619,0.12819167904339082,0.3555555555555555,0.04969039949999533,0.4396886446886447,0.06150232509995721,0.38401292868647224,0.08288172042093338
10,gini,30.0,2,1,0.6,0.8594350282485875,0.03512413975133642,0.65,0.355512150128359,0.2,0.09296222517045283,0.3034965034965035,0.14511917062177315,0.30226949796572444,0.20381036862799995
10,gini,30.0,2,1,0.7000000000000001,0.8561581920903955,0.009648867372810744,0.9,0.22360679774997896,0.06666666666666667,0.06085806194501846,0.11636363636363636,0.10648400337706417,0.1603682063857294,0.15542770100603653
10,gini,30.0,2,1,0.8,0.8561581920903955,0.009648867372810744,0.9,0.22360679774997896,0.06666666666666667,0.06085806194501846,0.11636363636363636,0.10648400337706417,0.1603682063857294,0.15542770100603653
10,gini,30.0,2,1,0.9,0.8561581920903955,0.009648867372810744,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
10,gini,30.0,2,2,0.1,0.5786440677966102,0.05649244330467089,0.25632813705818797,0.029855573214716078,0.9333333333333332,0.060858061945018485,0.4018481725850693,0.04166397277125008,0.3234532571393862,0.07243822664318998
10,gini,30.0,2,2,0.2,0.7291525423728814,0.06467951965665095,0.33275474525474524,0.06855922418930877,0.7555555555555555,0.18257418583505536,0.45621959527148875,0.08554262241050078,0.36511052897430324,0.11569531671690372
10,gini,30.0,2,2,0.30000000000000004,0.8394350282485876,0.05359219413652936,0.4838461538461539,0.1655723442590336,0.5333333333333333,0.1987615979999813,0.4944232238349885,0.16875544900734366,0.40994582759753245,0.1888548923520888
10,gini,30.0,2,2,0.4,0.8528248587570622,0.03214510534882319,0.5247619047619048,0.1464005006001131,0.3333333333333333,0.1111111111111111,0.4039194139194139,0.12200205463454615,0.3379927349173014,0.13855946858276924
10,gini,30.0,2,2,0.5,0.862824858757062,0.022146424242711633,0.7166666666666666,0.29814239699997197,0.17777777777777776,0.09938079899999064,0.27473193473193475,0.13105018661533316,0.2999706716193753,0.1498822342374213
10,gini,30.0,2,2,0.6,0.8661016949152543,0.021571824478947194,0.8,0.4472135954999579,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.2896402473180391,0.204047223164739
10,gini,30.0,2,2,0.7000000000000001,0.862824858757062,0.008590543642372103,1.0,0.0,0.08888888888888888,0.04969039949999532,0.16,0.08944271909999159,0.24792927732253064,0.1385966794263939
10,gini,30.0,2,2,0.8,0.8594915254237288,0.009865998667833114,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18594695799189798,0.16974557231938012
10,gini,30.0,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,gini,30.0,5,1,0.1,0.5383615819209039,0.07396017555460455,0.24013732799736856,0.04157373363037634,0.9333333333333333,0.09938079899999067,0.3811485958866544,0.05712829506955716,0.29415855910589706,0.09897126300600981
10,gini,30.0,5,1,0.2,0.7189830508474577,0.07435213922775606,0.32513836627768516,0.08043926639695193,0.7555555555555555,0.14487116456005886,0.4521547823373381,0.0983310032988583,0.3536461034417755,0.13984676684084313
10,gini,30.0,5,1,0.30000000000000004,0.8494915254237287,0.03728513941052736,0.5092352092352093,0.11633446847496907,0.4666666666666666,0.12171612389003691,0.4822222222222222,0.11099994438881934,0.39836010145071205,0.12852448579661915
10,gini,30.0,5,1,0.4,0.8594915254237288,0.02555178047160785,0.5599999999999999,0.14335627090630976,0.4,0.06085806194501846,0.46340336134453786,0.07889157577816588,0.39418510371359294,0.10275806827596526
10,gini,30.0,5,1,0.5,0.8661016949152543,0.0319515127483201,0.6266666666666667,0.26812103402920273,0.31111111111111106,0.12171612389003691,0.4076190476190476,0.15292314255319459,0.3729652050950649,0.1809908586299184
10,gini,30.0,5,1,0.6,0.8561016949152542,0.030841843614887798,0.65,0.4873397172404482,0.13333333333333333,0.09296222517045283,0.21622377622377625,0.1535967463427054,0.24262755175870881,0.22428488594383617
10,gini,30.0,5,1,0.7000000000000001,0.8528248587570622,0.014141232780546707,0.8666666666666666,0.29814239699997197,0.06666666666666667,0.06085806194501846,0.11333333333333333,0.10434983894999018,0.14752269942205062,0.1558446477478484
10,gini,30.0,5,1,0.8,0.8494915254237287,0.011839831960904672,0.8,0.4472135954999579,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.051044262978168074,0.14663614897462474
10,gini,30.0,5,1,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,30.0,5,2,0.1,0.5751977401129944,0.06660631185429136,0.258204281813848,0.03564696387262787,0.9555555555555555,0.09938079899999067,0.40573869739283275,0.049320110523232805,0.3361590819296495,0.08406452125439753
10,gini,30.0,5,2,0.2,0.7792655367231639,0.07580617820612082,0.4049937888198758,0.11273216295966558,0.8444444444444444,0.16850834320114555,0.5414189963841609,0.12421360651012799,0.47585317525646886,0.15474145141800003
10,gini,30.0,5,2,0.30000000000000004,0.8461016949152542,0.06723413089431005,0.5247619047619048,0.22706347819332748,0.5111111111111111,0.20184335693983277,0.5009916094584287,0.19249094474355313,0.42258698685297347,0.22401007769271625
10,gini,30.0,5,2,0.4,0.862824858757062,0.04001968537918902,0.6599999999999999,0.25862886321694434,0.3333333333333333,0.1111111111111111,0.4218847818847819,0.12150955007971495,0.3899043660824093,0.14456320616053842
10,gini,30.0,5,2,0.5,0.8628813559322033,0.01818208659219958,0.7466666666666667,0.25560386016907755,0.2,0.04969039949999532,0.3032034632034632,0.06407920830748276,0.32519467544232467,0.08213360140848791
10,gini,30.0,5,2,0.6,0.86954802259887,0.014114968673109228,0.9,0.22360679774997896,0.17777777777777776,0.06085806194501845,0.286993006993007,0.08263237231244837,0.3530917775366052,0.08350699104698339
10,gini,30.0,5,2,0.7000000000000001,0.8561581920903955,0.00964886737281072,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
10,gini,30.0,5,2,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,30.0,5,2,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,50.0,2,1,0.1,0.5587570621468927,0.06771564138626057,0.25425399962341594,0.027604612444564344,0.9777777777777779,0.04969039949999535,0.40253652831695996,0.03294921868532696,0.33828331944970946,0.041008557907067256
10,gini,50.0,2,1,0.2,0.7090395480225988,0.02504982426957666,0.3191352994831256,0.02596566740250736,0.8222222222222222,0.09938079899999064,0.4590306456286631,0.038429712800228395,0.3756611816529374,0.06142165488429576
10,gini,50.0,2,1,0.30000000000000004,0.8461581920903954,0.027332315010587332,0.494949494949495,0.0784862134743437,0.48888888888888893,0.09938079899999068,0.4874853801169591,0.08075004911408891,0.4002046806832711,0.08969230472335375
10,gini,50.0,2,1,0.4,0.8461581920903954,0.027332315010587332,0.494949494949495,0.0784862134743437,0.48888888888888893,0.09938079899999068,0.4874853801169591,0.08075004911408891,0.4002046806832711,0.08969230472335375
10,gini,50.0,2,1,0.5,0.862824858757062,0.022146424242711633,0.589047619047619,0.12819167904339082,0.3555555555555555,0.04969039949999533,0.4396886446886447,0.06150232509995721,0.38401292868647224,0.08288172042093338
10,gini,50.0,2,1,0.6,0.8594350282485875,0.03512413975133642,0.65,0.355512150128359,0.2,0.09296222517045283,0.3034965034965035,0.14511917062177315,0.30226949796572444,0.20381036862799995
10,gini,50.0,2,1,0.7000000000000001,0.8561581920903955,0.009648867372810744,0.9,0.22360679774997896,0.06666666666666667,0.06085806194501846,0.11636363636363636,0.10648400337706417,0.1603682063857294,0.15542770100603653
10,gini,50.0,2,1,0.8,0.8561581920903955,0.009648867372810744,0.9,0.22360679774997896,0.06666666666666667,0.06085806194501846,0.11636363636363636,0.10648400337706417,0.1603682063857294,0.15542770100603653
10,gini,50.0,2,1,0.9,0.8561581920903955,0.009648867372810744,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
10,gini,50.0,2,2,0.1,0.5786440677966102,0.05649244330467089,0.25632813705818797,0.029855573214716078,0.9333333333333332,0.060858061945018485,0.4018481725850693,0.04166397277125008,0.3234532571393862,0.07243822664318998
10,gini,50.0,2,2,0.2,0.7291525423728814,0.06467951965665095,0.33275474525474524,0.06855922418930877,0.7555555555555555,0.18257418583505536,0.45621959527148875,0.08554262241050078,0.36511052897430324,0.11569531671690372
10,gini,50.0,2,2,0.30000000000000004,0.8394350282485876,0.05359219413652936,0.4838461538461539,0.1655723442590336,0.5333333333333333,0.1987615979999813,0.4944232238349885,0.16875544900734366,0.40994582759753245,0.1888548923520888
10,gini,50.0,2,2,0.4,0.8528248587570622,0.03214510534882319,0.5247619047619048,0.1464005006001131,0.3333333333333333,0.1111111111111111,0.4039194139194139,0.12200205463454615,0.3379927349173014,0.13855946858276924
10,gini,50.0,2,2,0.5,0.862824858757062,0.022146424242711633,0.7166666666666666,0.29814239699997197,0.17777777777777776,0.09938079899999064,0.27473193473193475,0.13105018661533316,0.2999706716193753,0.1498822342374213
10,gini,50.0,2,2,0.6,0.8661016949152543,0.021571824478947194,0.8,0.4472135954999579,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.2896402473180391,0.204047223164739
10,gini,50.0,2,2,0.7000000000000001,0.862824858757062,0.008590543642372103,1.0,0.0,0.08888888888888888,0.04969039949999532,0.16,0.08944271909999159,0.24792927732253064,0.1385966794263939
10,gini,50.0,2,2,0.8,0.8594915254237288,0.009865998667833114,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18594695799189798,0.16974557231938012
10,gini,50.0,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,gini,50.0,5,1,0.1,0.5383615819209039,0.07396017555460455,0.24013732799736856,0.04157373363037634,0.9333333333333333,0.09938079899999067,0.3811485958866544,0.05712829506955716,0.29415855910589706,0.09897126300600981
10,gini,50.0,5,1,0.2,0.7189830508474577,0.07435213922775606,0.32513836627768516,0.08043926639695193,0.7555555555555555,0.14487116456005886,0.4521547823373381,0.0983310032988583,0.3536461034417755,0.13984676684084313
10,gini,50.0,5,1,0.30000000000000004,0.8494915254237287,0.03728513941052736,0.5092352092352093,0.11633446847496907,0.4666666666666666,0.12171612389003691,0.4822222222222222,0.11099994438881934,0.39836010145071205,0.12852448579661915
10,gini,50.0,5,1,0.4,0.8594915254237288,0.02555178047160785,0.5599999999999999,0.14335627090630976,0.4,0.06085806194501846,0.46340336134453786,0.07889157577816588,0.39418510371359294,0.10275806827596526
10,gini,50.0,5,1,0.5,0.8661016949152543,0.0319515127483201,0.6266666666666667,0.26812103402920273,0.31111111111111106,0.12171612389003691,0.4076190476190476,0.15292314255319459,0.3729652050950649,0.1809908586299184
10,gini,50.0,5,1,0.6,0.8561016949152542,0.030841843614887798,0.65,0.4873397172404482,0.13333333333333333,0.09296222517045283,0.21622377622377625,0.1535967463427054,0.24262755175870881,0.22428488594383617
10,gini,50.0,5,1,0.7000000000000001,0.8528248587570622,0.014141232780546707,0.8666666666666666,0.29814239699997197,0.06666666666666667,0.06085806194501846,0.11333333333333333,0.10434983894999018,0.14752269942205062,0.1558446477478484
10,gini,50.0,5,1,0.8,0.8494915254237287,0.011839831960904672,0.8,0.4472135954999579,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.051044262978168074,0.14663614897462474
10,gini,50.0,5,1,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,50.0,5,2,0.1,0.5751977401129944,0.06660631185429136,0.258204281813848,0.03564696387262787,0.9555555555555555,0.09938079899999067,0.40573869739283275,0.049320110523232805,0.3361590819296495,0.08406452125439753
10,gini,50.0,5,2,0.2,0.7792655367231639,0.07580617820612082,0.4049937888198758,0.11273216295966558,0.8444444444444444,0.16850834320114555,0.5414189963841609,0.12421360651012799,0.47585317525646886,0.15474145141800003
10,gini,50.0,5,2,0.30000000000000004,0.8461016949152542,0.06723413089431005,0.5247619047619048,0.22706347819332748,0.5111111111111111,0.20184335693983277,0.5009916094584287,0.19249094474355313,0.42258698685297347,0.22401007769271625
10,gini,50.0,5,2,0.4,0.862824858757062,0.04001968537918902,0.6599999999999999,0.25862886321694434,0.3333333333333333,0.1111111111111111,0.4218847818847819,0.12150955007971495,0.3899043660824093,0.14456320616053842
10,gini,50.0,5,2,0.5,0.8628813559322033,0.01818208659219958,0.7466666666666667,0.25560386016907755,0.2,0.04969039949999532,0.3032034632034632,0.06407920830748276,0.32519467544232467,0.08213360140848791
10,gini,50.0,5,2,0.6,0.86954802259887,0.014114968673109228,0.9,0.22360679774997896,0.17777777777777776,0.06085806194501845,0.286993006993007,0.08263237231244837,0.3530917775366052,0.08350699104698339
10,gini,50.0,5,2,0.7000000000000001,0.8561581920903955,0.00964886737281072,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
10,gini,50.0,5,2,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
10,gini,50.0,5,2,0.9,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
50,entropy,10.0,2,1,0.1,0.5722033898305086,0.07144117502334714,0.25745933014354067,0.024763784112054713,0.9555555555555555,0.09938079899999067,0.4038466450409951,0.027627089240656624,0.3361237715665055,0.04086317282940909
50,entropy,10.0,2,1,0.2,0.8296610169491526,0.06121117601550444,0.47838383838383836,0.1198888203800385,0.8222222222222222,0.12668615834434868,0.5992592592592592,0.11149317029899013,0.5359563935478748,0.14094027278849094
50,entropy,10.0,2,1,0.30000000000000004,0.9231073446327684,0.046489485947001565,0.7616161616161616,0.1703151319136363,0.7333333333333333,0.20184335693983274,0.7372222222222222,0.16395478901058724,0.6993138018775918,0.18816139210301255
50,entropy,10.0,2,1,0.4,0.9029378531073446,0.036415815106911026,0.8666666666666666,0.18257418583505536,0.4222222222222222,0.19876159799998133,0.5489177489177489,0.20702509918017314,0.553403316803496,0.1944619967151117
50,entropy,10.0,2,1,0.5,0.8828813559322034,0.012599313412178357,1.0,0.0,0.22222222222222224,0.07856742013183861,0.3581818181818182,0.10632866557973415,0.43634817573466267,0.08402276308387881
50,entropy,10.0,2,1,0.6,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
50,entropy,10.0,2,1,0.7000000000000001,0.8594915254237288,0.009865998667833114,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18594695799189798,0.16974557231938012
50,entropy,10.0,2,1,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
50,entropy,10.0,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,2,2,0.1,0.6155367231638419,0.047183175336722304,0.2770056925996205,0.019972708390063786,0.9555555555555555,0.09938079899999067,0.42838156371672104,0.026191400319936275,0.3681438031061258,0.04718169266468502
50,entropy,10.0,2,2,0.2,0.8329943502824859,0.04801237844049884,0.48257458485786664,0.09894586544119909,0.8444444444444444,0.09938079899999064,0.6084102564102565,0.08051004404815844,0.550467106453927,0.09935818641122225
50,entropy,10.0,2,2,0.30000000000000004,0.8929378531073446,0.03265309455857154,0.6797619047619048,0.13405417390723093,0.6,0.09938079899999062,0.6297759103641456,0.09310911307955658,0.574331100926779,0.10815090475888012
50,entropy,10.0,2,2,0.4,0.8828813559322034,0.017252002415580243,0.8076190476190476,0.19347637213872843,0.3333333333333333,0.1111111111111111,0.4536796536796537,0.10092941531118944,0.45938197201574643,0.09117184005570556
50,entropy,10.0,2,2,0.5,0.8728813559322035,0.009585807627659376,1.0,0.0,0.15555555555555553,0.06085806194501846,0.2654545454545455,0.08962732759175443,0.3626804136676795,0.0724482944996061
50,entropy,10.0,2,2,0.6,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,10.0,2,2,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,10.0,2,2,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,5,1,0.1,0.6088700564971752,0.06290802526818122,0.2747821302949223,0.028028077789923563,0.9555555555555555,0.09938079899999067,0.42535065284695117,0.03510736230935476,0.3637634273240557,0.054439906691646306
50,entropy,10.0,5,1,0.2,0.8430508474576272,0.06479668135126261,0.5141363211951446,0.13368426370372835,0.8666666666666666,0.09296222517045284,0.6353307646671491,0.10153591952524729,0.5839340206172132,0.11795189203634142
50,entropy,10.0,5,1,0.30000000000000004,0.8963276836158192,0.04770248910239924,0.666095571095571,0.15296753462154158,0.6666666666666666,0.20786985482077447,0.6528444104914694,0.167936108000168,0.6015777743263622,0.18336038871632954
50,entropy,10.0,5,1,0.4,0.8929378531073446,0.01928160106958365,0.8428571428571429,0.15576597365520117,0.37777777777777777,0.16850834320114558,0.4977272727272727,0.14979133021606142,0.506362159300038,0.12054708614630229
50,entropy,10.0,5,1,0.5,0.8728813559322035,0.009585807627659376,0.9333333333333332,0.14907119849998604,0.17777777777777776,0.06085806194501845,0.2921212121212121,0.08499986495965076,0.36708899284471447,0.06902423094816178
50,entropy,10.0,5,1,0.6,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,10.0,5,1,0.7000000000000001,0.8594915254237288,0.009865998667833114,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18594695799189798,0.16974557231938012
50,entropy,10.0,5,1,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,5,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,5,2,0.1,0.6154802259887006,0.06048279218847691,0.27782899496148133,0.02884750863727672,0.9555555555555555,0.09938079899999067,0.4293545648080922,0.03877480864429181,0.36842038134835964,0.063210278611456
50,entropy,10.0,5,2,0.2,0.8295480225988701,0.044267258285163945,0.4705494505494506,0.0748766691602769,0.8444444444444444,0.1266861583443487,0.6006060606060606,0.0785076601925395,0.5421901711585966,0.10041504797799965
50,entropy,10.0,5,2,0.30000000000000004,0.8796045197740113,0.03797276390967974,0.6138888888888889,0.14040835506777904,0.6,0.09938079899999062,0.6031746031746031,0.10900002351083093,0.5350209553425997,0.13094745896019344
50,entropy,10.0,5,2,0.4,0.8862146892655367,0.018893216275835404,0.8266666666666665,0.16733200530681513,0.3555555555555555,0.21372648957412604,0.4542857142857143,0.18722220540045814,0.4688537943116102,0.13768304988852187
50,entropy,10.0,5,2,0.5,0.8728813559322035,0.009585807627659376,1.0,0.0,0.15555555555555553,0.06085806194501846,0.2654545454545455,0.08962732759175443,0.3626804136676795,0.0724482944996061
50,entropy,10.0,5,2,0.6,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,10.0,5,2,0.7000000000000001,0.8561581920903955,0.00964886737281072,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.12396463866126532,0.1697455723193801
50,entropy,10.0,5,2,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,10.0,5,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,30.0,2,1,0.1,0.5755367231638419,0.07342367099479005,0.2591638755980861,0.02632175212461958,0.9555555555555555,0.09938079899999067,0.40593723737548987,0.030237932283116904,0.33871823680010826,0.04458604854169608
50,entropy,30.0,2,1,0.2,0.8296610169491526,0.06121117601550444,0.47838383838383836,0.1198888203800385,0.8222222222222222,0.12668615834434868,0.5992592592592592,0.11149317029899013,0.5359563935478748,0.14094027278849094
50,entropy,30.0,2,1,0.30000000000000004,0.9231073446327684,0.046489485947001565,0.7616161616161616,0.1703151319136363,0.7333333333333333,0.20184335693983274,0.7372222222222222,0.16395478901058724,0.6993138018775918,0.18816139210301255
50,entropy,30.0,2,1,0.4,0.9029378531073446,0.036415815106911026,0.8666666666666666,0.18257418583505536,0.4222222222222222,0.19876159799998133,0.5489177489177489,0.20702509918017314,0.553403316803496,0.1944619967151117
50,entropy,30.0,2,1,0.5,0.8828813559322034,0.012599313412178357,1.0,0.0,0.22222222222222224,0.07856742013183861,0.3581818181818182,0.10632866557973415,0.43634817573466267,0.08402276308387881
50,entropy,30.0,2,1,0.6,0.8661581920903956,0.012703072917228563,1.0,0.0,0.11111111111111112,0.07856742013183862,0.19272727272727272,0.12894998710179742,0.2743556224655964,0.16369396306712816
50,entropy,30.0,2,1,0.7000000000000001,0.8594915254237288,0.009865998667833114,1.0,0.0,0.06666666666666667,0.06085806194501846,0.12000000000000002,0.10954451150103323,0.18594695799189798,0.16974557231938012
50,entropy,30.0,2,1,0.8,0.8528248587570622,0.007815726176416373,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.06198231933063266,0.1385966794263939
50,entropy,30.0,2,1,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,30.0,2,2,0.1,0.6155367231638419,0.047183175336722304,0.2770056925996205,0.019972708390063786,0.9555555555555555,0.09938079899999067,0.42838156371672104,0.026191400319936275,0.3681438031061258,0.04718169266468502
50,entropy,30.0,2,2,0.2,0.8363276836158192,0.04861654962897198,0.4884569377990431,0.09892939311450863,0.8444444444444444,0.09938079899999064,0.6133333333333333,0.08178562764256862,0.5557783181829214,0.10099379819890907
50,entropy,30.0,2,2,0.30000000000000004,0.8929378531073446,0.03265309455857154,0.6797619047619048,0.13405417390723093,0.6,0.09938079899999062,0.6297759103641456,0.09310911307955658,0.574331100926779,0.10815090475888012
50,entropy,30.0,2,2,0.4,0.8795480225988701,0.014509713149166764,0.7976190476190477,0.19525261270067532,0.31111111111111106,0.09296222517045284,0.43170163170163167,0.07830832248206833,0.439427628604166,0.07641644991663898
50,entropy,30.0,2,2,0.5,0.8695480225988701,0.007768104772334472,1.0,0.0,0.13333333333333333,0.049690399499995326,0.23272727272727273,0.07318040653635677,0.3362540685246137,0.05913826951975007
50,entropy,30.0,2,2,0.6,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,30.0,2,2,0.7000000000000001,0.862824858757062,0.014583769367361403,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.15459892123259142,0.21237330313496378,0.2012340645296694
50,entropy,30.0,2,2,0.8,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,30.0,2,2,0.9,0.8494915254237287,0.0011369837173727689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,entropy,30.0,5,1,0.1,0.6055367231638418,0.05942505179315023,0.2727131647776809,0.02496059394658454,0.9555555555555555,0.09938079899999067,0.4229215030493803,0.03112084674914433,0.3609145950559619,0.05001714465439829
