criterion,max_depth,min_samples_split,min_samples_leaf,max_features,accuracy,precision,recall,f1,mcc,preparationTime
gini,,2,1,,0.966775956284153,0.93,0.8711111111111112,0.8918716577540108,0.8780415116902793,0.00034367530232555396
gini,,5,1,,0.966775956284153,0.93,0.8711111111111112,0.8918716577540108,0.8780415116902793,0.00034367530232555396
gini,,10,1,,0.966775956284153,0.93,0.8711111111111112,0.8918716577540108,0.8780415116902793,0.00034367530232555396
gini,,2,2,,0.9667213114754099,0.95,0.8488888888888889,0.8842024848216798,0.8747161954844316,0.00034367530232555396
gini,,5,2,,0.9667213114754099,0.95,0.8488888888888889,0.8842024848216798,0.8747161954844316,0.00034367530232555396
gini,,10,2,,0.966775956284153,0.93,0.8711111111111112,0.8918716577540108,0.8780415116902793,0.00034367530232555396
gini,,2,5,,0.9534426229508195,0.8733333333333334,0.8511111111111112,0.8523809523809524,0.8314724495786177,0.00034367530232555396
gini,,5,5,,0.9534426229508195,0.8733333333333334,0.8511111111111112,0.8523809523809524,0.8314724495786177,0.00034367530232555396
gini,,10,5,,0.9534426229508195,0.8733333333333334,0.8511111111111112,0.8523809523809524,0.8314724495786177,0.00034367530232555396
gini,,2,10,,0.933551912568306,0.7853535353535354,0.8066666666666666,0.7853907496012759,0.7534761921659973,0.00034367530232555396
gini,,5,10,,0.933551912568306,0.7853535353535354,0.8066666666666666,0.7853907496012759,0.7534761921659973,0.00034367530232555396
gini,,10,10,,0.933551912568306,0.7853535353535354,0.8066666666666666,0.7853907496012759,0.7534761921659973,0.00034367530232555396
gini,,2,1,sqrt,0.8471038251366121,0.5282251082251082,0.6133333333333333,0.5437606837606838,0.47283889179880284,0.00034367530232555396
gini,,5,1,sqrt,0.8704918032786886,0.5802777777777778,0.7266666666666667,0.6327253427686864,0.5707853948223962,0.00034367530232555396
gini,,10,1,sqrt,0.8537704918032787,0.5206709956709956,0.5533333333333333,0.526557335367404,0.44815989117194405,0.00034367530232555396
gini,,2,2,sqrt,0.8771584699453552,0.5958547008547008,0.6599999999999999,0.6216897743078924,0.5530946746506269,0.00034367530232555396
gini,,5,2,sqrt,0.8804918032786885,0.6127777777777779,0.6399999999999999,0.6225593395252839,0.5544483961065374,0.00034367530232555396
gini,,10,2,sqrt,0.8438251366120217,0.494949494949495,0.5688888888888888,0.5245847953216374,0.4370219209040796,0.00034367530232555396
gini,,2,5,sqrt,0.867103825136612,0.5714801864801864,0.6599999999999999,0.601549104490281,0.5330443089608052,0.00034367530232555396
