pca_n_components,learning_rate,max_depth,n_estimators,accuracy,precision,recall,f1,mcc,preparationTime
180,0.3,7,100,0.8894915254237288,0.8433333333333334,0.33333333333333337,0.4332600732600733,0.42467913669805124,1.0741783779263996
180,0.3,7,200,0.8828248587570622,0.8033333333333333,0.3111111111111111,0.4046886446886447,0.39090311022439134,1.0741784020066558
180,0.3,7,300,0.8828248587570622,0.8033333333333333,0.3111111111111111,0.4046886446886447,0.39090311022439134,1.0741784257525586
180,0.3,10,50,0.8794915254237289,0.8033333333333333,0.28888888888888886,0.3875457875457876,0.3757528132142716,1.074178451504971
180,0.3,10,100,0.8894915254237288,0.8433333333333334,0.33333333333333337,0.4332600732600733,0.42467913669805124,1.0741784742475218
180,0.3,10,200,0.8828248587570622,0.8033333333333333,0.3111111111111111,0.4046886446886447,0.39090311022439134,1.0741784969899753
180,0.3,10,300,0.8828248587570622,0.8033333333333333,0.3111111111111111,0.4046886446886447,0.39090311022439134,1.07417852040133
180,0.5,3,50,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.074178545819389
180,0.5,3,100,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741785719063497
180,0.5,3,200,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741785956521552
180,0.5,3,300,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741786197324115
180,0.5,5,50,0.8894915254237288,0.8666666666666666,0.3111111111111111,0.4164102564102564,0.41872200859458014,1.0741786441471184
180,0.5,5,100,0.8861581920903955,0.8666666666666666,0.28888888888888886,0.39333333333333337,0.4007039427930598,1.0741786682274719
180,0.5,5,200,0.8861581920903955,0.8666666666666666,0.28888888888888886,0.39333333333333337,0.4007039427930598,1.0741786933110802
180,0.5,5,300,0.8861581920903955,0.8666666666666666,0.28888888888888886,0.39333333333333337,0.4007039427930598,1.074178718060238
180,0.5,7,50,0.8894915254237288,0.8333333333333333,0.35555555555555557,0.44474358974358974,0.4320025332981368,1.0741787428093956
180,0.5,7,100,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741787658862998
180,0.5,7,200,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741787889632037
180,0.5,7,300,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741788127090093
180,0.5,10,50,0.8894915254237288,0.8333333333333333,0.35555555555555557,0.44474358974358974,0.4320025332981368,1.0741788374581671
180,0.5,10,100,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741788615384233
180,0.5,10,200,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741788846154248
180,0.5,10,300,0.8861581920903955,0.8333333333333333,0.33333333333333337,0.4216666666666667,0.4139844674966165,1.0741789090301317
200,0.01,3,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741789344481907
200,0.01,3,100,0.862824858757062,1.0,0.08888888888888888,0.15272727272727274,0.21237330313496378,1.0741789525083343
200,0.01,3,200,0.8828248587570622,0.9333333333333332,0.24444444444444446,0.35497835497835495,0.3867563399681192,1.0741789896320708
200,0.01,3,300,0.8928248587570622,0.9333333333333332,0.31111111111111117,0.4143939393939394,0.4370467280490078,1.0741790137124243
200,0.01,5,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741790387960326
200,0.01,5,100,0.8661581920903956,0.8,0.13333333333333333,0.21272727272727274,0.24867666370641653,1.0741790568561762
200,0.01,5,200,0.8694915254237288,0.8666666666666666,0.17777777777777776,0.27878787878787875,0.30959912596273226,1.074179080267531
200,0.01,5,300,0.8794915254237289,0.96,0.22222222222222224,0.33246753246753247,0.3749980794604901,1.074179104682238
200,0.01,7,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741791284281408
200,0.01,7,100,0.8661581920903956,0.8,0.13333333333333333,0.21272727272727274,0.24867666370641653,1.0741791441471293
200,0.01,7,200,0.8728248587570622,0.9333333333333332,0.17777777777777776,0.28484848484848485,0.33161689192876304,1.0741791685618363
200,0.01,7,300,0.8794915254237289,0.96,0.22222222222222224,0.33246753246753247,0.3749980794604901,1.0741791939798955
200,0.01,10,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741792157190941
200,0.01,10,100,0.8661581920903956,0.8,0.13333333333333333,0.21272727272727274,0.24867666370641653,1.0741792324414348
200,0.01,10,200,0.8728248587570622,0.9333333333333332,0.17777777777777776,0.28484848484848485,0.33161689192876304,1.0741792561873376
200,0.01,10,300,0.8794915254237289,0.96,0.22222222222222224,0.33246753246753247,0.3749980794604901,1.0741792795986924
200,0.1,3,50,0.8861581920903955,0.8533333333333333,0.31111111111111117,0.40010822510822514,0.4038190513601926,1.0741793016722445
200,0.1,3,100,0.8894915254237288,0.8666666666666666,0.31111111111111117,0.4083333333333333,0.41502896208297696,1.0741793237457964
200,0.1,3,200,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741793471571512
200,0.1,3,300,0.8828248587570622,0.7833333333333333,0.3111111111111111,0.39551282051282055,0.3816257531481321,1.074179370903054
200,0.1,5,50,0.8861581920903955,0.9714285714285715,0.2666666666666667,0.36818181818181817,0.4091698543664405,1.0741793969900146
200,0.1,5,100,0.8894915254237288,0.9714285714285715,0.2888888888888889,0.3954545454545455,0.42998492614729206,1.0741794214047216
200,0.1,5,200,0.8861581920903955,0.9333333333333332,0.2666666666666667,0.3721212121212122,0.40190663697823903,1.0741794464883299
200,0.1,5,300,0.8961581920903955,0.9333333333333332,0.33333333333333337,0.4416666666666666,0.45786179982985936,1.0741794782608551
200,0.1,7,50,0.8894915254237288,0.9714285714285715,0.28888888888888886,0.39545454545454545,0.42998492614729206,1.0741795080267733
200,0.1,7,100,0.8894915254237288,0.9714285714285715,0.2888888888888889,0.3954545454545455,0.42998492614729206,1.0741795321070295
200,0.1,7,200,0.8928248587570622,0.9333333333333332,0.3111111111111111,0.42666666666666664,0.4435367805399422,1.074179557190638
200,0.1,7,300,0.8928248587570622,0.8833333333333332,0.33333333333333337,0.43397435897435893,0.43845580620312374,1.074179580267542
200,0.1,10,50,0.8894915254237288,0.9714285714285715,0.28888888888888886,0.39545454545454545,0.42998492614729206,1.0741796043477985
200,0.1,10,100,0.8894915254237288,0.9714285714285715,0.2888888888888889,0.3954545454545455,0.42998492614729206,1.074179629096956
200,0.1,10,200,0.8928248587570622,0.9333333333333332,0.3111111111111111,0.42666666666666664,0.4435367805399422,1.0741796525084082
200,0.1,10,300,0.8928248587570622,0.8833333333333332,0.33333333333333337,0.43397435897435893,0.43845580620312374,1.074179675919763
200,0.3,3,50,0.8928248587570622,0.8833333333333332,0.3333333333333333,0.4199369258192788,0.431357217978751,1.0741797000000193
200,0.3,3,100,0.8894915254237288,0.8166666666666667,0.3333333333333333,0.41387631975867273,0.40933945201272026,1.0741797237458248
200,0.3,3,200,0.8928248587570622,0.8266666666666665,0.3555555555555555,0.43585434173669474,0.4292937954243007,1.0741797484949824
200,0.3,3,300,0.8928248587570622,0.8266666666666665,0.3555555555555555,0.43585434173669474,0.4292937954243007,1.0741797709029852
200,0.3,5,50,0.8928248587570622,0.95,0.3111111111111111,0.41276223776223775,0.4396585003883029,1.0741797953176921
200,0.3,5,100,0.8894915254237288,0.8833333333333332,0.3111111111111111,0.4067016317016317,0.4176407344222722,1.074179819063595
200,0.3,5,200,0.8961581920903955,0.8833333333333332,0.3555555555555555,0.44720965309200605,0.45217228975960255,1.0741798444816542
200,0.3,5,300,0.8961581920903955,0.8833333333333332,0.3555555555555555,0.44720965309200605,0.45217228975960255,1.0741798685619104
200,0.3,7,50,0.8928248587570622,0.8833333333333332,0.33333333333333337,0.43397435897435893,0.43845580620312374,1.0741798916388143
200,0.3,7,100,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741799153846199
200,0.3,7,200,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.074179939464876
200,0.3,7,300,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741799638795833
200,0.3,10,50,0.8928248587570622,0.8833333333333332,0.33333333333333337,0.43397435897435893,0.43845580620312374,1.0741799872909379
200,0.3,10,100,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741800110367434
200,0.3,10,200,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741800347826465
200,0.3,10,300,0.8894915254237288,0.8333333333333333,0.33333333333333337,0.42628205128205127,0.41904981257638807,1.0741800588629027
200,0.5,3,50,0.8962146892655367,0.9,0.35555555555555557,0.47234265734265735,0.502966024601436,1.074180082943159
200,0.5,3,100,0.8962146892655367,0.9,0.35555555555555557,0.47234265734265735,0.502966024601436,1.07418010468226
200,0.5,3,200,0.8962146892655367,0.9,0.35555555555555557,0.47234265734265735,0.502966024601436,1.0741801277591643
200,0.5,3,300,0.8962146892655367,0.9,0.35555555555555557,0.47234265734265735,0.502966024601436,1.074180150501715
200,0.5,5,50,0.8928248587570622,0.8666666666666666,0.3333333333333333,0.40606060606060607,0.42119046148903383,1.0741801722408164
200,0.5,5,100,0.8894915254237288,0.8333333333333333,0.3333333333333333,0.40093240093240096,0.40719324618092456,1.0741801966555233
200,0.5,5,200,0.8894915254237288,0.8333333333333333,0.3333333333333333,0.40093240093240096,0.40719324618092456,1.0741802217391316
200,0.5,5,300,0.8894915254237288,0.8333333333333333,0.3333333333333333,0.40093240093240096,0.40719324618092456,1.0741802454849372
200,0.5,7,50,0.8994915254237288,0.8833333333333332,0.37777777777777777,0.45897435897435895,0.46543237739003207,1.0741802695651934
200,0.5,7,100,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.0741802939799003
200,0.5,7,200,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.0741803153846483
200,0.5,7,300,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.0741803387960032
200,0.5,10,50,0.8994915254237288,0.8833333333333332,0.37777777777777777,0.45897435897435895,0.46543237739003207,1.0741803638796115
200,0.5,10,100,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.074180388628769
200,0.5,10,200,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.074180413043476
200,0.5,10,300,0.8894915254237288,0.819047619047619,0.37777777777777777,0.4416666666666666,0.4323197921043234,1.0741804374581831
220,0.01,3,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741804612039887
220,0.01,3,100,0.862824858757062,0.9,0.11111111111111112,0.18181818181818182,0.21322089667186095,1.0741804775919759
220,0.01,3,200,0.8694915254237288,0.9,0.15555555555555556,0.2545454545454545,0.3016295611455594,1.0741805020066828
220,0.01,3,300,0.8728248587570622,0.9333333333333332,0.17777777777777776,0.2848484848484848,0.331616891928763,1.074180524080235
220,0.01,5,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741807668895988
220,0.01,5,100,0.8728248587570622,1.0,0.15555555555555553,0.25272727272727274,0.32159703938951384,1.0741807862876425
220,0.01,5,200,0.8761581920903954,1.0,0.17777777777777776,0.2909090909090909,0.35363465789479376,1.0741808093645466
220,0.01,5,300,0.8794915254237289,1.0,0.19999999999999998,0.3181818181818182,0.3744497296756454,1.074180832107
220,0.01,7,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741808531772974
220,0.01,7,100,0.8728248587570622,1.0,0.15555555555555553,0.25272727272727274,0.32159703938951384,1.0741808682273843
220,0.01,7,200,0.8761581920903954,1.0,0.17777777777777776,0.2909090909090909,0.35363465789479376,1.0741808903010337
220,0.01,7,300,0.8794915254237289,1.0,0.19999999999999998,0.3181818181818182,0.3744497296756454,1.0741809123745858
220,0.01,10,50,0.8494915254237287,1.0,0.0,0.0,0.0,1.0741809334447856
220,0.01,10,100,0.8728248587570622,1.0,0.15555555555555553,0.25272727272727274,0.32159703938951384,1.074180948829421
220,0.01,10,200,0.8761581920903954,1.0,0.17777777777777776,0.2909090909090909,0.35363465789479376,1.0741809712374235
220,0.01,10,300,0.8794915254237289,1.0,0.19999999999999998,0.3181818181818182,0.3744497296756454,1.0741809923077208
220,0.1,3,50,0.8794915254237289,0.9199999999999999,0.24444444444444446,0.3542457542457543,0.3800551905692021,1.0741810147157236
220,0.1,3,100,0.8761581920903954,0.9,0.22222222222222224,0.3300699300699301,0.3564528142030256,1.0741810394648812
220,0.1,3,200,0.8828248587570622,0.9,0.2666666666666667,0.3669930069930071,0.3879094216701297,1.0741810622073344
220,0.1,3,300,0.8828248587570622,0.8533333333333333,0.2888888888888889,0.38510822510822507,0.38949403207027544,1.074181084949788
220,0.1,5,50,0.882824858757062,1.0,0.22222222222222224,0.3412587412587412,0.3924677954771657,1.074181109699043
220,0.1,5,100,0.882824858757062,1.0,0.22222222222222224,0.3412587412587412,0.3924677954771657,1.0741811324414963
220,0.1,5,200,0.8894915254237288,1.0,0.2666666666666667,0.37818181818181823,0.42392440294426975,1.0741811541805977
220,0.1,5,300,0.8861581920903955,0.9333333333333332,0.2666666666666667,0.3721212121212122,0.40190663697823903,1.0741811769230512
220,0.1,7,50,0.8828248587570622,0.9333333333333332,0.24444444444444446,0.354978354978355,0.38675633996811926,1.0741811996656019
220,0.1,7,100,0.8828248587570622,0.9333333333333332,0.24444444444444446,0.354978354978355,0.38675633996811926,1.074181221404703
220,0.1,7,200,0.8828248587570622,0.9,0.2666666666666667,0.3669930069930071,0.3879094216701297,1.0741812454849593
220,0.1,7,300,0.8794915254237289,0.8333333333333333,0.2888888888888889,0.3793939393939394,0.3788443764258477,1.0741812675585114
220,0.1,10,50,0.8828248587570622,0.9333333333333332,0.24444444444444446,0.354978354978355,0.38675633996811926,1.0741812919732183
220,0.1,10,100,0.8828248587570622,0.9333333333333332,0.24444444444444446,0.354978354978355,0.38675633996811926,1.0741813160534746
220,0.1,10,200,0.8828248587570622,0.9,0.2666666666666667,0.3669930069930071,0.3879094216701297,1.0741813397993774
220,0.1,10,300,0.8794915254237289,0.8333333333333333,0.2888888888888889,0.3793939393939394,0.3788443764258477,1.0741813622073801
220,0.3,3,50,0.8894915254237287,1.0,0.2666666666666667,0.39160839160839167,0.4313009330595376,1.0741813862876364
220,0.3,3,100,0.8928248587570622,0.8833333333333332,0.3333333333333333,0.4420512820512821,0.4421488527147268,1.0741814076922869
220,0.3,3,200,0.8961581920903955,0.8833333333333332,0.3555555555555555,0.45705128205128204,0.45647387200464407,1.0741814311036417
220,0.3,3,300,0.8961581920903955,0.8833333333333332,0.3555555555555555,0.45705128205128204,0.45647387200464407,1.0741814551839954
220,0.3,5,50,0.8861581920903955,0.8933333333333333,0.28888888888888886,0.40402930402930404,0.4126285228576828,1.0741814802676037
220,0.3,5,100,0.8928248587570622,0.8933333333333333,0.3333333333333333,0.440952380952381,0.4440851303247869,1.0741815050167614
220,0.3,5,200,0.8928248587570622,0.8933333333333333,0.3333333333333333,0.440952380952381,0.4440851303247869,1.0741815284281162
220,0.3,5,300,0.8928248587570622,0.8933333333333333,0.3333333333333333,0.440952380952381,0.4440851303247869,1.074181550836119
220,0.3,7,50,0.8994915254237288,0.9199999999999999,0.37777777777777777,0.47629870129870133,0.48097626536557964,1.0741815759197273
220,0.3,7,100,0.8994915254237288,0.8833333333333332,0.37777777777777777,0.4702865761689291,0.4701903555611229,1.074181600668885
220,0.3,7,200,0.8961581920903955,0.8533333333333333,0.37777777777777777,0.46369316957552253,0.45636867249904334,1.0741816247491411
220,0.3,7,300,0.8961581920903955,0.8533333333333333,0.37777777777777777,0.46369316957552253,0.45636867249904334,1.074181649163848
220,0.3,10,50,0.8994915254237288,0.9199999999999999,0.37777777777777777,0.47629870129870133,0.48097626536557964,1.0741816752508087
220,0.3,10,100,0.8994915254237288,0.8833333333333332,0.37777777777777777,0.4702865761689291,0.4701903555611229,1.0741816996655156
220,0.3,10,200,0.8961581920903955,0.8533333333333333,0.37777777777777777,0.46369316957552253,0.45636867249904334,1.0741817250835746
220,0.3,10,300,0.8961581920903955,0.8533333333333333,0.37777777777777777,0.46369316957552253,0.45636867249904334,1.0741817491639283
220,0.5,3,50,0.8894915254237288,0.8933333333333333,0.31111111111111106,0.4238095238095238,0.42893483331466714,1.074181774916438
220,0.5,3,100,0.8894915254237288,0.8933333333333333,0.31111111111111106,0.4238095238095238,0.42893483331466714,1.0741817996655956
220,0.5,3,200,0.8894915254237288,0.8933333333333333,0.31111111111111106,0.4238095238095238,0.42893483331466714,1.074181823745852
220,0.5,3,300,0.8894915254237288,0.8933333333333333,0.31111111111111106,0.4238095238095238,0.42893483331466714,1.0741818478261083
220,0.5,5,50,0.9028813559322033,0.8833333333333332,0.4,0.5102865761689291,0.5320888016201402,1.0741818725752659
220,0.5,5,100,0.9028813559322033,0.8833333333333332,0.4,0.5102865761689291,0.5320888016201402,1.074181894314367
220,0.5,5,200,0.9028813559322033,0.8833333333333332,0.4,0.5102865761689291,0.5320888016201402,1.0741819157190178
220,0.5,5,300,0.9028813559322033,0.8833333333333332,0.4,0.5102865761689291,0.5320888016201402,1.0741819381271178
220,0.5,7,50,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741819605351204
220,0.5,7,100,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741819846153766
220,0.5,7,200,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741820083611822
220,0.5,7,300,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741820321069877
220,0.5,10,50,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741820571905962
220,0.5,10,100,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741820806020483
220,0.5,10,200,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741821046823046
220,0.5,10,300,0.9061581920903954,0.9099999999999999,0.42222222222222217,0.5179056237879767,0.51357154309285,1.0741821294314622
