n_estimators,max_depth,learning_rate,gamma,subsample,colsample_bytree,min_child_weight,accuracy,precision,recall,f1,preparationTime
200,3,0.1,0,1,0.8,1,0.7785714285714285,0.7011904761904761,0.5733333333333333,0.6277124183006536,0.0012573699428587912
100,3,0.1,0,0.8,0.8,3,0.8071428571428572,0.7761904761904762,0.5955555555555555,0.6713725490196079,0.0012573699428587912
100,3,0.1,0,1,0.8,3,0.7857142857142857,0.7321428571428572,0.5266666666666666,0.6082704876822523,0.0012573699428587912
200,3,0.1,0,0.8,0.8,3,0.8428571428571429,0.8630952380952381,0.6377777777777778,0.7300653594771243,0.0012573699428587912
200,3,0.1,0,1,0.8,3,0.8285714285714285,0.8071428571428573,0.6377777777777778,0.711437908496732,0.0012573699428587912
100,5,0.1,0,0.8,0.8,1,0.8071428571428572,0.7961904761904762,0.5488888888888888,0.6482633053221287,0.0012573699428587912
100,5,0.1,0,1,0.8,1,0.8071428571428573,0.8080952380952381,0.5533333333333333,0.6530672268907564,0.0012573699428587912
200,5,0.1,0,0.8,0.8,1,0.8214285714285714,0.8142857142857143,0.5933333333333333,0.6844444444444444,0.0012573699428587912
200,5,0.1,0,1,0.8,1,0.8,0.795,0.5288888888888889,0.6329365079365079,0.0012573699428587912
100,5,0.1,0,0.8,0.8,3,0.8,0.7571428571428571,0.5955555555555555,0.6647058823529413,0.0012573699428587912
100,5,0.1,0,1,0.8,3,0.8071428571428572,0.7686507936507937,0.5977777777777777,0.666437908496732,0.0012573699428587912
200,5,0.1,0,0.8,0.8,3,0.8285714285714286,0.8297619047619047,0.6155555555555555,0.7033986928104575,0.0012573699428587912
200,5,0.1,0,1,0.8,3,0.8142857142857143,0.7988095238095239,0.5977777777777777,0.6808823529411765,0.0012573699428587912
100,7,0.1,0,0.8,0.8,1,0.8071428571428572,0.7961904761904762,0.5488888888888888,0.6482633053221287,0.0012573699428587912
100,7,0.1,0,1,0.8,1,0.8071428571428573,0.8080952380952381,0.5533333333333333,0.6530672268907564,0.0012573699428587912
200,7,0.1,0,0.8,0.8,1,0.8214285714285714,0.8142857142857143,0.5933333333333333,0.6844444444444444,0.0012573699428587912
200,7,0.1,0,1,0.8,1,0.8,0.795,0.5288888888888889,0.6329365079365079,0.0012573699428587912
100,7,0.1,0,0.8,0.8,3,0.8,0.7571428571428571,0.5955555555555555,0.6647058823529413,0.0012573699428587912
100,7,0.1,0,1,0.8,3,0.8071428571428572,0.7686507936507937,0.5977777777777777,0.666437908496732,0.0012573699428587912
200,7,0.1,0,0.8,0.8,3,0.8285714285714286,0.8297619047619047,0.6155555555555555,0.7033986928104575,0.0012573699428587912
200,7,0.1,0,1,0.8,3,0.8142857142857143,0.7988095238095239,0.5977777777777777,0.6808823529411765,0.0012573699428587912
100,3,0.01,0.1,0.8,0.8,1,0.7357142857142858,0.8,0.2533333333333333,0.3804195804195804,0.0012573699428587912
100,3,0.01,0.1,1,0.8,1,0.7571428571428571,0.8095238095238095,0.35777777777777775,0.47867965367965376,0.0012573699428587912
200,3,0.01,0.1,0.8,0.8,1,0.8071428571428572,0.8238095238095238,0.551111111111111,0.6583333333333333,0.0012573699428587912
200,3,0.01,0.1,1,0.8,1,0.8071428571428572,0.8269841269841269,0.5333333333333333,0.6337606837606837,0.0012573699428587912
100,3,0.01,0.1,0.8,0.8,3,0.7214285714285714,0.8666666666666668,0.2111111111111111,0.3323076923076923,0.0012573699428587912
100,3,0.01,0.1,1,0.8,3,0.7428571428571429,0.8833333333333332,0.27555555555555555,0.4077655677655677,0.0012573699428587912
200,3,0.01,0.1,0.8,0.8,3,0.7714285714285716,0.7733333333333334,0.4444444444444445,0.5630952380952381,0.0012573699428587912
200,3,0.01,0.1,1,0.8,3,0.7714285714285715,0.8333333333333333,0.4066666666666666,0.5418315018315019,0.0012573699428587912
100,5,0.01,0.1,0.8,0.8,1,0.7428571428571429,0.8333333333333333,0.27555555555555555,0.4107226107226107,0.0012573699428587912
100,5,0.01,0.1,1,0.8,1,0.75,0.82,0.3133333333333333,0.4424242424242425,0.0012573699428587912
200,5,0.01,0.1,0.8,0.8,1,0.8142857142857143,0.8800000000000001,0.5088888888888888,0.6433333333333333,0.0012573699428587912
200,5,0.01,0.1,1,0.8,1,0.8071428571428572,0.8833333333333332,0.4866666666666667,0.6142533936651583,0.0012573699428587912
100,5,0.01,0.1,0.8,0.8,3,0.7214285714285714,0.8666666666666668,0.2111111111111111,0.3323076923076923,0.0012573699428587912
100,5,0.01,0.1,1,0.8,3,0.7357142857142858,0.8833333333333332,0.2533333333333333,0.38468864468864467,0.0012573699428587912
200,5,0.01,0.1,0.8,0.8,3,0.7714285714285716,0.7733333333333334,0.4444444444444445,0.5630952380952381,0.0012573699428587912
200,5,0.01,0.1,1,0.8,3,0.7714285714285715,0.82,0.40444444444444444,0.5408058608058608,0.0012573699428587912
100,7,0.01,0.1,0.8,0.8,1,0.7428571428571429,0.8333333333333333,0.27555555555555555,0.4107226107226107,0.0012573699428587912
100,7,0.01,0.1,1,0.8,1,0.7571428571428571,0.82,0.3355555555555555,0.4696969696969697,0.0012573699428587912
200,7,0.01,0.1,0.8,0.8,1,0.8142857142857143,0.8800000000000001,0.5088888888888888,0.6433333333333333,0.0012573699428587912
200,7,0.01,0.1,1,0.8,1,0.8071428571428572,0.8833333333333332,0.4866666666666667,0.6142533936651583,0.0012573699428587912
100,7,0.01,0.1,0.8,0.8,3,0.7214285714285714,0.8666666666666668,0.2111111111111111,0.3323076923076923,0.0012573699428587912
100,7,0.01,0.1,1,0.8,3,0.7357142857142858,0.8833333333333332,0.2533333333333333,0.38468864468864467,0.0012573699428587912
200,7,0.01,0.1,0.8,0.8,3,0.7714285714285716,0.7733333333333334,0.4444444444444445,0.5630952380952381,0.0012573699428587912
200,7,0.01,0.1,1,0.8,3,0.7714285714285715,0.82,0.40444444444444444,0.5408058608058608,0.0012573699428587912
100,3,0.1,0.1,0.8,0.8,1,0.7857142857142858,0.77,0.5088888888888888,0.6085574229691877,0.0012573699428587912
100,3,0.1,0.1,1,0.8,1,0.7857142857142857,0.7561904761904762,0.5311111111111111,0.6181232492997198,0.0012573699428587912
200,3,0.1,0.1,0.8,0.8,1,0.8142857142857143,0.7746031746031746,0.6133333333333333,0.6811764705882353,0.0012573699428587912
200,3,0.1,0.1,1,0.8,1,0.7785714285714286,0.7561904761904762,0.5111111111111111,0.6014565826330532,0.0012573699428587912
100,3,0.1,0.1,0.8,0.8,3,0.8071428571428572,0.7928571428571429,0.5733333333333334,0.6635294117647058,0.0012573699428587912
100,3,0.1,0.1,1,0.8,3,0.7857142857142857,0.7380952380952381,0.5288888888888889,0.6097410759175464,0.0012573699428587912
200,3,0.1,0.1,0.8,0.8,3,0.8285714285714285,0.8547619047619047,0.5955555555555555,0.6990196078431372,0.0012573699428587912
200,3,0.1,0.1,1,0.8,3,0.8142857142857143,0.8016666666666667,0.5955555555555556,0.6771942110177405,0.0012573699428587912
100,5,0.1,0.1,0.8,0.8,1,0.8142857142857143,0.8142857142857143,0.5733333333333334,0.6713725490196079,0.0012573699428587912
100,5,0.1,0.1,1,0.8,1,0.8071428571428572,0.7730952380952382,0.5955555555555555,0.6636382623224728,0.0012573699428587912
200,5,0.1,0.1,0.8,0.8,1,0.8142857142857144,0.7892857142857144,0.5933333333333334,0.6741503267973856,0.0012573699428587912
200,5,0.1,0.1,1,0.8,1,0.8071428571428572,0.7520634920634921,0.6155555555555555,0.6691508182220256,0.0012573699428587912
100,5,0.1,0.1,0.8,0.8,3,0.8,0.7738095238095238,0.5733333333333334,0.6568627450980392,0.0012573699428587912
100,5,0.1,0.1,1,0.8,3,0.8142857142857144,0.7964285714285715,0.5977777777777777,0.6787254901960785,0.0012573699428587912
200,5,0.1,0.1,0.8,0.8,3,0.8142857142857143,0.8214285714285715,0.5733333333333334,0.6723529411764705,0.0012573699428587912
200,5,0.1,0.1,1,0.8,3,0.8285714285714286,0.8273809523809523,0.6177777777777778,0.705392156862745,0.0012573699428587912
100,7,0.1,0.1,0.8,0.8,1,0.8142857142857143,0.8142857142857143,0.5733333333333334,0.6713725490196079,0.0012573699428587912
100,7,0.1,0.1,1,0.8,1,0.8071428571428572,0.7916666666666667,0.5733333333333333,0.6617320261437909,0.0012573699428587912
200,7,0.1,0.1,0.8,0.8,1,0.8142857142857144,0.7892857142857144,0.5933333333333334,0.6741503267973856,0.0012573699428587912
200,7,0.1,0.1,1,0.8,1,0.7999999999999999,0.753968253968254,0.5933333333333333,0.6594014447884418,0.0012573699428587912
100,7,0.1,0.1,0.8,0.8,3,0.8,0.7738095238095238,0.5733333333333334,0.6568627450980392,0.0012573699428587912
100,7,0.1,0.1,1,0.8,3,0.8142857142857144,0.7964285714285715,0.5977777777777777,0.6787254901960785,0.0012573699428587912
200,7,0.1,0.1,0.8,0.8,3,0.8142857142857143,0.8214285714285715,0.5733333333333334,0.6723529411764705,0.0012573699428587912
200,7,0.1,0.1,1,0.8,3,0.8285714285714286,0.8273809523809523,0.6177777777777778,0.705392156862745,0.0012573699428587912
100,3,0.01,0,0.8,1,1,0.7357142857142858,0.8,0.27555555555555555,0.4076923076923077,0.0012573699428587912
100,3,0.01,0,1,1,1,0.7357142857142858,0.7866666666666667,0.29333333333333333,0.42034632034632036,0.0012573699428587912
200,3,0.01,0,0.8,1,1,0.7928571428571428,0.8047619047619048,0.508888888888889,0.6199999999999999,0.0012573699428587912
200,3,0.01,0,1,1,1,0.7857142857142856,0.7833333333333334,0.4666666666666666,0.5721288515406163,0.0012573699428587912
100,3,0.01,0,0.8,1,3,0.7285714285714286,0.9,0.21333333333333332,0.32811188811188813,0.0012573699428587912
100,3,0.01,0,1,1,3,0.742857142857143,0.7833333333333333,0.2977777777777778,0.42390942390942393,0.0012573699428587912
200,3,0.01,0,0.8,1,3,0.7642857142857142,0.7347619047619048,0.44222222222222224,0.5489603533721181,0.0012573699428587912
200,3,0.01,0,1,1,3,0.7857142857142857,0.8533333333333333,0.42444444444444446,0.5638095238095238,0.0012573699428587912
100,5,0.01,0,0.8,1,1,0.75,0.85,0.29777777777777775,0.43636363636363634,0.0012573699428587912
100,5,0.01,0,1,1,1,0.75,0.7466666666666667,0.3555555555555555,0.4757142857142857,0.0012573699428587912
200,5,0.01,0,0.8,1,1,0.8142857142857143,0.8666666666666668,0.5311111111111111,0.6566666666666666,0.0012573699428587912
200,5,0.01,0,1,1,1,0.7928571428571429,0.7833333333333334,0.4844444444444445,0.5872926093514329,0.0012573699428587912
100,5,0.01,0,0.8,1,3,0.7357142857142858,0.9,0.23333333333333334,0.3584149184149184,0.0012573699428587912
100,5,0.01,0,1,1,3,0.7357142857142858,0.7833333333333333,0.27555555555555555,0.4041292041292041,0.0012573699428587912
200,5,0.01,0,0.8,1,3,0.7714285714285714,0.7547619047619049,0.44222222222222224,0.5533559577677225,0.0012573699428587912
200,5,0.01,0,1,1,3,0.7714285714285715,0.8099999999999999,0.4022222222222222,0.5367032967032968,0.0012573699428587912
100,7,0.01,0,0.8,1,1,0.75,0.85,0.29777777777777775,0.43636363636363634,0.0012573699428587912
100,7,0.01,0,1,1,1,0.75,0.7466666666666667,0.3555555555555555,0.4757142857142857,0.0012573699428587912
200,7,0.01,0,0.8,1,1,0.8142857142857143,0.8666666666666668,0.5311111111111111,0.6566666666666666,0.0012573699428587912
200,7,0.01,0,1,1,1,0.7928571428571429,0.7833333333333334,0.4844444444444445,0.5872926093514329,0.0012573699428587912
100,7,0.01,0,0.8,1,3,0.7357142857142858,0.9,0.23333333333333334,0.3584149184149184,0.0012573699428587912
100,7,0.01,0,1,1,3,0.7357142857142858,0.7833333333333333,0.27555555555555555,0.4041292041292041,0.0012573699428587912
200,7,0.01,0,0.8,1,3,0.7714285714285714,0.7547619047619049,0.44222222222222224,0.5533559577677225,0.0012573699428587912
200,7,0.01,0,1,1,3,0.7714285714285715,0.8099999999999999,0.4022222222222222,0.5367032967032968,0.0012573699428587912
100,3,0.1,0,0.8,1,1,0.7928571428571429,0.7325396825396825,0.5688888888888888,0.6374406604747163,0.0012573699428587912
100,3,0.1,0,1,1,1,0.7928571428571429,0.760952380952381,0.5288888888888889,0.6218487394957983,0.0012573699428587912
200,3,0.1,0,0.8,1,1,0.7857142857142858,0.7134920634920634,0.5688888888888888,0.6307739938080495,0.0012573699428587912
200,3,0.1,0,1,1,1,0.7928571428571429,0.7514285714285714,0.551111111111111,0.6301820728291316,0.0012573699428587912
100,3,0.1,0,0.8,1,3,0.7857142857142858,0.7476190476190475,0.5755555555555556,0.6411764705882352,0.0012573699428587912
100,3,0.1,0,1,1,3,0.7928571428571428,0.7261904761904762,0.5955555555555555,0.6512418300653595,0.0012573699428587912
200,3,0.1,0,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,3,0.1,0,1,1,3,0.8214285714285714,0.8023809523809525,0.6177777777777778,0.6952614379084967,0.0012573699428587912
100,5,0.1,0,0.8,1,1,0.7928571428571428,0.7511904761904762,0.5488888888888888,0.6333986928104575,0.0012573699428587912
100,5,0.1,0,1,1,1,0.7928571428571429,0.760952380952381,0.5288888888888889,0.6218487394957983,0.0012573699428587912
200,5,0.1,0,0.8,1,1,0.8,0.7468253968253968,0.591111111111111,0.6574406604747163,0.0012573699428587912
200,5,0.1,0,1,1,1,0.8071428571428572,0.7514285714285714,0.5933333333333333,0.6561194653299915,0.0012573699428587912
100,5,0.1,0,0.8,1,3,0.7857142857142858,0.7476190476190475,0.5755555555555556,0.6411764705882352,0.0012573699428587912
100,5,0.1,0,1,1,3,0.7857142857142858,0.7473809523809525,0.5288888888888887,0.617250233426704,0.0012573699428587912
200,5,0.1,0,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,5,0.1,0,1,1,3,0.8285714285714285,0.8115079365079365,0.6377777777777778,0.7106209150326797,0.0012573699428587912
100,7,0.1,0,0.8,1,1,0.7928571428571428,0.7511904761904762,0.5488888888888888,0.6333986928104575,0.0012573699428587912
100,7,0.1,0,1,1,1,0.7857142857142857,0.7476190476190477,0.5288888888888889,0.6180392156862745,0.0012573699428587912
200,7,0.1,0,0.8,1,1,0.8,0.7468253968253968,0.591111111111111,0.6574406604747163,0.0012573699428587912
200,7,0.1,0,1,1,1,0.8071428571428572,0.7514285714285714,0.5933333333333333,0.6561194653299915,0.0012573699428587912
100,7,0.1,0,0.8,1,3,0.7857142857142858,0.7476190476190475,0.5755555555555556,0.6411764705882352,0.0012573699428587912
100,7,0.1,0,1,1,3,0.7857142857142858,0.7473809523809525,0.5288888888888887,0.617250233426704,0.0012573699428587912
200,7,0.1,0,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,7,0.1,0,1,1,3,0.8285714285714285,0.8115079365079365,0.6377777777777778,0.7106209150326797,0.0012573699428587912
100,3,0.01,0.1,0.8,1,1,0.7357142857142858,0.8,0.27555555555555555,0.4076923076923077,0.0012573699428587912
100,3,0.01,0.1,1,1,1,0.7357142857142858,0.7866666666666667,0.29333333333333333,0.42034632034632036,0.0012573699428587912
200,3,0.01,0.1,0.8,1,1,0.7928571428571428,0.8047619047619048,0.508888888888889,0.6199999999999999,0.0012573699428587912
200,3,0.01,0.1,1,1,1,0.7857142857142856,0.7833333333333334,0.4666666666666666,0.5721288515406163,0.0012573699428587912
100,3,0.01,0.1,0.8,1,3,0.7357142857142858,0.9,0.23333333333333334,0.3584149184149184,0.0012573699428587912
100,3,0.01,0.1,1,1,3,0.742857142857143,0.7833333333333333,0.2977777777777778,0.42390942390942393,0.0012573699428587912
200,3,0.01,0.1,0.8,1,3,0.7714285714285714,0.7766666666666666,0.4222222222222222,0.5438461538461539,0.0012573699428587912
200,3,0.01,0.1,1,1,3,0.7714285714285715,0.8266666666666665,0.40444444444444444,0.5371428571428571,0.0012573699428587912
100,5,0.01,0.1,0.8,1,1,0.7428571428571429,0.8166666666666668,0.29777777777777775,0.4333333333333333,0.0012573699428587912
100,5,0.01,0.1,1,1,1,0.75,0.7466666666666667,0.3555555555555555,0.4757142857142857,0.0012573699428587912
200,5,0.01,0.1,0.8,1,1,0.8142857142857143,0.8666666666666668,0.5311111111111111,0.6566666666666666,0.0012573699428587912
200,5,0.01,0.1,1,1,1,0.7857142857142856,0.7766666666666666,0.4644444444444444,0.5689592760180996,0.0012573699428587912
100,5,0.01,0.1,0.8,1,3,0.7357142857142858,0.9,0.23333333333333334,0.3584149184149184,0.0012573699428587912
100,5,0.01,0.1,1,1,3,0.7357142857142858,0.7833333333333333,0.27555555555555555,0.4041292041292041,0.0012573699428587912
200,5,0.01,0.1,0.8,1,3,0.7642857142857142,0.7566666666666667,0.4222222222222222,0.5394505494505495,0.0012573699428587912
200,5,0.01,0.1,1,1,3,0.7714285714285715,0.8099999999999999,0.4022222222222222,0.5367032967032968,0.0012573699428587912
100,7,0.01,0.1,0.8,1,1,0.7428571428571429,0.8166666666666668,0.29777777777777775,0.4333333333333333,0.0012573699428587912
100,7,0.01,0.1,1,1,1,0.75,0.7466666666666667,0.3555555555555555,0.4757142857142857,0.0012573699428587912
200,7,0.01,0.1,0.8,1,1,0.8142857142857143,0.8666666666666668,0.5311111111111111,0.6566666666666666,0.0012573699428587912
200,7,0.01,0.1,1,1,1,0.7857142857142856,0.7766666666666666,0.4644444444444444,0.5689592760180996,0.0012573699428587912
100,7,0.01,0.1,0.8,1,3,0.7357142857142858,0.9,0.23333333333333334,0.3584149184149184,0.0012573699428587912
100,7,0.01,0.1,1,1,3,0.7357142857142858,0.7833333333333333,0.27555555555555555,0.4041292041292041,0.0012573699428587912
200,7,0.01,0.1,0.8,1,3,0.7642857142857142,0.7566666666666667,0.4222222222222222,0.5394505494505495,0.0012573699428587912
200,7,0.01,0.1,1,1,3,0.7714285714285715,0.8099999999999999,0.4022222222222222,0.5367032967032968,0.0012573699428587912
100,3,0.1,0.1,0.8,1,1,0.8071428571428572,0.7849206349206349,0.5688888888888888,0.6519052155275066,0.0012573699428587912
100,3,0.1,0.1,1,1,1,0.7928571428571429,0.7514285714285714,0.551111111111111,0.6301820728291316,0.0012573699428587912
200,3,0.1,0.1,0.8,1,1,0.7928571428571429,0.7277777777777776,0.591111111111111,0.6507739938080496,0.0012573699428587912
200,3,0.1,0.1,1,1,1,0.7928571428571429,0.7514285714285714,0.551111111111111,0.6301820728291316,0.0012573699428587912
100,3,0.1,0.1,0.8,1,3,0.7785714285714287,0.7392857142857142,0.5533333333333333,0.6254901960784314,0.0012573699428587912
100,3,0.1,0.1,1,1,3,0.8142857142857143,0.7690476190476191,0.6399999999999999,0.6962418300653594,0.0012573699428587912
200,3,0.1,0.1,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,3,0.1,0.1,1,1,3,0.8285714285714286,0.8261904761904763,0.6177777777777778,0.7035947712418301,0.0012573699428587912
100,5,0.1,0.1,0.8,1,1,0.8142857142857143,0.7949206349206348,0.591111111111111,0.6738832375055285,0.0012573699428587912
100,5,0.1,0.1,1,1,1,0.8,0.7397619047619048,0.5955555555555555,0.6523099415204678,0.0012573699428587912
200,5,0.1,0.1,0.8,1,1,0.8,0.7468253968253967,0.591111111111111,0.6574406604747163,0.0012573699428587912
200,5,0.1,0.1,1,1,1,0.8,0.7486507936507937,0.5733333333333333,0.6432539682539682,0.0012573699428587912
100,5,0.1,0.1,0.8,1,3,0.7785714285714287,0.7392857142857142,0.5533333333333333,0.6254901960784314,0.0012573699428587912
100,5,0.1,0.1,1,1,3,0.7785714285714287,0.7378571428571429,0.5066666666666666,0.5989169000933707,0.0012573699428587912
200,5,0.1,0.1,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,5,0.1,0.1,1,1,3,0.8285714285714285,0.8115079365079365,0.6377777777777778,0.7106209150326797,0.0012573699428587912
100,7,0.1,0.1,0.8,1,1,0.8142857142857143,0.7949206349206348,0.591111111111111,0.6738832375055285,0.0012573699428587912
100,7,0.1,0.1,1,1,1,0.8,0.7397619047619048,0.5955555555555555,0.6523099415204678,0.0012573699428587912
200,7,0.1,0.1,0.8,1,1,0.8,0.7468253968253967,0.591111111111111,0.6574406604747163,0.0012573699428587912
200,7,0.1,0.1,1,1,1,0.8,0.7486507936507937,0.5733333333333333,0.6432539682539682,0.0012573699428587912
100,7,0.1,0.1,0.8,1,3,0.7785714285714287,0.7392857142857142,0.5533333333333333,0.6254901960784314,0.0012573699428587912
100,7,0.1,0.1,1,1,3,0.7785714285714287,0.7378571428571429,0.5066666666666666,0.5989169000933707,0.0012573699428587912
200,7,0.1,0.1,0.8,1,3,0.8214285714285714,0.8357142857142857,0.5977777777777777,0.6906862745098039,0.0012573699428587912
200,7,0.1,0.1,1,1,3,0.8285714285714285,0.8115079365079365,0.6377777777777778,0.7106209150326797,0.0012573699428587912
