n_estimators,max_depth,learning_rate,gamma,subsample,colsample_bytree,min_child_weight,accuracy,precision,recall,f1,preparationTime
100,3,0.01,0,0.8,0.8,1,0.7553763440860215,0.7526455026455027,0.7680555555555556,0.7570707070707071,0.0025773499999443028
100,3,0.01,0,1,0.8,1,0.7244623655913979,0.724002849002849,0.7222222222222222,0.72093837535014,0.0025773499999443028
200,3,0.01,0,0.8,0.8,1,0.7657930107526881,0.749638802889577,0.8097222222222222,0.7755927395396086,0.0025773499999443028
200,3,0.01,0,1,0.8,1,0.7449596774193549,0.7437908496732026,0.7444444444444445,0.7436298468556534,0.0025773499999443028
100,3,0.01,0,0.8,0.8,3,0.7765456989247311,0.7715686274509803,0.7875,0.778755294884327,0.0025773499999443028
100,3,0.01,0,1,0.8,3,0.7550403225806451,0.7715686274509803,0.7208333333333333,0.742913000977517,0.0025773499999443028
200,3,0.01,0,0.8,0.8,3,0.7657930107526881,0.7666666666666666,0.7666666666666666,0.7661290322580645,0.0025773499999443028
200,3,0.01,0,1,0.8,3,0.7553763440860215,0.7401960784313726,0.7875,0.7626262626262627,0.0025773499999443028
100,5,0.01,0,0.8,0.8,1,0.7557123655913979,0.7493464052287582,0.7680555555555556,0.7573924731182796,0.0025773499999443028
100,5,0.01,0,1,0.8,1,0.7452956989247311,0.7378917378917379,0.7638888888888888,0.7478991596638656,0.0025773499999443028
200,5,0.01,0,0.8,0.8,1,0.7557123655913979,0.740087145969499,0.7888888888888889,0.7618116650374714,0.0025773499999443028
200,5,0.01,0,1,0.8,1,0.7661290322580645,0.7564102564102564,0.7847222222222222,0.7675070028011204,0.0025773499999443028
100,5,0.01,0,0.8,0.8,3,0.7765456989247311,0.7715686274509803,0.7875,0.778755294884327,0.0025773499999443028
100,5,0.01,0,1,0.8,3,0.7550403225806451,0.7715686274509803,0.7208333333333333,0.742913000977517,0.0025773499999443028
200,5,0.01,0,0.8,0.8,3,0.7657930107526881,0.7666666666666666,0.7666666666666666,0.7661290322580645,0.0025773499999443028
200,5,0.01,0,1,0.8,3,0.7553763440860215,0.7401960784313726,0.7875,0.7626262626262627,0.0025773499999443028
100,7,0.01,0,0.8,0.8,1,0.7557123655913979,0.7493464052287582,0.7680555555555556,0.7573924731182796,0.0025773499999443028
100,7,0.01,0,1,0.8,1,0.7452956989247311,0.7378917378917379,0.7638888888888888,0.7478991596638656,0.0025773499999443028
200,7,0.01,0,0.8,0.8,1,0.7557123655913979,0.740087145969499,0.7888888888888889,0.7618116650374714,0.0025773499999443028
200,7,0.01,0,1,0.8,1,0.7661290322580645,0.7564102564102564,0.7847222222222222,0.7675070028011204,0.0025773499999443028
100,7,0.01,0,0.8,0.8,3,0.7765456989247311,0.7715686274509803,0.7875,0.778755294884327,0.0025773499999443028
100,7,0.01,0,1,0.8,3,0.7550403225806451,0.7715686274509803,0.7208333333333333,0.742913000977517,0.0025773499999443028
200,7,0.01,0,0.8,0.8,3,0.7657930107526881,0.7666666666666666,0.7666666666666666,0.7661290322580645,0.0025773499999443028
200,7,0.01,0,1,0.8,3,0.7553763440860215,0.7401960784313726,0.7875,0.7626262626262627,0.0025773499999443028
100,3,0.1,0,0.8,0.8,1,0.7345430107526881,0.7129629629629629,0.7875,0.748260594560405,0.0025773499999443028
100,3,0.1,0,1,0.8,1,0.7345430107526881,0.7199074074074074,0.7666666666666666,0.7421331435800127,0.0025773499999443028
200,3,0.1,0,0.8,0.8,1,0.7449596774193549,0.7260348583877997,0.7875,0.7553907193375884,0.0025773499999443028
200,3,0.1,0,1,0.8,1,0.7130376344086021,0.6990740740740741,0.7444444444444445,0.7206277672359267,0.0025773499999443028
100,3,0.1,0,0.8,0.8,3,0.7237903225806451,0.7263655462184874,0.7236111111111111,0.7244644723092999,0.0025773499999443028
100,3,0.1,0,1,0.8,3,0.7123655913978494,0.7047619047619048,0.7430555555555555,0.7206257982120051,0.0025773499999443028
200,3,0.1,0,0.8,0.8,3,0.7237903225806451,0.7236111111111111,0.7236111111111111,0.7236111111111111,0.0025773499999443028
200,3,0.1,0,1,0.8,3,0.7335349462365591,0.7400560224089636,0.7222222222222222,0.7303738160245391,0.0025773499999443028
100,5,0.1,0,0.8,0.8,1,0.7241263440860215,0.7064270152505446,0.7666666666666666,0.7351886991355681,0.0025773499999443028
100,5,0.1,0,1,0.8,1,0.7342069892473119,0.7252690549904172,0.7652777777777778,0.7429168532616809,0.0025773499999443028
200,5,0.1,0,0.8,0.8,1,0.7345430107526881,0.7199074074074074,0.7666666666666666,0.7421331435800127,0.0025773499999443028
200,5,0.1,0,1,0.8,1,0.7234543010752689,0.7078087375300998,0.7652777777777778,0.7344877344877344,0.0025773499999443028
100,5,0.1,0,0.8,0.8,3,0.7237903225806451,0.7263655462184874,0.7236111111111111,0.7244644723092999,0.0025773499999443028
100,5,0.1,0,1,0.8,3,0.7123655913978494,0.7047619047619048,0.7430555555555555,0.7206257982120051,0.0025773499999443028
200,5,0.1,0,0.8,0.8,3,0.7237903225806451,0.7236111111111111,0.7236111111111111,0.7236111111111111,0.0025773499999443028
200,5,0.1,0,1,0.8,3,0.7335349462365591,0.7400560224089636,0.7222222222222222,0.7303738160245391,0.0025773499999443028
100,7,0.1,0,0.8,0.8,1,0.7241263440860215,0.7064270152505446,0.7666666666666666,0.7351886991355681,0.0025773499999443028
100,7,0.1,0,1,0.8,1,0.7342069892473119,0.7252690549904172,0.7652777777777778,0.7429168532616809,0.0025773499999443028
