criterion,max_depth,min_samples_split,min_samples_leaf,max_features,fold,threshold,accuracy,precision,recall,f1,mcc
gini,,2,1,sqrt,1,0.1,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.2,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.30000000000000004,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.4,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.5,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.6,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.7000000000000001,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.8,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,1,0.9,0.9285714285714286,0.7916666666666666,1.0,0.8837209302325582,0.8450161463437841
gini,,2,1,sqrt,2,0.1,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.2,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.30000000000000004,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.4,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.5,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.6,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.7000000000000001,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.8,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,2,0.9,0.927536231884058,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8313906569801564
gini,,2,1,sqrt,3,0.1,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.2,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.30000000000000004,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.4,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.5,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.6,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.7000000000000001,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.8,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,3,0.9,0.9130434782608695,0.875,0.7777777777777778,0.8235294117647058,0.768440820660619
gini,,2,1,sqrt,4,0.1,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.2,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.30000000000000004,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.4,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.5,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.6,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.7000000000000001,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.8,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,4,0.9,0.927536231884058,0.782608695652174,1.0,0.8780487804878049,0.8401680504168059
gini,,2,1,sqrt,5,0.1,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.2,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.30000000000000004,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.4,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.5,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.6,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.7000000000000001,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.8,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,sqrt,5,0.9,0.8405797101449275,0.6206896551724138,1.0,0.7659574468085106,0.6977215890464483
gini,,2,1,log2,1,0.1,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.2,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.30000000000000004,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.4,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.5,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.6,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.7000000000000001,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.8,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,1,0.9,0.9142857142857143,0.782608695652174,0.9473684210526315,0.8571428571428571,0.8041278427180165
gini,,2,1,log2,2,0.1,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.2,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.30000000000000004,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.4,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.5,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.6,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.7000000000000001,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.8,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,2,0.9,0.8985507246376812,0.8,0.8421052631578947,0.8205128205128205,0.7503497215423549
gini,,2,1,log2,3,0.1,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.2,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.30000000000000004,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.4,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.5,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.6,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.7000000000000001,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.8,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,3,0.9,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,1,log2,4,0.1,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.2,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.30000000000000004,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.4,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.5,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.6,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.7000000000000001,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.8,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,4,0.9,0.855072463768116,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6748947576580414
gini,,2,1,log2,5,0.1,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.2,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.30000000000000004,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.4,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.5,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.6,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.7000000000000001,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.8,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,1,log2,5,0.9,0.7681159420289855,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.544207888195302
gini,,2,2,,1,0.1,0.9285714285714286,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8323734973274133
gini,,2,2,,1,0.2,0.9285714285714286,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8323734973274133
gini,,2,2,,1,0.30000000000000004,0.9285714285714286,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8323734973274133
gini,,2,2,,1,0.4,0.9285714285714286,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8323734973274133
gini,,2,2,,1,0.5,0.9285714285714286,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8323734973274133
gini,,2,2,,1,0.6,0.9142857142857143,0.8095238095238095,0.8947368421052632,0.85,0.7921490534338598
gini,,2,2,,1,0.7000000000000001,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,,1,0.8,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,,1,0.9,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,,2,0.1,0.8405797101449275,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6397367879798197
gini,,2,2,,2,0.2,0.8405797101449275,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6397367879798197
gini,,2,2,,2,0.30000000000000004,0.8405797101449275,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6397367879798197
gini,,2,2,,2,0.4,0.8405797101449275,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6397367879798197
gini,,2,2,,2,0.5,0.8405797101449275,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6397367879798197
gini,,2,2,,2,0.6,0.8115942028985508,0.65,0.6842105263157895,0.6666666666666666,0.5358160304383943
gini,,2,2,,2,0.7000000000000001,0.8260869565217391,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5642105263157895
gini,,2,2,,2,0.8,0.8260869565217391,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5642105263157895
gini,,2,2,,2,0.9,0.8260869565217391,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5642105263157895
gini,,2,2,,3,0.1,0.8840579710144928,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6993464052287581
gini,,2,2,,3,0.2,0.8840579710144928,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6993464052287581
gini,,2,2,,3,0.30000000000000004,0.8840579710144928,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6993464052287581
gini,,2,2,,3,0.4,0.8840579710144928,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6993464052287581
gini,,2,2,,3,0.5,0.8840579710144928,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6993464052287581
gini,,2,2,,3,0.6,0.8840579710144928,0.8571428571428571,0.6666666666666666,0.75,0.6851028595688808
gini,,2,2,,3,0.7000000000000001,0.8840579710144928,0.8571428571428571,0.6666666666666666,0.75,0.6851028595688808
gini,,2,2,,3,0.8,0.8840579710144928,0.8571428571428571,0.6666666666666666,0.75,0.6851028595688808
gini,,2,2,,3,0.9,0.8840579710144928,0.8571428571428571,0.6666666666666666,0.75,0.6851028595688808
gini,,2,2,,4,0.1,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,2,,4,0.2,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,2,,4,0.30000000000000004,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,2,,4,0.4,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,2,,4,0.5,0.8695652173913043,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.7001400420140048
gini,,2,2,,4,0.6,0.8115942028985508,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.502864212223041
gini,,2,2,,4,0.7000000000000001,0.8115942028985508,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.502864212223041
gini,,2,2,,4,0.8,0.8115942028985508,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.502864212223041
gini,,2,2,,4,0.9,0.8115942028985508,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.502864212223041
gini,,2,2,,5,0.1,0.8260869565217391,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6277906934027215
gini,,2,2,,5,0.2,0.8260869565217391,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6277906934027215
gini,,2,2,,5,0.30000000000000004,0.8260869565217391,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6277906934027215
gini,,2,2,,5,0.4,0.8260869565217391,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6277906934027215
gini,,2,2,,5,0.5,0.8260869565217391,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6277906934027215
gini,,2,2,,5,0.6,0.855072463768116,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6241830065359477
gini,,2,2,,5,0.7000000000000001,0.855072463768116,0.75,0.6666666666666666,0.7058823529411765,0.6120325120305815
gini,,2,2,,5,0.8,0.855072463768116,0.75,0.6666666666666666,0.7058823529411765,0.6120325120305815
gini,,2,2,,5,0.9,0.855072463768116,0.75,0.6666666666666666,0.7058823529411765,0.6120325120305815
gini,,2,2,sqrt,1,0.1,0.9,0.75,0.9473684210526315,0.8372093023255814,0.7773375076205977
gini,,2,2,sqrt,1,0.2,0.9,0.75,0.9473684210526315,0.8372093023255814,0.7773375076205977
gini,,2,2,sqrt,1,0.30000000000000004,0.9,0.75,0.9473684210526315,0.8372093023255814,0.7773375076205977
gini,,2,2,sqrt,1,0.4,0.9,0.75,0.9473684210526315,0.8372093023255814,0.7773375076205977
gini,,2,2,sqrt,1,0.5,0.9,0.75,0.9473684210526315,0.8372093023255814,0.7773375076205977
gini,,2,2,sqrt,1,0.6,0.8142857142857143,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.4979317388075075
gini,,2,2,sqrt,1,0.7000000000000001,0.8142857142857143,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.4979317388075075
gini,,2,2,sqrt,1,0.8,0.8142857142857143,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.4979317388075075
gini,,2,2,sqrt,1,0.9,0.8142857142857143,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.4979317388075075
gini,,2,2,sqrt,2,0.1,0.8985507246376812,0.75,0.9473684210526315,0.8372093023255814,0.775977029864411
gini,,2,2,sqrt,2,0.2,0.8985507246376812,0.75,0.9473684210526315,0.8372093023255814,0.775977029864411
gini,,2,2,sqrt,2,0.30000000000000004,0.8985507246376812,0.75,0.9473684210526315,0.8372093023255814,0.775977029864411
gini,,2,2,sqrt,2,0.4,0.8985507246376812,0.75,0.9473684210526315,0.8372093023255814,0.775977029864411
gini,,2,2,sqrt,2,0.5,0.8985507246376812,0.75,0.9473684210526315,0.8372093023255814,0.775977029864411
gini,,2,2,sqrt,2,0.6,0.8695652173913043,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.668192268851365
gini,,2,2,sqrt,2,0.7000000000000001,0.8840579710144928,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7016540523256704
gini,,2,2,sqrt,2,0.8,0.8840579710144928,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7016540523256704
gini,,2,2,sqrt,2,0.9,0.8840579710144928,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7016540523256704
gini,,2,2,sqrt,3,0.1,0.8260869565217391,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5490196078431373
gini,,2,2,sqrt,3,0.2,0.8260869565217391,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5490196078431373
gini,,2,2,sqrt,3,0.30000000000000004,0.8260869565217391,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5490196078431373
gini,,2,2,sqrt,3,0.4,0.8405797101449275,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.5670808858159965
gini,,2,2,sqrt,3,0.5,0.8405797101449275,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.5670808858159965
gini,,2,2,sqrt,3,0.6,0.7681159420289855,0.6,0.3333333333333333,0.42857142857142855,0.31795708809584483
gini,,2,2,sqrt,3,0.7000000000000001,0.7971014492753623,0.75,0.3333333333333333,0.46153846153846156,0.40339685923001944
gini,,2,2,sqrt,3,0.8,0.7971014492753623,0.75,0.3333333333333333,0.46153846153846156,0.40339685923001944
gini,,2,2,sqrt,3,0.9,0.7971014492753623,0.75,0.3333333333333333,0.46153846153846156,0.40339685923001944
gini,,2,2,sqrt,4,0.1,0.9420289855072463,0.8181818181818182,1.0,0.9,0.868337892290303
gini,,2,2,sqrt,4,0.2,0.9420289855072463,0.8181818181818182,1.0,0.9,0.868337892290303
gini,,2,2,sqrt,4,0.30000000000000004,0.9420289855072463,0.8181818181818182,1.0,0.9,0.868337892290303
gini,,2,2,sqrt,4,0.4,0.9420289855072463,0.8181818181818182,1.0,0.9,0.868337892290303
gini,,2,2,sqrt,4,0.5,0.9420289855072463,0.8181818181818182,1.0,0.9,0.868337892290303
gini,,2,2,sqrt,4,0.6,0.927536231884058,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8092450567562846
gini,,2,2,sqrt,4,0.7000000000000001,0.927536231884058,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8092450567562846
gini,,2,2,sqrt,4,0.8,0.927536231884058,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8092450567562846
gini,,2,2,sqrt,4,0.9,0.927536231884058,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8092450567562846
gini,,2,2,sqrt,5,0.1,0.8405797101449275,0.64,0.8888888888888888,0.7441860465116279,0.6508187630889201
gini,,2,2,sqrt,5,0.2,0.8405797101449275,0.64,0.8888888888888888,0.7441860465116279,0.6508187630889201
gini,,2,2,sqrt,5,0.30000000000000004,0.8405797101449275,0.64,0.8888888888888888,0.7441860465116279,0.6508187630889201
gini,,2,2,sqrt,5,0.4,0.8260869565217391,0.625,0.8333333333333334,0.7142857142857143,0.6055975280770818
gini,,2,2,sqrt,5,0.5,0.8260869565217391,0.625,0.8333333333333334,0.7142857142857143,0.6055975280770818
gini,,2,2,sqrt,5,0.6,0.7971014492753623,0.6,0.6666666666666666,0.631578947368421,0.4934140076580531
gini,,2,2,sqrt,5,0.7000000000000001,0.7971014492753623,0.6,0.6666666666666666,0.631578947368421,0.4934140076580531
gini,,2,2,sqrt,5,0.8,0.7971014492753623,0.6,0.6666666666666666,0.631578947368421,0.4934140076580531
gini,,2,2,sqrt,5,0.9,0.7971014492753623,0.6,0.6666666666666666,0.631578947368421,0.4934140076580531
gini,,2,2,log2,1,0.1,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,log2,1,0.2,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,log2,1,0.30000000000000004,0.9,0.8,0.8421052631578947,0.8205128205128205,0.7517437589036357
gini,,2,2,log2,1,0.4,0.8857142857142857,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7110423116615067
gini,,2,2,log2,1,0.5,0.8857142857142857,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7110423116615067
