fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.7227722772277227,0.3333333333333333,0.75,0.46153846153846156,0.3565165808180456
1,0.2,0.8712871287128713,0.5789473684210527,0.6875,0.6285714285714286,0.5543963391957871
1,0.30000000000000004,0.8811881188118812,0.7,0.4375,0.5384615384615384,0.4916965668965636
1,0.4,0.8811881188118812,0.7,0.4375,0.5384615384615384,0.4916965668965636
1,0.5,0.8811881188118812,0.8333333333333334,0.3125,0.45454545454545453,0.4645328445588004
1,0.6,0.8910891089108911,1.0,0.3125,0.47619047619047616,0.5260158822063582
1,0.7000000000000001,0.8910891089108911,1.0,0.3125,0.47619047619047616,0.5260158822063582
1,0.8,0.8811881188118812,1.0,0.25,0.4,0.46805145544956234
1,0.9,0.8712871287128713,1.0,0.1875,0.3157894736842105,0.40327106395129336
2,0.1,0.71,0.3333333333333333,0.8125,0.4727272727272727,0.37805052069913186
2,0.2,0.79,0.4074074074074074,0.6875,0.5116279069767442,0.41042472510575595
2,0.30000000000000004,0.8,0.3888888888888889,0.4375,0.4117647058823529,0.29251921745363624
2,0.4,0.84,0.5,0.4375,0.4666666666666667,0.3741916351883901
2,0.5,0.87,0.8,0.25,0.38095238095238093,0.4005009394574071
2,0.6,0.85,0.6666666666666666,0.125,0.21052631578947367,0.24305102621022315
2,0.7000000000000001,0.84,1.0,0.0,0.0,0.0
2,0.8,0.84,1.0,0.0,0.0,0.0
2,0.9,0.84,1.0,0.0,0.0,0.0
3,0.1,0.73,0.3235294117647059,0.7333333333333333,0.4489795918367347,0.3488072417664324
3,0.2,0.85,0.5,0.5333333333333333,0.5161290322580645,0.4277926319464986
3,0.30000000000000004,0.87,0.5833333333333334,0.4666666666666667,0.5185185185185185,0.4481426646623499
3,0.4,0.88,0.6363636363636364,0.4666666666666667,0.5384615384615384,0.4788586576139561
3,0.5,0.92,1.0,0.4666666666666667,0.6363636363636364,0.6530875113574286
3,0.6,0.91,1.0,0.4,0.5714285714285714,0.6014167670256413
3,0.7000000000000001,0.88,1.0,0.2,0.3333333333333333,0.4186379485411743
3,0.8,0.88,1.0,0.2,0.3333333333333333,0.4186379485411743
3,0.9,0.87,1.0,0.13333333333333333,0.23529411764705882,0.3400680204068024
