fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.6336633663366337,0.29411764705882354,0.9375,0.44776119402985076,0.37535104676089326
1,0.2,0.8118811881188119,0.4482758620689655,0.8125,0.5777777777777777,0.5038171987704233
1,0.30000000000000004,0.8514851485148515,0.5294117647058824,0.5625,0.5454545454545454,0.4570943724030997
1,0.4,0.8613861386138614,0.625,0.3125,0.4166666666666667,0.374787785198796
1,0.5,0.8712871287128713,0.8,0.25,0.38095238095238093,0.4010097549055531
1,0.6,0.8613861386138614,1.0,0.125,0.2222222222222222,0.32760224712787356
1,0.7000000000000001,0.8415841584158416,1.0,0.0,0.0,0.0
1,0.8,0.8415841584158416,1.0,0.0,0.0,0.0
1,0.9,0.8415841584158416,1.0,0.0,0.0,0.0
2,0.1,0.58,0.25925925925925924,0.875,0.4,0.29335220676677637
2,0.2,0.77,0.37037037037037035,0.625,0.46511627906976744,0.34898389799411583
2,0.30000000000000004,0.88,0.6666666666666666,0.5,0.5714285714285714,0.5103545438827408
2,0.4,0.87,0.8,0.25,0.38095238095238093,0.4005009394574071
2,0.5,0.87,1.0,0.1875,0.3157894736842105,0.4029530171380015
2,0.6,0.87,1.0,0.1875,0.3157894736842105,0.4029530171380015
2,0.7000000000000001,0.84,1.0,0.0,0.0,0.0
2,0.8,0.84,1.0,0.0,0.0,0.0
2,0.9,0.84,1.0,0.0,0.0,0.0
3,0.1,0.55,0.2222222222222222,0.8,0.34782608695652173,0.2191460862171419
3,0.2,0.76,0.3548387096774194,0.7333333333333333,0.4782608695652174,0.38451495949099684
3,0.30000000000000004,0.84,0.47058823529411764,0.5333333333333333,0.5,0.40632907827745934
3,0.4,0.87,0.625,0.3333333333333333,0.43478260869565216,0.39227406603228365
3,0.5,0.88,0.7142857142857143,0.3333333333333333,0.45454545454545453,0.4335622974557719
3,0.6,0.88,1.0,0.2,0.3333333333333333,0.4186379485411743
3,0.7000000000000001,0.87,1.0,0.13333333333333333,0.23529411764705882,0.3400680204068024
3,0.8,0.86,1.0,0.06666666666666667,0.125,0.23924685418842448
3,0.9,0.85,1.0,0.0,0.0,0.0
