n_neighbors,weights,algorithm,leaf_size,p,fold,threshold,accuracy,precision,recall,f1,mcc
5,uniform,auto,30,1,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.1,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,30,1,5,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,30,1,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,1,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,1,0.1,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,auto,30,2,1,0.2,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,auto,30,2,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,auto,30,2,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,auto,30,2,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,30,2,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,30,2,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,2,0.1,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,auto,30,2,2,0.2,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,auto,30,2,2,0.30000000000000004,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,auto,30,2,2,0.4,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,auto,30,2,2,0.5,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,auto,30,2,2,0.6,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,auto,30,2,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,3,0.1,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,auto,30,2,3,0.2,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,auto,30,2,3,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,auto,30,2,3,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,auto,30,2,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,auto,30,2,4,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,auto,30,2,4,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,30,2,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,30,2,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,5,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,auto,30,2,5,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,auto,30,2,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,auto,30,2,5,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,auto,30,2,5,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,auto,30,2,5,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,auto,30,2,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,30,2,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.1,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,50,1,1,0.2,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,50,1,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.1,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,auto,50,1,2,0.2,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,auto,50,1,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.1,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.2,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.1,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,auto,50,1,4,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,auto,50,1,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.1,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,50,1,5,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,50,1,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,1,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,1,0.1,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,auto,50,2,1,0.2,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,auto,50,2,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,auto,50,2,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,auto,50,2,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,50,2,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,auto,50,2,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,2,0.1,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,auto,50,2,2,0.2,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,auto,50,2,2,0.30000000000000004,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,auto,50,2,2,0.4,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,auto,50,2,2,0.5,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,auto,50,2,2,0.6,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,auto,50,2,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,3,0.1,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,auto,50,2,3,0.2,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,auto,50,2,3,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,auto,50,2,3,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,auto,50,2,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,auto,50,2,4,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,auto,50,2,4,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,50,2,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,auto,50,2,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,5,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,auto,50,2,5,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,auto,50,2,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,auto,50,2,5,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,auto,50,2,5,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,auto,50,2,5,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,auto,50,2,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,auto,50,2,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.1,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,30,1,1,0.2,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,30,1,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.1,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,ball_tree,30,1,2,0.2,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,ball_tree,30,1,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.1,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.2,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.1,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,ball_tree,30,1,4,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,ball_tree,30,1,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.1,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,30,1,5,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,30,1,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,1,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,1,0.1,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,ball_tree,30,2,1,0.2,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,ball_tree,30,2,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,ball_tree,30,2,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,ball_tree,30,2,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,30,2,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,30,2,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,2,0.1,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,ball_tree,30,2,2,0.2,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
5,uniform,ball_tree,30,2,2,0.30000000000000004,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,ball_tree,30,2,2,0.4,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
5,uniform,ball_tree,30,2,2,0.5,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,ball_tree,30,2,2,0.6,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
5,uniform,ball_tree,30,2,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,3,0.1,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,ball_tree,30,2,3,0.2,0.75,0.25,0.3333333333333333,0.2857142857142857,0.14002800840280097
5,uniform,ball_tree,30,2,3,0.30000000000000004,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,ball_tree,30,2,3,0.4,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
5,uniform,ball_tree,30,2,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,4,0.1,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,ball_tree,30,2,4,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
5,uniform,ball_tree,30,2,4,0.30000000000000004,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,30,2,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,30,2,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,5,0.1,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,ball_tree,30,2,5,0.2,0.8166666666666667,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.37340802240746923
5,uniform,ball_tree,30,2,5,0.30000000000000004,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,ball_tree,30,2,5,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
5,uniform,ball_tree,30,2,5,0.5,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,ball_tree,30,2,5,0.6,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
5,uniform,ball_tree,30,2,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,30,2,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.1,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,50,1,1,0.2,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
5,uniform,ball_tree,50,1,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.1,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,ball_tree,50,1,2,0.2,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
5,uniform,ball_tree,50,1,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.1,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.2,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,3,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.1,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,ball_tree,50,1,4,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,uniform,ball_tree,50,1,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,4,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.1,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,50,1,5,0.2,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
5,uniform,ball_tree,50,1,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.4,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.5,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.6,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.8,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,1,5,0.9,0.85,1.0,0.0,0.0,0.0
5,uniform,ball_tree,50,2,1,0.1,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,ball_tree,50,2,1,0.2,0.7704918032786885,0.3,0.3,0.3,0.1627450980392157
5,uniform,ball_tree,50,2,1,0.30000000000000004,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,ball_tree,50,2,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
5,uniform,ball_tree,50,2,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
