fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.9508196721311475,0.8181818181818182,0.9,0.8571428571428571,0.8288922659741738
1,0.2,0.9180327868852459,0.7777777777777778,0.7,0.7368421052631579,0.6897979292329923
1,0.30000000000000004,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
1,0.4,0.9016393442622951,1.0,0.4,0.5714285714285714,0.5982430416161189
1,0.5,0.9016393442622951,1.0,0.4,0.5714285714285714,0.5982430416161189
1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
2,0.1,0.8333333333333334,0.5,0.8,0.6153846153846154,0.5393598899705937
2,0.2,0.8666666666666667,0.5833333333333334,0.7,0.6363636363636364,0.5590169943749475
2,0.30000000000000004,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
2,0.4,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
2,0.5,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
2,0.6,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
2,0.7000000000000001,0.9,1.0,0.4,0.5714285714285714,0.5976143046671968
2,0.8,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
2,0.9,0.8833333333333333,1.0,0.3,0.46153846153846156,0.5129891760425771
3,0.1,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
3,0.2,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
3,0.30000000000000004,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
3,0.4,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
3,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
3,0.8,0.85,1.0,0.0,0.0,0.0
3,0.9,0.85,1.0,0.0,0.0,0.0
4,0.1,0.85,0.5,0.7777777777777778,0.6086956521739131,0.5407518998772
4,0.2,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
4,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
4,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
4,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
4,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
5,0.1,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
5,0.2,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
5,0.30000000000000004,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
5,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
5,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
5,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
5,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
5,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
5,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
