C,kernel,fold,threshold,accuracy,precision,recall,f1,mcc
10.0,poly,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
10.0,poly,5,0.2,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.4,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.5,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.6,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.8,0.85,1.0,0.0,0.0,0.0
10.0,poly,5,0.9,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.1,0.18032786885245902,0.16666666666666666,1.0,0.2857142857142857,0.05716619504750294
10.0,sigmoid,1,0.2,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
10.0,sigmoid,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
10.0,sigmoid,3,0.2,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
10.0,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
10.0,sigmoid,4,0.2,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
10.0,sigmoid,5,0.2,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.4,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.5,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.6,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.8,0.85,1.0,0.0,0.0,0.0
10.0,sigmoid,5,0.9,0.85,1.0,0.0,0.0,0.0
100.0,linear,1,0.1,0.16393442622950818,0.16393442622950818,1.0,0.28169014084507044,0.0
100.0,linear,1,0.2,0.819672131147541,0.0,0.0,0.0,-0.05716619504750294
100.0,linear,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,linear,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
100.0,linear,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,linear,3,0.1,0.15,0.13793103448275862,0.8888888888888888,0.23880597014925373,-0.18201783862232032
100.0,linear,3,0.2,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
100.0,linear,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.4,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.5,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.6,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.8,0.85,1.0,0.0,0.0,0.0
100.0,linear,3,0.9,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,linear,4,0.2,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.4,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.5,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.6,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.8,0.85,1.0,0.0,0.0,0.0
100.0,linear,4,0.9,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,linear,5,0.2,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
100.0,linear,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.4,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.5,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.6,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.8,0.85,1.0,0.0,0.0,0.0
100.0,linear,5,0.9,0.85,1.0,0.0,0.0,0.0
100.0,rbf,1,0.1,0.3770491803278688,0.15,0.6,0.24,-0.05194624816493197
100.0,rbf,1,0.2,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
100.0,rbf,1,0.30000000000000004,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
100.0,rbf,1,0.4,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
100.0,rbf,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
100.0,rbf,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
100.0,rbf,1,0.7000000000000001,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
100.0,rbf,1,0.8,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
100.0,rbf,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
100.0,rbf,2,0.1,0.48333333333333334,0.21621621621621623,0.8,0.3404255319148936,0.16863313074529238
100.0,rbf,2,0.2,0.8,0.42857142857142855,0.6,0.5,0.38769905726763276
100.0,rbf,2,0.30000000000000004,0.7666666666666667,0.25,0.2,0.2222222222222222,0.08770580193070292
100.0,rbf,2,0.4,0.8166666666666667,0.4,0.2,0.26666666666666666,0.18877596148970777
100.0,rbf,2,0.5,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
100.0,rbf,2,0.6,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
100.0,rbf,2,0.7000000000000001,0.8,0.0,0.0,0.0,-0.08304547985373997
100.0,rbf,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,rbf,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,rbf,3,0.1,0.6,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.1829534767323246
100.0,rbf,3,0.2,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
100.0,rbf,3,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
100.0,rbf,3,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
100.0,rbf,3,0.5,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
100.0,rbf,3,0.6,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
100.0,rbf,3,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
100.0,rbf,3,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
100.0,rbf,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
100.0,rbf,4,0.1,0.55,0.21875,0.7777777777777778,0.34146341463414637,0.20583232685540792
100.0,rbf,4,0.2,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
100.0,rbf,4,0.30000000000000004,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
100.0,rbf,4,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
100.0,rbf,4,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
100.0,rbf,4,0.6,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
100.0,rbf,4,0.7000000000000001,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
100.0,rbf,4,0.8,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
100.0,rbf,4,0.9,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
100.0,rbf,5,0.1,0.3333333333333333,0.1702127659574468,0.8888888888888888,0.2857142857142857,0.1076336102855037
100.0,rbf,5,0.2,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
100.0,rbf,5,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.4,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,rbf,5,0.9,0.85,1.0,0.0,0.0,0.0
100.0,poly,1,0.1,0.18032786885245902,0.16666666666666666,1.0,0.2857142857142857,0.05716619504750294
100.0,poly,1,0.2,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,poly,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
100.0,poly,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,poly,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,poly,3,0.2,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.4,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.5,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.6,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.8,0.85,1.0,0.0,0.0,0.0
100.0,poly,3,0.9,0.85,1.0,0.0,0.0,0.0
100.0,poly,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,poly,4,0.2,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,poly,4,0.30000000000000004,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
100.0,poly,4,0.4,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
100.0,poly,4,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
100.0,poly,4,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
100.0,poly,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,poly,4,0.8,0.85,1.0,0.0,0.0,0.0
100.0,poly,4,0.9,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,poly,5,0.2,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.4,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.5,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.6,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.8,0.85,1.0,0.0,0.0,0.0
100.0,poly,5,0.9,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.1,0.18032786885245902,0.16666666666666666,1.0,0.2857142857142857,0.05716619504750294
100.0,sigmoid,1,0.2,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.30000000000000004,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.4,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.5,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.6,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.7000000000000001,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.0
100.0,sigmoid,2,0.2,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.30000000000000004,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.4,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.5,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.6,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.7000000000000001,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,sigmoid,3,0.2,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.11779030380392652
100.0,sigmoid,3,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.4,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.5,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.6,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.8,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,3,0.9,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,sigmoid,4,0.2,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.4,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.5,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.6,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.8,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,4,0.9,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.1,0.15,0.15,1.0,0.2608695652173913,0.0
100.0,sigmoid,5,0.2,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.30000000000000004,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.4,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.5,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.6,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.8,0.85,1.0,0.0,0.0,0.0
100.0,sigmoid,5,0.9,0.85,1.0,0.0,0.0,0.0
