fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.7868852459016393,0.3333333333333333,0.3,0.3157894736842105,0.19035966593076642
1,0.2,0.7868852459016393,0.3333333333333333,0.3,0.3157894736842105,0.19035966593076642
1,0.30000000000000004,0.7868852459016393,0.3333333333333333,0.3,0.3157894736842105,0.19035966593076642
1,0.4,0.7868852459016393,0.3333333333333333,0.3,0.3157894736842105,0.19035966593076642
1,0.5,0.7868852459016393,0.3333333333333333,0.3,0.3157894736842105,0.19035966593076642
1,0.6,0.8032786885245902,0.375,0.3,0.3333333333333333,0.22149769358819713
1,0.7000000000000001,0.8032786885245902,0.375,0.3,0.3333333333333333,0.22149769358819713
1,0.8,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
1,0.9,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.2573637971418306
2,0.1,0.8,0.4,0.4,0.4,0.28
2,0.2,0.8,0.4,0.4,0.4,0.28
2,0.30000000000000004,0.8,0.4,0.4,0.4,0.28
2,0.4,0.8,0.4,0.4,0.4,0.28
2,0.5,0.8,0.4,0.4,0.4,0.28
2,0.6,0.8,0.4,0.4,0.4,0.28
2,0.7000000000000001,0.8,0.4,0.4,0.4,0.28
2,0.8,0.8,0.4,0.4,0.4,0.28
2,0.9,0.8,0.4,0.4,0.4,0.28
3,0.1,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.2,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.30000000000000004,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.4,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.5,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.6,0.7166666666666667,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.023338001400466827
3,0.7000000000000001,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
3,0.8,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
3,0.9,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
4,0.1,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
4,0.2,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
4,0.30000000000000004,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
4,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
4,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
4,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
4,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
4,0.8,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
4,0.9,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
5,0.1,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.2,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.5,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.6,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.7000000000000001,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.8,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
5,0.9,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
