threshold,accuracy,precision,recall,f1,mcc
0.1,0.8680555555555556,0.574468085106383,0.6,0.5869565217391305,0.5086585055247784
0.2,0.8680555555555556,0.574468085106383,0.6,0.5869565217391305,0.5086585055247784
0.30000000000000004,0.8715277777777778,0.5869565217391305,0.6,0.5934065934065934,0.5171729180376923
0.4,0.875,0.6,0.6,0.6,0.5259259259259259
0.5,0.875,0.6,0.6,0.6,0.5259259259259259
0.6,0.8854166666666666,0.6428571428571429,0.6,0.6206896551724138,0.5537562810850463
0.7000000000000001,0.8854166666666666,0.6428571428571429,0.6,0.6206896551724138,0.5537562810850463
0.8,0.8819444444444444,0.6341463414634146,0.5777777777777777,0.6046511627906976,0.5362412905596353
0.9,0.8819444444444444,0.6341463414634146,0.5777777777777777,0.6046511627906976,0.5362412905596353
