fold,threshold,accuracy,precision,recall,f1,mcc
1,0.1,0.8712871287128713,0.6153846153846154,0.5,0.5517241379310345,0.48102625790909326
1,0.2,0.8613861386138614,0.6,0.375,0.46153846153846156,0.4009079869028654
1,0.30000000000000004,0.8514851485148515,0.5714285714285714,0.25,0.34782608695652173,0.30867428472952013
1,0.4,0.8613861386138614,0.6666666666666666,0.25,0.36363636363636365,0.3498193548266761
1,0.5,0.8613861386138614,0.6666666666666666,0.25,0.36363636363636365,0.3498193548266761
1,0.6,0.8712871287128713,0.8,0.25,0.38095238095238093,0.4010097549055531
1,0.7000000000000001,0.8514851485148515,1.0,0.0625,0.11764705882352941,0.23048861143232216
1,0.8,0.8415841584158416,1.0,0.0,0.0,0.0
1,0.9,0.8415841584158416,1.0,0.0,0.0,0.0
2,0.1,0.77,0.34782608695652173,0.5,0.41025641025641024,0.2800108319042421
2,0.2,0.79,0.3076923076923077,0.25,0.27586206896551724,0.15572928580876177
2,0.30000000000000004,0.79,0.2727272727272727,0.1875,0.2222222222222222,0.10810124727961169
2,0.4,0.79,0.2727272727272727,0.1875,0.2222222222222222,0.10810124727961169
2,0.5,0.81,0.3333333333333333,0.1875,0.24,0.1486904285332952
2,0.6,0.82,0.375,0.1875,0.25,0.1729377902485927
2,0.7000000000000001,0.85,0.6,0.1875,0.2857142857142857,0.2753443958769674
2,0.8,0.86,0.75,0.1875,0.3,0.3285086098506883
2,0.9,0.85,1.0,0.0625,0.11764705882352941,0.23028309323591917
3,0.1,0.84,0.47368421052631576,0.6,0.5294117647058824,0.43903658690554426
3,0.2,0.85,0.5,0.4,0.4444444444444444,0.3619613829965134
3,0.30000000000000004,0.86,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.3571871456175624
3,0.4,0.87,0.6666666666666666,0.26666666666666666,0.38095238095238093,0.36556705446656623
3,0.5,0.87,0.6666666666666666,0.26666666666666666,0.38095238095238093,0.36556705446656623
3,0.6,0.88,0.8,0.26666666666666666,0.4,0.41762016803210306
3,0.7000000000000001,0.88,0.8,0.26666666666666666,0.4,0.41762016803210306
3,0.8,0.87,0.75,0.2,0.3157894736842105,0.34299717028501764
3,0.9,0.87,1.0,0.13333333333333333,0.23529411764705882,0.3400680204068024
