n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,fold,threshold,accuracy,precision,recall,f1,mcc
10,gini,10,2,2,1,0.2,0.7377049180327869,0.3333333333333333,0.6,0.42857142857142855,0.2960447582039059
10,gini,10,2,2,1,0.30000000000000004,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
10,gini,10,2,2,1,0.4,0.8688524590163934,0.75,0.3,0.42857142857142855,0.41935664191718136
10,gini,10,2,2,1,0.5,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,2,2,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,2,2,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,2,2,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,2,2,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,2,2,2,0.1,0.6,0.28125,0.9,0.42857142857142855,0.3286878675669582
10,gini,10,2,2,2,0.2,0.75,0.38095238095238093,0.8,0.5161290322580645,0.4219265078446459
10,gini,10,2,2,2,0.30000000000000004,0.8166666666666667,0.45454545454545453,0.5,0.47619047619047616,0.3659942110514743
10,gini,10,2,2,2,0.4,0.85,0.5555555555555556,0.5,0.5263157894736842,0.4383570037596047
10,gini,10,2,2,2,0.5,0.8166666666666667,0.42857142857142855,0.3,0.35294117647058826,0.25539990311691463
10,gini,10,2,2,2,0.6,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
10,gini,10,2,2,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,gini,10,2,2,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
10,gini,10,2,2,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
10,gini,10,2,2,3,0.1,0.5166666666666667,0.2222222222222222,0.8888888888888888,0.35555555555555557,0.24772017853917946
10,gini,10,2,2,3,0.2,0.7,0.30434782608695654,0.7777777777777778,0.4375,0.3408069797984201
10,gini,10,2,2,3,0.30000000000000004,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
10,gini,10,2,2,3,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
10,gini,10,2,2,3,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,gini,10,2,2,3,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,2,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,3,0.8,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,3,0.9,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,4,0.1,0.55,0.25,1.0,0.4,0.3429971702850177
10,gini,10,2,2,4,0.2,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
10,gini,10,2,2,4,0.30000000000000004,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
10,gini,10,2,2,4,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
10,gini,10,2,2,4,0.5,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
10,gini,10,2,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,2,2,4,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,4,0.8,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,4,0.9,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,5,0.1,0.6666666666666666,0.2962962962962963,0.8888888888888888,0.4444444444444444,0.3705980682526575
10,gini,10,2,2,5,0.2,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
10,gini,10,2,2,5,0.30000000000000004,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
10,gini,10,2,2,5,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
10,gini,10,2,2,5,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,gini,10,2,2,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,2,2,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,gini,10,2,2,5,0.8,0.85,1.0,0.0,0.0,0.0
10,gini,10,2,2,5,0.9,0.85,1.0,0.0,0.0,0.0
10,entropy,10,2,2,1,0.1,0.5737704918032787,0.2647058823529412,0.9,0.4090909090909091,0.30544980869114774
10,entropy,10,2,2,1,0.2,0.8360655737704918,0.5,0.6,0.5454545454545454,0.44922235061060267
10,entropy,10,2,2,1,0.30000000000000004,0.8360655737704918,0.5,0.4,0.4444444444444444,0.3526759393054789
10,entropy,10,2,2,1,0.4,0.8360655737704918,0.5,0.1,0.16666666666666666,0.1671312898965338
10,entropy,10,2,2,1,0.5,0.8360655737704918,0.5,0.1,0.16666666666666666,0.1671312898965338
10,entropy,10,2,2,1,0.6,0.8360655737704918,0.5,0.1,0.16666666666666666,0.1671312898965338
10,entropy,10,2,2,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,entropy,10,2,2,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,entropy,10,2,2,1,0.9,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,entropy,10,2,2,2,0.1,0.55,0.2571428571428571,0.9,0.4,0.2872529994870127
10,entropy,10,2,2,2,0.2,0.7166666666666667,0.3333333333333333,0.7,0.45161290322580644,0.3281650616569468
10,entropy,10,2,2,2,0.30000000000000004,0.8,0.4166666666666667,0.5,0.45454545454545453,0.33541019662496846
10,entropy,10,2,2,2,0.4,0.85,0.5555555555555556,0.5,0.5263157894736842,0.4383570037596047
10,entropy,10,2,2,2,0.5,0.8833333333333333,0.8,0.4,0.5333333333333333,0.512391895472064
10,entropy,10,2,2,2,0.6,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
10,entropy,10,2,2,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,entropy,10,2,2,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,entropy,10,2,2,2,0.9,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,entropy,10,2,2,3,0.1,0.48333333333333334,0.21052631578947367,0.8888888888888888,0.3404255319148936,0.22277661714472866
10,entropy,10,2,2,3,0.2,0.6833333333333333,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.32394177193585005
10,entropy,10,2,2,3,0.30000000000000004,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
10,entropy,10,2,2,3,0.4,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
10,entropy,10,2,2,3,0.5,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,3,0.6,0.85,1.0,0.0,0.0,0.0
10,entropy,10,2,2,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10,entropy,10,2,2,3,0.8,0.85,1.0,0.0,0.0,0.0
10,entropy,10,2,2,3,0.9,0.85,1.0,0.0,0.0,0.0
10,entropy,10,2,2,4,0.1,0.5,0.23076923076923078,1.0,0.375,0.3082573996425538
10,entropy,10,2,2,4,0.2,0.7833333333333333,0.4,0.8888888888888888,0.5517241379310345,0.49507377148833714
10,entropy,10,2,2,4,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
10,entropy,10,2,2,4,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
10,entropy,10,2,2,4,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,entropy,10,2,2,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,entropy,10,2,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,5,0.1,0.6333333333333333,0.27586206896551724,0.8888888888888888,0.42105263157894735,0.34092427546309295
10,entropy,10,2,2,5,0.2,0.7,0.2857142857142857,0.6666666666666666,0.4,0.2788995520575487
10,entropy,10,2,2,5,0.30000000000000004,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
10,entropy,10,2,2,5,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
10,entropy,10,2,2,5,0.5,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,entropy,10,2,2,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,entropy,10,2,2,5,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,2,2,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,gini,10,5,1,1,0.1,0.5081967213114754,0.25,1.0,0.4,0.320844473959874
10,gini,10,5,1,1,0.2,0.7377049180327869,0.375,0.9,0.5294117647058824,0.4591630251063355
10,gini,10,5,1,1,0.30000000000000004,0.8524590163934426,0.5555555555555556,0.5,0.5263157894736842,0.4400787975818794
10,gini,10,5,1,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
10,gini,10,5,1,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,gini,10,5,1,1,0.6,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,gini,10,5,1,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,5,1,1,0.8,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,gini,10,5,1,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
10,gini,10,5,1,2,0.1,0.5166666666666667,0.24324324324324326,0.9,0.3829787234042553,0.26061483842454275
10,gini,10,5,1,2,0.2,0.7166666666666667,0.34782608695652173,0.8,0.48484848484848486,0.38325711533020995
10,gini,10,5,1,2,0.30000000000000004,0.75,0.2727272727272727,0.3,0.2857142857142857,0.13483997249264842
10,gini,10,5,1,2,0.4,0.8,0.3333333333333333,0.2,0.25,0.14907119849998599
10,gini,10,5,1,2,0.5,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
10,gini,10,5,1,2,0.6,0.85,0.6666666666666666,0.2,0.3076923076923077,0.30779350562554625
10,gini,10,5,1,2,0.7000000000000001,0.8666666666666667,1.0,0.2,0.3333333333333333,0.41522739926869984
10,gini,10,5,1,2,0.8,0.8333333333333334,1.0,0.0,0.0,0.0
10,gini,10,5,1,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
10,gini,10,5,1,3,0.1,0.4166666666666667,0.19047619047619047,0.8888888888888888,0.3137254901960784,0.17315416054977323
10,gini,10,5,1,3,0.2,0.7,0.30434782608695654,0.7777777777777778,0.4375,0.3408069797984201
10,gini,10,5,1,3,0.30000000000000004,0.8833333333333333,0.6,0.6666666666666666,0.631578947368421,0.5636018619766345
10,gini,10,5,1,3,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
10,gini,10,5,1,3,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
10,gini,10,5,1,3,0.6,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
10,gini,10,5,1,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,gini,10,5,1,3,0.8,0.85,1.0,0.0,0.0,0.0
10,gini,10,5,1,3,0.9,0.85,1.0,0.0,0.0,0.0
10,gini,10,5,1,4,0.1,0.5666666666666667,0.2571428571428571,1.0,0.4090909090909091,0.35503580124836315
10,gini,10,5,1,4,0.2,0.7166666666666667,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.35837977540673743
10,gini,10,5,1,4,0.30000000000000004,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
10,gini,10,5,1,4,0.4,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
10,gini,10,5,1,4,0.5,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
10,gini,10,5,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,5,1,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,gini,10,5,1,4,0.8,0.85,1.0,0.0,0.0,0.0
10,gini,10,5,1,4,0.9,0.85,1.0,0.0,0.0,0.0
10,gini,10,5,1,5,0.1,0.6333333333333333,0.27586206896551724,0.8888888888888888,0.42105263157894735,0.34092427546309295
10,gini,10,5,1,5,0.2,0.8,0.4,0.6666666666666666,0.5,0.40422604172722165
10,gini,10,5,1,5,0.30000000000000004,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
10,gini,10,5,1,5,0.4,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
10,gini,10,5,1,5,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
10,gini,10,5,1,5,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,5,1,5,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,gini,10,5,1,5,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,gini,10,5,1,5,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,5,1,1,0.1,0.5409836065573771,0.25,0.9,0.391304347826087,0.27896868894513
10,entropy,10,5,1,1,0.2,0.6885245901639344,0.2857142857142857,0.6,0.3870967741935484,0.23834160922733494
10,entropy,10,5,1,1,0.30000000000000004,0.8360655737704918,0.5,0.3,0.375,0.29982169389212354
10,entropy,10,5,1,1,0.4,0.8524590163934426,0.6666666666666666,0.2,0.3076923076923077,0.3088361395624583
10,entropy,10,5,1,1,0.5,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
10,entropy,10,5,1,1,0.6,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,entropy,10,5,1,1,0.7000000000000001,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
10,entropy,10,5,1,1,0.8,0.8360655737704918,1.0,0.0,0.0,0.0
10,entropy,10,5,1,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
10,entropy,10,5,1,2,0.1,0.5166666666666667,0.24324324324324326,0.9,0.3829787234042553,0.26061483842454275
10,entropy,10,5,1,2,0.2,0.8,0.4444444444444444,0.8,0.5714285714285714,0.48795003647426655
10,entropy,10,5,1,2,0.30000000000000004,0.85,0.5454545454545454,0.6,0.5714285714285714,0.4815713303308872
10,entropy,10,5,1,2,0.4,0.8333333333333334,0.5,0.5,0.5,0.4
10,entropy,10,5,1,2,0.5,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
10,entropy,10,5,1,2,0.6,0.8333333333333334,0.5,0.2,0.2857142857142857,0.23904572186687872
10,entropy,10,5,1,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,entropy,10,5,1,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
10,entropy,10,5,1,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
10,entropy,10,5,1,3,0.1,0.43333333333333335,0.1794871794871795,0.7777777777777778,0.2916666666666667,0.11253841574251965
10,entropy,10,5,1,3,0.2,0.65,0.2692307692307692,0.7777777777777778,0.4,0.2919983981151589
10,entropy,10,5,1,3,0.30000000000000004,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
10,entropy,10,5,1,3,0.4,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
10,entropy,10,5,1,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
10,entropy,10,5,1,3,0.6,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,5,1,3,0.7000000000000001,0.85,1.0,0.0,0.0,0.0
10,entropy,10,5,1,3,0.8,0.85,1.0,0.0,0.0,0.0
10,entropy,10,5,1,3,0.9,0.85,1.0,0.0,0.0,0.0
10,entropy,10,5,1,4,0.1,0.5833333333333334,0.2647058823529412,1.0,0.4186046511627907,0.36735282343519987
10,entropy,10,5,1,4,0.2,0.7666666666666667,0.3684210526315789,0.7777777777777778,0.5,0.4164129963551078
10,entropy,10,5,1,4,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
10,entropy,10,5,1,4,0.4,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
10,entropy,10,5,1,4,0.5,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
10,entropy,10,5,1,4,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
10,entropy,10,5,1,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
10,entropy,10,5,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
